"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","PlatformPortfolio.AnD","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"5396",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Aircraft and Drones","Navy","BBP1",1.28873172555864,0.666370940668658
"5397",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Aircraft and Drones","Air Force","BBP1",2.34378292470394,1.44164094827515
"5398",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Aircraft and Drones","DLA","BBP1",0.347279800308928,0.351349641310541
"5399",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Aircraft and Drones","Additional
DoD
Components","BBP1",0.105135700020595,0.0775177961727251
"5400",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Electronics and Communications","Army","BBP1",0.743485625671918,0.457902273428758
"5401",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Electronics and Communications","Navy","BBP1",0.620089088260735,0.520170321250815
"5402",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Electronics and Communications","Air Force","BBP1",0.511986692522912,0.386923167785329
"5403",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Electronics and Communications","DLA","BBP1",0.120512359170013,0.133337095259671
"5404",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Electronics and Communications","MDA","BBP1",0.00576458584079909,0.0104318588687369
"5405",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Electronics and Communications","Military
Health","BBP1",0.0128600009061889,0.00477002331577116
"5406",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Electronics and Communications","Additional
DoD
Components","BBP1",0.531807049109258,0.321791138255586
"5407",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Facilities and Construction","Army","BBP1",1.10283010434559,0.785865001445097
"5408",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Facilities and Construction","Navy","BBP1",0.444409984079909,0.348838343249923
"5409",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Facilities and Construction","Air Force","BBP1",0.224042335176604,0.282533937730409
"5410",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Facilities and Construction","DLA","BBP1",0.130529709442488,0.14025944067542
"5411",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Facilities and Construction","MDA","BBP1",0.000161050643600041,0.000521788198949645
"5412",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Facilities and Construction","Military
Health","BBP1",0.000264984038718978,0.000156093189854151
"5413",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Facilities and Construction","Additional
DoD
Components","BBP1",0.0279645864380599,0.0163550962036179
"5414",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Land Vehicles","Army","BBP1",0.845307188034188,0.847301085498772
"5415",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Land Vehicles","Navy","BBP1",0.225819209865101,0.144871865070539
"5416",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Land Vehicles","Air Force","BBP1",-0.000154472948203069,0.00906541293278137
"5417",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Land Vehicles","DLA","BBP1",0.0643102304603028,0.0935799980870068
"5418",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Land Vehicles","Additional
DoD
Components","BBP1",0.000815164051076099,0.0111406558027297
"5419",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Missile and Space Systems","Army","BBP1",0.99468651047266,0.410953392517077
"5420",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Missile and Space Systems","Navy","BBP1",0.250514663937803,0.161134238581677
"5421",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Missile and Space Systems","Air Force","BBP1",0.130673863361137,0.165420414234717
"5422",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Missile and Space Systems","DLA","BBP1",0.00984724721449902,0.00739095442840977
"5423",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Missile and Space Systems","MDA","BBP1",0.14230718978478,0.0653197595974364
"5424",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Missile and Space Systems","Additional
DoD
Components","BBP1",5.87241272783441e-06,NA
"5425",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Other Products","Army","BBP1",0.140333138533622,0.123919996392407
"5426",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Other Products","Navy","BBP1",0.0230425371949336,0.0307018971029417
"5427",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Other Products","Air Force","BBP1",0.0109481814746164,0.00993838321491093
"5428",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Other Products","DLA","BBP1",4.75680368667491,2.96927708071259
"5429",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Other Products","Military
Health","BBP1",3.84730717742766e-05,1.34798681907116e-05
"5430",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Other Products","Additional
DoD
Components","BBP1",-0.000277059798167027,0.000323853187107404
"5431",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Other R&D and Knowledge Based","Army","BBP1",0.683837449119555,0.39187606805341
"5432",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Other R&D and Knowledge Based","Navy","BBP1",0.347499421583771,0.250373919774826
"5433",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Other R&D and Knowledge Based","Air Force","BBP1",0.351205845886109,0.284022713002437
"5434",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Other R&D and Knowledge Based","DLA","BBP1",0.00975381042117187,0.00707158142312841
"5435",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Other R&D and Knowledge Based","MDA","BBP1",0.0375336638863145,0.019617981103246
"5436",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Other R&D and Knowledge Based","Military
Health","BBP1",-0.0691485398826074,-0.0226773321908589
"5437",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Other R&D and Knowledge Based","Additional
DoD
Components","BBP1",0.111853522119246,0.0808492137575945
"5438",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Other Services","Army","BBP1",0.313823279332715,0.233783383228641
"5439",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Other Services","Navy","BBP1",0.195426122500257,0.199327253024576
"5440",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Other Services","Air Force","BBP1",0.317823863968695,0.164443803607593
"5441",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Other Services","DLA","BBP1",0.00301029252394192,0.0014856323378986
"5442",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Other Services","Military
Health","BBP1",0.0682899884975801,0.0727051235300175
"5443",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Other Services","Additional
DoD
Components","BBP1",1.64780602723715,1.108314480819
"5444",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Ships & Submarines","Army","BBP1",0.00474749522191329,0.0344873601222296
"5445",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Ships & Submarines","Navy","BBP1",-0.143641360210071,0.104191100586963
"5446",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Ships & Submarines","Air Force","BBP1",0.000144417001338688,0.000549768028981689
"5447",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Ships & Submarines","DLA","BBP1",0.0950934825867573,0.119340018670343
"5448",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Ships & Submarines","Additional
DoD
Components","BBP1",0.0160213130264648,0.0079549599512954
"5449",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Weapons and Ammunition","Army","BBP1",0.277169977994027,0.172495426990011
"5450",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Weapons and Ammunition","Navy","BBP1",0.177090162218103,0.0912654957333608
"5451",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Weapons and Ammunition","Air Force","BBP1",0.0646019481824735,0.079126463580819
"5452",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Weapons and Ammunition","DLA","BBP1",0.0161064367212439,0.0211691331669408
"5453",2011-12-31,"Q1",2012-07-30,1.16712328767123,"Weapons and Ammunition","Additional
DoD
Components","BBP1",0.00041610233755535,0.00101751892507965
"5454",2011-12-31,"Q1",2012-09-30,3,"Aircraft and Drones","Army","CARTER
pre-BBP",0.147096726619298,0.130731149952271
"5455",2011-12-31,"Q1",2012-09-30,3,"Aircraft and Drones","Navy","CARTER
pre-BBP",0.0224606833487797,0.0924324602874727
"5456",2011-12-31,"Q1",2012-09-30,3,"Aircraft and Drones","Air Force","CARTER
pre-BBP",0.222799546370096,0.316209017166728
"5457",2011-12-31,"Q1",2012-09-30,3,"Aircraft and Drones","DLA","CARTER
pre-BBP",0.0144435017402945,0.00530072332063296
"5458",2011-12-31,"Q1",2012-09-30,3,"Aircraft and Drones","Additional
DoD
Components","CARTER
pre-BBP",0.012013709309031,0.00736770439689759
"5459",2011-12-31,"Q1",2012-09-30,3,"Electronics and Communications","Army","CARTER
pre-BBP",0.0382164651838122,0.416858749570992
"5460",2011-12-31,"Q1",2012-09-30,3,"Electronics and Communications","Navy","CARTER
pre-BBP",0.0549815361651735,0.171803404963157
"5461",2011-12-31,"Q1",2012-09-30,3,"Electronics and Communications","Air Force","CARTER
pre-BBP",0.0718571248481104,0.210302226627927
"5462",2011-12-31,"Q1",2012-09-30,3,"Electronics and Communications","DLA","CARTER
pre-BBP",0.00239846898362681,0.00565148309385686
"5463",2011-12-31,"Q1",2012-09-30,3,"Electronics and Communications","MDA","CARTER
pre-BBP",-7.27504891360313e-05,-6.20264254596674e-05
"5464",2011-12-31,"Q1",2012-09-30,3,"Electronics and Communications","Additional
DoD
Components","CARTER
pre-BBP",0.13476955068479,0.228743561443119
"5465",2011-12-31,"Q1",2012-09-30,3,"Facilities and Construction","Army","CARTER
pre-BBP",0.0653108436103388,0.448215904874589
"5466",2011-12-31,"Q1",2012-09-30,3,"Facilities and Construction","Navy","CARTER
pre-BBP",0.0370820656472042,0.112433032985353
"5467",2011-12-31,"Q1",2012-09-30,3,"Facilities and Construction","Air Force","CARTER
pre-BBP",0.0751229972505406,0.059999540862084
"5468",2011-12-31,"Q1",2012-09-30,3,"Facilities and Construction","DLA","CARTER
pre-BBP",0.0280005138296777,0.0181003398665718
"5469",2011-12-31,"Q1",2012-09-30,3,"Facilities and Construction","Military
Health","CARTER
pre-BBP",-6.10441767068273e-08,2.74513712971544e-05
"5470",2011-12-31,"Q1",2012-09-30,3,"Facilities and Construction","Additional
DoD
Components","CARTER
pre-BBP",0.0012884328184533,0.00251373780338148
"5471",2011-12-31,"Q1",2012-09-30,3,"Land Vehicles","Army","CARTER
pre-BBP",0.0224605435073628,0.188075037418247
"5472",2011-12-31,"Q1",2012-09-30,3,"Land Vehicles","Navy","CARTER
pre-BBP",0.0359553966120894,0.0330536301651049
"5473",2011-12-31,"Q1",2012-09-30,3,"Land Vehicles","Air Force","CARTER
pre-BBP",0.00216844204510349,0.000862178845780056
"5474",2011-12-31,"Q1",2012-09-30,3,"Land Vehicles","DLA","CARTER
pre-BBP",0.000396002873030584,0.00101294453020449
"5475",2011-12-31,"Q1",2012-09-30,3,"Missile and Space Systems","Army","CARTER
pre-BBP",0.0357226068787972,0.248775567683197
"5476",2011-12-31,"Q1",2012-09-30,3,"Missile and Space Systems","Navy","CARTER
pre-BBP",0.0128951076305221,0.0446134308691473
"5477",2011-12-31,"Q1",2012-09-30,3,"Missile and Space Systems","Air Force","CARTER
pre-BBP",0.016099256986922,0.201715600982632
"5478",2011-12-31,"Q1",2012-09-30,3,"Missile and Space Systems","DLA","CARTER
pre-BBP",-0.000671063361136855,-0.000219299759722651
"5479",2011-12-31,"Q1",2012-09-30,3,"Missile and Space Systems","MDA","CARTER
pre-BBP",0.0365714482133663,0.064507051481669
"5480",2011-12-31,"Q1",2012-09-30,3,"Other Products","Army","CARTER
pre-BBP",0.00640746625476264,0.0193002068660091
"5481",2011-12-31,"Q1",2012-09-30,3,"Other Products","Navy","CARTER
pre-BBP",0.00215856026155906,0.0183336235177361
"5482",2011-12-31,"Q1",2012-09-30,3,"Other Products","Air Force","CARTER
pre-BBP",0.00124704319843476,0.000335512796485086
"5483",2011-12-31,"Q1",2012-09-30,3,"Other Products","DLA","CARTER
pre-BBP",0.00936691224384718,0.0539691069348283
"5484",2011-12-31,"Q1",2012-09-30,3,"Other Products","Military
Health","CARTER
pre-BBP",0,NA
"5485",2011-12-31,"Q1",2012-09-30,3,"Other Products","Additional
DoD
Components","CARTER
pre-BBP",0.0010838719081454,0.000439016728344599
"5486",2011-12-31,"Q1",2012-09-30,3,"Other R&D and Knowledge Based","Army","CARTER
pre-BBP",0.13352612223252,0.591876874217386
"5487",2011-12-31,"Q1",2012-09-30,3,"Other R&D and Knowledge Based","Navy","CARTER
pre-BBP",0.0917433065080836,0.341534013517102
"5488",2011-12-31,"Q1",2012-09-30,3,"Other R&D and Knowledge Based","Air Force","CARTER
pre-BBP",0.130003749078365,0.255758033659077
"5489",2011-12-31,"Q1",2012-09-30,3,"Other R&D and Knowledge Based","DLA","CARTER
pre-BBP",0.00239570735248687,0.00578718174513585
"5490",2011-12-31,"Q1",2012-09-30,3,"Other R&D and Knowledge Based","MDA","CARTER
pre-BBP",0.00418092511584801,0.00430281033582343
"5491",2011-12-31,"Q1",2012-09-30,3,"Other R&D and Knowledge Based","Military
Health","CARTER
pre-BBP",0,0.00140031830319336
"5492",2011-12-31,"Q1",2012-09-30,3,"Other R&D and Knowledge Based","Additional
DoD
Components","CARTER
pre-BBP",0.0376019628256616,0.0592588384596337
"5493",2011-12-31,"Q1",2012-09-30,3,"Other Services","Army","CARTER
pre-BBP",0.0582870337658326,0.382938049285072
"5494",2011-12-31,"Q1",2012-09-30,3,"Other Services","Navy","CARTER
pre-BBP",0.162751595015961,0.199753728326537
"5495",2011-12-31,"Q1",2012-09-30,3,"Other Services","Air Force","CARTER
pre-BBP",0.132549824055195,0.0536302318084389
"5496",2011-12-31,"Q1",2012-09-30,3,"Other Services","Military
Health","CARTER
pre-BBP",0.401475450211101,0.34539834806659
"5497",2011-12-31,"Q1",2012-09-30,3,"Other Services","Additional
DoD
Components","CARTER
pre-BBP",0.0358220567191844,0.0101349077125215
"5498",2011-12-31,"Q1",2012-09-30,3,"Ships & Submarines","Army","CARTER
pre-BBP",0,0.00359766306126731
"5499",2011-12-31,"Q1",2012-09-30,3,"Ships & Submarines","Navy","CARTER
pre-BBP",0.211557867912676,0.198349009960961
"5500",2011-12-31,"Q1",2012-09-30,3,"Ships & Submarines","Air Force","CARTER
pre-BBP",0.000645312933786428,0.000199824097246196
"5501",2011-12-31,"Q1",2012-09-30,3,"Ships & Submarines","DLA","CARTER
pre-BBP",-0.00147723558850788,-0.000546563555380371
"5502",2011-12-31,"Q1",2012-09-30,3,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-0.00123981692925548,-0.000681828908576838
"5503",2011-12-31,"Q1",2012-09-30,3,"Weapons and Ammunition","Army","CARTER
pre-BBP",0.000815478725157039,0.0669750414886067
"5504",2011-12-31,"Q1",2012-09-30,3,"Weapons and Ammunition","Navy","CARTER
pre-BBP",0.00101435145711049,0.0551573146310385
"5505",2011-12-31,"Q1",2012-09-30,3,"Weapons and Ammunition","Air Force","CARTER
pre-BBP",0.0336299578622181,0.0178190567297057
"5506",2011-12-31,"Q1",2012-09-30,3,"Weapons and Ammunition","DLA","CARTER
pre-BBP",-4.08686026155906e-06,-1.00172210103924e-05
"5507",2011-12-31,"Q1",2012-09-30,3,"Weapons and Ammunition","MDA","CARTER
pre-BBP",4.76181649675626e-05,0.00468785481705381
"5508",2011-12-31,"Q1",2012-09-30,3,"Weapons and Ammunition","Additional
DoD
Components","CARTER
pre-BBP",0.000192738358562455,-9.8602065387704e-06
"5509",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Aircraft and Drones","Army","CARTER
pre-BBP",0.285296255411389,0.196500207931756
"5510",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Aircraft and Drones","Navy","CARTER
pre-BBP",0.206778761507569,0.122080914081365
"5511",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Aircraft and Drones","Air Force","CARTER
pre-BBP",0.172915996251673,0.2838119292723
"5512",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Aircraft and Drones","DLA","CARTER
pre-BBP",0.00034502203686541,-0.000580033177528287
"5513",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Aircraft and Drones","Additional
DoD
Components","CARTER
pre-BBP",-3.76762125424776e-05,-0.000828180667154668
"5514",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Electronics and Communications","Army","CARTER
pre-BBP",0.06359114424879,0.289308552196516
"5515",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Electronics and Communications","Navy","CARTER
pre-BBP",0.0888617841725878,0.129284095375561
"5516",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Electronics and Communications","Air Force","CARTER
pre-BBP",0.176202946854083,0.204891522778196
"5517",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Electronics and Communications","DLA","CARTER
pre-BBP",0.0138469324786325,0.0194034538252317
"5518",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Electronics and Communications","Military
Health","CARTER
pre-BBP",9.47997116671816e-05,2.38365803473064e-05
"5519",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Electronics and Communications","Additional
DoD
Components","CARTER
pre-BBP",0.0687906271753681,0.199022118906946
"5520",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Facilities and Construction","Army","CARTER
pre-BBP",0.0936750435691484,0.382211730357213
"5521",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Facilities and Construction","Navy","CARTER
pre-BBP",0.0194959515188961,0.0868351933147037
"5522",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Facilities and Construction","Air Force","CARTER
pre-BBP",0.0176962896921017,0.0505995695355038
"5523",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Facilities and Construction","DLA","CARTER
pre-BBP",-9.76174441355166e-06,0.0200225044150318
"5524",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Facilities and Construction","MDA","CARTER
pre-BBP",0.00174014751312944,0.00197800335876926
"5525",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Facilities and Construction","Military
Health","CARTER
pre-BBP",7.87955514365153e-05,0.000198268988547588
"5526",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Facilities and Construction","Additional
DoD
Components","CARTER
pre-BBP",0.00472162542477603,0.00344300569920485
"5527",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Land Vehicles","Army","CARTER
pre-BBP",0.0561584924106683,0.333692239227074
"5528",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Land Vehicles","Navy","CARTER
pre-BBP",0.0401027488518175,0.135329183821357
"5529",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Land Vehicles","Air Force","CARTER
pre-BBP",4.94266295953043e-06,0.000164168081666325
"5530",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Land Vehicles","DLA","CARTER
pre-BBP",4.13637112552775e-05,0.00108551413769103
"5531",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Land Vehicles","Additional
DoD
Components","CARTER
pre-BBP",0.000408181896818041,-0.101141622973826
"5532",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Missile and Space Systems","Army","CARTER
pre-BBP",0.149151131593039,0.172456724710223
"5533",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Missile and Space Systems","Navy","CARTER
pre-BBP",0.0324743857584183,0.0236259113751357
"5534",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Missile and Space Systems","Air Force","CARTER
pre-BBP",0.0959559434043868,0.0720618386603006
"5535",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Missile and Space Systems","DLA","CARTER
pre-BBP",7.05550406755226e-06,0.000105715035836198
"5536",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Missile and Space Systems","MDA","CARTER
pre-BBP",0.0831301578725157,0.0698133894044841
"5537",2011-12-31,"Q1",2012-09-30,3.08493150684932,"Missile and Space Systems","Additional
DoD
Components","CARTER
pre-BBP",5.04582432293276e-05,-0.00049617733882489
