"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","PlatformPortfolio.AnD","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"11391",2013-06-01,2013-06-30,"Q3",2013-09-30,6.67123287671233,"Ships & Submarines","Additional
DoD
Components","YOUNG",-0.000154284187265157,0.00166583344425998
"11392",2013-11-01,2013-12-31,"Q1",2014-09-30,7.09041095890411,"Ships & Submarines","Additional
DoD
Components","YOUNG",-2.59195898e-05,-0.000256862217520077
"11393",2013-12-01,2013-12-31,"Q1",2014-09-30,7.17260273972603,"Ships & Submarines","Additional
DoD
Components","YOUNG",-2.007375e-05,-6.67591756883856e-05
"11394",2014-04-01,2014-06-30,"Q3",2014-09-30,7.5041095890411,"Ships & Submarines","Additional
DoD
Components","YOUNG",-1.71542801e-05,-2.10492066333333e-05
"11395",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"Ships & Submarines","Additional
DoD
Components","YOUNG",-0.000525258857509628,-0.000187495629203209
"11396",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Ships & Submarines","Additional
DoD
Components","YOUNG",-0.00111937368421053,-0.000553928940606718
"11397",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"Ships & Submarines","Additional
DoD
Components","YOUNG",0.00025030987376979,-0.000464774222650121
"11398",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"Ships & Submarines","Additional
DoD
Components","YOUNG",0.000401527931108259,-0.000155845293110826
"11399",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"Ships & Submarines","Additional
DoD
Components","YOUNG",-0.0026778649550706,-0.000675342383397518
"11400",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Ships & Submarines","Additional
DoD
Components","YOUNG",-0.00048548352588789,-0.000920606849950078
"11401",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"Ships & Submarines","Additional
DoD
Components","YOUNG",-0.000137305581200168,-0.00110021802071955
"11402",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Ships & Submarines","Additional
DoD
Components","YOUNG",-0.000532887253462023,-0.000385225453516694
"11403",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"Ships & Submarines","Additional
DoD
Components","YOUNG",-4.02339488040285e-05,-0.000236808927822073
"11404",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Ships & Submarines","Additional
DoD
Components","YOUNG",-0.000541909169114561,-0.000371676790460204
"11405",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Ships & Submarines","Additional
DoD
Components","YOUNG",-0.000889892677297524,-0.000490678598405371
"11406",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Ships & Submarines","Additional
DoD
Components","YOUNG",-2.62221989089383e-05,-0.000486008015107008
"11407",2011-11-01,2011-12-31,"Q1",2012-09-30,5.08767123287671,"Ships & Submarines","Additional
DoD
Components","YOUNG",-3.4464421789723e-06,-0.000306520439461812
"11408",2011-12-01,2011-12-31,"Q1",2012-09-30,5.16986301369863,"Ships & Submarines","Additional
DoD
Components","YOUNG",0.000390411677479147,0.000120247678797079
"11409",2011-10-01,2011-12-31,"Q1",2012-09-30,5.0027397260274,"Ships & Submarines","Additional
DoD
Components","YOUNG",-6.16620739367727e-05,0.000108434387121134
"11410",2012-04-01,2012-06-30,"Q3",2012-09-30,5.5041095890411,"Ships & Submarines","Additional
DoD
Components","YOUNG",-0.00018935125115848,4.64661174612982e-05
"11411",2012-01-01,2012-03-31,"Q2",2012-09-30,5.25479452054795,"Ships & Submarines","Additional
DoD
Components","YOUNG",-7.46052311811348e-05,-0.000108539518758796
"11412",2012-11-01,2012-12-31,"Q1",2013-09-30,6.09041095890411,"Ships & Submarines","Additional
DoD
Components","YOUNG",-1.10277241799533e-05,-9.16614021731894e-05
"11413",2012-09-01,2012-09-30,"Q4",2012-09-30,5.92328767123288,"Ships & Submarines","Additional
DoD
Components","YOUNG",-0.000604765729585007,-0.000230132894982032
"11414",2012-08-01,2012-09-30,"Q4",2012-09-30,5.83835616438356,"Ships & Submarines","Additional
DoD
Components","YOUNG",-7.83796519410977e-05,-0.000231391035235353
"11415",2012-06-01,2012-06-30,"Q3",2012-09-30,5.67123287671233,"Ships & Submarines","Additional
DoD
Components","YOUNG",-5.55118422407579e-05,-0.000246219074588954
"11416",2013-05-01,2013-06-30,"Q3",2013-09-30,6.58630136986301,"Ships & Submarines","Additional
DoD
Components","YOUNG",-1.05083781862496e-06,-4.49807773334935e-05
"11417",2013-07-01,2013-09-30,"Q4",2013-09-30,6.75342465753425,"Ships & Submarines","Additional
DoD
Components","YOUNG",-4.85934802477912e-06,-2.04740093613873e-05
"11418",2012-12-01,2012-12-31,"Q1",2013-09-30,6.17260273972603,"Ships & Submarines","Additional
DoD
Components","YOUNG",9.91692901391287e-05,3.10863680985749e-05
"11419",2013-08-01,2013-09-30,"Q4",2013-09-30,6.83835616438356,"Ships & Submarines","Additional
DoD
Components","YOUNG",-6.7063166649741e-05,9.08225848820284e-06
"11420",2013-01-01,2013-03-31,"Q2",2013-09-30,6.25753424657534,"Ships & Submarines","Additional
DoD
Components","YOUNG",-0.000158748239463796,-4.22140386581361e-05
"11421",2013-03-01,2013-03-31,"Q2",2013-09-30,6.41917808219178,"Ships & Submarines","Additional
DoD
Components","YOUNG",-8.29072727734335e-05,-0.000102906226295657
"11422",2013-04-01,2013-06-30,"Q3",2013-09-30,6.5041095890411,"Ships & Submarines","Additional
DoD
Components","YOUNG",-1.56392809992891e-07,-8.06039683490742e-05
"11423",2014-03-01,2014-03-31,"Q2",2014-09-30,7.41917808219178,"Ships & Submarines","Additional
DoD
Components","YOUNG",-4.7606802e-06,-2.92747819278088e-05
"11424",2014-05-01,2014-06-30,"Q3",2014-09-30,7.58630136986301,"Ships & Submarines","Additional
DoD
Components","YOUNG",-0.0003413274147,-0.000115414829236664
"11425",2014-07-01,2014-09-30,"Q4",2014-09-30,7.75342465753425,"Ships & Submarines","Additional
DoD
Components","YOUNG",-0.0005560495208,-0.000300712538566667
"11426",2014-08-01,2014-09-30,"Q4",2014-09-30,7.83835616438356,"Ships & Submarines","Additional
DoD
Components","YOUNG",-0.0003548346972,-0.000417403877566667
"11427",2013-09-01,2013-09-30,"Q4",2013-09-30,6.92328767123288,"Ships & Submarines","Additional
DoD
Components","YOUNG",-0.000117521683659998,-0.000342801967219999
"11428",2013-10-01,2013-12-31,"Q1",2014-09-30,7.00547945205479,"Ships & Submarines","Additional
DoD
Components","YOUNG",0,-0.000157452126953333
"11429",2014-01-01,2014-03-31,"Q2",2014-09-30,7.25753424657534,"Ships & Submarines","Additional
DoD
Components","YOUNG",0,-3.91738945533327e-05
"11430",2014-06-01,2014-06-30,"Q3",2014-09-30,7.67123287671233,"Ships & Submarines","Additional
DoD
Components","YOUNG",-5.465529e-05,-1.821843e-05
"11431",2014-09-01,2014-09-30,"Q4",2014-09-30,7.92328767123288,"Ships & Submarines","Additional
DoD
Components","YOUNG",-0.0006383443944,-0.0002309998948
"11432",2014-02-01,2014-03-31,"Q2",2014-09-30,7.34246575342466,"Ships & Submarines","Additional
DoD
Components","YOUNG",0,-0.0002309998948
"11433",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.00948953150032475,NA
"11434",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.00556267811214549,NA
"11435",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.00397623473695605,0.00634281478314209
"11436",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.00830131446200476,0.00594674243703543
"11437",2009-10-01,2009-12-31,"Q1",2010-09-22,1,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.0166665920410783,0.00964804708001304
"11438",2010-01-01,2010-03-31,"Q2",2010-09-22,1.25205479452055,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.00778054556054771,0.0109161506878769
"11439",2010-02-01,2010-03-31,"Q2",2010-09-22,1.33698630136986,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.00662765300599059,0.0103582635358722
"11440",2010-03-01,2010-03-31,"Q2",2010-09-22,1.41369863013699,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.0145987081728712,0.0096689689131365
"11441",2010-06-01,2010-06-30,"Q3",2010-09-22,1.66575342465753,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.00948494541078306,0.0102371021965483
"11442",2010-07-01,2010-09-30,"Q4",2010-09-22,1.74794520547945,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.0104579923620026,0.0115138819818856
"11443",2010-09-01,2010-09-30,"Q4",2010-09-22,1.91780821917808,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.033513951979033,0.0178189632506062
"11444",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.00901328942509442,0.01766174458871
"11445",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.000802142540914813,0.0144431279816807
"11446",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.00166358452580781,0.00382633883060568
"11447",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-0.000133005644146034,0.000777573807525528
"11448",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.00241304094628619,0.00131453994264932
"11449",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-1.56437893411668e-05,0.000754797170932997
"11450",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-0.00258543471464541,-6.26791859001262e-05
"11451",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.0029627206147713,0.000120547370261575
"11452",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-0.00109000519303399,-0.000237573097636033
"11453",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.000284335396558959,0.000719016939432089
"11454",2011-10-01,2011-12-31,"Q1",2012-09-30,3,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-0.00123981692925548,-0.000681828908576838
"11455",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-9.35380496344351e-05,-0.00034967319411032
"11456",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",3.83071053444547e-05,-0.000431682624515155
"11457",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.023484378725157,0.00780971592695569
"11458",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",2.12029863041911e-05,0.00784796293893523
"11459",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.00122737523427041,0.00824431898191055
"11460",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-0.00019468605707322,0.000351297387833795
"11461",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-0.000139348552858739,0.000297780208112819
"11462",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-0.000169559130699705,-0.000167864580210555
"11463",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-0.00106790558037981,-0.000458937754646085
"11464",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.000140849772621103,-0.000365538312819471
"11465",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-8.82879050472225e-05,-0.000338447904268644
"11466",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.000681361704783183,0.000244641190785688
"11467",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-7.82316441555804e-06,0.000195083545106801
"11468",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.000880762161064283,0.000518100233810636
"11469",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.000883082701883525,0.000585340566177417
"11470",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.0249440670816194,0.00890263731485574
"11471",2014-02-01,2014-03-31,"Q2",2014-09-30,5.33972602739726,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0,0.00860904992783431
"11472",2009-11-01,2009-12-31,"Q1",2010-09-22,1.08493150684932,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.00702057863714163,0.0106548819062537
"11473",2009-12-01,2009-12-31,"Q1",2010-09-22,1.16712328767123,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.00380838618955926,0.00360965494223363
"11474",2014-06-01,2014-06-30,"Q3",2014-09-30,5.66849315068493,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-0.0001798810167,0.00354969460333363
"11475",2014-07-01,2014-09-30,"Q4",2014-09-30,5.75068493150685,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-3.87671407e-05,0.00119657934405309
"11476",2014-09-01,2014-09-30,"Q4",2014-09-30,5.92054794520548,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.00039377035,5.83740642e-05
"11477",2010-04-01,2010-06-30,"Q3",2010-09-22,1.4986301369863,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.00751075640778776,0.00262191987236259
"11478",2010-05-01,2010-06-30,"Q3",2010-09-22,1.58082191780822,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.00851968997646555,0.00547473891141777
"11479",2010-08-01,2010-09-30,"Q4",2010-09-22,1.83287671232877,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.0135912333975182,0.0098738932605905
"11480",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-0.00171818273185061,0.00679758021404438
"11481",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-0.0001376124527906,0.00391181273762566
"11482",2011-11-01,2011-12-31,"Q1",2012-09-30,3.08493150684932,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-0.000266931016373185,-0.000707575400338131
"11483",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-1.39234167438986e-05,-0.000139488961969228
"11484",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-0.000962376264030481,-0.000414410232382522
"11485",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-0.000837841447842653,-0.000604713709539011
"11486",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.00162782394192153,-5.74645899838672e-05
"11487",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.00103321311914324,0.00060773187107404
"11488",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-0.00149505269117498,0.000388661456629932
"11489",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.000140960171118107,-0.000106959800304543
"11490",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.000553496496394841,-0.000266865341220676
"11491",2013-10-01,2013-12-31,"Q1",2014-09-30,5.0027397260274,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.0009889469507,0.000561134539404316
"11492",2013-12-01,2013-12-31,"Q1",2014-09-30,5.16986301369863,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.0004589549004,0.00066713278249828
"11493",2014-03-01,2014-03-31,"Q2",2014-09-30,5.41643835616438,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-0.000788517235,0.000219794872033333
"11494",2014-05-01,2014-06-30,"Q3",2014-09-30,5.58356164383562,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",6.70083403e-05,-8.75179981e-05
"11495",2013-11-01,2013-12-31,"Q1",2014-09-30,5.08767123287671,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-7.2271e-05,-0.000264593298233333
"11496",2014-01-01,2014-03-31,"Q2",2014-09-30,5.25479452054795,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",2.32361504e-05,5.99116356666668e-06
"11497",2014-04-01,2014-06-30,"Q3",2014-09-30,5.5013698630137,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-0.0001366624399,-6.18990965e-05
"11498",2014-08-01,2014-09-30,"Q4",2014-09-30,5.83561643835616,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-0.0001575174898,-9.03145931e-05
"11499",2010-12-01,2010-12-31,"Q1",2011-09-30,0.167123287671233,"Ships & Submarines","Additional
DoD
Components","BBP1",0.00688020295845573,NA
"11500",2011-01-01,2011-03-31,"Q2",2011-09-30,0.252054794520548,"Ships & Submarines","Additional
DoD
Components","BBP1",0.00617975540285355,NA
"11501",2011-02-01,2011-03-31,"Q2",2011-09-30,0.336986301369863,"Ships & Submarines","Additional
DoD
Components","BBP1",0.00392029151279899,0.00566008329136942
"11502",2011-03-01,2011-03-31,"Q2",2011-09-30,0.413698630136986,"Ships & Submarines","Additional
DoD
Components","BBP1",0.0131569814834243,0.00775234279969226
"11503",2011-04-01,2011-06-30,"Q3",2011-09-30,0.498630136986301,"Ships & Submarines","Additional
DoD
Components","BBP1",0.0059075828787243,0.00766161862498251
"11504",2011-05-01,2011-06-30,"Q3",2011-09-30,0.580821917808219,"Ships & Submarines","Additional
DoD
Components","BBP1",0.0097687293852287,0.00961109791579242
"11505",2011-06-01,2011-06-30,"Q3",2011-09-30,0.665753424657534,"Ships & Submarines","Additional
DoD
Components","BBP1",0.0117605045530843,0.00914560560567911
"11506",2011-07-01,2011-09-30,"Q4",2011-09-30,0.747945205479452,"Ships & Submarines","Additional
DoD
Components","BBP1",0.00932004304448174,0.0102830923275983
"11507",2011-08-01,2011-09-30,"Q4",2011-09-30,0.832876712328767,"Ships & Submarines","Additional
DoD
Components","BBP1",0.0100749768359211,0.0103851748111624
"11508",2011-09-01,2011-09-30,"Q4",2011-09-30,0.917808219178082,"Ships & Submarines","Additional
DoD
Components","BBP1",0.0441974698804029,0.0211974965869352
"11509",2011-11-01,2011-12-31,"Q1",2012-07-30,1.08493150684932,"Ships & Submarines","Additional
DoD
Components","BBP1",0.00765779909381114,0.020643415270045
"11510",2012-01-01,2012-03-31,"Q2",2012-07-30,1.25205479452055,"Ships & Submarines","Additional
DoD
Components","BBP1",0.00813846156935434,0.0199979101811894
"11511",2012-02-01,2012-03-31,"Q2",2012-07-30,1.33698630136986,"Ships & Submarines","Additional
DoD
Components","BBP1",0.0246570860982391,0.0134844489204682
"11512",2012-03-01,2012-03-31,"Q2",2012-07-30,1.41643835616438,"Ships & Submarines","Additional
DoD
Components","BBP1",0.015920271197611,0.0162386062884015
"11513",2012-04-01,2012-06-30,"Q3",2012-07-30,1.5013698630137,"Ships & Submarines","Additional
DoD
Components","BBP1",0.0132991695911853,0.0179588422956784
