"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","PlatformPortfolio.AnD","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"7135",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Missile and Space Systems","MDA","KENDALL",0.370735435987001,0.284818731376494
"7136",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Missile and Space Systems","Additional
DoD
Components","KENDALL",0.000686675403168478,0.000304960640025727
"7137",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other Products","Army","KENDALL",0.123789449613994,0.138827316273383
"7138",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other Products","Navy","KENDALL",0.170499115686503,0.0975158474401679
"7139",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other Products","Air Force","KENDALL",0.0236322540250838,0.0176181788066755
"7140",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other Products","DLA","KENDALL",0.708656279175891,2.3905701293963
"7141",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other Products","MDA","KENDALL",4.19798933685386e-06,NA
"7142",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other Products","Military
Health","KENDALL",9.24647100639789e-06,0.000707866693815375
"7143",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other Products","Additional
DoD
Components","KENDALL",0.00125942527734335,0.00221379690944789
"7144",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other R&D and Knowledge Based","Army","KENDALL",0.869485795312278,0.803813631977184
"7145",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other R&D and Knowledge Based","Navy","KENDALL",0.458790308786839,0.476891604096442
"7146",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other R&D and Knowledge Based","Air Force","KENDALL",0.356783712922819,0.324898684094851
"7147",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other R&D and Knowledge Based","DLA","KENDALL",0.00811395522727734,0.0357903712623811
"7148",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other R&D and Knowledge Based","MDA","KENDALL",0.0236765143908805,0.0866611091410582
"7149",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other R&D and Knowledge Based","Military
Health","KENDALL",0.0159972203824515,0.00760849442459632
"7150",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other R&D and Knowledge Based","Additional
DoD
Components","KENDALL",0.295531405133137,0.247070782894553
"7151",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other Services","Army","KENDALL",0.231247804434345,0.35521290412376
"7152",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other Services","Navy","KENDALL",0.172966759520565,0.133696754416066
"7153",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other Services","Air Force","KENDALL",0.0651293624894892,-0.00968707978077926
"7154",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other Services","DLA","KENDALL",0.00171547493784909,0.00168365879271077
"7155",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other Services","MDA","KENDALL",0,6.46666666666667e-06
"7156",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other Services","Military
Health","KENDALL",0.364009404855286,0.220945790364781
"7157",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other Services","Additional
DoD
Components","KENDALL",0.468994690332385,0.345834087219864
"7158",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Ships & Submarines","Army","KENDALL",0.00437031095491013,0.0448208751040204
"7159",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Ships & Submarines","Navy","KENDALL",0.240363160933888,1.52428980824092
"7160",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Ships & Submarines","Air Force","KENDALL",0.00109497707108764,0.000684251349683491
"7161",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Ships & Submarines","DLA","KENDALL",0.110885818775668,0.119337723145391
"7162",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Ships & Submarines","Additional
DoD
Components","KENDALL",0.0098160981777191,0.00386376323458921
"7163",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Unlabeled","Army","KENDALL",-1.54976337970956e-05,-1.38401442063573e-05
"7164",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Weapons and Ammunition","Army","KENDALL",0.309981006258962,0.198276773883518
"7165",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Weapons and Ammunition","Navy","KENDALL",0.137248129584137,0.0894359227937443
"7166",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Weapons and Ammunition","Air Force","KENDALL",0.1120047631242,0.0691974547067465
"7167",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Weapons and Ammunition","DLA","KENDALL",0.0182203899372398,0.0185790020992519
"7168",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Weapons and Ammunition","Additional
DoD
Components","KENDALL",0.00112916060729156,0.000690520739751532
"7169",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Aircraft and Drones","Army","KENDALL",1.33802667431289,1.31521542979137
"7170",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Aircraft and Drones","Navy","KENDALL",0.616894713936326,1.51352709290305
"7171",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Aircraft and Drones","Air Force","KENDALL",0.937918632211638,1.02724046252683
"7172",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Aircraft and Drones","DLA","KENDALL",0.401671435268203,0.325430163919468
"7173",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Aircraft and Drones","Additional
DoD
Components","KENDALL",0.0791209907830811,0.0699135646104736
"7174",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Electronics and Communications","Army","KENDALL",0.748400648151518,0.809665997193088
"7175",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Electronics and Communications","Navy","KENDALL",0.925445616001117,0.784257910942351
"7176",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Electronics and Communications","Air Force","KENDALL",0.418117180240175,0.506971253112623
"7177",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Electronics and Communications","DLA","KENDALL",0.14002579663075,0.114643225167936
"7178",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Electronics and Communications","MDA","KENDALL",0.000265245018787448,0.00165310885887411
"7179",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Electronics and Communications","Military
Health","KENDALL",0.00249550216309536,0.00145257092311973
"7180",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Electronics and Communications","Additional
DoD
Components","KENDALL",0.461817427130598,0.444698432318269
"7181",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Facilities and Construction","Army","KENDALL",1.73518097084716,1.55545964464534
"7182",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Facilities and Construction","Navy","KENDALL",0.634256927871738,0.483089659102705
"7183",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Facilities and Construction","Air Force","KENDALL",0.255562989150097,0.22374255999824
"7184",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Facilities and Construction","DLA","KENDALL",0.153398669592262,0.133925359013473
"7185",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Facilities and Construction","MDA","KENDALL",0.000165794150502691,0.000686994988625977
"7186",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Facilities and Construction","Military
Health","KENDALL",0.000182514561592363,0.000325552331606919
"7187",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Facilities and Construction","Additional
DoD
Components","KENDALL",-0.0317397913065908,0.0169616740877425
"7188",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Land Vehicles","Army","KENDALL",0.567310011681629,0.40939874943641
"7189",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Land Vehicles","Navy","KENDALL",0.0487558655593582,0.0240801639223791
"7190",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Land Vehicles","Air Force","KENDALL",0.0132014043111608,0.00793426420507092
"7191",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Land Vehicles","DLA","KENDALL",0.0794515525137605,0.0844867228506396
"7192",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Land Vehicles","MDA","KENDALL",0.000336453204326191,0.000129388690396398
"7193",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Land Vehicles","Additional
DoD
Components","KENDALL",0.0179963349175383,0.00604590983804979
"7194",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Missile and Space Systems","Army","KENDALL",0.368212258513253,0.240340968331268
"7195",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Missile and Space Systems","Navy","KENDALL",0.052950942177516,0.133700039936901
"7196",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Missile and Space Systems","Air Force","KENDALL",0.201979013838123,0.201043301166413
"7197",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Missile and Space Systems","DLA","KENDALL",0.00190016348959074,0.00661268956748248
"7198",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Missile and Space Systems","MDA","KENDALL",0.337735409515589,0.319644174263363
"7199",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Missile and Space Systems","Additional
DoD
Components","KENDALL",0.00132264941708134,0.000683239274465996
"7200",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other Products","Army","KENDALL",0.147274836628009,0.130753035821841
"7201",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other Products","Navy","KENDALL",0.105739129727227,0.115172187885007
"7202",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other Products","Air Force","KENDALL",0.0172886525569209,0.0201506091723367
"7203",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other Products","DLA","KENDALL",1.24454467645293,2.41073742100487
"7204",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other Products","Military
Health","KENDALL",0.00189119224129176,0.000666812981449511
"7205",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other Products","Additional
DoD
Components","KENDALL",0.00280505198161877,0.00234515081683084
"7206",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other R&D and Knowledge Based","Army","KENDALL",0.823497050425713,0.851939091052469
"7207",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other R&D and Knowledge Based","Navy","KENDALL",0.593612250147862,0.537477629286517
"7208",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other R&D and Knowledge Based","Air Force","KENDALL",0.38348210066142,0.355747058289834
"7209",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other R&D and Knowledge Based","DLA","KENDALL",0.0129605856650757,0.0351142713783894
"7210",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other R&D and Knowledge Based","MDA","KENDALL",0.0480058120051792,0.0496078686485901
"7211",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other R&D and Knowledge Based","Military
Health","KENDALL",0.0112435347543414,0.0309229567907654
"7212",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other R&D and Knowledge Based","Additional
DoD
Components","KENDALL",0.225497772187874,0.250317504452659
"7213",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other Services","Army","KENDALL",0.132604086143089,0.245931512808605
"7214",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other Services","Navy","KENDALL",0.186611828002742,0.166148145748417
"7215",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other Services","Air Force","KENDALL",0.0458902418376155,0.233561025773738
"7216",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other Services","DLA","KENDALL",0.00309307496486239,0.00737469226365897
"7217",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other Services","Military
Health","KENDALL",0.189637968416777,0.0635180234924004
"7218",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other Services","Additional
DoD
Components","KENDALL",0.287750973655428,0.333961382580448
"7219",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Ships & Submarines","Army","KENDALL",0.00603929543861074,0.00922163928602113
"7220",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Ships & Submarines","Navy","KENDALL",0.254972083549914,1.32779828265522
"7221",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Ships & Submarines","Air Force","KENDALL",0.000430332725500152,0.000627259991671106
"7222",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Ships & Submarines","DLA","KENDALL",0.120526163653803,0.118870498514878
"7223",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Ships & Submarines","Additional
DoD
Components","KENDALL",0.00736975388453336,0.00557617295873532
"7224",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Unlabeled","Army","KENDALL",-9.32398700111709e-06,NA
"7225",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Weapons and Ammunition","Army","KENDALL",0.255399359361735,0.237540915692326
"7226",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Weapons and Ammunition","Navy","KENDALL",0.0738881097105717,0.103572233058833
"7227",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Weapons and Ammunition","Air Force","KENDALL",0.542653432285265,0.225146645514776
"7228",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Weapons and Ammunition","DLA","KENDALL",0.0166597231688839,0.0161277058059307
"7229",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Weapons and Ammunition","Additional
DoD
Components","KENDALL",0.000176039656545141,0.000492307846450696
"7230",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Aircraft and Drones","Army","KENDALL",1.26905539469463,1.06834700581582
"7231",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Aircraft and Drones","Navy","KENDALL",5.27505666679121,3.02665502480691
"7232",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Aircraft and Drones","Air Force","KENDALL",1.83584994074947,1.20961821939284
"7233",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Aircraft and Drones","DLA","KENDALL",0.789558463404285,0.503046996298196
"7234",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Aircraft and Drones","Additional
DoD
Components","KENDALL",0.105436506614603,0.0813471351424122
"7235",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Electronics and Communications","Army","KENDALL",2.67870233725734,1.37662090761464
"7236",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Electronics and Communications","Navy","KENDALL",2.1757648416407,1.27019494017017
"7237",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Electronics and Communications","Air Force","KENDALL",1.47777799392556,0.829903158327206
"7238",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Electronics and Communications","DLA","KENDALL",0.348455616670864,0.192734618529738
"7239",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Electronics and Communications","MDA","KENDALL",0.00121033882400731,0.000403446274669104
"7240",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Electronics and Communications","Military
Health","KENDALL",0.0379999504839037,0.0139778213509215
"7241",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Electronics and Communications","Additional
DoD
Components","KENDALL",1.13449446928831,0.675014387215802
"7242",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Facilities and Construction","Army","KENDALL",6.24405983877333,3.14372821240693
"7243",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Facilities and Construction","Navy","KENDALL",3.01793904565695,1.34055653303148
"7244",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Facilities and Construction","Air Force","KENDALL",1.46479472173677,0.644304958045496
"7245",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Facilities and Construction","DLA","KENDALL",0.299947045034021,0.18970725693443
"7246",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Facilities and Construction","MDA","KENDALL",0.00267212390118818,0.00156231847286822
"7247",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Facilities and Construction","Military
Health","KENDALL",0.00249708769868996,0.000930484358924884
"7248",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Facilities and Construction","Additional
DoD
Components","KENDALL",0.111081833289124,0.0341931648942825
"7249",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Land Vehicles","Army","KENDALL",0.478663769552249,0.505244832795031
"7250",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Land Vehicles","Navy","KENDALL",0.0710178590768762,0.0436449166680884
"7251",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Land Vehicles","Air Force","KENDALL",0.00961012369219051,0.0134086280863546
"7252",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Land Vehicles","DLA","KENDALL",0.0861796866970651,0.0688349770249145
"7253",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Land Vehicles","MDA","KENDALL",0,5.33697439084662e-06
"7254",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Land Vehicles","Additional
DoD
Components","KENDALL",0.00328438420473241,0.00214887731302258
"7255",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Missile and Space Systems","Army","KENDALL",0.465063781954301,0.304582380304661
"7256",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Missile and Space Systems","Navy","KENDALL",0.4726284059085,0.251690887669341
"7257",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Missile and Space Systems","Air Force","KENDALL",0.209944206892251,0.17509753712332
"7258",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Missile and Space Systems","DLA","KENDALL",0.00456587656768559,0.0046021085585119
"7259",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Missile and Space Systems","MDA","KENDALL",0.0683934075099015,0.258954751004164
"7260",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Missile and Space Systems","Additional
DoD
Components","KENDALL",0.000522359694627805,0.000843894838292542
"7261",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Other Products","Army","KENDALL",0.337136297290952,0.202733527844318
"7262",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Other Products","Navy","KENDALL",0.230136806309231,0.168791683907654
"7263",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Other Products","Air Force","KENDALL",0.0449868439369351,0.0286359168396466
"7264",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Other Products","DLA","KENDALL",3.45512295697441,1.80277463753441
"7265",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Other Products","Military
Health","KENDALL",0.000304150895399614,0.000353009230766538
"7266",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Other Products","Additional
DoD
Components","KENDALL",0.0141408248295928,0.0060684340295183
"7267",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Other R&D and Knowledge Based","Army","KENDALL",2.9667853049934,1.5532560502438
"7268",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Other R&D and Knowledge Based","Navy","KENDALL",1.31616331437646,0.789521957770387
"7269",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Other R&D and Knowledge Based","Air Force","KENDALL",1.31590591762577,0.685390577070004
"7270",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Other R&D and Knowledge Based","DLA","KENDALL",0.0846014050156393,0.0352253153026641
