"","SignedMonth","Vendor.Size.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"1496",2007-08-01,"Large (Big 6)","Navy","YOUNG",1.00439305836794,NA
"1497",2007-09-01,"Large (Big 6)","Navy","YOUNG",1.10297607990796,0.818605514569536
"1498",2007-10-01,"Large (Big 6)","Navy","YOUNG",0.872411676203905,0.993260271493268
"1499",2007-11-01,"Large (Big 6)","Navy","YOUNG",0.302736731160521,0.759374829090794
"1500",2007-12-01,"Large (Big 6)","Navy","YOUNG",1.00718468079176,0.727444362718727
"1501",2008-01-01,"Large (Big 6)","Navy","YOUNG",0.866614568763557,0.725511993571945
"1502",2008-02-01,"Large (Big 6)","Navy","YOUNG",0.435239324219089,0.769679524591468
"1503",2008-03-01,"Large (Big 6)","Navy","YOUNG",0.658946353579176,0.653600082187274
"1504",2008-04-01,"Large (Big 6)","Navy","YOUNG",1.20512052380694,0.766435400535069
"1505",2008-05-01,"Large (Big 6)","Navy","YOUNG",1.64798674428416,1.17068454055676
"1506",2008-06-01,"Large (Big 6)","Navy","YOUNG",0.699424584403471,1.18417728416486
"1507",2008-07-01,"Large (Big 6)","Navy","YOUNG",2.2849770094577,1.54412944604845
"1508",2008-08-01,"Large (Big 6)","Navy","YOUNG",0.596564888991323,1.19365549428416
"1509",2008-09-01,"Large (Big 6)","Navy","YOUNG",4.22559176275488,2.36904455373463
"1510",2008-10-01,"Large (Big 6)","Navy","YOUNG",1.01845638167352,1.94687101113991
"1511",2008-11-01,"Large (Big 6)","Navy","YOUNG",0.892630960954752,2.04555970179439
"1512",2008-12-01,"Large (Big 6)","Navy","YOUNG",7.08504813807101,2.99871182689976
"1513",2009-01-01,"Large (Big 6)","Navy","YOUNG",1.06177957092444,3.0131528899834
"1514",2009-02-01,"Large (Big 6)","Navy","YOUNG",1.19440663964061,3.11374478287869
"1515",2009-03-01,"Large (Big 6)","Navy","YOUNG",3.01353137599047,1.75657252885184
"1516",2009-04-01,"Large (Big 6)","Navy","YOUNG",0.882683990539078,1.69687400205672
"1517",2009-05-01,"Large (Big 6)","Navy","YOUNG",0.780053561690842,1.5587563094068
"1518",2009-06-01,"Large (Big 6)","Navy","YOUNG",3.07856902439922,1.58043552554305
"1519",2009-07-01,"Large (Big 6)","Navy","YOUNG",1.36034191862957,1.73965483490655
"1520",2009-08-01,"Large (Big 6)","Navy","YOUNG",0.378069856484087,1.60566026650429
"1521",2009-09-01,"Large (Big 6)","Navy","YOUNG",0.436683025427582,0.725031600180414
"1522",2009-10-01,"Large (Big 6)","Navy","YOUNG",0.258125220421481,0.35762603411105
"1523",2009-11-01,"Large (Big 6)","Navy","YOUNG",1.11120669780702,0.602004981218693
"1524",2009-12-01,"Large (Big 6)","Navy","YOUNG",0.717601947389816,0.695644621872771
"1525",2010-01-01,"Large (Big 6)","Navy","YOUNG",4.09449170257809,1.97443344925831
"1526",2010-02-01,"Large (Big 6)","Navy","YOUNG",0.815175447496791,1.87575636582157
"1527",2010-03-01,"Large (Big 6)","Navy","YOUNG",0.713273248566538,1.87431346621381
"1528",2010-04-01,"Large (Big 6)","Navy","YOUNG",0.492801564537869,0.673750086867066
"1529",2010-05-01,"Large (Big 6)","Navy","YOUNG",0.529627701401369,0.578567504835259
"1530",2010-06-01,"Large (Big 6)","Navy","YOUNG",0.354525423095849,0.458984896345029
"1531",2010-07-01,"Large (Big 6)","Navy","YOUNG",0.433086774058622,0.43907996618528
"1532",2010-08-01,"Large (Big 6)","Navy","YOUNG",0.250611732734275,0.346074643296249
"1533",2010-09-01,"Large (Big 6)","Navy","YOUNG",2.52008589305734,1.06792813328341
"1534",2010-10-01,"Large (Big 6)","Navy","YOUNG",0.306007996181284,1.02556854065763
"1535",2010-11-01,"Large (Big 6)","Navy","YOUNG",4.01046625153168,2.27885338025677
"1536",2010-12-01,"Large (Big 6)","Navy","YOUNG",1.69999343898447,2.00548922889915
"1537",2011-01-01,"Large (Big 6)","Navy","YOUNG",4.37786616254721,3.36277528435445
"1538",2011-02-01,"Large (Big 6)","Navy","YOUNG",0.703809741323961,2.26055644761855
"1539",2011-03-01,"Large (Big 6)","Navy","YOUNG",0.475497422691985,1.85239110885438
"1540",2011-04-01,"Large (Big 6)","Navy","YOUNG",1.42271866861099,0.86734194420898
"1541",2011-05-01,"Large (Big 6)","Navy","YOUNG",0.851436820258078,0.916550970520353
"1542",2011-06-01,"Large (Big 6)","Navy","YOUNG",1.2942866966219,1.18948072849699
"1543",2011-07-01,"Large (Big 6)","Navy","YOUNG",0.643952746328158,0.929892087736047
"1544",2011-08-01,"Large (Big 6)","Navy","YOUNG",0.237781493978179,0.725340312309414
"1545",2011-09-01,"Large (Big 6)","Navy","YOUNG",1.04921828700168,0.643650842436005
"1546",2011-10-01,"Large (Big 6)","Navy","YOUNG",0.12513667875605,0.470712153245302
"1547",2011-11-01,"Large (Big 6)","Navy","YOUNG",1.92191245403151,1.03208913992975
"1548",2011-12-01,"Large (Big 6)","Navy","YOUNG",0.851983501091546,0.966344211293035
"1549",2012-01-01,"Large (Big 6)","Navy","YOUNG",4.49530205055092,2.42306600189133
"1550",2012-02-01,"Large (Big 6)","Navy","YOUNG",1.14361242034806,2.16363265733017
"1551",2012-03-01,"Large (Big 6)","Navy","YOUNG",0.424619707712903,2.02117805953729
"1552",2012-04-01,"Large (Big 6)","Navy","YOUNG",0.216810809669447,0.595014312576803
"1553",2012-05-01,"Large (Big 6)","Navy","YOUNG",0.661235806755226,0.434222108045859
"1554",2012-06-01,"Large (Big 6)","Navy","YOUNG",0.232381002008032,0.370142539477568
"1555",2012-07-01,"Large (Big 6)","Navy","YOUNG",0.196112781979199,0.363243196914152
"1556",2012-08-01,"Large (Big 6)","Navy","YOUNG",0.126351700020595,0.184948494669275
"1557",2012-09-01,"Large (Big 6)","Navy","YOUNG",2.14377694675111,0.8220804762503
"1558",2012-10-01,"Large (Big 6)","Navy","YOUNG",0.263560325498121,0.844562990756608
"1559",2012-11-01,"Large (Big 6)","Navy","YOUNG",1.87183891236976,1.42639206153966
"1560",2012-12-01,"Large (Big 6)","Navy","YOUNG",2.86845775709272,1.66795233165353
"1561",2013-01-01,"Large (Big 6)","Navy","YOUNG",0.0760867342225043,1.60546113456166
"1562",2013-02-01,"Large (Big 6)","Navy","YOUNG",0.0282622736403981,0.99093558831854
"1563",2013-03-01,"Large (Big 6)","Navy","YOUNG",0.097260306895095,0.0672031049193325
"1564",2013-04-01,"Large (Big 6)","Navy","YOUNG",0.0753637708957043,0.0669621171437324
"1565",2013-05-01,"Large (Big 6)","Navy","YOUNG",0.408639030234081,0.193754369341627
"1566",2013-06-01,"Large (Big 6)","Navy","YOUNG",0.117949461993196,0.200650754374327
"1567",2013-07-01,"Large (Big 6)","Navy","YOUNG",0.0318400204775058,0.186142837568261
"1568",2013-08-01,"Large (Big 6)","Navy","YOUNG",0.0953819278136488,0.0817238034281168
"1569",2013-09-01,"Large (Big 6)","Navy","YOUNG",0.0783846706418199,0.0685355396443248
"1570",2013-10-01,"Large (Big 6)","Navy","YOUNG",0.1479548268408,0.107240475098756
"1571",2013-11-01,"Large (Big 6)","Navy","YOUNG",0.0479338345547,0.09142444401244
"1572",2013-12-01,"Large (Big 6)","Navy","YOUNG",0.0983879942554,0.0980922185503
"1573",2014-01-01,"Large (Big 6)","Navy","YOUNG",0.0529807763236,0.0664342017112333
"1574",2014-02-01,"Large (Big 6)","Navy","YOUNG",0.0804840446165,0.0772842717318333
"1575",2014-03-01,"Large (Big 6)","Navy","YOUNG",0.2118843024336,0.1151163744579
"1576",2014-04-01,"Large (Big 6)","Navy","YOUNG",0.0698181631462,0.1207288367321
"1577",2014-05-01,"Large (Big 6)","Navy","YOUNG",0.0938844680227,0.125195644534167
"1578",2014-06-01,"Large (Big 6)","Navy","YOUNG",0.1432421919687,0.102314941045867
"1579",2014-07-01,"Large (Big 6)","Navy","YOUNG",1.4218483923864,0.552991684125933
"1580",2014-08-01,"Large (Big 6)","Navy","YOUNG",0.0923515837337,0.552480722696267
"1581",2014-09-01,"Large (Big 6)","Navy","YOUNG",0.0564562512114,0.523552075777167
"1582",2009-04-01,"Large (Big 6)","Navy","CARTER",0.0270914488633903,NA
"1583",2009-05-01,"Large (Big 6)","Navy","CARTER",0.903239044295302,NA
"1584",2009-06-01,"Large (Big 6)","Navy","CARTER",0.521617398257199,0.483982630471964
"1585",2009-07-01,"Large (Big 6)","Navy","CARTER",0.41788118111063,0.614245874554377
"1586",2009-08-01,"Large (Big 6)","Navy","CARTER",0.468370941372591,0.469289840246807
"1587",2009-09-01,"Large (Big 6)","Navy","CARTER",1.18701355002165,0.691088557501624
"1588",2009-10-01,"Large (Big 6)","Navy","CARTER",0.704565341506205,0.786649944300149
"1589",2009-11-01,"Large (Big 6)","Navy","CARTER",0.738788117575952,0.876789003034602
"1590",2009-12-01,"Large (Big 6)","Navy","CARTER",0.857858352920411,0.767070604000856
"1591",2010-01-01,"Large (Big 6)","Navy","CARTER",1.44641510899658,1.01435385983098
"1592",2010-02-01,"Large (Big 6)","Navy","CARTER",1.00313460784125,1.10246935658608
"1593",2010-03-01,"Large (Big 6)","Navy","CARTER",1.87044928112965,1.43999966598916
"1594",2010-04-01,"Large (Big 6)","Navy","CARTER",0.976030468495935,1.28320478582228
"1595",2010-05-01,"Large (Big 6)","Navy","CARTER",0.89694507843389,1.24780827601983
"1596",2010-06-01,"Large (Big 6)","Navy","CARTER",1.10941611715875,0.994130554696192
"1597",2010-07-01,"Large (Big 6)","Navy","CARTER",1.4677312389923,1.15803081152831
"1598",2010-08-01,"Large (Big 6)","Navy","CARTER",0.729374422186564,1.10217392611254
"1599",2010-09-01,"Large (Big 6)","Navy","CARTER",1.64473780612965,1.28061448910284
"1600",2010-10-01,"Large (Big 6)","Navy","CARTER",0.658595101888376,1.01090244340153
"1601",2010-11-01,"Large (Big 6)","Navy","CARTER",0.676934471265212,0.99342245976108
"1602",2010-12-01,"Large (Big 6)","Navy","CARTER",2.5060021169744,1.280510563376
"1603",2011-01-01,"Large (Big 6)","Navy","CARTER",0.423779375230801,1.20223865449014
"1604",2011-02-01,"Large (Big 6)","Navy","CARTER",1.36033315247587,1.43003821489369
"1605",2011-03-01,"Large (Big 6)","Navy","CARTER",1.63890809362149,1.14100687377605
"1606",2011-04-01,"Large (Big 6)","Navy","CARTER",0.997100982794797,1.33211407629738
"1607",2011-05-01,"Large (Big 6)","Navy","CARTER",2.27508829506924,1.63703245716184
"1608",2011-06-01,"Large (Big 6)","Navy","CARTER",2.33396090415443,1.86871672733949
"1609",2011-07-01,"Large (Big 6)","Navy","CARTER",1.84535380492027,2.15146766804798
"1610",2011-08-01,"Large (Big 6)","Navy","CARTER",1.7091810772136,1.96283192876276
"1611",2011-09-01,"Large (Big 6)","Navy","CARTER",4.84122416072178,2.79858634761855
"1612",2011-10-01,"Large (Big 6)","Navy","CARTER",0.842087675790341,2.46416430457524
"1613",2011-11-01,"Large (Big 6)","Navy","CARTER",0.427133091174956,2.03681497589569
"1614",2011-12-01,"Large (Big 6)","Navy","CARTER",2.74187426477191,1.33703167724574
"1615",2012-01-01,"Large (Big 6)","Navy","CARTER",1.22484696514262,1.46461810702983
"1616",2012-02-01,"Large (Big 6)","Navy","CARTER",2.08667864999485,2.01779995996979
"1617",2012-03-01,"Large (Big 6)","Navy","CARTER",2.15145978847699,1.82099513453815
"1618",2012-04-01,"Large (Big 6)","Navy","CARTER",0.749341943805993,1.66249346075928
"1619",2012-05-01,"Large (Big 6)","Navy","CARTER",0.696678725857275,1.19916015271342
"1620",2012-06-01,"Large (Big 6)","Navy","CARTER",0.388119319338894,0.611379996334054
"1621",2012-07-01,"Large (Big 6)","Navy","CARTER",0.308769385274431,0.464522476823533
"1622",2012-08-01,"Large (Big 6)","Navy","CARTER",0.829996383534137,0.508961696049154
"1623",2012-09-01,"Large (Big 6)","Navy","CARTER",0.72705172528061,0.621939164696392
"1624",2012-10-01,"Large (Big 6)","Navy","CARTER",0.920563653631563,0.825870587482103
"1625",2012-11-01,"Large (Big 6)","Navy","CARTER",0.636032574211638,0.761215984374603
"1626",2012-12-01,"Large (Big 6)","Navy","CARTER",4.51515192193826,2.02391604992715
"1627",2013-01-01,"Large (Big 6)","Navy","CARTER",0.203656365876511,1.7849469540088
"1628",2013-02-01,"Large (Big 6)","Navy","CARTER",0.605107036079212,1.77463844129799
"1629",2013-03-01,"Large (Big 6)","Navy","CARTER",1.16792680256657,0.658896734840764
"1630",2013-04-01,"Large (Big 6)","Navy","CARTER",0.476763148465522,0.749932329037101
"1631",2013-05-01,"Large (Big 6)","Navy","CARTER",0.17858250182025,0.607757484284114
"1632",2013-06-01,"Large (Big 6)","Navy","CARTER",0.441449925479943,0.365598525255238
"1633",2013-07-01,"Large (Big 6)","Navy","CARTER",0.203020430375952,0.274350952558715
"1634",2013-08-01,"Large (Big 6)","Navy","CARTER",1.37683955638895,0.673769970748282
"1635",2013-09-01,"Large (Big 6)","Navy","CARTER",2.00116609323693,1.19367536000061
"1636",2013-10-01,"Large (Big 6)","Navy","CARTER",0.2642158478624,1.21407383249609
"1637",2013-11-01,"Large (Big 6)","Navy","CARTER",0.1730865605683,0.812822833889208
"1638",2013-12-01,"Large (Big 6)","Navy","CARTER",0.5435884539925,0.326963620807733
"1639",2014-01-01,"Large (Big 6)","Navy","CARTER",-0.0226418525998,0.231344387320333
"1640",2014-02-01,"Large (Big 6)","Navy","CARTER",0.1465689273474,0.2225051762467
"1641",2014-03-01,"Large (Big 6)","Navy","CARTER",0.932799777995,0.352242284247533
"1642",2014-04-01,"Large (Big 6)","Navy","CARTER",0.2106311122884,0.429999939210267
"1643",2014-05-01,"Large (Big 6)","Navy","CARTER",0.1792919483294,0.440907612870933
"1644",2014-06-01,"Large (Big 6)","Navy","CARTER",0.5629186942831,0.3176139183003
"1645",2014-07-01,"Large (Big 6)","Navy","CARTER",0.3294665395569,0.3572257273898
"1646",2014-08-01,"Large (Big 6)","Navy","CARTER",0.5882532123219,0.493546148720633
"1647",2014-09-01,"Large (Big 6)","Navy","CARTER",0.2810246962074,0.3995814826954
"1648",2011-11-01,"Large (Big 6)","Navy","KENDALL",0.207618432123365,NA
"1649",2011-12-01,"Large (Big 6)","Navy","KENDALL",0.933931885428895,NA
"1650",2012-01-01,"Large (Big 6)","Navy","KENDALL",0.392439291411801,0.511329869654687
"1651",2012-02-01,"Large (Big 6)","Navy","KENDALL",0.486486573463083,0.604285916767926
"1652",2012-03-01,"Large (Big 6)","Navy","KENDALL",0.335139262485841,0.404688375786908
"1653",2012-04-01,"Large (Big 6)","Navy","KENDALL",0.601027732344764,0.474217856097896
"1654",2012-05-01,"Large (Big 6)","Navy","KENDALL",0.42523304270415,0.453800012511585
"1655",2012-06-01,"Large (Big 6)","Navy","KENDALL",1.32180784315724,0.782689539402053
"1656",2012-07-01,"Large (Big 6)","Navy","KENDALL",0.607402712593966,0.784814532818453
"1657",2012-08-01,"Large (Big 6)","Navy","KENDALL",0.820384673421893,0.916531743057701
"1658",2012-09-01,"Large (Big 6)","Navy","KENDALL",1.18413472500257,0.870640703672811
"1659",2012-10-01,"Large (Big 6)","Navy","KENDALL",0.610900088015842,0.871806495480103
"1660",2012-11-01,"Large (Big 6)","Navy","KENDALL",0.792744046142886,0.862592953053768
"1661",2012-12-01,"Large (Big 6)","Navy","KENDALL",3.97085468576521,1.79149960664131
"1662",2013-01-01,"Large (Big 6)","Navy","KENDALL",0.285543249114553,1.68304732700755
"1663",2013-02-01,"Large (Big 6)","Navy","KENDALL",0.660574199891744,1.6389907115905
"1664",2013-03-01,"Large (Big 6)","Navy","KENDALL",0.457369691159236,0.467829046721844
"1665",2013-04-01,"Large (Big 6)","Navy","KENDALL",0.852896589226059,0.656946826759013
"1666",2013-05-01,"Large (Big 6)","Navy","KENDALL",0.719487496125723,0.67658459217034
"1667",2013-06-01,"Large (Big 6)","Navy","KENDALL",1.89087270053499,1.15441892862892
"1668",2013-07-01,"Large (Big 6)","Navy","KENDALL",3.49816446605149,2.03617488757073
"1669",2013-08-01,"Large (Big 6)","Navy","KENDALL",0.78585591156799,2.05829769271815
"1670",2013-09-01,"Large (Big 6)","Navy","KENDALL",6.31873608840753,3.53425215534234
"1671",2013-10-01,"Large (Big 6)","Navy","KENDALL",1.4843718221587,2.86298794071141
"1672",2013-11-01,"Large (Big 6)","Navy","KENDALL",1.0013499647605,2.93481929177558
"1673",2013-12-01,"Large (Big 6)","Navy","KENDALL",2.9771396111893,1.8209537993695
"1674",2014-01-01,"Large (Big 6)","Navy","KENDALL",0.5664403542778,1.5149766434092
"1675",2014-02-01,"Large (Big 6)","Navy","KENDALL",3.3240543006554,2.28921142204083
"1676",2014-03-01,"Large (Big 6)","Navy","KENDALL",2.9196772696639,2.27005730819903
"1677",2014-04-01,"Large (Big 6)","Navy","KENDALL",4.8923638410997,3.71203180380633
"1678",2014-05-01,"Large (Big 6)","Navy","KENDALL",1.010837189741,2.94095943350153
"1679",2014-06-01,"Large (Big 6)","Navy","KENDALL",4.3980174041423,3.43373947832767
"1680",2014-07-01,"Large (Big 6)","Navy","KENDALL",0.4807135727835,1.96318938888893
"1681",2014-08-01,"Large (Big 6)","Navy","KENDALL",1.0346751008388,1.97113535925487
"1682",2014-09-01,"Large (Big 6)","Navy","KENDALL",2.5104586142813,1.34194909596787
"1683",2007-07-01,"Large (Big 6)","Air Force","YOUNG",0.792379526433943,NA
"1684",2007-08-01,"Large (Big 6)","Air Force","YOUNG",0.692829859479178,NA
"1685",2007-09-01,"Large (Big 6)","Air Force","YOUNG",0.969427372600741,0.818212252837954
"1686",2007-10-01,"Large (Big 6)","Air Force","YOUNG",0.708560946041215,0.790272726040378
"1687",2007-11-01,"Large (Big 6)","Air Force","YOUNG",0.525243762386117,0.734410693676024
"1688",2007-12-01,"Large (Big 6)","Air Force","YOUNG",1.24263584328633,0.825480183904555
"1689",2008-01-01,"Large (Big 6)","Air Force","YOUNG",0.893243479598699,0.887041028423716
"1690",2008-02-01,"Large (Big 6)","Air Force","YOUNG",1.89602768194143,1.34396900160882
"1691",2008-03-01,"Large (Big 6)","Air Force","YOUNG",0.969768754989154,1.25301330550976
"1692",2008-04-01,"Large (Big 6)","Air Force","YOUNG",1.10683234058568,1.32420959250542
"1693",2008-05-01,"Large (Big 6)","Air Force","YOUNG",1.09852000240781,1.05837369932755
"1694",2008-06-01,"Large (Big 6)","Air Force","YOUNG",0.999629795281996,1.06832737942516
"1695",2008-07-01,"Large (Big 6)","Air Force","YOUNG",0.582007648156182,0.893385815281996
"1696",2008-08-01,"Large (Big 6)","Air Force","YOUNG",0.527938445791757,0.703191963076645
"1697",2008-09-01,"Large (Big 6)","Air Force","YOUNG",1.83354310060738,0.981163064851771
"1698",2008-10-01,"Large (Big 6)","Air Force","YOUNG",1.1977024777008,1.18639467469998
"1699",2008-11-01,"Large (Big 6)","Air Force","YOUNG",0.786434443072094,1.27256000712676
"1700",2008-12-01,"Large (Big 6)","Air Force","YOUNG",3.2345318114527,1.7395562440752
"1701",2009-01-01,"Large (Big 6)","Air Force","YOUNG",0.703718481034856,1.57489491185321
"1702",2009-02-01,"Large (Big 6)","Air Force","YOUNG",3.80583661384499,2.58136230211085
"1703",2009-03-01,"Large (Big 6)","Air Force","YOUNG",1.37396028827668,1.96117179438551
"1704",2009-04-01,"Large (Big 6)","Air Force","YOUNG",0.79834615925525,1.99271435379231
"1705",2009-05-01,"Large (Big 6)","Air Force","YOUNG",1.52229728750812,1.23153457834668
"1706",2009-06-01,"Large (Big 6)","Air Force","YOUNG",0.370140371985278,0.896927939582882
"1707",2009-07-01,"Large (Big 6)","Air Force","YOUNG",0.660902616291405,0.851113425261601
"1708",2009-08-01,"Large (Big 6)","Air Force","YOUNG",0.485473892357653,0.505505626878112
"1709",2009-09-01,"Large (Big 6)","Air Force","YOUNG",0.747004405628924,0.631126971425994
"1710",2009-10-01,"Large (Big 6)","Air Force","YOUNG",0.322604874893025,0.518361057626534
