"","Fiscal.Year","SinceFirstFiscalYear","Pricing.Mechanism.sum","SubCustomer.component","USDATL","Obligation.2014"
"3612",2013-09-30,4.75068493150685,"Fixed","Additional DoD Components","CARTER",0.243134738891337
"3613",2013-09-30,4.75068493150685,"Other","Navy","CARTER",0
"3614",2013-09-30,4.75068493150685,"Time/Mat.","Army","CARTER",0.0591083729585661
"3615",2013-09-30,4.75068493150685,"Time/Mat.","Navy","CARTER",0.000537764246674114
"3616",2013-09-30,4.75068493150685,"Time/Mat.","Air Force","CARTER",0.0233385123503605
"3617",2013-09-30,4.75068493150685,"Time/Mat.","DLA","CARTER",0.000486381767238753
"3618",2013-09-30,4.75068493150685,"Time/Mat.","MDA","CARTER",-0.000152212666294303
"3619",2013-09-30,4.75068493150685,"Time/Mat.","Additional DoD Components","CARTER",-0.0043327286056667
"3620",2013-09-30,4.75068493150685,"Unlabeled","Army","CARTER",0
"3621",2013-09-30,4.75068493150685,"Unlabeled","Navy","CARTER",0
"3622",2013-09-30,4.75068493150685,"Unlabeled","Air Force","CARTER",0
"3623",2013-09-30,4.75068493150685,"Unlabeled","MDA","CARTER",0
"3624",2013-09-30,4.75068493150685,"Unlabeled","Additional DoD Components","CARTER",0
"3625",2013-09-30,4.83561643835616,"Combination","Army","CARTER",0.0274897383448766
"3626",2013-09-30,4.83561643835616,"Combination","Navy","CARTER",0.0176456204172845
"3627",2013-09-30,4.83561643835616,"Combination","Air Force","CARTER",0.00687307328028841
"3628",2013-09-30,4.83561643835616,"Combination","Additional DoD Components","CARTER",0.012830294193663
"3629",2013-09-30,4.83561643835616,"Cost+","Army","CARTER",0.757633518018178
"3630",2013-09-30,4.83561643835616,"Cost+","Navy","CARTER",0.659294152800853
"3631",2013-09-30,4.83561643835616,"Cost+","Air Force","CARTER",0.223286542932568
"3632",2013-09-30,4.83561643835616,"Cost+","DLA","CARTER",-6.80660115771301e-05
"3633",2013-09-30,4.83561643835616,"Cost+","MDA","CARTER",0.105707912233878
"3634",2013-09-30,4.83561643835616,"Cost+","MilitaryHealth","CARTER",0.471974399309434
"3635",2013-09-30,4.83561643835616,"Cost+","Additional DoD Components","CARTER",0.0568777932821164
"3636",2013-09-30,4.83561643835616,"Fixed","Army","CARTER",0.665409292557733
"3637",2013-09-30,4.83561643835616,"Fixed","Navy","CARTER",1.40306410461826
"3638",2013-09-30,4.83561643835616,"Fixed","Air Force","CARTER",0.221670671938865
"3639",2013-09-30,4.83561643835616,"Fixed","DLA","CARTER",0.0138920136215091
"3640",2013-09-30,4.83561643835616,"Fixed","MDA","CARTER",0.00888905680928201
"3641",2013-09-30,4.83561643835616,"Fixed","MilitaryHealth","CARTER",0.0288360761957957
"3642",2013-09-30,4.83561643835616,"Fixed","Additional DoD Components","CARTER",0.108993636713212
"3643",2013-09-30,4.83561643835616,"Time/Mat.","Army","CARTER",0.0499997902211841
"3644",2013-09-30,4.83561643835616,"Time/Mat.","Navy","CARTER",0.00224503657256017
"3645",2013-09-30,4.83561643835616,"Time/Mat.","Air Force","CARTER",-0.000672211246775668
"3646",2013-09-30,4.83561643835616,"Time/Mat.","DLA","CARTER",-1.13661739616127e-05
"3647",2013-09-30,4.83561643835616,"Time/Mat.","MDA","CARTER",-0.000108430081852341
"3648",2013-09-30,4.83561643835616,"Time/Mat.","Additional DoD Components","CARTER",0.00236098280461054
"3649",2013-09-30,4.83561643835616,"Unlabeled","Army","CARTER",0
"3650",2013-09-30,4.83561643835616,"Unlabeled","Navy","CARTER",0
"3651",2013-09-30,4.83561643835616,"Unlabeled","Air Force","CARTER",0
"3652",2013-09-30,4.83561643835616,"Unlabeled","Additional DoD Components","CARTER",0
"3653",2013-09-30,4.92054794520548,"Combination","Army","CARTER",0.0925959498825023
"3654",2013-09-30,4.92054794520548,"Combination","Navy","CARTER",0.0162045534996446
"3655",2013-09-30,4.92054794520548,"Combination","Air Force","CARTER",-5.33948751904133e-05
"3656",2013-09-30,4.92054794520548,"Combination","Additional DoD Components","CARTER",0.060014195687519
"3657",2013-09-30,4.92054794520548,"Cost+","Army","CARTER",1.65066738696842
"3658",2013-09-30,4.92054794520548,"Cost+","Navy","CARTER",1.03922474849335
"3659",2013-09-30,4.92054794520548,"Cost+","Air Force","CARTER",0.329177922604651
"3660",2013-09-30,4.92054794520548,"Cost+","DLA","CARTER",0.00085960165035036
"3661",2013-09-30,4.92054794520548,"Cost+","MDA","CARTER",0.025644828525033
"3662",2013-09-30,4.92054794520548,"Cost+","MilitaryHealth","CARTER",0.14402951790525
"3663",2013-09-30,4.92054794520548,"Cost+","Additional DoD Components","CARTER",0.12355091466142
"3664",2013-09-30,4.92054794520548,"Fixed","Army","CARTER",1.03863600488941
"3665",2013-09-30,4.92054794520548,"Fixed","Navy","CARTER",2.37416054990616
"3666",2013-09-30,4.92054794520548,"Fixed","Air Force","CARTER",0.346598252695339
"3667",2013-09-30,4.92054794520548,"Fixed","DLA","CARTER",0.0681655623947395
"3668",2013-09-30,4.92054794520548,"Fixed","MDA","CARTER",0.000606901630547375
"3669",2013-09-30,4.92054794520548,"Fixed","MilitaryHealth","CARTER",0.00177868241139433
"3670",2013-09-30,4.92054794520548,"Fixed","Additional DoD Components","CARTER",0.20170952815294
"3671",2013-09-30,4.92054794520548,"Time/Mat.","Army","CARTER",0.099877272238042
"3672",2013-09-30,4.92054794520548,"Time/Mat.","Navy","CARTER",-0.00275796494262212
"3673",2013-09-30,4.92054794520548,"Time/Mat.","Air Force","CARTER",-0.00324322811749771
"3674",2013-09-30,4.92054794520548,"Time/Mat.","DLA","CARTER",-2.45586299380522e-05
"3675",2013-09-30,4.92054794520548,"Time/Mat.","Additional DoD Components","CARTER",0.00261407373596019
"3676",2013-09-30,4.92054794520548,"Unlabeled","Army","CARTER",0
"3677",2013-09-30,4.92054794520548,"Unlabeled","Navy","CARTER",0
"3678",2013-09-30,4.92054794520548,"Unlabeled","Air Force","CARTER",0
"3679",2013-09-30,4.92054794520548,"Unlabeled","Additional DoD Components","CARTER",0
"3680",2014-09-30,2.0027397260274,"Cost+","Army","KENDALL",0.2589840289421
"3681",2014-09-30,2.0027397260274,"Cost+","Navy","KENDALL",0.5983589608821
"3682",2014-09-30,2.0027397260274,"Cost+","Air Force","KENDALL",0.5295254573757
"3683",2014-09-30,2.0027397260274,"Cost+","DLA","KENDALL",0
"3684",2014-09-30,2.0027397260274,"Cost+","MDA","KENDALL",0.094706982145
"3685",2014-09-30,2.0027397260274,"Cost+","MilitaryHealth","KENDALL",0.411734192
"3686",2014-09-30,2.0027397260274,"Cost+","Additional DoD Components","KENDALL",0.1668320003371
"3687",2014-09-30,2.0027397260274,"Fixed","Army","KENDALL",1.2329224780801
"3688",2014-09-30,2.0027397260274,"Fixed","Navy","KENDALL",2.0294642148221
"3689",2014-09-30,2.0027397260274,"Fixed","Air Force","KENDALL",2.1222989821029
"3690",2014-09-30,2.0027397260274,"Fixed","DLA","KENDALL",1.7166383610601
"3691",2014-09-30,2.0027397260274,"Fixed","MDA","KENDALL",0.01628621016
"3692",2014-09-30,2.0027397260274,"Fixed","MilitaryHealth","KENDALL",0.2447315380478
"3693",2014-09-30,2.0027397260274,"Fixed","Additional DoD Components","KENDALL",1.2009522795048
"3694",2014-09-30,2.0027397260274,"Time/Mat.","Army","KENDALL",0.0021404938867
"3695",2014-09-30,2.0027397260274,"Time/Mat.","Navy","KENDALL",0.0016181758537
"3696",2014-09-30,2.0027397260274,"Time/Mat.","Air Force","KENDALL",0.014782218488
"3697",2014-09-30,2.0027397260274,"Time/Mat.","DLA","KENDALL",0.0009991904883
"3698",2014-09-30,2.0027397260274,"Time/Mat.","MDA","KENDALL",0
"3699",2014-09-30,2.0027397260274,"Time/Mat.","Additional DoD Components","KENDALL",0.0380900722391
"3700",2014-09-30,2.0027397260274,"Unlabeled","Army","KENDALL",0
"3701",2014-09-30,2.0027397260274,"Unlabeled","Navy","KENDALL",0
"3702",2014-09-30,2.0027397260274,"Unlabeled","Air Force","KENDALL",0
"3703",2014-09-30,2.0027397260274,"Unlabeled","DLA","KENDALL",0
"3704",2014-09-30,2.0027397260274,"Unlabeled","MDA","KENDALL",0
"3705",2014-09-30,2.0027397260274,"Unlabeled","Additional DoD Components","KENDALL",0
"3706",2014-09-30,2.08767123287671,"Cost+","Army","KENDALL",0.6294497463154
"3707",2014-09-30,2.08767123287671,"Cost+","Navy","KENDALL",1.0062833666392
"3708",2014-09-30,2.08767123287671,"Cost+","Air Force","KENDALL",0.8093391256936
"3709",2014-09-30,2.08767123287671,"Cost+","DLA","KENDALL",0.0001485587109
"3710",2014-09-30,2.08767123287671,"Cost+","MDA","KENDALL",0.493174291533
"3711",2014-09-30,2.08767123287671,"Cost+","MilitaryHealth","KENDALL",0.26441924
"3712",2014-09-30,2.08767123287671,"Cost+","Additional DoD Components","KENDALL",0.1515378617999
"3713",2014-09-30,2.08767123287671,"Fixed","Army","KENDALL",2.0367424810098
"3714",2014-09-30,2.08767123287671,"Fixed","Navy","KENDALL",1.8828600313401
"3715",2014-09-30,2.08767123287671,"Fixed","Air Force","KENDALL",1.8405134170399
"3716",2014-09-30,2.08767123287671,"Fixed","DLA","KENDALL",2.1736038868734
"3717",2014-09-30,2.08767123287671,"Fixed","MDA","KENDALL",0.0216042379927
"3718",2014-09-30,2.08767123287671,"Fixed","MilitaryHealth","KENDALL",0.1256028906804
"3719",2014-09-30,2.08767123287671,"Fixed","Additional DoD Components","KENDALL",0.6665649126853
"3720",2014-09-30,2.08767123287671,"Time/Mat.","Army","KENDALL",0.0377818804635
"3721",2014-09-30,2.08767123287671,"Time/Mat.","Navy","KENDALL",0.0158993485891
"3722",2014-09-30,2.08767123287671,"Time/Mat.","Air Force","KENDALL",0.0188604535565
"3723",2014-09-30,2.08767123287671,"Time/Mat.","DLA","KENDALL",-2.58959297e-05
"3724",2014-09-30,2.08767123287671,"Time/Mat.","MDA","KENDALL",0.000949562375
"3725",2014-09-30,2.08767123287671,"Time/Mat.","Additional DoD Components","KENDALL",0.0052255541642
"3726",2014-09-30,2.08767123287671,"Unlabeled","Army","KENDALL",0
"3727",2014-09-30,2.08767123287671,"Unlabeled","Navy","KENDALL",0
"3728",2014-09-30,2.08767123287671,"Unlabeled","Air Force","KENDALL",0
"3729",2014-09-30,2.08767123287671,"Unlabeled","MDA","KENDALL",0
"3730",2014-09-30,2.08767123287671,"Unlabeled","Additional DoD Components","KENDALL",0
"3731",2014-09-30,2.16986301369863,"Combination","Navy","KENDALL",0
"3732",2014-09-30,2.16986301369863,"Cost+","Army","KENDALL",0.9409117952288
"3733",2014-09-30,2.16986301369863,"Cost+","Navy","KENDALL",1.4883140253145
"3734",2014-09-30,2.16986301369863,"Cost+","Air Force","KENDALL",0.8153817638009
"3735",2014-09-30,2.16986301369863,"Cost+","DLA","KENDALL",0.0017880110249
"3736",2014-09-30,2.16986301369863,"Cost+","MDA","KENDALL",0.0941027377144
"3737",2014-09-30,2.16986301369863,"Cost+","MilitaryHealth","KENDALL",0.2952002895004
"3738",2014-09-30,2.16986301369863,"Cost+","Additional DoD Components","KENDALL",0.2411323787592
"3739",2014-09-30,2.16986301369863,"Fixed","Army","KENDALL",4.6222992015925
"3740",2014-09-30,2.16986301369863,"Fixed","Navy","KENDALL",4.0271356431235
"3741",2014-09-30,2.16986301369863,"Fixed","Air Force","KENDALL",3.9692665656484
"3742",2014-09-30,2.16986301369863,"Fixed","DLA","KENDALL",2.0349553172488
"3743",2014-09-30,2.16986301369863,"Fixed","MDA","KENDALL",0.2234013817312
"3744",2014-09-30,2.16986301369863,"Fixed","MilitaryHealth","KENDALL",0.1128100688744
"3745",2014-09-30,2.16986301369863,"Fixed","Additional DoD Components","KENDALL",0.6005972422212
"3746",2014-09-30,2.16986301369863,"Time/Mat.","Army","KENDALL",0.1224361555693
"3747",2014-09-30,2.16986301369863,"Time/Mat.","Navy","KENDALL",0.0181432609381
"3748",2014-09-30,2.16986301369863,"Time/Mat.","Air Force","KENDALL",0.0250232491477
"3749",2014-09-30,2.16986301369863,"Time/Mat.","DLA","KENDALL",0.0004484411
"3750",2014-09-30,2.16986301369863,"Time/Mat.","MilitaryHealth","KENDALL",0.0082389637
"3751",2014-09-30,2.16986301369863,"Time/Mat.","Additional DoD Components","KENDALL",0.0101692662927
"3752",2014-09-30,2.16986301369863,"Unlabeled","Army","KENDALL",0
"3753",2014-09-30,2.16986301369863,"Unlabeled","Navy","KENDALL",0
"3754",2014-09-30,2.16986301369863,"Unlabeled","Air Force","KENDALL",0
"3755",2014-09-30,2.16986301369863,"Unlabeled","DLA","KENDALL",0
"3756",2014-09-30,2.16986301369863,"Unlabeled","MDA","KENDALL",0
"3757",2014-09-30,2.16986301369863,"Unlabeled","Additional DoD Components","KENDALL",0
"3758",2014-09-30,2.25479452054795,"Combination","Additional DoD Components","KENDALL",-9.64912e-06
"3759",2014-09-30,2.25479452054795,"Cost+","Army","KENDALL",0.514015857484
"3760",2014-09-30,2.25479452054795,"Cost+","Navy","KENDALL",1.4044624304019
"3761",2014-09-30,2.25479452054795,"Cost+","Air Force","KENDALL",0.5906725961178
"3762",2014-09-30,2.25479452054795,"Cost+","DLA","KENDALL",0.0020272621172
"3763",2014-09-30,2.25479452054795,"Cost+","MDA","KENDALL",0.1985062181468
"3764",2014-09-30,2.25479452054795,"Cost+","MilitaryHealth","KENDALL",0.0966958312304
"3765",2014-09-30,2.25479452054795,"Cost+","Additional DoD Components","KENDALL",0.2311446035218
"3766",2014-09-30,2.25479452054795,"Fixed","Army","KENDALL",2.0811165888472
"3767",2014-09-30,2.25479452054795,"Fixed","Navy","KENDALL",1.4219900165868
"3768",2014-09-30,2.25479452054795,"Fixed","Air Force","KENDALL",1.2060500779267
"3769",2014-09-30,2.25479452054795,"Fixed","DLA","KENDALL",2.3384438942086
"3770",2014-09-30,2.25479452054795,"Fixed","MDA","KENDALL",0.0070971673203
"3771",2014-09-30,2.25479452054795,"Fixed","MilitaryHealth","KENDALL",0.1226519217074
"3772",2014-09-30,2.25479452054795,"Fixed","Additional DoD Components","KENDALL",0.5210338477306
"3773",2014-09-30,2.25479452054795,"Time/Mat.","Army","KENDALL",0.0865076652865
"3774",2014-09-30,2.25479452054795,"Time/Mat.","Navy","KENDALL",0.0059914335179
"3775",2014-09-30,2.25479452054795,"Time/Mat.","Air Force","KENDALL",0.0130410523346
"3776",2014-09-30,2.25479452054795,"Time/Mat.","DLA","KENDALL",0.0075019662177
"3777",2014-09-30,2.25479452054795,"Time/Mat.","MilitaryHealth","KENDALL",0.011005882025
"3778",2014-09-30,2.25479452054795,"Time/Mat.","Additional DoD Components","KENDALL",0.0092513114635
"3779",2014-09-30,2.25479452054795,"Unlabeled","Army","KENDALL",0
"3780",2014-09-30,2.25479452054795,"Unlabeled","Navy","KENDALL",0
"3781",2014-09-30,2.25479452054795,"Unlabeled","Air Force","KENDALL",0
"3782",2014-09-30,2.25479452054795,"Unlabeled","MDA","KENDALL",0
"3783",2014-09-30,2.25479452054795,"Unlabeled","Additional DoD Components","KENDALL",0
"3784",2014-09-30,2.33972602739726,"Cost+","Army","KENDALL",0.7040681559136
"3785",2014-09-30,2.33972602739726,"Cost+","Navy","KENDALL",1.4031876860738
"3786",2014-09-30,2.33972602739726,"Cost+","Air Force","KENDALL",0.722064916209
"3787",2014-09-30,2.33972602739726,"Cost+","DLA","KENDALL",-0.0007223750586
"3788",2014-09-30,2.33972602739726,"Cost+","MDA","KENDALL",0.2596541383454
"3789",2014-09-30,2.33972602739726,"Cost+","MilitaryHealth","KENDALL",0.3428660028144
"3790",2014-09-30,2.33972602739726,"Cost+","Additional DoD Components","KENDALL",0.2055042579524
"3791",2014-09-30,2.33972602739726,"Fixed","Army","KENDALL",2.3263360088427
"3792",2014-09-30,2.33972602739726,"Fixed","Navy","KENDALL",3.8027409155515
"3793",2014-09-30,2.33972602739726,"Fixed","Air Force","KENDALL",1.1756678844508
"3794",2014-09-30,2.33972602739726,"Fixed","DLA","KENDALL",1.875624964399
"3795",2014-09-30,2.33972602739726,"Fixed","MDA","KENDALL",0.008319101575
"3796",2014-09-30,2.33972602739726,"Fixed","MilitaryHealth","KENDALL",0.6301980848175
"3797",2014-09-30,2.33972602739726,"Fixed","Additional DoD Components","KENDALL",0.6184069917591
"3798",2014-09-30,2.33972602739726,"Time/Mat.","Army","KENDALL",0.072118913575
"3799",2014-09-30,2.33972602739726,"Time/Mat.","Navy","KENDALL",0.0099809221882
"3800",2014-09-30,2.33972602739726,"Time/Mat.","Air Force","KENDALL",0.0300124257345
"3801",2014-09-30,2.33972602739726,"Time/Mat.","DLA","KENDALL",-0.0001313668765
"3802",2014-09-30,2.33972602739726,"Time/Mat.","Additional DoD Components","KENDALL",0.0586682774945
"3803",2014-09-30,2.33972602739726,"Unlabeled","Army","KENDALL",0
"3804",2014-09-30,2.33972602739726,"Unlabeled","Navy","KENDALL",0
"3805",2014-09-30,2.33972602739726,"Unlabeled","Air Force","KENDALL",0
"3806",2014-09-30,2.33972602739726,"Unlabeled","MDA","KENDALL",0
"3807",2014-09-30,2.33972602739726,"Unlabeled","Additional DoD Components","KENDALL",0
"3808",2014-09-30,2.41643835616438,"Cost+","Army","KENDALL",1.4269487966356
"3809",2014-09-30,2.41643835616438,"Cost+","Navy","KENDALL",1.833290859759
"3810",2014-09-30,2.41643835616438,"Cost+","Air Force","KENDALL",1.2284387486947
"3811",2014-09-30,2.41643835616438,"Cost+","DLA","KENDALL",0.0018887244453
"3812",2014-09-30,2.41643835616438,"Cost+","MDA","KENDALL",0.8004897217047
"3813",2014-09-30,2.41643835616438,"Cost+","MilitaryHealth","KENDALL",0.9348072457402
"3814",2014-09-30,2.41643835616438,"Cost+","Additional DoD Components","KENDALL",0.5452818858605
"3815",2014-09-30,2.41643835616438,"Fixed","Army","KENDALL",4.2982633511248
"3816",2014-09-30,2.41643835616438,"Fixed","Navy","KENDALL",4.5964513941644
"3817",2014-09-30,2.41643835616438,"Fixed","Air Force","KENDALL",2.2577572403166
"3818",2014-09-30,2.41643835616438,"Fixed","DLA","KENDALL",2.4901954010374
"3819",2014-09-30,2.41643835616438,"Fixed","MDA","KENDALL",0.0623436623781
"3820",2014-09-30,2.41643835616438,"Fixed","MilitaryHealth","KENDALL",0.0246649731369
"3821",2014-09-30,2.41643835616438,"Fixed","Additional DoD Components","KENDALL",0.8384473403828
"3822",2014-09-30,2.41643835616438,"Time/Mat.","Army","KENDALL",0.0822990310693
"3823",2014-09-30,2.41643835616438,"Time/Mat.","Navy","KENDALL",0.0273652243466
"3824",2014-09-30,2.41643835616438,"Time/Mat.","Air Force","KENDALL",0.0236882387429
"3825",2014-09-30,2.41643835616438,"Time/Mat.","DLA","KENDALL",-0.000214849625
"3826",2014-09-30,2.41643835616438,"Time/Mat.","MilitaryHealth","KENDALL",-5e-05
"3827",2014-09-30,2.41643835616438,"Time/Mat.","Additional DoD Components","KENDALL",0.0137354943252
"3828",2014-09-30,2.41643835616438,"Unlabeled","Army","KENDALL",0
"3829",2014-09-30,2.41643835616438,"Unlabeled","Navy","KENDALL",0
"3830",2014-09-30,2.41643835616438,"Unlabeled","Air Force","KENDALL",0
"3831",2014-09-30,2.41643835616438,"Unlabeled","MDA","KENDALL",0
"3832",2014-09-30,2.41643835616438,"Unlabeled","MilitaryHealth","KENDALL",0
"3833",2014-09-30,2.41643835616438,"Unlabeled","Additional DoD Components","KENDALL",0
"3834",2014-09-30,2.5013698630137,"Cost+","Army","KENDALL",0.9027682240416
"3835",2014-09-30,2.5013698630137,"Cost+","Navy","KENDALL",6.1294679200948
"3836",2014-09-30,2.5013698630137,"Cost+","Air Force","KENDALL",1.6174134824609
"3837",2014-09-30,2.5013698630137,"Cost+","MDA","KENDALL",0.2625427979159
"3838",2014-09-30,2.5013698630137,"Cost+","MilitaryHealth","KENDALL",0.0027671278614
"3839",2014-09-30,2.5013698630137,"Cost+","Additional DoD Components","KENDALL",0.4824361580967
"3840",2014-09-30,2.5013698630137,"Fixed","Army","KENDALL",2.951695131142
"3841",2014-09-30,2.5013698630137,"Fixed","Navy","KENDALL",2.2775068261723
"3842",2014-09-30,2.5013698630137,"Fixed","Air Force","KENDALL",2.2948207324617
"3843",2014-09-30,2.5013698630137,"Fixed","DLA","KENDALL",2.6164076335507
"3844",2014-09-30,2.5013698630137,"Fixed","MDA","KENDALL",0.0041116295185
"3845",2014-09-30,2.5013698630137,"Fixed","MilitaryHealth","KENDALL",0.099648210334
"3846",2014-09-30,2.5013698630137,"Fixed","Additional DoD Components","KENDALL",0.7081297565946
"3847",2014-09-30,2.5013698630137,"Other","Air Force","KENDALL",0
