"","SignedMonth","Pricing.Mechanism.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"4249",2010-12-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.00767885153168275,0.0154484076619108
"4250",2011-01-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0320044049412505,0.0151285049482445
"4251",2011-02-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0150937862148552,0.0182590142292628
"4252",2011-03-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0109832816932438,0.0193604909497832
"4253",2011-04-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0168373590746958,0.0143048089942649
"4254",2011-05-01,"Time/Mat.","Additional
DoD
Components","YOUNG",-0.00767145193033991,0.00671639627919989
"4255",2011-06-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.00576492796894671,0.00497694503776752
"4256",2011-07-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.000972146590432228,-0.000311459123653658
"4257",2011-08-01,"Time/Mat.","Additional
DoD
Components","YOUNG",-0.0115279331724717,-0.00159695287103091
"4258",2011-09-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0526083743705413,0.014017529262834
"4259",2011-10-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0239931628771496,0.0216912013584064
"4260",2011-11-01,"Time/Mat.","Additional
DoD
Components","YOUNG",-0.00492598469776542,0.0238918508499752
"4261",2011-12-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0116412144475337,0.0102361308756393
"4262",2012-01-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0112669773143858,0.00599406902138469
"4263",2012-02-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0104473233858511,0.0111185050492569
"4264",2012-03-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0060317890845433,0.00924869659492672
"4265",2012-04-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0020423203583565,0.00617381094291697
"4266",2012-05-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.000370296972505406,0.0028148021384684
"4267",2012-06-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.00338753365255895,0.00193338366114029
"4268",2012-07-01,"Time/Mat.","Additional
DoD
Components","YOUNG",-0.00648057423540315,-0.000907581203446264
"4269",2012-08-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.00785552681495212,0.00158749541070264
"4270",2012-09-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0331990239934095,0.0115246588576528
"4271",2012-10-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0180015373308622,0.0196853627130746
"4272",2012-11-01,"Time/Mat.","Additional
DoD
Components","YOUNG",-0.00315925612308317,0.0160137684003962
"4273",2012-12-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.00277205758972276,0.00587144626583392
"4274",2013-01-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.000576826713212146,6.32093932839105e-05
"4275",2013-02-01,"Time/Mat.","Additional
DoD
Components","YOUNG",-0.00669883871686808,-0.00111665147131106
"4276",2013-03-01,"Time/Mat.","Additional
DoD
Components","YOUNG",-0.00842870276175485,-0.00485023825513693
"4277",2013-04-01,"Time/Mat.","Additional
DoD
Components","YOUNG",-0.0137302781047019,-0.00961927319444162
"4278",2013-05-01,"Time/Mat.","Additional
DoD
Components","YOUNG",-0.00516411798334518,-0.00910769961660066
"4279",2013-06-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.000871484162689144,-0.00600763730845266
"4280",2013-07-01,"Time/Mat.","Additional
DoD
Components","YOUNG",-0.0103386165092922,-0.00487708344331607
"4281",2013-08-01,"Time/Mat.","Additional
DoD
Components","YOUNG",-0.00209135654889814,-0.00385282963183372
"4282",2013-09-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.00853572730902813,-0.00129808191638739
"4283",2013-10-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0041827348176,0.00354236852591
"4284",2013-11-01,"Time/Mat.","Additional
DoD
Components","YOUNG",-0.0054952721658,0.00240772998694271
"4285",2013-12-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0015316328218,7.30318245333334e-05
"4286",2014-01-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0008645062048,-0.00103304437973333
"4287",2014-02-01,"Time/Mat.","Additional
DoD
Components","YOUNG",-0.0006822458825,0.0005712977147
"4288",2014-03-01,"Time/Mat.","Additional
DoD
Components","YOUNG",0.000592609453,0.0002582899251
"4289",2014-04-01,"Time/Mat.","Additional
DoD
Components","YOUNG",-0.0083181880664,-0.0028026081653
"4290",2014-05-01,"Time/Mat.","Additional
DoD
Components","YOUNG",-0.0057287753867,-0.0044847846667
"4291",2014-06-01,"Time/Mat.","Additional
DoD
Components","YOUNG",-0.0025792342809,-0.00554206591133333
"4292",2014-07-01,"Time/Mat.","Additional
DoD
Components","YOUNG",-0.0034534306855,-0.0039204801177
"4293",2014-08-01,"Time/Mat.","Additional
DoD
Components","YOUNG",-0.0053065430107,-0.00377973599236667
"4294",2014-09-01,"Time/Mat.","Additional
DoD
Components","YOUNG",-0.0070273352285,-0.00526243630823333
"4295",2009-04-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.12302450818359,NA
"4296",2009-05-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.00628184757523273,NA
"4297",2009-06-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.113227712167136,0.0808446893086527
"4298",2009-07-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0179883348668543,0.0458326315364076
"4299",2009-08-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0176521474453345,0.0496227314931082
"4300",2009-09-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0577012273544057,0.0311139032221982
"4301",2009-10-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0312620704749679,0.035538481758236
"4302",2009-11-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0295474070175439,0.0395035682823058
"4303",2009-12-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0256508933461703,0.028820123612894
"4304",2010-01-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0391197368955926,0.0314393457531023
"4305",2010-02-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0335216797389816,0.0327641033269148
"4306",2010-03-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.141758058023107,0.0714664915525603
"4307",2010-04-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.16882167084938,0.114700469537156
"4308",2010-05-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.037235005198973,0.115938244690486
"4309",2010-06-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.181409305445015,0.129155327164456
"4310",2010-07-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0602535066538297,0.0929659390992726
"4311",2010-08-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0402418074240479,0.0939682065076309
"4312",2010-09-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.119355962334189,0.0732837588040222
"4313",2010-10-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0412183292908099,0.0669386996830156
"4314",2010-11-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0203105572912295,0.0602949496387429
"4315",2010-12-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0273155589278221,0.0296148151699538
"4316",2011-01-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0324694622954259,0.0266985261714925
"4317",2011-02-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.031012310396559,0.0302657772066023
"4318",2011-03-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0452479227129668,0.0362432318016506
"4319",2011-04-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.165805536288292,0.0806885897992726
"4320",2011-05-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0312848850818296,0.0807794480276962
"4321",2011-06-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.168486448877465,0.121858956749196
"4322",2011-07-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0564544068506085,0.0854085802699678
"4323",2011-08-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0336217727654217,0.0861875428311652
"4324",2011-09-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.085267904238355,0.0584480279514617
"4325",2011-10-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0274748162084234,0.0487881644040667
"4326",2011-11-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0169390031819586,0.043227241209579
"4327",2011-12-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.00605960406755226,0.0168244744859781
"4328",2012-01-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.00961458919781691,0.0108710654824426
"4329",2012-02-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0282749417876635,0.0146497116843442
"4330",2012-03-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0313275895685305,0.0230723735180036
"4331",2012-04-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0991098260941201,0.0529041191501047
"4332",2012-05-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0038032078158789,0.0447468744928432
"4333",2012-06-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0380072508495521,0.0469734282531837
"4334",2012-07-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.00482898965091134,0.0155464827721141
"4335",2012-08-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0322041577283493,0.0250134660762709
"4336",2012-09-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0133561773143857,0.0167964415645488
"4337",2012-10-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.00395973025185336,0.0165066884315295
"4338",2012-11-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0675089100806337,0.0282749392156243
"4339",2012-12-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0254944434345486,0.0323210279223452
"4340",2013-01-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0034135198708236,0.0321389577953353
"4341",2013-02-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0146725701239972,0.0145268444764564
"4342",2013-03-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.00744696774997461,0.00851101924826512
"4343",2013-04-01,"Time/Mat.","Additional
DoD
Components","CARTER",-0.00787115666781761,0.00474946040205139
"4344",2013-05-01,"Time/Mat.","Additional
DoD
Components","CARTER",-0.000197888890931248,-0.000207359269591415
"4345",2013-06-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0112070258303036,0.0010459934238516
"4346",2013-07-01,"Time/Mat.","Additional
DoD
Components","CARTER",-0.0043327286056667,0.00222546944456857
"4347",2013-08-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.00236098280461054,0.00307842667641583
"4348",2013-09-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.00261407373596019,0.000214109311634678
"4349",2013-10-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0063259447153,0.00376700041862358
"4350",2013-11-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0017373273784,0.0035591152765534
"4351",2013-12-01,"Time/Mat.","Additional
DoD
Components","CARTER",-8.43366102e-05,0.00265964516116667
"4352",2014-01-01,"Time/Mat.","Additional
DoD
Components","CARTER",-0.0025847246528,-0.000310577961533333
"4353",2014-02-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0104893061573,0.0026067482981
"4354",2014-03-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0023066017104,0.0034037277383
"4355",2014-04-01,"Time/Mat.","Additional
DoD
Components","CARTER",-0.0011776882667,0.003872739867
"4356",2014-05-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.000712114314,0.000613675919233333
"4357",2014-06-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0006626977632,6.57079368333335e-05
"4358",2014-07-01,"Time/Mat.","Additional
DoD
Components","CARTER",0.0011081483991,0.0008276534921
"4359",2014-08-01,"Time/Mat.","Additional
DoD
Components","CARTER",-0.0037010025119,-0.000643385449866667
"4360",2014-09-01,"Time/Mat.","Additional
DoD
Components","CARTER",-0.0034083730168,-0.0020004090432
"4361",2011-11-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.00150261803109875,NA
"4362",2011-12-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.00320119703429101,NA
"4363",2012-01-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.00410194771908145,0.00293525426149041
"4364",2012-02-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0114479244259088,0.00625035639309374
"4365",2012-03-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.00938999175162187,0.00831328796553736
"4366",2012-04-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0118993580063845,0.0109124247279717
"4367",2012-05-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0127957106477191,0.0113616868019085
"4368",2012-06-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0794553634641129,0.0347168107060721
"4369",2012-07-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0079848858819895,0.0334119866646071
"4370",2012-08-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.00655801510658017,0.0313327548175608
"4371",2012-09-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0227747078879621,0.0124392029588439
"4372",2012-10-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0370287269410988,0.0221204833118804
"4373",2012-11-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0189066762141769,0.0262367036810793
"4374",2012-12-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.00764852490748451,0.0211946426875867
"4375",2013-01-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.011216135555296,0.0125904455589858
"4376",2013-02-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.00503079152401747,0.007965150662266
"4377",2013-03-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0127539809944145,0.00966696935790935
"4378",2013-04-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.00820722885254392,0.00866400045699198
"4379",2013-05-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0153791548385295,0.0121134548951627
"4380",2013-06-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0234715892780542,0.0156859909897092
"4381",2013-07-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0109969759368336,0.0166159066844724
"4382",2013-08-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.00981224951619783,0.0147602715770285
"4383",2013-09-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.024708372960394,0.0151725328044751
"4384",2013-10-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0380900722391,0.0242035649052306
"4385",2013-11-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0052255541642,0.0226746664545647
"4386",2013-12-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0101692662927,0.0178282975653333
"4387",2014-01-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0092513114635,0.0082153773068
"4388",2014-02-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0586682774945,0.0260296184169
"4389",2014-03-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0137354943252,0.0272183610944
"4390",2014-04-01,"Time/Mat.","Additional
DoD
Components","KENDALL",1.18726799000004e-05,0.0241385481665333
"4391",2014-05-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0121459390192,0.0086311020081
"4392",2014-06-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0166000623076,0.00958595800223333
"4393",2014-07-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0076476049734,0.0121312021000667
"4394",2014-08-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0088904534796,0.0110460402535333
"4395",2014-09-01,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0413582758596,0.0192987781042
"4396",2007-07-01,"Unlabeled","Army","YOUNG",0,NA
"4397",2007-08-01,"Unlabeled","Army","YOUNG",-9.42866763946571e-09,NA
"4398",2007-09-01,"Unlabeled","Army","YOUNG",-0.00361768214165451,-0.00120589719010738
"4399",2007-10-01,"Unlabeled","Army","YOUNG",-0.00234734712581345,-0.0019883462320452
"4400",2007-11-01,"Unlabeled","Army","YOUNG",0.00313089389370933,-0.000944711791252876
"4401",2007-12-01,"Unlabeled","Army","YOUNG",0.00264968200650759,0.00114440959146782
"4402",2008-01-01,"Unlabeled","Army","YOUNG",-0.0547144754446855,-0.0163112998481562
"4403",2008-02-01,"Unlabeled","Army","YOUNG",0.0341587431236442,-0.00596868343817787
"4404",2008-03-01,"Unlabeled","Army","YOUNG",-0.00910207720173536,-0.00988593650759219
"4405",2008-04-01,"Unlabeled","Army","YOUNG",-0.00467226957700651,0.00679479878163413
"4406",2008-05-01,"Unlabeled","Army","YOUNG",-0.0056720462472885,-0.00648213100867679
"4407",2008-06-01,"Unlabeled","Army","YOUNG",-0.00702201644251627,-0.00578877742227043
"4408",2008-07-01,"Unlabeled","Army","YOUNG",-0.00337729286334056,-0.00535711851771511
"4409",2008-08-01,"Unlabeled","Army","YOUNG",-0.00603376972885032,-0.00547769301156905
"4410",2008-09-01,"Unlabeled","Army","YOUNG",-0.00200563677874187,-0.00380556645697758
"4411",2008-10-01,"Unlabeled","Army","YOUNG",-0.00458476289240095,-0.00420805646666438
"4412",2008-11-01,"Unlabeled","Army","YOUNG",0.000727724301796925,-0.0019542251231153
"4413",2008-12-01,"Unlabeled","Army","YOUNG",-0.00106783113227971,-0.00164162324096125
"4414",2009-01-01,"Unlabeled","Army","YOUNG",-0.00451720589954536,-0.00161910424334271
"4415",2009-02-01,"Unlabeled","Army","YOUNG",-0.00798530808616584,-0.00452344837266364
"4416",2009-03-01,"Unlabeled","Army","YOUNG",-0.0171294716388829,-0.00987732854153136
"4417",2009-04-01,"Unlabeled","Army","YOUNG",-0.0417006774301797,-0.0222718190517428
"4418",2009-05-01,"Unlabeled","Army","YOUNG",-0.044877592812297,-0.0345692472937865
"4419",2009-06-01,"Unlabeled","Army","YOUNG",-0.0063538848668543,-0.0309773850364437
"4420",2009-07-01,"Unlabeled","Army","YOUNG",0.00054531168001732,-0.016895388666378
"4421",2009-08-01,"Unlabeled","Army","YOUNG",0.00649828415241394,0.000229903655192321
"4422",2009-09-01,"Unlabeled","Army","YOUNG",-0.00152534905823771,0.00183941559139785
"4423",2009-10-01,"Unlabeled","Army","YOUNG",0.0546491109863072,0.0198740153601612
"4424",2009-11-01,"Unlabeled","Army","YOUNG",0.0281445891206675,0.027089450349579
"4425",2009-12-01,"Unlabeled","Army","YOUNG",0.0325521203145058,0.0384486068071602
"4426",2010-01-01,"Unlabeled","Army","YOUNG",0,0.0202322364783911
"4427",2010-02-01,"Unlabeled","Army","YOUNG",0,0.0108507067715019
"4428",2010-03-01,"Unlabeled","Army","YOUNG",0,0
"4429",2010-04-01,"Unlabeled","Army","YOUNG",0,0
"4430",2010-05-01,"Unlabeled","Army","YOUNG",0,0
"4431",2010-06-01,"Unlabeled","Army","YOUNG",0,0
"4432",2010-07-01,"Unlabeled","Army","YOUNG",0,0
"4433",2010-08-01,"Unlabeled","Army","YOUNG",0,0
"4434",2010-09-01,"Unlabeled","Army","YOUNG",0,0
"4435",2010-10-01,"Unlabeled","Army","YOUNG",0,0
"4436",2010-11-01,"Unlabeled","Army","YOUNG",0,0
"4437",2010-12-01,"Unlabeled","Army","YOUNG",0,0
"4438",2011-01-01,"Unlabeled","Army","YOUNG",0,0
"4439",2011-02-01,"Unlabeled","Army","YOUNG",0,0
"4440",2011-03-01,"Unlabeled","Army","YOUNG",0,0
"4441",2011-04-01,"Unlabeled","Army","YOUNG",0,0
"4442",2011-05-01,"Unlabeled","Army","YOUNG",0,0
"4443",2011-06-01,"Unlabeled","Army","YOUNG",0,0
"4444",2011-07-01,"Unlabeled","Army","YOUNG",0,0
"4445",2011-08-01,"Unlabeled","Army","YOUNG",0,0
"4446",2011-09-01,"Unlabeled","Army","YOUNG",0,0
"4447",2011-10-01,"Unlabeled","Army","YOUNG",0,0
"4448",2011-11-01,"Unlabeled","Army","YOUNG",0,0
"4449",2011-12-01,"Unlabeled","Army","YOUNG",0,0
"4450",2012-01-01,"Unlabeled","Army","YOUNG",0,0
"4451",2012-02-01,"Unlabeled","Army","YOUNG",0,0
"4452",2012-03-01,"Unlabeled","Army","YOUNG",0,0
"4453",2012-04-01,"Unlabeled","Army","YOUNG",0,0
"4454",2012-05-01,"Unlabeled","Army","YOUNG",0,0
"4455",2012-06-01,"Unlabeled","Army","YOUNG",0,0
"4456",2012-07-01,"Unlabeled","Army","YOUNG",0,0
"4457",2012-08-01,"Unlabeled","Army","YOUNG",0,0
"4458",2012-09-01,"Unlabeled","Army","YOUNG",0,0
"4459",2012-10-01,"Unlabeled","Army","YOUNG",0,0
"4460",2012-11-01,"Unlabeled","Army","YOUNG",0,0
"4461",2012-12-01,"Unlabeled","Army","YOUNG",0,0
"4462",2013-01-01,"Unlabeled","Army","YOUNG",0,0
"4463",2013-02-01,"Unlabeled","Army","YOUNG",0,0
"4464",2013-03-01,"Unlabeled","Army","YOUNG",0,0
"4465",2013-04-01,"Unlabeled","Army","YOUNG",0,0
"4466",2013-05-01,"Unlabeled","Army","YOUNG",0,0
"4467",2013-06-01,"Unlabeled","Army","YOUNG",0,0
"4468",2013-07-01,"Unlabeled","Army","YOUNG",0,0
"4469",2013-08-01,"Unlabeled","Army","YOUNG",0,0
"4470",2013-09-01,"Unlabeled","Army","YOUNG",0,0
"4471",2013-10-01,"Unlabeled","Army","YOUNG",0,0
"4472",2013-11-01,"Unlabeled","Army","YOUNG",0,0
"4473",2013-12-01,"Unlabeled","Army","YOUNG",0,0
"4474",2014-01-01,"Unlabeled","Army","YOUNG",0,0
"4475",2014-02-01,"Unlabeled","Army","YOUNG",0,0
"4476",2014-03-01,"Unlabeled","Army","YOUNG",0,0
"4477",2014-04-01,"Unlabeled","Army","YOUNG",0,0
"4478",2014-05-01,"Unlabeled","Army","YOUNG",0,0
"4479",2014-06-01,"Unlabeled","Army","YOUNG",0,0
"4480",2014-07-01,"Unlabeled","Army","YOUNG",0,0
"4481",2014-08-01,"Unlabeled","Army","YOUNG",0,0
"4482",2014-09-01,"Unlabeled","Army","YOUNG",0,0
"4483",2009-04-01,"Unlabeled","Army","CARTER",-2.77311647542758e-05,NA
"4484",2009-05-01,"Unlabeled","Army","CARTER",-0.00300152134661182,NA
"4485",2009-06-01,"Unlabeled","Army","CARTER",-0.05093162740853,-0.0179869599732987
"4486",2009-07-01,"Unlabeled","Army","CARTER",-0.00416653433643646,-0.0193665610305261
"4487",2009-08-01,"Unlabeled","Army","CARTER",-0.00309011766616151,-0.0193960931370426
"4488",2009-09-01,"Unlabeled","Army","CARTER",-0.0295945760229487,-0.0122837426751822
"4489",2009-10-01,"Unlabeled","Army","CARTER",0.00578611658108686,-0.00896619236934111
"4490",2009-11-01,"Unlabeled","Army","CARTER",0.0063698424368849,-0.00581287233499231
"4491",2009-12-01,"Unlabeled","Army","CARTER",0.00955579177364142,0.00723725026387106
"4492",2010-01-01,"Unlabeled","Army","CARTER",0,0.0053085447368421
"4493",2010-02-01,"Unlabeled","Army","CARTER",0,0.00318526392454714
"4494",2010-03-01,"Unlabeled","Army","CARTER",0,0
"4495",2010-04-01,"Unlabeled","Army","CARTER",0,0
"4496",2010-05-01,"Unlabeled","Army","CARTER",0,0
"4497",2010-06-01,"Unlabeled","Army","CARTER",0,0
"4498",2010-07-01,"Unlabeled","Army","CARTER",-8.69062901155327e-06,-2.89687633718442e-06
"4499",2010-08-01,"Unlabeled","Army","CARTER",0,-2.89687633718442e-06
"4500",2010-09-01,"Unlabeled","Army","CARTER",-1.34479888746256e-05,-7.37953929539295e-06
"4501",2010-10-01,"Unlabeled","Army","CARTER",0,-4.48266295820853e-06
"4502",2010-11-01,"Unlabeled","Army","CARTER",0,-4.48266295820853e-06
"4503",2010-12-01,"Unlabeled","Army","CARTER",0,0
"4504",2011-01-01,"Unlabeled","Army","CARTER",0,0
"4505",2011-02-01,"Unlabeled","Army","CARTER",0,0
"4506",2011-03-01,"Unlabeled","Army","CARTER",0,0
"4507",2011-04-01,"Unlabeled","Army","CARTER",0,0
"4508",2011-05-01,"Unlabeled","Army","CARTER",0,0
"4509",2011-06-01,"Unlabeled","Army","CARTER",0,0
"4510",2011-07-01,"Unlabeled","Army","CARTER",0,0
"4511",2011-08-01,"Unlabeled","Army","CARTER",0,0
"4512",2011-09-01,"Unlabeled","Army","CARTER",-1.86980696600923e-07,-6.23268988669744e-08
"4513",2011-10-01,"Unlabeled","Army","CARTER",0,-6.23268988669744e-08
"4514",2011-11-01,"Unlabeled","Army","CARTER",0,-6.23268988669744e-08
"4515",2011-12-01,"Unlabeled","Army","CARTER",0,0
"4516",2012-01-01,"Unlabeled","Army","CARTER",0,0
"4517",2012-02-01,"Unlabeled","Army","CARTER",0,0
"4518",2012-03-01,"Unlabeled","Army","CARTER",0,0
"4519",2012-04-01,"Unlabeled","Army","CARTER",0,0
"4520",2012-05-01,"Unlabeled","Army","CARTER",0,0
"4521",2012-06-01,"Unlabeled","Army","CARTER",0,0
"4522",2012-07-01,"Unlabeled","Army","CARTER",0,0
"4523",2012-08-01,"Unlabeled","Army","CARTER",0,0
"4524",2012-09-01,"Unlabeled","Army","CARTER",0,0
"4525",2012-10-01,"Unlabeled","Army","CARTER",0,0
"4526",2012-11-01,"Unlabeled","Army","CARTER",0,0
"4527",2012-12-01,"Unlabeled","Army","CARTER",0,0
"4528",2013-01-01,"Unlabeled","Army","CARTER",0,0
"4529",2013-02-01,"Unlabeled","Army","CARTER",0,0
"4530",2013-03-01,"Unlabeled","Army","CARTER",0,0
"4531",2013-04-01,"Unlabeled","Army","CARTER",0,0
"4532",2013-05-01,"Unlabeled","Army","CARTER",0,0
"4533",2013-06-01,"Unlabeled","Army","CARTER",0,0
"4534",2013-07-01,"Unlabeled","Army","CARTER",0,0
"4535",2013-08-01,"Unlabeled","Army","CARTER",0,0
"4536",2013-09-01,"Unlabeled","Army","CARTER",0,0
"4537",2013-10-01,"Unlabeled","Army","CARTER",0,0
"4538",2013-11-01,"Unlabeled","Army","CARTER",0,0
"4539",2013-12-01,"Unlabeled","Army","CARTER",0,0
"4540",2014-01-01,"Unlabeled","Army","CARTER",0,0
"4541",2014-02-01,"Unlabeled","Army","CARTER",0,0
"4542",2014-03-01,"Unlabeled","Army","CARTER",0,0
"4543",2014-04-01,"Unlabeled","Army","CARTER",0,0
"4544",2014-05-01,"Unlabeled","Army","CARTER",0,0
"4545",2014-06-01,"Unlabeled","Army","CARTER",0,0
"4546",2014-07-01,"Unlabeled","Army","CARTER",0,0
"4547",2014-08-01,"Unlabeled","Army","CARTER",0,0
"4548",2014-09-01,"Unlabeled","Army","CARTER",0,0
"4549",2011-11-01,"Unlabeled","Army","KENDALL",0,NA
"4550",2011-12-01,"Unlabeled","Army","KENDALL",0,NA
"4551",2012-01-01,"Unlabeled","Army","KENDALL",0,0
"4552",2012-02-01,"Unlabeled","Army","KENDALL",0,0
"4553",2012-03-01,"Unlabeled","Army","KENDALL",0,0
"4554",2012-04-01,"Unlabeled","Army","KENDALL",0,0
"4555",2012-05-01,"Unlabeled","Army","KENDALL",0,0
"4556",2012-06-01,"Unlabeled","Army","KENDALL",0,0
"4557",2012-07-01,"Unlabeled","Army","KENDALL",0,0
"4558",2012-08-01,"Unlabeled","Army","KENDALL",0,0
"4559",2012-09-01,"Unlabeled","Army","KENDALL",0,0
"4560",2012-10-01,"Unlabeled","Army","KENDALL",0,0
"4561",2012-11-01,"Unlabeled","Army","KENDALL",0,0
