"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Pricing.Mechanism.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"4317",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Time/Mat.","DLA","YOUNG",0.00278249114249037,0.00146086999476214
"4318",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Time/Mat.","DLA","YOUNG",0.00142519516365925,0.00148232695727438
"4319",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Time/Mat.","DLA","YOUNG",0.00133889007553504,0.00184885879389489
"4320",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Time/Mat.","DLA","YOUNG",0.00324565685060848,0.00200324736326759
"4321",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"Time/Mat.","DLA","YOUNG",0.000657968506084767,0.00174750514407609
"4322",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"Time/Mat.","DLA","YOUNG",0.000470105633655057,0.0014579103301161
"4323",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Time/Mat.","DLA","YOUNG",0.00035767448594209,0.000495249541893971
"4324",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Time/Mat.","DLA","YOUNG",0,0.000275926706532382
"4325",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Time/Mat.","DLA","YOUNG",0,0.000119224828647363
"4326",2011-12-01,2011-12-31,"Q1",2012-09-30,5.16986301369863,"Time/Mat.","DLA","YOUNG",0.000205952013180929,6.86506710603096e-05
"4327",2012-04-01,2012-06-30,"Q3",2012-09-30,5.5041095890411,"Time/Mat.","DLA","YOUNG",0.000170358922870971,0.000125436978683967
"4328",2012-06-01,2012-06-30,"Q3",2012-09-30,5.67123287671233,"Time/Mat.","DLA","YOUNG",0.000166667325713109,0.00018099275392167
"4329",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Time/Mat.","DLA","YOUNG",-0.000309032081409987,9.33138905803084e-06
"4330",2012-10-01,2012-12-31,"Q1",2013-09-30,6.00547945205479,"Time/Mat.","DLA","YOUNG",-1.18777193053722e-05,-5.14141583340836e-05
"4331",2013-04-01,2013-06-30,"Q3",2013-09-30,6.5041095890411,"Time/Mat.","DLA","YOUNG",-0.000430932914897938,-0.000250614238537766
"4332",2012-02-01,2012-03-31,"Q2",2012-09-30,5.33972602739726,"Time/Mat.","DLA","YOUNG",0.0015823625270312,0.00037985063094263
"4333",2014-03-01,2014-03-31,"Q2",2014-09-30,7.41917808219178,"Time/Mat.","DLA","YOUNG",-0.0003967599688,0.000251556547777754
"4334",2012-07-01,2012-09-30,"Q4",2012-09-30,5.75342465753425,"Time/Mat.","DLA","YOUNG",0.000165873710225517,0.000450492089485573
"4335",2014-09-01,2014-09-30,"Q4",2014-09-30,7.92328767123288,"Time/Mat.","DLA","YOUNG",-3.84981406e-05,-8.97947997248275e-05
"4336",2012-11-01,2012-12-31,"Q1",2013-09-30,6.09041095890411,"Time/Mat.","DLA","YOUNG",0.00144655377272266,0.000524643114116058
"4337",2013-08-01,2013-09-30,"Q4",2013-09-30,6.83835616438356,"Time/Mat.","DLA","YOUNG",-0.000146501198334518,0.000420518144596046
"4338",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0803385011907339,NA
"4339",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0402705254384066,NA
"4340",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0731687118207103,0.0645925794832836
"4341",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0438667543752674,0.0524353305447948
"4342",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0385617325310227,0.0518657329090001
"4343",2010-10-01,2010-12-31,"Q1",2011-03-15,2,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0819883823961393,0.0548056231008098
"4344",2010-11-01,2010-12-31,"Q1",2011-03-15,2.08493150684932,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.045430913218632,0.0553270093819313
"4345",2011-02-01,2011-03-31,"Q2",2011-03-15,2.33698630136986,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.036746874517415,0.0547220567107288
"4346",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00104204217792221,0.0277399433046564
"4347",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.107793247044815,0.048527387913384
"4348",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0428945964169734,0.0505766285465702
"4349",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0647903191708162,0.0718260542108682
"4350",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0082379151331457,0.0386409435736451
"4351",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0397345669554985,0.0375876004198201
"4352",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0356161309157039,0.0278628710014494
"4353",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0374272073277706,0.0375926350663243
"4354",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0527653662708601,0.0419362348381115
"4355",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0543924327342747,0.0481950021109685
"4356",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0502844254172015,0.0524807414741121
"4357",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0461509351198117,0.0502759310904293
"4358",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0575295907894737,0.0513216504421623
"4359",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0814505277064613,0.0617103512052489
"4360",2011-01-01,2011-03-31,"Q2",2011-03-15,2.25205479452055,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0277044040809903,0.0555615075256418
"4361",2010-12-01,2010-12-31,"Q1",2011-03-15,2.16712328767123,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0221958944607637,0.0437836087494051
"4362",2011-03-01,2011-03-31,"Q2",2011-03-15,2.41369863013699,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0200971861204364,0.0233324948873968
"4363",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000280961665967268,0.0141913474157225
"4364",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000225611005035669,0.00686791959714645
"4365",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00327889673730592,0.00126182313610295
"4366",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000899754290809903,0.00146808734438383
"4367",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00182846993285774,0.00200237365365785
"4368",2011-11-01,2011-12-31,"Q1",2012-09-30,3.08493150684932,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00416823247863248,0.00229881890076671
"4369",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00238883784095678,0.002795180084149
"4370",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.02861806199156e-05,0.00218911883340306
"4371",2011-10-01,2011-12-31,"Q1",2012-09-30,3,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.001280565626609,0.0012265632160619
"4372",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000141595293996499,0.000477482367075138
"4373",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",8.04036659458346e-05,0.000500854862183778
"4374",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000470338760168881,0.000230779240037071
"4375",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.000231154515497889,0.000106529303538942
"4376",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00164920399546906,0.000629462746713349
"4377",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00091698312223252,0.000778344200734562
"4378",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000337758047574915,0.00096798172175883
"4379",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-7.0681425814969e-09,0.000418244700554951
"4380",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000213951488003295,0.000183900822478543
"4381",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.000346895290240682,-4.43169567933229e-05
"4382",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000105995631562913,-8.9827235581582e-06
"4383",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.00014683568558952,-0.000129245114755763
"4384",2013-12-01,2013-12-31,"Q1",2014-09-30,5.16986301369863,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0,-1.36133513422024e-05
"4385",2014-01-01,2014-03-31,"Q2",2014-09-30,5.25479452054795,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.0001757018125,-0.000107512499363173
"4386",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-2.43995444297756e-05,-6.67004523099252e-05
"4387",2014-03-01,2014-03-31,"Q2",2014-09-30,5.41643835616438,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0,-6.67004523099252e-05
"4388",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-6.85581615720524e-05,-3.09859020006093e-05
"4389",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.000162600091296842,-7.7052750956298e-05
"4390",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-7.21299317558647e-05,-0.000101096061541586
"4391",2014-09-01,2014-09-30,"Q4",2014-09-30,5.92054794520548,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0,-7.82433410175688e-05
"4392",2013-11-01,2013-12-31,"Q1",2014-09-30,5.08767123287671,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000104373,1.07476894147118e-05
"4393",2014-04-01,2014-06-30,"Q3",2014-09-30,5.5013698630137,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0,3.4791e-05
"4394",2014-06-01,2014-06-30,"Q3",2014-09-30,5.66849315068493,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0,3.4791e-05
"4395",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",3.59776057682543e-05,1.19925352560848e-05
"4396",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000562594758521265,0.00019952412142984
"4397",2013-10-01,2013-12-31,"Q1",2014-09-30,5.0027397260274,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0005080366563,0.00036886967352984
"4398",2014-05-01,2014-06-30,"Q3",2014-09-30,5.58356164383562,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0,0.000356877138273755
"4399",2011-03-01,2011-03-31,"Q2",2011-09-30,0.413698630136986,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.00824669096726815,NA
"4400",2011-05-01,2011-06-30,"Q3",2011-09-30,0.580821917808219,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.0280263185060848,NA
"4401",2011-07-01,2011-09-30,"Q4",2011-09-30,0.747945205479452,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.0337971017519933,0.0233567037417821
"4402",2012-02-01,2012-03-31,"Q2",2012-09-30,1.33698630136986,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.024863019235918,0.028895479831332
"4403",2012-03-01,2012-03-31,"Q2",2012-09-30,1.41643835616438,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.0303409356502935,0.0296670188794016
"4404",2012-05-01,2012-06-30,"Q3",2012-09-30,1.58356164383562,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.0277271754093296,0.0276437100985137
"4405",2012-06-01,2012-06-30,"Q3",2012-09-30,1.66849315068493,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.0276403255483472,0.0285694788693234
"4406",2012-08-01,2012-09-30,"Q4",2012-09-30,1.83561643835616,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.0475600503964576,0.0343091837847115
"4407",2013-05-01,2013-06-30,"Q3",2013-09-30,2.58356164383562,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",-1.69535488981416e-05,0.0250611407986356
"4408",2013-11-01,2013-12-31,"Q1",2014-09-30,3.08767123287671,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",-2.38524297e-05,0.0158397481392865
"4409",2014-08-01,2014-09-30,"Q4",2014-09-30,3.83561643835616,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",-0.0002445363281,-9.51141022327139e-05
"4410",2011-04-01,2011-06-30,"Q3",2011-09-30,0.498630136986301,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.0273387762798993,0.00902346250736643
"4411",2011-06-01,2011-06-30,"Q3",2011-09-30,0.665753424657534,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.0366200729542593,0.0212381043020195
"4412",2011-10-01,2011-12-31,"Q1",2012-09-30,1,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.062831328236021,0.0422633924900599
"4413",2011-09-01,2011-09-30,"Q4",2011-09-30,0.917808219178082,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.0722838490872849,0.0572450834258551
"4414",2011-08-01,2011-09-30,"Q4",2011-09-30,0.832876712328767,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.0615246299097776,0.0655466024110278
"4415",2011-12-01,2011-12-31,"Q1",2012-09-30,1.16712328767123,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.0334365709710637,0.0557483499893754
"4416",2012-01-01,2012-03-31,"Q2",2012-09-30,1.25205479452055,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.0255923366594583,0.0401845125134332
"4417",2011-11-01,2011-12-31,"Q1",2012-09-30,1.08493150684932,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.0245514966532798,0.0278601347612673
"4418",2012-04-01,2012-06-30,"Q3",2012-09-30,1.5013698630137,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.0391778683657708,0.029773900559503
"4419",2012-07-01,2012-09-30,"Q4",2012-09-30,1.75068493150685,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.0228767586036454,0.028868707874232
"4420",2012-11-01,2012-12-31,"Q1",2013-04-23,2.08767123287671,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.00222491260678379,0.0214265131920666
"4421",2012-12-01,2012-12-31,"Q1",2013-04-23,2.16986301369863,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.00034296578815883,0.00848154566619599
"4422",2013-01-01,2013-03-31,"Q2",2013-04-23,2.25479452054795,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.00714147684888799,0.00323645174794354
"4423",2012-09-01,2012-09-30,"Q4",2012-09-30,1.92054794520548,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.0613128998661312,0.0229324475010593
"4424",2013-02-01,2013-03-31,"Q2",2013-04-23,2.33972602739726,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.000842649883924038,0.0230990088663144
"4425",2012-10-01,2012-12-31,"Q1",2013-04-23,2.0027397260274,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.00032268667401239,0.0208260788080225
"4426",2013-03-01,2013-03-31,"Q2",2013-04-23,2.41643835616438,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",1.69368843302529e-05,0.000394091147422227
"4427",2013-04-01,2013-06-30,"Q3",2013-04-23,2.5013698630137,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.000262927145323449,0.000200850234555364
"4428",2013-06-01,2013-06-30,"Q3",2013-09-30,2.66849315068493,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.000141881649233269,0.000140581892962324
"4429",2013-07-01,2013-09-30,"Q4",2013-09-30,2.75068493150685,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.000631909648522393,0.000345572814359703
"4430",2013-08-01,2013-09-30,"Q4",2013-09-30,2.83561643835616,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",4.74364882705392e-05,0.000273742595342067
"4431",2013-09-01,2013-09-30,"Q4",2013-09-30,2.92054794520548,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.00136137031542602,0.000680238817406317
"4432",2014-02-01,2014-03-31,"Q2",2014-09-30,3.33972602739726,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",-0.0002331630166,0.000391881262365519
"4433",2014-03-01,2014-03-31,"Q2",2014-09-30,3.41643835616438,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",-0.000229849625,0.000299452557942006
"4434",2014-05-01,2014-06-30,"Q3",2014-09-30,3.58356164383562,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",-4.37367001e-05,-0.000168916447233333
"4435",2013-10-01,2013-12-31,"Q1",2014-09-30,3.0027397260274,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",-7.38390117e-05,-0.0001158084456
"4436",2014-01-01,2014-03-31,"Q2",2014-09-30,3.25479452054795,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.0075019662177,0.00246146350196667
"4437",2013-12-01,2013-12-31,"Q1",2014-09-30,3.16986301369863,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.0004484411,0.00262552276866667
"4438",2014-06-01,2014-06-30,"Q3",2014-09-30,3.66849315068493,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0,0.00265013577256667
"4439",2014-07-01,2014-09-30,"Q4",2014-09-30,3.75068493150685,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.0004882759512,0.000312239017066667
"4440",2014-09-01,2014-09-30,"Q4",2014-09-30,3.92054794520548,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",0.0003259014297,0.0002713924603
"4441",2014-04-01,2014-06-30,"Q3",2014-09-30,3.5013698630137,"Time/Mat.","DLA","2009 NDAA
Sec. 864 Impl.",-0.0002225584688,0.000197206304033333
"4442",2013-08-01,2013-09-30,"Q4",2013-09-30,0.832876712328767,"Time/Mat.","DLA","BBP2",0.000207327723469077,NA
"4443",2014-02-01,2014-03-31,"Q2",2014-09-18,1.33698630136986,"Time/Mat.","DLA","BBP2",0.0001017761401,NA
"4444",2014-09-01,2014-09-30,"Q4",2014-09-18,1.91780821917808,"Time/Mat.","DLA","BBP2",0.0003162045,0.000208436121189692
"4445",2013-04-01,2013-06-30,"Q3",2013-09-30,0.498630136986301,"Time/Mat.","DLA","BBP2",0.000167563724992383,0.000195181455030794
"4446",2013-05-01,2013-06-30,"Q3",2013-09-30,0.580821917808219,"Time/Mat.","DLA","BBP2",0.0101545451345587,0.00354610445318371
"4447",2013-06-01,2013-06-30,"Q3",2013-09-30,0.665753424657534,"Time/Mat.","DLA","BBP2",-0.000686505296740124,0.00321186785427034
"4448",2013-07-01,2013-09-30,"Q4",2013-09-30,0.747945205479452,"Time/Mat.","DLA","BBP2",3.30811414644054e-05,0.00316704032642768
"4449",2014-05-01,2014-06-30,"Q3",2014-09-18,1.58082191780822,"Time/Mat.","DLA","BBP2",0.0001149555898,-0.00017948952182524
"4450",2013-09-01,2013-09-30,"Q4",2013-09-30,0.917808219178082,"Time/Mat.","DLA","BBP2",0.000503356148877831,0.000217130960047412
"4451",2014-07-01,2014-09-30,"Q4",2014-09-18,1.74794520547945,"Time/Mat.","DLA","BBP2",0.0012115891563,0.00060996696499261
"4452",2014-08-01,2014-09-30,"Q4",2014-09-18,1.83287671232877,"Time/Mat.","DLA","BBP2",0,0.000571648435059277
"4453",2013-10-01,2013-12-31,"Q1",2014-09-18,1,"Time/Mat.","DLA","BBP2",0.001005989,0.000739192718766667
"4454",2013-12-01,2013-12-31,"Q1",2014-09-18,1.16712328767123,"Time/Mat.","DLA","BBP2",0,0.000335329666666667
"4455",2013-11-01,2013-12-31,"Q1",2014-09-18,1.08493150684932,"Time/Mat.","DLA","BBP2",-2.0435e-06,0.0003346485
"4456",2014-06-01,2014-06-30,"Q3",2014-09-18,1.66575342465753,"Time/Mat.","DLA","BBP2",0.0001517701563,4.99088854333333e-05
"4457",2014-04-01,2014-06-30,"Q3",2014-09-18,1.4986301369863,"Time/Mat.","DLA","BBP2",0.00014936,9.96955521e-05
"4458",2014-03-01,2014-03-31,"Q2",2014-09-18,1.41369863013699,"Time/Mat.","DLA","BBP2",1.5e-05,0.000105376718766667
"4459",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Time/Mat.","MDA","YOUNG",0.00119457700650759,NA
"4460",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Time/Mat.","MDA","YOUNG",0.000309110629067245,NA
"4461",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Time/Mat.","MDA","YOUNG",0,0.000501229211858279
"4462",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Time/Mat.","MDA","YOUNG",0.00279154470664646,0.00103355177857124
"4463",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"Time/Mat.","MDA","YOUNG",0.0126667483762719,0.00515276436097279
"4464",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Time/Mat.","MDA","YOUNG",0.0123534113660966,0.00927056814967165
"4465",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"Time/Mat.","MDA","YOUNG",0.00218918164313222,0.00906978046183357
"4466",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"Time/Mat.","MDA","YOUNG",0.0162048751176722,0.0102491560423003
"4467",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"Time/Mat.","MDA","YOUNG",0.0221992188382542,0.0135310918663529
"4468",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Time/Mat.","MDA","YOUNG",0.0128008514334617,0.017068315129796
"4469",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"Time/Mat.","MDA","YOUNG",0.0103755018399658,0.0151251907038939
"4470",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"Time/Mat.","MDA","YOUNG",0.0126635016474112,0.0119466183069462
