"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Pricing.Mechanism.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"3445",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Fixed","Air Force","CARTER",0.201644537281812,0.318236981483633
"3446",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Fixed","DLA","CARTER",0.0182899080657053,0.0428645342882096
"3447",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Fixed","MDA","CARTER",0.00316830685315324,0.00381761897308825
"3448",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Fixed","Military
Health","CARTER",0.000486093092515487,0.0110414773600758
"3449",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Fixed","Additional
DoD
Components","CARTER",0.128130214101757,0.136086099193426
"3450",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Other","Navy","CARTER",0,0
"3451",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Time/Mat.","Army","CARTER",0.164838537868386,0.0882644174206696
"3452",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Time/Mat.","Navy","CARTER",0.00338554394191124,0.00109754386148065
"3453",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Time/Mat.","Air Force","CARTER",0.0209547775148776,0.00702190018675739
"3454",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Time/Mat.","DLA","CARTER",8.68018367015334e-05,-8.66002719948546e-05
"3455",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Time/Mat.","MDA","CARTER",0.000377790158220778,0.000165705957415118
"3456",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Time/Mat.","Additional
DoD
Components","CARTER",-0.00787115666781761,0.00474946040205139
"3457",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Unlabeled","Army","CARTER",0,0
"3458",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Unlabeled","Navy","CARTER",0,0
"3459",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Unlabeled","Air Force","CARTER",0,0
"3460",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Unlabeled","MDA","CARTER",0,0
"3461",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Unlabeled","Additional
DoD
Components","CARTER",0,0
"3462",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Combination","Army","CARTER",0.0217292317191023,0.0200881989337531
"3463",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Combination","Navy","CARTER",0.0219277396901594,0.013213035962222
"3464",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Combination","Air Force","CARTER",0.010714112185031,0.00702779813252767
"3465",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Combination","Additional
DoD
Components","CARTER",0.0199923337093531,0.0167916709069767
"3466",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Cost+","Army","CARTER",0.505392022992993,0.64925374873183
"3467",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Cost+","Navy","CARTER",0.584099665643343,0.511888843962459
"3468",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Cost+","Air Force","CARTER",0.198765698704377,0.17180903453573
"3469",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Cost+","DLA","CARTER",0,0.00194278377055618
"3470",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Cost+","MDA","CARTER",0.260367457263126,0.141090326946346
"3471",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Cost+","Military
Health","CARTER",0.279268039909109,0.461753415821976
"3472",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Cost+","Additional
DoD
Components","CARTER",0.0642771437256017,0.0750123738369385
"3473",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Fixed","Army","CARTER",0.522034413753732,0.519848443038794
"3474",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Fixed","Navy","CARTER",0.236303659792729,0.875206368988321
"3475",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Fixed","Air Force","CARTER",1.46910037847273,0.713706231277783
"3476",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Fixed","DLA","CARTER",0.430012032830202,0.156539614879016
"3477",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Fixed","MDA","CARTER",0.0187968929488169,0.00907071702901053
"3478",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Fixed","Military
Health","CARTER",0.0164790802995836,0.0165269792525981
"3479",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Fixed","Additional
DoD
Components","CARTER",0.109600683093836,0.125774717984632
"3480",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Time/Mat.","Army","CARTER",0.0709754486994008,0.0966118061407535
"3481",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Time/Mat.","Navy","CARTER",0.00188898975139636,0.00183232029057919
"3482",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Time/Mat.","Air Force","CARTER",0.0244008946640601,0.0176509710923124
"3483",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Time/Mat.","DLA","CARTER",-0.000149132709962425,-0.000136408721167191
"3484",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Time/Mat.","MDA","CARTER",0.00103454837138215,0.000515429318608036
"3485",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Time/Mat.","Additional
DoD
Components","CARTER",-0.000197888890931248,-0.000207359269591415
"3486",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Unlabeled","Army","CARTER",0,0
"3487",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Unlabeled","Navy","CARTER",0,0
"3488",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Unlabeled","Air Force","CARTER",0,0
"3489",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Unlabeled","Additional
DoD
Components","CARTER",0,0
"3490",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Combination","Army","CARTER",0.104718475340814,0.0478428004442639
"3491",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Combination","Navy","CARTER",0.022145966046207,0.0209183740398429
"3492",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Combination","Air Force","CARTER",0.0114235385999797,0.00871974492048339
"3493",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Combination","Additional
DoD
Components","CARTER",0.00301129530486443,0.00794339514254765
"3494",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Cost+","Army","CARTER",0.518162334914289,0.495504259591585
"3495",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Cost+","Navy","CARTER",0.434476403226871,0.429114190186453
"3496",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Cost+","Air Force","CARTER",0.335465061420737,0.228477685526421
"3497",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Cost+","DLA","CARTER",-5.45907700822586e-05,-1.81969233607528e-05
"3498",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Cost+","MDA","CARTER",0.112853175187773,0.165128669866863
"3499",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Cost+","Military
Health","CARTER",1.27326628847933,0.704977425413527
"3500",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Cost+","Additional
DoD
Components","CARTER",0.0953796001616736,0.0781898097090823
"3501",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Fixed","Army","CARTER",0.929020230273484,0.616956976364984
"3502",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Fixed","Navy","CARTER",0.474239253790698,0.426830813884736
"3503",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Fixed","Air Force","CARTER",0.404980738545648,0.691908551433398
"3504",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Fixed","DLA","CARTER",0.00351904954554687,0.150606996813818
"3505",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Fixed","MDA","CARTER",0.0081488990619478,0.0100380329546393
"3506",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Fixed","Military
Health","CARTER",0.0893867488163908,0.0354506407361633
"3507",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Fixed","Additional
DoD
Components","CARTER",0.227900213553773,0.155210370249788
"3508",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Other","Navy","CARTER",0,0
"3509",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Time/Mat.","Army","CARTER",0.0567642196904641,0.0975260687527504
"3510",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Time/Mat.","Navy","CARTER",0.0123518788070478,0.00587547083345181
"3511",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Time/Mat.","Air Force","CARTER",0.0224167816749264,0.022590817951288
"3512",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Time/Mat.","DLA","CARTER",-0.000162600091296842,-7.49769881859111e-05
"3513",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Time/Mat.","MDA","CARTER",5.07768863613283e-05,0.000487705138654751
"3514",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Time/Mat.","Additional
DoD
Components","CARTER",0.0112070258303036,0.0010459934238516
"3515",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Unlabeled","Army","CARTER",0,0
"3516",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Unlabeled","Navy","CARTER",0,0
"3517",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Unlabeled","Air Force","CARTER",0,0
"3518",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Unlabeled","Additional
DoD
Components","CARTER",0,0
"3519",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Combination","Navy","KENDALL",0,NA
"3520",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Cost+","Army","KENDALL",1.22622135697746,1.17660223055557
"3521",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Cost+","Navy","KENDALL",1.00529080856738,1.71166777076619
"3522",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Cost+","Air Force","KENDALL",0.634858510010663,0.766201719676551
"3523",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Cost+","DLA","KENDALL",0.000858260764699909,0.00334388298056938
"3524",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Cost+","MDA","KENDALL",0.14119057940195,0.283228108125283
"3525",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Cost+","Military
Health","KENDALL",0.359103942317457,0.207039589817542
"3526",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Cost+","Additional
DoD
Components","KENDALL",0.361589517880573,0.336981769619512
"3527",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Fixed","Army","KENDALL",3.49272544001889,4.15050059850049
"3528",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Fixed","Navy","KENDALL",4.67526852778014,3.43969675577743
"3529",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Fixed","Air Force","KENDALL",1.63568756833604,1.87586601243292
"3530",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Fixed","DLA","KENDALL",1.42801958678643,3.16894836408744
"3531",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Fixed","MDA","KENDALL",0.25584751075424,0.0912563863095359
"3532",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Fixed","Military
Health","KENDALL",0.0218092258561999,0.0256390327379574
"3533",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Fixed","Additional
DoD
Components","KENDALL",0.916506770854372,0.809756477906063
"3534",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Time/Mat.","Army","KENDALL",0.122806403017264,0.175709026739785
"3535",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Time/Mat.","Navy","KENDALL",0.00682416058210622,0.011133424046207
"3536",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Time/Mat.","Air Force","KENDALL",0.0674724873063877,0.0399208194242578
"3537",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Time/Mat.","DLA","KENDALL",0.00010647909099218,0.00323391468450628
"3538",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Time/Mat.","Additional
DoD
Components","KENDALL",0.0109969759368336,0.0166159066844724
"3539",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Unlabeled","Army","KENDALL",0,-5.69909617142277e-07
"3540",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Unlabeled","Navy","KENDALL",0,0
"3541",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Unlabeled","Air Force","KENDALL",0,0
"3542",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Unlabeled","Additional
DoD
Components","KENDALL",0,-2.74298432686774e-06
"3543",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Cost+","Army","KENDALL",1.01822762462791,1.07905916972655
"3544",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Cost+","Navy","KENDALL",1.16793032737544,1.61002280966606
"3545",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Cost+","Air Force","KENDALL",0.648672128128466,0.769384566527978
"3546",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Cost+","DLA","KENDALL",0,0.00187183246179886
"3547",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Cost+","MDA","KENDALL",0.38320533025947,0.285014898676822
"3548",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Cost+","Military
Health","KENDALL",0.179100626079009,0.244688857107072
"3549",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Cost+","Additional
DoD
Components","KENDALL",0.373326525933482,0.336287362546698
"3550",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Fixed","Army","KENDALL",4.938762625686,4.53821200677865
"3551",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Fixed","Navy","KENDALL",2.30855179196364,3.56567720985603
"3552",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Fixed","Air Force","KENDALL",2.15349984783833,2.21862959014888
"3553",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Fixed","DLA","KENDALL",2.17403426917599,3.20308234145422
"3554",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Fixed","MDA","KENDALL",0.00330338363491419,0.0872606254953116
"3555",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Fixed","Military
Health","KENDALL",0.026274042593074,0.0339432649301987
"3556",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Fixed","Additional
DoD
Components","KENDALL",0.668978426858028,0.780954655706307
"3557",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Time/Mat.","Army","KENDALL",0.164945617202701,0.185992145175485
"3558",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Time/Mat.","Navy","KENDALL",0.0166453473452828,0.0131233259192986
"3559",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Time/Mat.","Air Force","KENDALL",0.0143520038511222,0.0411537091128262
"3560",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Time/Mat.","DLA","KENDALL",0.000197572224129176,-8.01907774618327e-05
"3561",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Time/Mat.","Military
Health","KENDALL",7.60434650147253e-05,0.000958480383196236
"3562",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Time/Mat.","Additional
DoD
Components","KENDALL",0.00981224951619783,0.0147602715770285
"3563",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Unlabeled","Army","KENDALL",0,0
"3564",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Unlabeled","Navy","KENDALL",0,0
"3565",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Unlabeled","Air Force","KENDALL",0,0
"3566",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Unlabeled","Additional
DoD
Components","KENDALL",0,0
"3567",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Combination","Navy","KENDALL",0,NA
"3568",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Combination","Additional
DoD
Components","KENDALL",-1.99861886869097e-06,NA
"3569",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Cost+","Army","KENDALL",2.94623908378379,1.73022935512972
"3570",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Cost+","Navy","KENDALL",2.4317727785815,1.53499797150811
"3571",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Cost+","Air Force","KENDALL",2.10223338039139,1.12858800617684
"3572",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Cost+","DLA","KENDALL",0.00149332649192647,0.000783862418875461
"3573",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Cost+","MDA","KENDALL",0.0918906773408145,0.205428862334078
"3574",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Cost+","Military
Health","KENDALL",0.0878787175797705,0.208694428658745
"3575",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Cost+","Additional
DoD
Components","KENDALL",0.520660573340002,0.418525539051352
"3576",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Fixed","Army","KENDALL",12.4779922009819,6.96982675556227
"3577",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Fixed","Navy","KENDALL",11.4791673536555,6.15432922446644
"3578",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Fixed","Air Force","KENDALL",4.37901370793094,2.7227337080351
"3579",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Fixed","DLA","KENDALL",5.32295007731888,2.97500131109377
"3580",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Fixed","MDA","KENDALL",0.00392863013658982,0.0876931748419146
"3581",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Fixed","Military
Health","KENDALL",0.294399908954301,0.114161059134525
"3582",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Fixed","Additional
DoD
Components","KENDALL",1.55843032143435,1.04797183971558
"3583",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Time/Mat.","Army","KENDALL",0.417975093323043,0.235242371181003
"3584",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Time/Mat.","Navy","KENDALL",0.0588535550440743,0.0274410209904878
"3585",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Time/Mat.","Air Force","KENDALL",0.0841947847958769,0.0553397586511289
"3586",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Time/Mat.","DLA","KENDALL",0.00192526270001016,0.000743104671710504
"3587",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Time/Mat.","Military
Health","KENDALL",0.0061334217629735,0.00262974163027656
"3588",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Time/Mat.","Additional
DoD
Components","KENDALL",0.024708372960394,0.0151725328044751
"3589",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Unlabeled","Army","KENDALL",0,0
"3590",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Unlabeled","Navy","KENDALL",0,0
"3591",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Unlabeled","Air Force","KENDALL",0,0
"3592",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Unlabeled","DLA","KENDALL",0,0
"3593",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Unlabeled","MDA","KENDALL",0,0
"3594",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Unlabeled","Additional
DoD
Components","KENDALL",0,0
"3595",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Combination","Army","CARTER",0.0146695291403473,0.0470390787334213
"3596",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Combination","Navy","CARTER",0.0138889783886463,0.0193208947083376
"3597",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Combination","Air Force","CARTER",0.00423302856352188,0.00879022644951085
"3598",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Combination","Additional
DoD
Components","CARTER",0.00414253227561694,0.00904872042994482
"3599",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Cost+","Army","CARTER",1.9846010907187,1.00271848287533
"3600",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Cost+","Navy","CARTER",0.691842177952676,0.57013941560763
"3601",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Cost+","Air Force","CARTER",0.396787748366406,0.310339502830507
"3602",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Cost+","DLA","CARTER",0.020366394083071,0.00677060110432957
"3603",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Cost+","MDA","CARTER",0.172865765462476,0.182028799304458
"3604",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Cost+","Military
Health","CARTER",-0.0138032944559764,0.512910344644156
"3605",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Cost+","Additional
DoD
Components","CARTER",0.129186442916015,0.0962810622677634
"3606",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Fixed","Army","CARTER",0.551000819634914,0.66735182122071
"3607",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Fixed","Navy","CARTER",0.246348168742257,0.318963694108561
"3608",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Fixed","Air Force","CARTER",0.481683566094242,0.785254894370874
"3609",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Fixed","DLA","CARTER",0.0922730777003148,0.175268053358688
"3610",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Fixed","MDA","CARTER",0.0046094048007515,0.0105183989371721
"3611",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Fixed","Military
Health","CARTER",3.94929135777393e-06,0.0352899261357774
"3612",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Fixed","Additional
DoD
Components","CARTER",0.243134738891337,0.193545211846315
"3613",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Other","Navy","CARTER",0,0
"3614",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Time/Mat.","Army","CARTER",0.0591083729585661,0.062282680449477
"3615",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Time/Mat.","Navy","CARTER",0.000537764246674114,0.00492621093503944
"3616",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Time/Mat.","Air Force","CARTER",0.0233385123503605,0.0233853962297823
"3617",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Time/Mat.","DLA","CARTER",0.000486381767238753,5.8216321993162e-05
"3618",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Time/Mat.","MDA","CARTER",-0.000152212666294303,0.000311037530483057
"3619",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Time/Mat.","Additional
DoD
Components","CARTER",-0.0043327286056667,0.00222546944456857
"3620",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Unlabeled","Army","CARTER",0,0
"3621",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Unlabeled","Navy","CARTER",0,0
"3622",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Unlabeled","Air Force","CARTER",0,0
"3623",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Unlabeled","MDA","CARTER",0,0
"3624",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Unlabeled","Additional
DoD
Components","CARTER",0,0
"3625",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Combination","Army","CARTER",0.0274897383448766,0.0489592476086795
"3626",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Combination","Navy","CARTER",0.0176456204172845,0.0178935216173792
"3627",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Combination","Air Force","CARTER",0.00687307328028841,0.00750988014792999
"3628",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Combination","Additional
DoD
Components","CARTER",0.012830294193663,0.0066613739247148
"3629",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Cost+","Army","CARTER",0.757633518018178,1.08679898121705
"3630",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Cost+","Navy","CARTER",0.659294152800853,0.595204244660133
"3631",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Cost+","Air Force","CARTER",0.223286542932568,0.318513117573237
"3632",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Cost+","DLA","CARTER",-6.80660115771301e-05,0.00674791243380386
"3633",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Cost+","MDA","CARTER",0.105707912233878,0.130475617628042
"3634",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Cost+","Military
Health","CARTER",0.471974399309434,0.577145797777597
"3635",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Cost+","Additional
DoD
Components","CARTER",0.0568777932821164,0.093814612119935
"3636",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Fixed","Army","CARTER",0.665409292557733,0.715143447488711
"3637",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Fixed","Navy","CARTER",1.40306410461826,0.707883842383738
"3638",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Fixed","Air Force","CARTER",0.221670671938865,0.369444992192918
"3639",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Fixed","DLA","CARTER",0.0138920136215091,0.0365613802891236
"3640",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Fixed","MDA","CARTER",0.00888905680928201,0.00721578689066044
"3641",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Fixed","Military
Health","CARTER",0.0288360761957957,0.0394089247678481
"3642",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Fixed","Additional
DoD
Components","CARTER",0.108993636713212,0.193342863052774
"3643",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Time/Mat.","Army","CARTER",0.0499997902211841,0.0552907942900714
"3644",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Time/Mat.","Navy","CARTER",0.00224503657256017,0.0050448932087607
"3645",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Time/Mat.","Air Force","CARTER",-0.000672211246775668,0.0150276942595037
"3646",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Time/Mat.","DLA","CARTER",-1.13661739616127e-05,0.000104138500660099
"3647",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Time/Mat.","MDA","CARTER",-0.000108430081852341,-6.99552872617718e-05
"3648",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Time/Mat.","Additional
DoD
Components","CARTER",0.00236098280461054,0.00307842667641583
"3649",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Unlabeled","Army","CARTER",0,0
"3650",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Unlabeled","Navy","CARTER",0,0
"3651",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Unlabeled","Air Force","CARTER",0,0
"3652",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Unlabeled","Additional
DoD
Components","CARTER",0,0
"3653",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Combination","Army","CARTER",0.0925959498825023,0.0449184057892421
"3654",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Combination","Navy","CARTER",0.0162045534996446,0.0159130507685251
"3655",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Combination","Air Force","CARTER",-5.33948751904133e-05,0.00368423565620663
"3656",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Combination","Additional
DoD
Components","CARTER",0.060014195687519,0.025662340718933
"3657",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Cost+","Army","CARTER",1.65066738696842,1.4643006652351
"3658",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Cost+","Navy","CARTER",1.03922474849335,0.796787026415626
"3659",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Cost+","Air Force","CARTER",0.329177922604651,0.316417404634542
"3660",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Cost+","DLA","CARTER",0.00085960165035036,0.00705264324061474
"3661",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Cost+","MDA","CARTER",0.025644828525033,0.101406168740462
"3662",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Cost+","Military
Health","CARTER",0.14402951790525,0.200733540919569
"3663",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Cost+","Additional
DoD
Components","CARTER",0.12355091466142,0.103205050286517
