"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Competition.sum","Competition.effective.only","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"194",2008-03-31,"Q2",2008-09-30,1.25205479452055,"1 Offer","Not Effective Comp.","Air Force","YOUNG",0.273381250650759,0.201937128535792
"195",2008-03-31,"Q2",2008-09-30,1.25205479452055,"1 Offer","Not Effective Comp.","DLA","YOUNG",0.141743277451193,0.146515997776573
"196",2008-03-31,"Q2",2008-09-30,1.25205479452055,"1 Offer","Not Effective Comp.","MDA","YOUNG",0.0153516789587852,0.0151048214027477
"197",2008-03-31,"Q2",2008-09-30,1.25205479452055,"1 Offer","Not Effective Comp.","Military
Health","YOUNG",4.94577006507592e-06,1.0509223121435e-05
"198",2008-03-31,"Q2",2008-09-30,1.25205479452055,"1 Offer","Not Effective Comp.","Additional
DoD
Components","YOUNG",0.191740145444685,0.183161813637021
"199",2008-03-31,"Q2",2008-09-30,1.25205479452055,"2 Offers","Effective Comp.","Army","YOUNG",0.397741875997831,0.647280282436732
"200",2008-03-31,"Q2",2008-09-30,1.25205479452055,"2 Offers","Effective Comp.","Navy","YOUNG",0.467941887613883,0.326583580921909
"201",2008-03-31,"Q2",2008-09-30,1.25205479452055,"2 Offers","Effective Comp.","Air Force","YOUNG",0.312669192993492,0.322582856449747
"202",2008-03-31,"Q2",2008-09-30,1.25205479452055,"2 Offers","Effective Comp.","DLA","YOUNG",0.509362048091106,0.502644380907447
"203",2008-03-31,"Q2",2008-09-30,1.25205479452055,"2 Offers","Effective Comp.","MDA","YOUNG",0.000565041214750542,0.00138749313087491
"204",2008-03-31,"Q2",2008-09-30,1.25205479452055,"2 Offers","Effective Comp.","Military
Health","YOUNG",1.11221908893709e-05,NA
"205",2008-03-31,"Q2",2008-09-30,1.25205479452055,"2 Offers","Effective Comp.","Additional
DoD
Components","YOUNG",0.0746211294902386,0.0810877495010846
"206",2008-03-31,"Q2",2008-09-30,1.25205479452055,"3+ Offers","Effective Comp.","Army","YOUNG",1.26735658035792,1.35701801768619
"207",2008-03-31,"Q2",2008-09-30,1.25205479452055,"3+ Offers","Effective Comp.","Navy","YOUNG",0.6339129420282,0.962179930444685
"208",2008-03-31,"Q2",2008-09-30,1.25205479452055,"3+ Offers","Effective Comp.","Air Force","YOUNG",0.622903185086768,0.578424953481562
"209",2008-03-31,"Q2",2008-09-30,1.25205479452055,"3+ Offers","Effective Comp.","DLA","YOUNG",0.906244926106291,1.41977566848156
"210",2008-03-31,"Q2",2008-09-30,1.25205479452055,"3+ Offers","Effective Comp.","MDA","YOUNG",0.01004365835141,0.0127330067867998
"211",2008-03-31,"Q2",2008-09-30,1.25205479452055,"3+ Offers","Effective Comp.","Military
Health","YOUNG",0.222694736052061,0.0931439314786695
"212",2008-03-31,"Q2",2008-09-30,1.25205479452055,"3+ Offers","Effective Comp.","Additional
DoD
Components","YOUNG",0.298665183980477,0.370081093835864
"213",2008-03-31,"Q2",2008-09-30,1.25205479452055,"No Comp.","Not Effective Comp.","Army","YOUNG",1.81484192426247,3.33861765849964
"214",2008-03-31,"Q2",2008-09-30,1.25205479452055,"No Comp.","Not Effective Comp.","Navy","YOUNG",1.03038786982646,1.10607395464931
"215",2008-03-31,"Q2",2008-09-30,1.25205479452055,"No Comp.","Not Effective Comp.","Air Force","YOUNG",1.05360389368764,1.01423554349964
"216",2008-03-31,"Q2",2008-09-30,1.25205479452055,"No Comp.","Not Effective Comp.","DLA","YOUNG",0.193918400260304,0.206152068861171
"217",2008-03-31,"Q2",2008-09-30,1.25205479452055,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0149422310195228,0.0417429939444703
"218",2008-03-31,"Q2",2008-09-30,1.25205479452055,"No Comp.","Not Effective Comp.","Additional
DoD
Components","YOUNG",0.182896310336226,0.145335983036876
"219",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Unlabeled","Unlabeled","Army","YOUNG",0.0148044618763557,0.0368322255856833
"220",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Unlabeled","Unlabeled","Navy","YOUNG",0.0417404443058568,0.0336227060737527
"221",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Unlabeled","Unlabeled","Air Force","YOUNG",0.0109689215618221,0.0116807928994939
"222",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Unlabeled","Unlabeled","DLA","YOUNG",0.00572536792841649,0.00580932512653651
"223",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Unlabeled","Unlabeled","MDA","YOUNG",1.77147505422994e-05,0.00164097035430224
"224",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Unlabeled","Unlabeled","Additional
DoD
Components","YOUNG",0.00105533669197397,0.0155725496023138
"225",2008-03-31,"Q2",2008-09-30,1.33698630136986,"1 Offer","Not Effective Comp.","Army","YOUNG",1.67761378481562,1.4418188304483
"226",2008-03-31,"Q2",2008-09-30,1.33698630136986,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.451357958817787,0.45813436681128
"227",2008-03-31,"Q2",2008-09-30,1.33698630136986,"1 Offer","Not Effective Comp.","Air Force","YOUNG",0.276987313438178,0.263084111699205
"228",2008-03-31,"Q2",2008-09-30,1.33698630136986,"1 Offer","Not Effective Comp.","DLA","YOUNG",0.153066499121475,0.143371163054953
"229",2008-03-31,"Q2",2008-09-30,1.33698630136986,"1 Offer","Not Effective Comp.","MDA","YOUNG",0.0439959219088937,NA
"230",2008-03-31,"Q2",2008-09-30,1.33698630136986,"1 Offer","Not Effective Comp.","Additional
DoD
Components","YOUNG",0.218753264240781,0.210558909403471
"231",2008-03-31,"Q2",2008-09-30,1.33698630136986,"2 Offers","Effective Comp.","Army","YOUNG",0.796394368915401,0.728453957006508
"232",2008-03-31,"Q2",2008-09-30,1.33698630136986,"2 Offers","Effective Comp.","Navy","YOUNG",0.413279447082429,0.386781268861171
"233",2008-03-31,"Q2",2008-09-30,1.33698630136986,"2 Offers","Effective Comp.","Air Force","YOUNG",0.314381720466377,0.325959462335503
"234",2008-03-31,"Q2",2008-09-30,1.33698630136986,"2 Offers","Effective Comp.","DLA","YOUNG",0.698413239327549,0.563834729540853
"235",2008-03-31,"Q2",2008-09-30,1.33698630136986,"2 Offers","Effective Comp.","MDA","YOUNG",0.0057785715835141,0.00313499132321041
"236",2008-03-31,"Q2",2008-09-30,1.33698630136986,"2 Offers","Effective Comp.","Military
Health","YOUNG",0,0.000397279050314359
"237",2008-03-31,"Q2",2008-09-30,1.33698630136986,"2 Offers","Effective Comp.","Additional
DoD
Components","YOUNG",0.117490915715835,0.0918132920571222
"238",2008-03-31,"Q2",2008-09-30,1.33698630136986,"3+ Offers","Effective Comp.","Army","YOUNG",2.68967213376356,1.86504556457339
"239",2008-03-31,"Q2",2008-09-30,1.33698630136986,"3+ Offers","Effective Comp.","Navy","YOUNG",1.44357213052928,1.29395588546565
"240",2008-03-31,"Q2",2008-09-30,1.33698630136986,"3+ Offers","Effective Comp.","Air Force","YOUNG",0.726907415401301,0.689330436970354
"241",2008-03-31,"Q2",2008-09-30,1.33698630136986,"3+ Offers","Effective Comp.","DLA","YOUNG",0.853272314392625,1.41694238894071
"242",2008-03-31,"Q2",2008-09-30,1.33698630136986,"3+ Offers","Effective Comp.","MDA","YOUNG",0.00998203904555314,0.00974030615865552
"243",2008-03-31,"Q2",2008-09-30,1.33698630136986,"3+ Offers","Effective Comp.","Military
Health","YOUNG",0.000351326464208243,0.00020894788779043
"244",2008-03-31,"Q2",2008-09-30,1.33698630136986,"3+ Offers","Effective Comp.","Additional
DoD
Components","YOUNG",0.284874560097614,0.32305735032538
"245",2008-03-31,"Q2",2008-09-30,1.33698630136986,"No Comp.","Not Effective Comp.","Army","YOUNG",2.09656570832972,3.47889908448662
"246",2008-03-31,"Q2",2008-09-30,1.33698630136986,"No Comp.","Not Effective Comp.","Navy","YOUNG",1.10452165465293,1.15475926930224
"247",2008-03-31,"Q2",2008-09-30,1.33698630136986,"No Comp.","Not Effective Comp.","Air Force","YOUNG",2.08555784530369,1.50587762666667
"248",2008-03-31,"Q2",2008-09-30,1.33698630136986,"No Comp.","Not Effective Comp.","DLA","YOUNG",0.223818851442516,0.203902711738973
"249",2008-03-31,"Q2",2008-09-30,1.33698630136986,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0550639056399132,0.0284288650081466
"250",2008-03-31,"Q2",2008-09-30,1.33698630136986,"No Comp.","Not Effective Comp.","Military
Health","YOUNG",0.00068002125813449,0.000252708803409293
"251",2008-03-31,"Q2",2008-09-30,1.33698630136986,"No Comp.","Not Effective Comp.","Additional
DoD
Components","YOUNG",0.102762113655098,0.151379334034707
"252",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Unlabeled","Unlabeled","Army","YOUNG",0.0470452545770065,0.0377626108604483
"253",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Unlabeled","Unlabeled","Navy","YOUNG",0.0663796498806941,0.046283086966739
"254",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Unlabeled","Unlabeled","Air Force","YOUNG",0.0231040407809111,0.0113923587780188
"255",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Unlabeled","Unlabeled","DLA","YOUNG",0.00425720890455531,0.00450268395155459
"256",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Unlabeled","Unlabeled","MDA","YOUNG",0.00469382971800434,0.00152121852606502
"257",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Unlabeled","Unlabeled","Additional
DoD
Components","YOUNG",0.00579490078091106,0.011288002780188
"258",2008-03-31,"Q2",2008-09-30,1.41643835616438,"1 Offer","Not Effective Comp.","Army","YOUNG",1.21980697900217,1.57605924638829
"259",2008-03-31,"Q2",2008-09-30,1.41643835616438,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.5031641420282,0.505468579041938
"260",2008-03-31,"Q2",2008-09-30,1.41643835616438,"1 Offer","Not Effective Comp.","Air Force","YOUNG",0.203708235249458,0.251358933112798
"261",2008-03-31,"Q2",2008-09-30,1.41643835616438,"1 Offer","Not Effective Comp.","DLA","YOUNG",0.221511089555315,0.172106955375994
"262",2008-03-31,"Q2",2008-09-30,1.41643835616438,"1 Offer","Not Effective Comp.","MDA","YOUNG",0.0237010856832972,NA
"263",2008-03-31,"Q2",2008-09-30,1.41643835616438,"1 Offer","Not Effective Comp.","Additional
DoD
Components","YOUNG",0.203276515531453,0.204589975072307
"264",2008-03-31,"Q2",2008-09-30,1.41643835616438,"2 Offers","Effective Comp.","Army","YOUNG",1.33099351207158,0.841709918994939
"265",2008-03-31,"Q2",2008-09-30,1.41643835616438,"2 Offers","Effective Comp.","Navy","YOUNG",0.720707474175705,0.533976269624006
"266",2008-03-31,"Q2",2008-09-30,1.41643835616438,"2 Offers","Effective Comp.","Air Force","YOUNG",0.262054714143167,0.296368542534346
"267",2008-03-31,"Q2",2008-09-30,1.41643835616438,"2 Offers","Effective Comp.","DLA","YOUNG",0.497290988600868,0.568355425339841
"268",2008-03-31,"Q2",2008-09-30,1.41643835616438,"2 Offers","Effective Comp.","MDA","YOUNG",0.00113439696312364,0.00381490057845264
"269",2008-03-31,"Q2",2008-09-30,1.41643835616438,"2 Offers","Effective Comp.","Military
Health","YOUNG",0,-6.46759182935647e-05
"270",2008-03-31,"Q2",2008-09-30,1.41643835616438,"2 Offers","Effective Comp.","Additional
DoD
Components","YOUNG",0.0737038748698482,0.088605306691974
"271",2008-03-31,"Q2",2008-09-30,1.41643835616438,"3+ Offers","Effective Comp.","Army","YOUNG",2.90001959247288,2.28568276886479
"272",2008-03-31,"Q2",2008-09-30,1.41643835616438,"3+ Offers","Effective Comp.","Navy","YOUNG",3.30977377700651,1.79575294985466
"273",2008-03-31,"Q2",2008-09-30,1.41643835616438,"3+ Offers","Effective Comp.","Air Force","YOUNG",0.984888874685466,0.778233158391178
"274",2008-03-31,"Q2",2008-09-30,1.41643835616438,"3+ Offers","Effective Comp.","DLA","YOUNG",5.17695275342733,2.31215666464208
"275",2008-03-31,"Q2",2008-09-30,1.41643835616438,"3+ Offers","Effective Comp.","MDA","YOUNG",0.0030510694143167,0.00778245625451916
"276",2008-03-31,"Q2",2008-09-30,1.41643835616438,"3+ Offers","Effective Comp.","Military
Health","YOUNG",3.8844251626898e-05,0.0690739335453201
"277",2008-03-31,"Q2",2008-09-30,1.41643835616438,"3+ Offers","Effective Comp.","Additional
DoD
Components","YOUNG",0.482218266106291,0.355252670061461
"278",2008-03-31,"Q2",2008-09-30,1.41643835616438,"No Comp.","Not Effective Comp.","Army","YOUNG",3.02590250293926,2.31243671184382
"279",2008-03-31,"Q2",2008-09-30,1.41643835616438,"No Comp.","Not Effective Comp.","Navy","YOUNG",1.30956920799349,1.14815957749096
"280",2008-03-31,"Q2",2008-09-30,1.41643835616438,"No Comp.","Not Effective Comp.","Air Force","YOUNG",1.08949971066161,1.40955381655098
"281",2008-03-31,"Q2",2008-09-30,1.41643835616438,"No Comp.","Not Effective Comp.","DLA","YOUNG",0.262072661984816,0.226603304562545
"282",2008-03-31,"Q2",2008-09-30,1.41643835616438,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0186925927331887,0.0676487514782853
"283",2008-03-31,"Q2",2008-09-30,1.41643835616438,"No Comp.","Not Effective Comp.","Military
Health","YOUNG",1.12857700650759e-05,0.000254454847690722
"284",2008-03-31,"Q2",2008-09-30,1.41643835616438,"No Comp.","Not Effective Comp.","Additional
DoD
Components","YOUNG",0.273008333904555,0.186222252631959
"285",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Unlabeled","Unlabeled","Army","YOUNG",0.083343719143167,0.0483978118655098
"286",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Unlabeled","Unlabeled","Navy","YOUNG",0.049983032505423,0.052701042230658
"287",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Unlabeled","Unlabeled","Air Force","YOUNG",0.0135281831561822,0.0158670484996385
"288",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Unlabeled","Unlabeled","DLA","YOUNG",0.00473753493492408,0.00490670392263196
"289",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Unlabeled","Unlabeled","MDA","YOUNG",0.000593389370932755,0.000205930947216197
"290",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Unlabeled","Unlabeled","Additional
DoD
Components","YOUNG",0.0241830657483731,0.0139744259610114
"291",2008-06-30,"Q3",2008-09-30,1.5013698630137,"1 Offer","Not Effective Comp.","Army","YOUNG",1.08511114191974,1.32751063524584
"292",2008-06-30,"Q3",2008-09-30,1.5013698630137,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.506315179034707,0.486945759960231
"293",2008-06-30,"Q3",2008-09-30,1.5013698630137,"1 Offer","Not Effective Comp.","Air Force","YOUNG",0.273414536626898,0.251370028438178
"294",2008-06-30,"Q3",2008-09-30,1.5013698630137,"1 Offer","Not Effective Comp.","DLA","YOUNG",0.199714034631236,0.191430541102675
"295",2008-06-30,"Q3",2008-09-30,1.5013698630137,"1 Offer","Not Effective Comp.","MDA","YOUNG",0.0137859088937093,0.0105683423103539
"296",2008-06-30,"Q3",2008-09-30,1.5013698630137,"1 Offer","Not Effective Comp.","Military
Health","YOUNG",0.00411581557483731,NA
"297",2008-06-30,"Q3",2008-09-30,1.5013698630137,"1 Offer","Not Effective Comp.","Additional
DoD
Components","YOUNG",0.147501121637744,0.189843633803326
"298",2008-06-30,"Q3",2008-09-30,1.5013698630137,"2 Offers","Effective Comp.","Army","YOUNG",0.99845668967462,1.04194819022053
"299",2008-06-30,"Q3",2008-09-30,1.5013698630137,"2 Offers","Effective Comp.","Navy","YOUNG",0.354783610824295,0.496256844027476
"300",2008-06-30,"Q3",2008-09-30,1.5013698630137,"2 Offers","Effective Comp.","Air Force","YOUNG",0.41024356356833,0.328893332725958
"301",2008-06-30,"Q3",2008-09-30,1.5013698630137,"2 Offers","Effective Comp.","DLA","YOUNG",0.51968183862256,0.571795355516992
"302",2008-06-30,"Q3",2008-09-30,1.5013698630137,"2 Offers","Effective Comp.","MDA","YOUNG",0.000536077006507592,0.000581294479807765
"303",2008-06-30,"Q3",2008-09-30,1.5013698630137,"2 Offers","Effective Comp.","Military
Health","YOUNG",1.40813449023861e-05,-5.30330048442624e-05
"304",2008-06-30,"Q3",2008-09-30,1.5013698630137,"2 Offers","Effective Comp.","Additional
DoD
Components","YOUNG",0.0302947831127983,0.0738298578994939
"305",2008-06-30,"Q3",2008-09-30,1.5013698630137,"3+ Offers","Effective Comp.","Army","YOUNG",2.77347867055315,2.78772346559653
"306",2008-06-30,"Q3",2008-09-30,1.5013698630137,"3+ Offers","Effective Comp.","Navy","YOUNG",1.07857962899132,1.94397517884237
"307",2008-06-30,"Q3",2008-09-30,1.5013698630137,"3+ Offers","Effective Comp.","Air Force","YOUNG",0.68506154291757,0.798952611001446
"308",2008-06-30,"Q3",2008-09-30,1.5013698630137,"3+ Offers","Effective Comp.","DLA","YOUNG",1.34323350857918,2.45781952546638
"309",2008-06-30,"Q3",2008-09-30,1.5013698630137,"3+ Offers","Effective Comp.","MDA","YOUNG",0.00127545444685466,0.00476952096890817
"310",2008-06-30,"Q3",2008-09-30,1.5013698630137,"3+ Offers","Effective Comp.","Military
Health","YOUNG",0.0060606671691974,NA
"311",2008-06-30,"Q3",2008-09-30,1.5013698630137,"3+ Offers","Effective Comp.","Additional
DoD
Components","YOUNG",0.360556833036876,0.375883219746927
"312",2008-06-30,"Q3",2008-09-30,1.5013698630137,"No Comp.","Not Effective Comp.","Army","YOUNG",1.95532932504338,2.35926584543745
"313",2008-06-30,"Q3",2008-09-30,1.5013698630137,"No Comp.","Not Effective Comp.","Navy","YOUNG",1.76218326339479,1.39209137534707
"314",2008-06-30,"Q3",2008-09-30,1.5013698630137,"No Comp.","Not Effective Comp.","Air Force","YOUNG",1.3223295075705,1.4991290211786
"315",2008-06-30,"Q3",2008-09-30,1.5013698630137,"No Comp.","Not Effective Comp.","DLA","YOUNG",0.192390171550976,0.226093894992769
"316",2008-06-30,"Q3",2008-09-30,1.5013698630137,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0113610748373102,0.00601809176694345
"317",2008-06-30,"Q3",2008-09-30,1.5013698630137,"No Comp.","Not Effective Comp.","Military
Health","YOUNG",7.55740347071583e-05,2.69809327548807e-05
"318",2008-06-30,"Q3",2008-09-30,1.5013698630137,"No Comp.","Not Effective Comp.","Additional
DoD
Components","YOUNG",0.199282732169197,0.19168439324295
"319",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Unlabeled","Unlabeled","Army","YOUNG",0.0612560462364425,0.063881673318872
"320",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Unlabeled","Unlabeled","Navy","YOUNG",0.0514342386442516,0.0559323070101229
"321",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Unlabeled","Unlabeled","Air Force","YOUNG",0.0172599572776573,0.0179640604049168
"322",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Unlabeled","Unlabeled","DLA","YOUNG",0.0111635140563991,0.00671941929862617
"323",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Unlabeled","Unlabeled","MDA","YOUNG",0.00546435755965293,0.00201071065437455
"324",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Unlabeled","Unlabeled","Military
Health","YOUNG",1.38469848156182e-05,6.76642227042661e-05
"325",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Unlabeled","Unlabeled","Additional
DoD
Components","YOUNG",0.0338670770607375,0.0135724381778742
"326",2008-06-30,"Q3",2008-09-30,1.58356164383562,"1 Offer","Not Effective Comp.","Army","YOUNG",1.18765709253796,1.16419173781996
"327",2008-06-30,"Q3",2008-09-30,1.58356164383562,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.431721677570499,0.480400332877802
"328",2008-06-30,"Q3",2008-09-30,1.58356164383562,"1 Offer","Not Effective Comp.","Air Force","YOUNG",0.724665278893709,0.400596016923355
"329",2008-06-30,"Q3",2008-09-30,1.58356164383562,"1 Offer","Not Effective Comp.","DLA","YOUNG",0.158635383221258,0.193286835802603
"330",2008-06-30,"Q3",2008-09-30,1.58356164383562,"1 Offer","Not Effective Comp.","MDA","YOUNG",0.0323263058893709,0.0333411044938539
"331",2008-06-30,"Q3",2008-09-30,1.58356164383562,"1 Offer","Not Effective Comp.","Additional
DoD
Components","YOUNG",0.164142599414317,0.171640078861171
"332",2008-06-30,"Q3",2008-09-30,1.58356164383562,"2 Offers","Effective Comp.","Army","YOUNG",0.667963607906724,0.999137936550976
"333",2008-06-30,"Q3",2008-09-30,1.58356164383562,"2 Offers","Effective Comp.","Navy","YOUNG",0.5927625270282,0.556084537342733
"334",2008-06-30,"Q3",2008-09-30,1.58356164383562,"2 Offers","Effective Comp.","Air Force","YOUNG",0.407546718438178,0.359948332049891
"335",2008-06-30,"Q3",2008-09-30,1.58356164383562,"2 Offers","Effective Comp.","DLA","YOUNG",0.452420357201735,0.489797728141721
"336",2008-06-30,"Q3",2008-09-30,1.58356164383562,"2 Offers","Effective Comp.","MDA","YOUNG",0.00306136117136659,0.00157952386117137
"337",2008-06-30,"Q3",2008-09-30,1.58356164383562,"2 Offers","Effective Comp.","Military
Health","YOUNG",7.2234273318872e-06,0.000310738078407633
"338",2008-06-30,"Q3",2008-09-30,1.58356164383562,"2 Offers","Effective Comp.","Additional
DoD
Components","YOUNG",0.126755975574837,0.0769182111858279
"339",2008-06-30,"Q3",2008-09-30,1.58356164383562,"3+ Offers","Effective Comp.","Army","YOUNG",2.14303018887202,2.60550948396602
"340",2008-06-30,"Q3",2008-09-30,1.58356164383562,"3+ Offers","Effective Comp.","Navy","YOUNG",0.8677605914859,1.75203799916124
"341",2008-06-30,"Q3",2008-09-30,1.58356164383562,"3+ Offers","Effective Comp.","Air Force","YOUNG",0.512877977689805,0.727609465097614
