"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Competition.sum","Competition.effective.only","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"3595",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"No Comp.","Not Effective Comp.","MilitaryHealth","YOUNG",0.0975365756189677,0.0329691953603662
"3596",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"No Comp.","Not Effective Comp.","MilitaryHealth","YOUNG",0.137064624422996,0.078200400013988
"3597",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"No Comp.","Not Effective Comp.","MilitaryHealth","YOUNG",0.000234625492083868,0.0782786085113492
"3598",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"No Comp.","Not Effective Comp.","MilitaryHealth","YOUNG",0,0.04576641663836
"3599",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"No Comp.","Not Effective Comp.","MilitaryHealth","YOUNG",-3.17436005035669e-07,7.81026853596109e-05
"3600",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"No Comp.","Not Effective Comp.","MilitaryHealth","YOUNG",0.0337719298245614,0.0112572041295188
"3601",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"No Comp.","Not Effective Comp.","MilitaryHealth","YOUNG",0.187407594062107,0.073726402150221
"3602",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"No Comp.","Not Effective Comp.","MilitaryHealth","YOUNG",0,0.0737265079622227
"3603",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"No Comp.","Not Effective Comp.","MilitaryHealth","YOUNG",0.0989806414183802,0.0954627451601623
"3604",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"No Comp.","Not Effective Comp.","MilitaryHealth","YOUNG",0.000177995520352497,0.0330528789795776
"3605",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"No Comp.","Not Effective Comp.","MilitaryHealth","YOUNG",0.195763799743261,0.0983074788939977
"3606",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"No Comp.","Not Effective Comp.","MilitaryHealth","YOUNG",0.694951788510911,0.296964527924841
"3607",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"No Comp.","Not Effective Comp.","MilitaryHealth","YOUNG",0,0.296905196084724
"3608",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"No Comp.","Not Effective Comp.","MilitaryHealth","YOUNG",0.343956428640369,0.346302739050427
"3609",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"No Comp.","Not Effective Comp.","MilitaryHealth","YOUNG",0,0.114652142880123
"3610",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"No Comp.","Not Effective Comp.","MilitaryHealth","YOUNG",0.062860365086026,0.135605597908798
"3611",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"No Comp.","Not Effective Comp.","MilitaryHealth","YOUNG",0.00803808301240907,0.0236328160328117
"3612",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.000228075320924262,NA
"3613",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",3.98787616367179e-06,NA
"3614",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.00034349433033804,0.000191852509141991
"3615",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",5.75709027928123e-06,0.000117746432260331
"3616",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0,0.000116417140205774
"3617",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.000232784158623584,7.95137496342883e-05
"3618",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",4.13992297817715e-06,7.89746938672536e-05
"3619",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0,7.89746938672536e-05
"3620",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",1.16777276542174e-05,5.27255021079817e-06
"3621",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",6.5923406076166e-05,2.58670445767945e-05
"3622",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",2.21479567821994e-05,3.32496968375276e-05
"3623",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",1.28353979460847e-05,3.36355869348167e-05
"3624",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",2.62274443978179e-06,1.25353663893553e-05
"3625",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.000221031236628156,7.88297930046741e-05
"3626",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0,7.45513270226458e-05
"3627",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",4.09178433889602e-06,7.50410069890173e-05
"3628",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.0076343385858162,0.00254614345671836
"3629",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.000361305308434746,0.00266657855952995
"3630",2011-10-01,2011-12-31,"Q1",2011-11-02,3,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.000551320028833282,0.00284898797436141
"3631",2011-11-01,2011-12-31,"Q1",2011-11-02,3.08493150684932,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.00037641656883946,0.000429680635369163
"3632",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",2.04097461183382e-05,0.000316048781263693
"3633",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.0013764030480898,0.000591076454349198
"3634",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",2.87326898866974e-05,0.00047518182803161
"3635",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",4.06387431808645e-05,0.000481924827052452
"3636",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.000352127618164968,0.000140499683744176
"3637",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0,0.000130922120448611
"3638",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",6.89880601861875e-05,0.000140371892783718
"3639",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",8.17005874947545e-05,5.02295492269807e-05
"3640",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.000329370054577284,0.000160019567419409
"3641",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.000376362238698383,0.000262477626923474
"3642",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.00026914624652456,0.000324959513266742
"3643",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.000120421286193873,0.000255309923805605
"3644",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.000380451312944084,0.000256672948554172
"3645",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",-0.00764998702502317,-0.00238303814196174
"3646",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",7.79874003357113e-05,-0.00239718277058113
"3647",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.000661241931829884,-0.00230358589761919
"3648",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.00176777935331068,0.000835669561825424
"3649",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.00190033192256204,0.00144311773590087
"3650",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.00110816006915812,0.00159209044834361
"3651",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.00119448476774652,0.00140099225315556
"3652",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",7.44121661419722e-05,0.000792352334348871
"3653",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",6.86102873971768e-05,0.000445835740428557
"3654",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.000157135656951356,0.000100052703496835
"3655",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.000363203056768559,0.000196316333705697
"3656",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.00121338725500152,0.000577908656240479
"3657",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.000637008459937037,0.000737866257235706
"3658",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.000399883280796182,0.000750092998578247
"3659",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",8.13671473545242e-05,0.000372752962695914
"3660",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0,0.000160416809383569
"3661",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"No Comp.","Not Effective Comp.","MilitaryHealth","CARTER",0.000209406061135371,9.69244028299651e-05
"3662",2011-11-01,2011-12-31,"Q1",2012-09-30,0.0849315068493151,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.000361984347646998,NA
"3663",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.00137280518999073,NA
"3664",2012-01-01,2012-03-31,"Q2",2012-09-30,0.252054794520548,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.000678250746576048,0.000804346761404593
"3665",2012-02-01,2012-03-31,"Q2",2012-09-30,0.336986301369863,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.000323695180722892,0.000791583705763224
"3666",2012-03-01,2012-03-31,"Q2",2012-09-30,0.416438356164384,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.00444705009782721,0.00181633200837538
"3667",2012-04-01,2012-06-30,"Q3",2012-09-30,0.501369863013699,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.00313731505509216,0.00263602011121409
"3668",2012-05-01,2012-06-30,"Q3",2012-09-30,0.583561643835616,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.000320582689733292,0.00263498261421755
"3669",2012-06-01,2012-06-30,"Q3",2012-09-30,0.668493150684932,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.00398272515703841,0.00248020763395462
"3670",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.000220167840593142,0.00150782522912161
"3671",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.000833931984347647,0.00167894166065973
"3672",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.00664749517042529,0.00256719833178869
"3673",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.000867518042855692,0.00278298173254288
"3674",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.00152325932832335,0.00301275751386811
"3675",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.000800380217325074,0.00106371919616804
"3676",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",1.98448052198639e-05,0.000781161450289428
"3677",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.000990742622118412,0.00060365588155445
"3678",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.000673603989336854,0.00056139713889171
"3679",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.000981822128465523,0.000882056246640263
"3680",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.00317826840733218,0.00161123150837819
"3681",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.00186654690606276,0.00200887914728682
"3682",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.0136145009377475,0.00621977208371416
"3683",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.00535552334751701,0.00694552373044244
"3684",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.0331780563544227,0.0173826935465624
"3685",2013-11-01,2013-12-31,"Q1",2014-09-30,2.08767123287671,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.10950448817,0.0493460226239799
"3686",2013-12-01,2013-12-31,"Q1",2014-09-30,2.16986301369863,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.0991005587891,0.0805943677711742
"3687",2014-02-01,2014-03-31,"Q2",2014-09-30,2.33972602739726,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.582759918425,0.2637883217947
"3688",2014-03-01,2014-03-31,"Q2",2014-09-30,2.41643835616438,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.0133462970338,0.231735591415967
"3689",2014-04-01,2014-06-30,"Q3",2014-09-30,2.5013698630137,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.04208995617,0.2127320572096
"3690",2014-05-01,2014-06-30,"Q3",2014-09-30,2.58356164383562,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.0143891963066,0.0232751498368
"3691",2014-06-01,2014-06-30,"Q3",2014-09-30,2.66849315068493,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.002608894632,0.0196960157028667
"3692",2014-07-01,2014-09-30,"Q4",2014-09-30,2.75068493150685,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.1016496809219,0.0395492572868333
"3693",2014-08-01,2014-09-30,"Q4",2014-09-30,2.83561643835616,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.0233310866366,0.0425298873968333
"3694",2014-09-01,2014-09-30,"Q4",2014-09-30,2.92054794520548,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.262021846222,0.129000871260167
"3695",2014-01-01,2014-03-31,"Q2",2014-09-30,2.25479452054795,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.109748599083,0.1317005106472
"3696",2013-10-01,2013-12-31,"Q1",2014-09-30,2.0027397260274,"No Comp.","Not Effective Comp.","MilitaryHealth","KENDALL",0.189379026,0.187049823768333
"3697",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.0453443831518689,NA
"3698",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.201821995397912,NA
"3699",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.277036263890448,0.174734214146743
"3700",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.137143048752711,0.205333769347024
"3701",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.0846320606616052,0.166270457768255
"3702",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.168479578112798,0.130084895842372
"3703",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.182896310336226,0.145335983036876
"3704",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.102762113655098,0.151379334034707
"3705",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.273008333904555,0.186222252631959
"3706",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.199282732169197,0.19168439324295
"3707",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.163276309132321,0.211855791735358
"3708",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.129875827559653,0.164144956287057
"3709",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.109931597689805,0.134361244793926
"3710",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.165707417809111,0.135171614352856
"3711",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.458120767006508,0.244586594168474
"3712",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.179741065457891,0.267856416757836
"3713",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.156887692682399,0.264916508382266
"3714",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.262423189359169,0.19968398249982
"3715",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.207020728804936,0.208777203615501
"3716",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.163430479670924,0.210958132611676
"3717",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.307038054719636,0.225829754398499
"3718",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.175127358335137,0.215198630908566
"3719",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.0355670786209136,0.172577497225229
"3720",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.0350973326585841,0.0819305898715451
"3721",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"No Comp.","Not Effective Comp.","Additional DoD Components","YOUNG",0.0506967849534531,0.0404537320776503
