"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Competition.sum","Competition.effective.only","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"170",2012-03-01,2012-03-31,"Q2",2012-09-30,1.41643835616438,"1 Offer","Not Effective Comp.","Army","BBP1",1.36402860022655,0.833360904513782
"171",2012-04-01,2012-06-30,"Q3",2012-09-30,1.5013698630137,"1 Offer","Not Effective Comp.","Army","BBP1",0.598934357718052,0.891116418573439
"172",2012-05-01,2012-06-30,"Q3",2012-09-30,1.58356164383562,"1 Offer","Not Effective Comp.","Army","BBP1",0.635889359540727,0.866284105828442
"173",2012-06-01,2012-06-30,"Q3",2012-09-30,1.66849315068493,"1 Offer","Not Effective Comp.","Army","BBP1",0.561894550272886,0.598906089177222
"174",2012-07-01,2012-09-30,"Q4",2012-09-30,1.75068493150685,"1 Offer","Not Effective Comp.","Army","BBP1",0.657903782349913,0.618562564054509
"175",2012-08-01,2012-09-30,"Q4",2012-09-30,1.83561643835616,"1 Offer","Not Effective Comp.","Army","BBP1",0.621977972155288,0.613925434926029
"176",2012-09-01,2012-09-30,"Q4",2012-09-30,1.92054794520548,"1 Offer","Not Effective Comp.","Army","BBP1",2.23761690930903,1.17249955460474
"177",2012-10-01,2012-12-31,"Q1",2013-04-23,2.0027397260274,"1 Offer","Not Effective Comp.","Army","BBP1",0.281136683876104,1.04691052178014
"178",2012-11-01,2012-12-31,"Q1",2013-04-23,2.08767123287671,"1 Offer","Not Effective Comp.","Army","BBP1",0.30812957713984,0.942294390108325
"179",2012-12-01,2012-12-31,"Q1",2013-04-23,2.16986301369863,"1 Offer","Not Effective Comp.","Army","BBP1",0.877897678330659,0.489054646448868
"180",2013-01-01,2013-03-31,"Q2",2013-04-23,2.25479452054795,"1 Offer","Not Effective Comp.","Army","BBP1",0.3879772375948,0.5246681643551
"181",2013-02-01,2013-03-31,"Q2",2013-04-23,2.33972602739726,"1 Offer","Not Effective Comp.","Army","BBP1",0.467118035414746,0.577664317113402
"182",2013-03-01,2013-03-31,"Q2",2013-04-23,2.41643835616438,"1 Offer","Not Effective Comp.","Army","BBP1",0.291172425337362,0.382089232782303
"183",2013-04-01,2013-06-30,"Q3",2013-04-23,2.5013698630137,"1 Offer","Not Effective Comp.","Army","BBP1",0.376325275978877,0.378205245576995
"184",2013-05-01,2013-06-30,"Q3",2013-09-30,2.58356164383562,"1 Offer","Not Effective Comp.","Army","BBP1",0.300512335450391,0.322670012255543
"185",2013-06-01,2013-06-30,"Q3",2013-09-30,2.66849315068493,"1 Offer","Not Effective Comp.","Army","BBP1",0.402956347063268,0.359931319497512
"186",2013-07-01,2013-09-30,"Q4",2013-09-30,2.75068493150685,"1 Offer","Not Effective Comp.","Army","BBP1",0.275489904866761,0.326319529126807
"187",2013-08-01,2013-09-30,"Q4",2013-09-30,2.83561643835616,"1 Offer","Not Effective Comp.","Army","BBP1",0.322601227007617,0.333682492979215
"188",2013-09-01,2013-09-30,"Q4",2013-09-30,2.92054794520548,"1 Offer","Not Effective Comp.","Army","BBP1",0.520661117805626,0.372917416560001
"189",2013-10-01,2013-12-31,"Q1",2014-09-30,3.0027397260274,"1 Offer","Not Effective Comp.","Army","BBP1",0.0195767007023,0.287613015171848
"190",2013-11-01,2013-12-31,"Q1",2014-09-30,3.08767123287671,"1 Offer","Not Effective Comp.","Army","BBP1",0.0539559656982,0.198064594735375
"191",2013-12-01,2013-12-31,"Q1",2014-09-30,3.16986301369863,"1 Offer","Not Effective Comp.","Army","BBP1",0.0960857236252,0.0565394633419
"192",2014-01-01,2014-03-31,"Q2",2014-09-30,3.25479452054795,"1 Offer","Not Effective Comp.","Army","BBP1",0.0455752063577,0.0652056318937
"193",2014-02-01,2014-03-31,"Q2",2014-09-30,3.33972602739726,"1 Offer","Not Effective Comp.","Army","BBP1",0.0947684560053,0.0788097953294
"194",2014-03-01,2014-03-31,"Q2",2014-09-30,3.41643835616438,"1 Offer","Not Effective Comp.","Army","BBP1",0.3268692022715,0.155737621544833
"195",2014-04-01,2014-06-30,"Q3",2014-09-30,3.5013698630137,"1 Offer","Not Effective Comp.","Army","BBP1",0.1488744438533,0.190170700710033
"196",2014-05-01,2014-06-30,"Q3",2014-09-30,3.58356164383562,"1 Offer","Not Effective Comp.","Army","BBP1",0.1093511602334,0.1950316021194
"197",2014-06-01,2014-06-30,"Q3",2014-09-30,3.66849315068493,"1 Offer","Not Effective Comp.","Army","BBP1",0.1245319063901,0.1275858368256
"198",2014-07-01,2014-09-30,"Q4",2014-09-30,3.75068493150685,"1 Offer","Not Effective Comp.","Army","BBP1",0.1102881401682,0.114723735597233
"199",2014-08-01,2014-09-30,"Q4",2014-09-30,3.83561643835616,"1 Offer","Not Effective Comp.","Army","BBP1",0.0762500653654,0.1036900373079
"200",2014-09-01,2014-09-30,"Q4",2014-09-30,3.92054794520548,"1 Offer","Not Effective Comp.","Army","BBP1",0.1305443612517,0.105694188928433
"201",2013-04-01,2013-06-30,"Q3",2013-09-30,0.498630136986301,"1 Offer","Not Effective Comp.","Army","BBP2",0.0353661775208693,NA
"202",2013-05-01,2013-06-30,"Q3",2013-09-30,0.580821917808219,"1 Offer","Not Effective Comp.","Army","BBP2",0.263829942894993,NA
"203",2013-06-01,2013-06-30,"Q3",2013-09-30,0.665753424657534,"1 Offer","Not Effective Comp.","Army","BBP2",0.265048131099929,0.188081417171931
"204",2013-07-01,2013-09-30,"Q4",2013-09-30,0.747945205479452,"1 Offer","Not Effective Comp.","Army","BBP2",0.316356749420331,0.281744941138418
"205",2013-08-01,2013-09-30,"Q4",2013-09-30,0.832876712328767,"1 Offer","Not Effective Comp.","Army","BBP2",0.304401142807352,0.295268674442537
"206",2013-09-01,2013-09-30,"Q4",2013-09-30,0.917808219178082,"1 Offer","Not Effective Comp.","Army","BBP2",1.33738590258942,0.652714598272367
"207",2013-10-01,2013-12-31,"Q1",2014-09-18,1,"1 Offer","Not Effective Comp.","Army","BBP2",0.1171876348765,0.586324893424423
"208",2013-11-01,2013-12-31,"Q1",2014-09-18,1.08493150684932,"1 Offer","Not Effective Comp.","Army","BBP2",0.2356404474082,0.563404661624706
"209",2013-12-01,2013-12-31,"Q1",2014-09-18,1.16712328767123,"1 Offer","Not Effective Comp.","Army","BBP2",0.1619153093942,0.171581130559633
"210",2014-01-01,2014-03-31,"Q2",2014-09-18,1.25205479452055,"1 Offer","Not Effective Comp.","Army","BBP2",0.2105848214191,0.202713526073833
"211",2014-02-01,2014-03-31,"Q2",2014-09-18,1.33698630136986,"1 Offer","Not Effective Comp.","Army","BBP2",0.1717463431929,0.1814154913354
"212",2014-03-01,2014-03-31,"Q2",2014-09-18,1.41369863013699,"1 Offer","Not Effective Comp.","Army","BBP2",0.355962838416,0.246098001009333
"213",2014-04-01,2014-06-30,"Q3",2014-09-18,1.4986301369863,"1 Offer","Not Effective Comp.","Army","BBP2",0.5215578936876,0.3497556917655
"214",2014-05-01,2014-06-30,"Q3",2014-09-18,1.58082191780822,"1 Offer","Not Effective Comp.","Army","BBP2",0.2912405465038,0.389587092869133
"215",2014-06-01,2014-06-30,"Q3",2014-09-18,1.66575342465753,"1 Offer","Not Effective Comp.","Army","BBP2",0.334248897762,0.382349112651133
"216",2014-07-01,2014-09-30,"Q4",2014-09-18,1.74794520547945,"1 Offer","Not Effective Comp.","Army","BBP2",0.5877463766163,0.404411940294033
"217",2014-08-01,2014-09-30,"Q4",2014-09-18,1.83287671232877,"1 Offer","Not Effective Comp.","Army","BBP2",0.3186366550978,0.413543976492033
"218",2014-09-01,2014-09-30,"Q4",2014-09-18,1.91780821917808,"1 Offer","Not Effective Comp.","Army","BBP2",0.5857527175566,0.497378583090233
"219",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.142460031990122,NA
"220",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.424728706858233,NA
"221",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"1 Offer","Not Effective Comp.","Navy","YOUNG",1.31764324980357,0.628277329550642
"222",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.317744792386117,0.686705583015973
"223",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.193916083449024,0.60976804187957
"224",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.361161505336226,0.290940793723789
"225",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.561883636279827,0.372320408355025
"226",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.451357958817787,0.45813436681128
"227",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.5031641420282,0.505468579041938
"228",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.506315179034707,0.486945759960231
"229",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.431721677570499,0.480400332877802
"230",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.42457516170282,0.454204006102675
"231",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.675252384696312,0.510516407989877
"232",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.530657093221258,0.543494879873463
"233",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"1 Offer","Not Effective Comp.","Navy","YOUNG",1.80261000359002,1.0028398271692
"234",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.399821332820957,0.911029476544079
"235",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.58301537700801,0.92848223780633
"236",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"1 Offer","Not Effective Comp.","Navy","YOUNG",1.24144107516779,0.741425928332251
"237",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.47853820073609,0.767664884303962
"238",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.489575109147002,0.736518128350292
"239",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.654733652262394,0.540948987381829
"240",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.522410451050011,0.555573070819802
"241",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.160907541264343,0.446017214858916
"242",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.175389508064516,0.286235833459623
"243",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.783173911918164,0.373156987082341
"244",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.227756428155445,0.395439949379375
"245",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.478581797185538,0.496504045753049
"246",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.212084212526744,0.306140812622576
"247",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.159400789719726,0.283355599810669
"248",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.318248112387676,0.229911038211382
"249",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.154450512986735,0.210699805031379
"250",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.169217766923406,0.213972130765939
"251",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.322934438371844,0.215534239427328
"252",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.199934854204108,0.230695686499786
"253",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.133753173095849,0.218874155223934
"254",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.127235675234061,0.153641234178006
"255",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.103867971598203,0.121618939976038
"256",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.271374397614463,0.167492681482242
"257",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.361551182637997,0.245597850616888
"258",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.166261652843055,0.266395744365172
"259",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.141193813375997,0.223002216285683
"260",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.357249332784305,0.221568266334452
"261",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0918975543957197,0.196780233518674
"262",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0806471999475451,0.176598029042523
"263",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.151486176133026,0.108010310158763
"264",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.115932290117499,0.11602188873269
"265",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.520139058067562,0.262519174772695
"266",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.163129419114561,0.266400255766541
"267",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.125354317446496,0.269540931542873
"268",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.188958881389005,0.159147539316688
"269",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.242686225618968,0.185666474818156
"270",2011-10-01,2011-12-31,"Q1",2012-09-30,5.0027397260274,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.106825016362887,0.17949004112362
"271",2011-11-01,2011-12-31,"Q1",2012-09-30,5.08767123287671,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.128857364112862,0.159456202031572
"272",2011-12-01,2011-12-31,"Q1",2012-09-30,5.16986301369863,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0408676415508187,0.0921833406755226
"273",2012-01-01,2012-03-31,"Q2",2012-09-30,5.25479452054795,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0464658904747194,0.0720636320461333
"274",2012-02-01,2012-03-31,"Q2",2012-09-30,5.33972602739726,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.779122590804243,0.288818707609927
"275",2012-03-01,2012-03-31,"Q2",2012-09-30,5.41917808219178,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0783205845330038,0.301303021937322
"276",2012-04-01,2012-06-30,"Q3",2012-09-30,5.5041095890411,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0531842109051591,0.303542462080802
"277",2012-05-01,2012-06-30,"Q3",2012-09-30,5.58630136986301,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0903737455977757,0.0739595136786462
"278",2012-06-01,2012-06-30,"Q3",2012-09-30,5.67123287671233,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0527217470497374,0.0654265678508907
"279",2012-07-01,2012-09-30,"Q4",2012-09-30,5.75342465753425,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0416513672433323,0.0615822866302818
"280",2012-08-01,2012-09-30,"Q4",2012-09-30,5.83835616438356,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.101992672206776,0.0654552621666152
"281",2012-09-01,2012-09-30,"Q4",2012-09-30,5.92328767123288,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.213025149160746,0.118889729536951
"282",2012-10-01,2012-12-31,"Q1",2013-09-30,6.00547945205479,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0479452878928608,0.120987703086794
"283",2012-11-01,2012-12-31,"Q1",2013-09-30,6.09041095890411,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0192982887618564,0.0934229086051542
"284",2012-12-01,2012-12-31,"Q1",2013-09-30,6.17260273972603,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0385578828642226,0.0352671531729799
"285",2013-01-01,2013-03-31,"Q2",2013-09-30,6.25753424657534,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0571619539252564,0.0383393751837785
"286",2013-02-01,2013-03-31,"Q2",2013-09-30,6.34246575342466,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0472492412928811,0.0476563593607867
"287",2013-03-01,2013-03-31,"Q2",2013-09-30,6.41917808219178,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0451492721555804,0.0498534891245726
"288",2013-04-01,2013-06-30,"Q3",2013-09-30,6.5041095890411,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0258597163570631,0.0394194099351748
"289",2013-05-01,2013-06-30,"Q3",2013-09-30,6.58630136986301,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.00805931132893267,0.026356099947192
"290",2013-06-01,2013-06-30,"Q3",2013-09-30,6.67123287671233,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0265095368787448,0.0201428548549135
"291",2013-08-01,2013-09-30,"Q4",2013-09-30,6.83835616438356,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0308650937999391,0.0218113140025388
"292",2013-07-01,2013-09-30,"Q4",2013-09-30,6.75342465753425,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0252994160731187,0.0275580155839342
"293",2013-09-01,2013-09-30,"Q4",2013-09-30,6.92328767123288,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0858449188557937,0.0473364762429505
"294",2013-10-01,2013-12-31,"Q1",2014-09-30,7.00547945205479,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0153239100934,0.0421560816741041
"295",2013-11-01,2013-12-31,"Q1",2014-09-30,7.09041095890411,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0175181960053,0.0395623416514979
"296",2013-12-01,2013-12-31,"Q1",2014-09-30,7.17260273972603,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0371323472317,0.0233248177768
"297",2014-02-01,2014-03-31,"Q2",2014-09-30,7.34246575342466,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0115720290171,0.0220741907513667
"298",2014-03-01,2014-03-31,"Q2",2014-09-30,7.41917808219178,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0260143131275,0.0249062297921
"299",2014-04-01,2014-06-30,"Q3",2014-09-30,7.5041095890411,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0044678526512,0.0140180649319333
"300",2014-05-01,2014-06-30,"Q3",2014-09-30,7.58630136986301,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0095487792196,0.0133436483327667
"301",2014-06-01,2014-06-30,"Q3",2014-09-30,7.67123287671233,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0804563039976,0.0314909786228
"302",2014-08-01,2014-09-30,"Q4",2014-09-30,7.83835616438356,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0293395305148,0.0397815379106667
"303",2014-09-01,2014-09-30,"Q4",2014-09-30,7.92328767123288,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0155756921791,0.0417905088971667
"304",2014-01-01,2014-03-31,"Q2",2014-09-30,7.25753424657534,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0088064700769,0.0179072309236
"305",2014-07-01,2014-09-30,"Q4",2014-09-30,7.75342465753425,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0102622535889,0.0115481386149667
"306",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"1 Offer","Not Effective Comp.","Navy","CARTER
pre-BBP",0.057713306224291,NA
"307",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"1 Offer","Not Effective Comp.","Navy","CARTER
pre-BBP",0.363395104708811,NA
"308",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"1 Offer","Not Effective Comp.","Navy","CARTER
pre-BBP",0.298896403658801,0.240001604863968
"309",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"1 Offer","Not Effective Comp.","Navy","CARTER
pre-BBP",0.390806131359602,0.351032546575738
"310",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"1 Offer","Not Effective Comp.","Navy","CARTER
pre-BBP",0.376834238698853,0.355512257905752
"311",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"1 Offer","Not Effective Comp.","Navy","CARTER
pre-BBP",1.23150071466768,0.666380361575377
