"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Vehicle.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"2058",2010-06-30,"Q3",2010-09-30,1.66575342465753,"Other IDV","Additional
DoD
Components","CARTER",0.0278112559050064,0.0298563875231779
"2059",2010-06-30,"Q3",2010-09-30,1.66575342465753,"Pur. Order","Army","CARTER",0.325361322903616,0.304001245596313
"2060",2010-06-30,"Q3",2010-09-30,1.66575342465753,"Pur. Order","Navy","CARTER",0.151369315884788,0.132079142340287
"2061",2010-06-30,"Q3",2010-09-30,1.66575342465753,"Pur. Order","Air Force","CARTER",0.0783472261232349,0.0691429638853231
"2062",2010-06-30,"Q3",2010-09-30,1.66575342465753,"Pur. Order","DLA","CARTER",0.306231605102696,0.286061598067323
"2063",2010-06-30,"Q3",2010-09-30,1.66575342465753,"Pur. Order","MDA","CARTER",1.8866730851519e-05,1.79395307374126e-05
"2064",2010-06-30,"Q3",2010-09-30,1.66575342465753,"Pur. Order","Military
Health","CARTER",0.000311289655541292,0.00011787256097561
"2065",2010-06-30,"Q3",2010-09-30,1.66575342465753,"Pur. Order","Additional
DoD
Components","CARTER",0.0423372721437741,0.0517721265582656
"2066",2010-06-30,"Q3",2010-09-30,1.66575342465753,"Single-Awd.","Army","CARTER",4.38628746620668,3.87319998720582
"2067",2010-06-30,"Q3",2010-09-30,1.66575342465753,"Single-Awd.","Navy","CARTER",1.65687924950792,1.60435571209528
"2068",2010-06-30,"Q3",2010-09-30,1.66575342465753,"Single-Awd.","Air Force","CARTER",2.42350737818785,1.66353019986806
"2069",2010-06-30,"Q3",2010-09-30,1.66575342465753,"Single-Awd.","DLA","CARTER",3.66966873307659,3.20488019536086
"2070",2010-06-30,"Q3",2010-09-30,1.66575342465753,"Single-Awd.","MDA","CARTER",0.0476562042575952,0.0510193083903865
"2071",2010-06-30,"Q3",2010-09-30,1.66575342465753,"Single-Awd.","Military
Health","CARTER",0.0302625598951647,0.0122598071494794
"2072",2010-06-30,"Q3",2010-09-30,1.66575342465753,"Single-Awd.","Additional
DoD
Components","CARTER",0.552353339666239,0.489121602396234
"2073",2010-06-30,"Q3",2010-09-30,1.66575342465753,"Unlbd. IDV","Army","CARTER",0.00372447075310227,0.0036370749144202
"2074",2010-06-30,"Q3",2010-09-30,1.66575342465753,"Unlbd. IDV","Navy","CARTER",0.0061655568249893,0.00280635183996577
"2075",2010-06-30,"Q3",2010-09-30,1.66575342465753,"Unlbd. IDV","Air Force","CARTER",0.000503416955498502,0.000462539534303238
"2076",2010-06-30,"Q3",2010-09-30,1.66575342465753,"Unlbd. IDV","DLA","CARTER",0.000828679610611896,0.000903752881186707
"2077",2010-06-30,"Q3",2010-09-30,1.66575342465753,"Unlbd. IDV","Additional
DoD
Components","CARTER",-1.7063863928113e-06,9.12810939951505e-06
"2078",2010-06-30,"Q3",2010-09-30,3.5013698630137,"BPA","DLA","YOUNG",8.9216944801027e-08,7.15508496236499e-06
"2079",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Definitive","Army","YOUNG",0.625779164163457,1.01959695911425
"2080",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Definitive","Navy","YOUNG",0.737443950074882,0.863236499490087
"2081",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Definitive","Air Force","YOUNG",0.584948693656397,0.555637852349879
"2082",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Definitive","DLA","YOUNG",0.0372185646020539,0.0262960026066182
"2083",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Definitive","MDA","YOUNG",0.131222319512195,0.183005227799173
"2084",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Definitive","Military
Health","YOUNG",0,0.0014722648837541
"2085",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Definitive","Additional
DoD
Components","YOUNG",0.0252355033055199,0.1034813042362
"2086",2010-06-30,"Q3",2010-09-30,3.5013698630137,"FSS","Army","YOUNG",0.0317926348630723,0.0407606681250891
"2087",2010-06-30,"Q3",2010-09-30,3.5013698630137,"FSS","Navy","YOUNG",0.0329349975181857,0.0198517119383825
"2088",2010-06-30,"Q3",2010-09-30,3.5013698630137,"FSS","Air Force","YOUNG",0.0196355505776637,0.0315270908893168
"2089",2010-06-30,"Q3",2010-09-30,3.5013698630137,"FSS","DLA","YOUNG",0.00326017368421053,0.00572946933746969
"2090",2010-06-30,"Q3",2010-09-30,3.5013698630137,"FSS","MDA","YOUNG",0.00613480551989731,0.00574211455213236
"2091",2010-06-30,"Q3",2010-09-30,3.5013698630137,"FSS","Military
Health","YOUNG",1.84852374839538e-06,0.000958039926544002
"2092",2010-06-30,"Q3",2010-09-30,3.5013698630137,"FSS","Additional
DoD
Components","YOUNG",0.0172748458707745,0.0321321703965198
"2093",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Multi-Awd.","Army","YOUNG",0.384025319522893,0.595150586574668
"2094",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Multi-Awd.","Navy","YOUNG",0.2797912533911,0.334622294654828
"2095",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Multi-Awd.","Air Force","YOUNG",0.134152490661104,0.171149918506632
"2096",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Multi-Awd.","DLA","YOUNG",0.000355357819854514,-0.00107734582085295
"2097",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Multi-Awd.","Additional
DoD
Components","YOUNG",0.0585178517650834,0.0640743957637997
"2098",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Other IDV","Army","YOUNG",0.000336614291827129,0.000418322204393097
"2099",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Other IDV","Navy","YOUNG",1.09743260590501e-05,0.000216600203252033
"2100",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Other IDV","Air Force","YOUNG",0.00624097812366282,0.00606402559192697
"2101",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Other IDV","DLA","YOUNG",-0.000156273042362003,-5.20910141206675e-05
"2102",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Other IDV","Additional
DoD
Components","YOUNG",0.00207615512409071,0.00847564560690344
"2103",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Pur. Order","Army","YOUNG",0.0115492958921694,0.0172885122379119
"2104",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Pur. Order","Navy","YOUNG",0.00218008405006418,0.00379537158393952
"2105",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Pur. Order","Air Force","YOUNG",0.00156652372700043,0.00267372318499501
"2106",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Pur. Order","DLA","YOUNG",-0.000254505327342747,0.000552047454000856
"2107",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Pur. Order","MDA","YOUNG",0.000167403722721438,0.000159666060476394
"2108",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Pur. Order","Military
Health","YOUNG",0,6.00924261874198e-06
"2109",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Pur. Order","Additional
DoD
Components","YOUNG",0.000636423010269576,0.00239296078662102
"2110",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Single-Awd.","Army","YOUNG",0.978989537687206,0.619943102046784
"2111",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Single-Awd.","Navy","YOUNG",0.169083441474112,0.169000029874483
"2112",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Single-Awd.","Air Force","YOUNG",0.207855437270004,0.342881854788903
"2113",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Single-Awd.","DLA","YOUNG",0.0857001844886607,0.0674044735059193
"2114",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Single-Awd.","MDA","YOUNG",0.0565038184103552,0.0587100853480245
"2115",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Single-Awd.","Military
Health","YOUNG",-0.000274925117672229,-0.000144960330195407
"2116",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Single-Awd.","Additional
DoD
Components","YOUNG",0.0578153588040222,0.065383549857367
"2117",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Unlbd. IDV","Army","YOUNG",0.000293579525032092,0.000214066698759093
"2118",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Unlbd. IDV","Navy","YOUNG",0.00104614512195122,0.000345987216516902
"2119",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Unlbd. IDV","Air Force","YOUNG",-1.25921052631579e-06,-2.85026351447725e-05
"2120",2010-06-30,"Q3",2010-09-30,3.5013698630137,"Unlbd. IDV","Additional
DoD
Components","YOUNG",4.59991442019683e-05,0.00014343460276708
"2121",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Definitive","Army","YOUNG",0.511037388767651,0.784695897585936
"2122",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Definitive","Navy","YOUNG",0.620702329375267,0.747898450445728
"2123",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Definitive","Air Force","YOUNG",0.157292259403081,0.465566145485665
"2124",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Definitive","DLA","YOUNG",0.0363371728284125,0.0334315123234917
"2125",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Definitive","MDA","YOUNG",0.183645895934959,0.165816987665811
"2126",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Definitive","Military
Health","YOUNG",0.0321843960312366,0.0122003968941663
"2127",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Definitive","Additional
DoD
Components","YOUNG",0.0389714579803166,0.0971661338182855
"2128",2010-06-30,"Q3",2010-09-30,3.58356164383562,"FSS","Army","YOUNG",0.0168176607295678,0.0375441392205106
"2129",2010-06-30,"Q3",2010-09-30,3.58356164383562,"FSS","Navy","YOUNG",0.0111105807231493,0.0202832403794038
"2130",2010-06-30,"Q3",2010-09-30,3.58356164383562,"FSS","Air Force","YOUNG",0.019471458483098,0.0295594149372415
"2131",2010-06-30,"Q3",2010-09-30,3.58356164383562,"FSS","DLA","YOUNG",0.0119355710526316,0.00709027639780345
"2132",2010-06-30,"Q3",2010-09-30,3.58356164383562,"FSS","MDA","YOUNG",0.00098114323919555,0.00366232590215376
"2133",2010-06-30,"Q3",2010-09-30,3.58356164383562,"FSS","Additional
DoD
Components","YOUNG",0.00417524029738982,0.0275321297211525
"2134",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Multi-Awd.","Army","YOUNG",0.483003653316217,0.551449772639424
"2135",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Multi-Awd.","Navy","YOUNG",0.198721378861789,0.283946277139495
"2136",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Multi-Awd.","Air Force","YOUNG",0.165070254257595,0.15829324984667
"2137",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Multi-Awd.","DLA","YOUNG",0.00557932424047925,0.000781971648124376
"2138",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Multi-Awd.","MDA","YOUNG",-1.54421480530595e-05,1.616635562157e-05
"2139",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Multi-Awd.","Additional
DoD
Components","YOUNG",0.0334033197368421,0.0502611690842961
"2140",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Other IDV","Army","YOUNG",0.000369077856225931,0.000462940967764941
"2141",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Other IDV","Navy","YOUNG",0.00500521635643988,0.00171496043717016
"2142",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Other IDV","Air Force","YOUNG",0.00154123935601198,0.004417765436457
"2143",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Other IDV","DLA","YOUNG",0,-5.20910141206675e-05
"2144",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Other IDV","Additional
DoD
Components","YOUNG",0.00234139039366709,0.00827575254599914
"2145",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Pur. Order","Army","YOUNG",0.00733915232135216,0.0148780264512908
"2146",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Pur. Order","Navy","YOUNG",0.002085928915276,0.00328436999001569
"2147",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Pur. Order","Air Force","YOUNG",0.000560807359863072,0.00216684143132221
"2148",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Pur. Order","DLA","YOUNG",3.21394950791613e-06,0.00057709501141064
"2149",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Pur. Order","Military
Health","YOUNG",0,-1.17946084724005e-06
"2150",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Pur. Order","Additional
DoD
Components","YOUNG",-0.000225654899443731,0.00109569057195835
"2151",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Single-Awd.","Army","YOUNG",0.402535358408216,0.585284638560833
"2152",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Single-Awd.","Navy","YOUNG",0.0704928345421481,0.164703256126088
"2153",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Single-Awd.","Air Force","YOUNG",0.165642453530167,0.213277876672372
"2154",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Single-Awd.","DLA","YOUNG",0.0568721487270004,0.0717442221259449
"2155",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Single-Awd.","MDA","YOUNG",0.0374581258878905,0.0442727146947654
"2156",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Single-Awd.","Military
Health","YOUNG",0,-0.000144960330195407
"2157",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Single-Awd.","Additional
DoD
Components","YOUNG",0.00166996144629867,0.0425764346705178
"2158",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Unlbd. IDV","Army","YOUNG",0.000240094234060762,0.000442720114819569
"2159",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Unlbd. IDV","Navy","YOUNG",0.00105432259306804,0.000699545763799743
"2160",2010-06-30,"Q3",2010-09-30,3.58356164383562,"Unlbd. IDV","Air Force","YOUNG",-2.01644843816859e-05,-8.40912494651262e-06
"2161",2010-06-30,"Q3",2010-09-30,3.66849315068493,"BPA","DLA","YOUNG",6.73940949935815e-08,7.03996576807873e-06
"2162",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Definitive","Army","YOUNG",0.526012851711596,0.554276468214235
"2163",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Definitive","Navy","YOUNG",0.592218049721866,0.650121443057339
"2164",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Definitive","Air Force","YOUNG",0.972501471929825,0.571580808329768
"2165",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Definitive","DLA","YOUNG",0.0271475546427043,0.0335677640243902
"2166",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Definitive","MDA","YOUNG",0.153400516955499,0.156089577467551
"2167",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Definitive","Military
Health","YOUNG",0.0230913821138211,0.0184252593816859
"2168",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Definitive","Additional
DoD
Components","YOUNG",0.0262118222293539,0.0301395945050635
"2169",2010-06-30,"Q3",2010-09-30,3.66849315068493,"FSS","Army","YOUNG",0.0249311559157039,0.024513817169448
"2170",2010-06-30,"Q3",2010-09-30,3.66849315068493,"FSS","Navy","YOUNG",0.01177555,0.0186070427471117
"2171",2010-06-30,"Q3",2010-09-30,3.66849315068493,"FSS","Air Force","YOUNG",0.0149695621630295,0.0180255237412637
"2172",2010-06-30,"Q3",2010-09-30,3.66849315068493,"FSS","DLA","YOUNG",0.00874674005134788,0.00798082826273
"2173",2010-06-30,"Q3",2010-09-30,3.66849315068493,"FSS","MDA","YOUNG",0.000609462494651262,0.00257513708458137
"2174",2010-06-30,"Q3",2010-09-30,3.66849315068493,"FSS","Additional
DoD
Components","YOUNG",0.00907801268720582,0.01017603295179
"2175",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Multi-Awd.","Army","YOUNG",0.35890513584724,0.40864470289545
"2176",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Multi-Awd.","Navy","YOUNG",0.209953622036799,0.229488751429896
"2177",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Multi-Awd.","Air Force","YOUNG",0.108675563960205,0.135966102959635
"2178",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Multi-Awd.","DLA","YOUNG",0.000969398587933248,0.002301360216089
"2179",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Multi-Awd.","Additional
DoD
Components","YOUNG",0.00703809597774925,0.0329864224932249
"2180",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Other IDV","Army","YOUNG",-0.000129038318356868,0.000192217943232064
"2181",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Other IDV","Navy","YOUNG",0.000148998716302952,0.00172172979960063
"2182",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Other IDV","Air Force","YOUNG",0.00487794429824561,0.00422005392597347
"2183",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Other IDV","Additional
DoD
Components","YOUNG",-8.84481814291827e-05,0.00144303244544288
"2184",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Pur. Order","Army","YOUNG",0.00839295173299101,0.00909379998217087
"2185",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Pur. Order","Navy","YOUNG",0.0052189169114249,0.00316164329225503
"2186",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Pur. Order","Air Force","YOUNG",0.000924430509199829,0.00101725386535444
"2187",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Pur. Order","DLA","YOUNG",-1.05291399229782e-05,-8.72735059192697e-05
"2188",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Pur. Order","MDA","YOUNG",1.8528027385537e-06,7.17057124518614e-05
"2189",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Pur. Order","Additional
DoD
Components","YOUNG",0.00232377877620881,0.000911515629011553
"2190",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Single-Awd.","Army","YOUNG",0.18067296851733,0.520732621537584
"2191",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Single-Awd.","Navy","YOUNG",0.0706558340500642,0.103410703355441
"2192",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Single-Awd.","Air Force","YOUNG",0.323597873876765,0.232365254892312
"2193",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Single-Awd.","DLA","YOUNG",0.0168988211596063,0.0531570514584225
"2194",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Single-Awd.","MDA","YOUNG",0.0478687902545999,0.0472769115176152
"2195",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Single-Awd.","Military
Health","YOUNG",0,-9.16417058907431e-05
"2196",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Single-Awd.","Additional
DoD
Components","YOUNG",0.0176538383397518,0.0257130528633576
"2197",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Unlbd. IDV","Army","YOUNG",0.000507707734274711,0.000347127164455855
"2198",2010-06-30,"Q3",2010-09-30,3.66849315068493,"Unlbd. IDV","Navy","YOUNG",0,0.000700155905006418
"2199",2010-09-30,"Q4",2010-09-30,1.74794520547945,"BPA","Army","CARTER",0.0251894160997005,0.0344176945906433
"2200",2010-09-30,"Q4",2010-09-30,1.74794520547945,"BPA","Navy","CARTER",0.00561333080872914,0.00370009549636286
"2201",2010-09-30,"Q4",2010-09-30,1.74794520547945,"BPA","Air Force","CARTER",0.00156912348095849,0.000629276665240337
"2202",2010-09-30,"Q4",2010-09-30,1.74794520547945,"BPA","DLA","CARTER",0.000404364569961489,0.000432065468549422
"2203",2010-09-30,"Q4",2010-09-30,1.74794520547945,"BPA","Additional
DoD
Components","CARTER",0.00195178584724005,0.00111002842319213
"2204",2010-09-30,"Q4",2010-09-30,1.74794520547945,"Definitive","Army","CARTER",2.78188885541292,2.64764501111468
"2205",2010-09-30,"Q4",2010-09-30,1.74794520547945,"Definitive","Navy","CARTER",1.85625459653402,1.78024442577022
"2206",2010-09-30,"Q4",2010-09-30,1.74794520547945,"Definitive","Air Force","CARTER",0.492827395186136,0.590413418906005
"2207",2010-09-30,"Q4",2010-09-30,1.74794520547945,"Definitive","DLA","CARTER",0.202553114131365,0.222101939545001
"2208",2010-09-30,"Q4",2010-09-30,1.74794520547945,"Definitive","MDA","CARTER",0.0374979749679076,0.0379131716267294
"2209",2010-09-30,"Q4",2010-09-30,1.74794520547945,"Definitive","Military
Health","CARTER",0.000326102909713308,0.0190929057909
"2210",2010-09-30,"Q4",2010-09-30,1.74794520547945,"Definitive","Additional
DoD
Components","CARTER",0.174961855947796,0.141037665518471
"2211",2010-09-30,"Q4",2010-09-30,1.74794520547945,"FSS","Army","CARTER",0.242977551112537,0.248433444458708
"2212",2010-09-30,"Q4",2010-09-30,1.74794520547945,"FSS","Navy","CARTER",0.130542495838682,0.126427274593496
"2213",2010-09-30,"Q4",2010-09-30,1.74794520547945,"FSS","Air Force","CARTER",0.0785329753851091,0.107362758746969
"2214",2010-09-30,"Q4",2010-09-30,1.74794520547945,"FSS","DLA","CARTER",0.00982056467693624,0.0108751174654115
"2215",2010-09-30,"Q4",2010-09-30,1.74794520547945,"FSS","MDA","CARTER",0.00155527353444587,0.00503953203180716
"2216",2010-09-30,"Q4",2010-09-30,1.74794520547945,"FSS","Military
Health","CARTER",0.00102466829268293,0.000370767144487234
"2217",2010-09-30,"Q4",2010-09-30,1.74794520547945,"FSS","Additional
DoD
Components","CARTER",0.0384160337933248,0.0408822029239766
"2218",2010-09-30,"Q4",2010-09-30,1.74794520547945,"Multi-Awd.","Army","CARTER",1.34428755197903,1.70672474301811
"2219",2010-09-30,"Q4",2010-09-30,1.74794520547945,"Multi-Awd.","Navy","CARTER",0.497991071544715,0.496312865318785
"2220",2010-09-30,"Q4",2010-09-30,1.74794520547945,"Multi-Awd.","Air Force","CARTER",0.350519232552418,0.454015440532734
"2221",2010-09-30,"Q4",2010-09-30,1.74794520547945,"Multi-Awd.","DLA","CARTER",0.243033290960633,0.110947080206105
"2222",2010-09-30,"Q4",2010-09-30,1.74794520547945,"Multi-Awd.","MDA","CARTER",1.60462130937099e-05,2.526351447725e-05
"2223",2010-09-30,"Q4",2010-09-30,1.74794520547945,"Multi-Awd.","Additional
DoD
Components","CARTER",0.339239862216517,0.391834173741264
