"","SignedMonth","Vehicle.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"6260",2007-09-01,"Single-Awd.","Army","YOUNG",6.99617758033449,3.87969468064504
"6261",2007-10-01,"Single-Awd.","Army","YOUNG",1.54519289172451,3.91618093190308
"6262",2007-11-01,"Single-Awd.","Army","YOUNG",2.54805431312364,3.69647492839422
"6263",2007-12-01,"Single-Awd.","Army","YOUNG",3.01145360250542,2.36823360245119
"6264",2008-01-01,"Single-Awd.","Army","YOUNG",2.70811802509761,2.75587531357556
"6265",2008-02-01,"Single-Awd.","Army","YOUNG",3.67755213841649,3.13237458867317
"6266",2008-03-01,"Single-Awd.","Army","YOUNG",3.73901917940347,3.37489644763919
"6267",2008-04-01,"Single-Awd.","Army","YOUNG",3.16657835379609,3.52771655720535
"6268",2008-05-01,"Single-Awd.","Army","YOUNG",4.02116934404555,3.64225562574837
"6269",2008-06-01,"Single-Awd.","Army","YOUNG",3.04992479908894,3.41255749897686
"6270",2008-07-01,"Single-Awd.","Army","YOUNG",4.92797592932755,3.99969002415401
"6271",2008-08-01,"Single-Awd.","Army","YOUNG",5.02375487456616,4.33388520099421
"6272",2008-09-01,"Single-Awd.","Army","YOUNG",12.3002116391649,7.41731414768619
"6273",2008-10-01,"Single-Awd.","Army","YOUNG",3.96781852686729,7.09726168019944
"6274",2008-11-01,"Single-Awd.","Army","YOUNG",2.59701631904092,6.28834882835769
"6275",2008-12-01,"Single-Awd.","Army","YOUNG",4.16724512237497,3.57735998942773
"6276",2009-01-01,"Single-Awd.","Army","YOUNG",3.6481661651981,3.47080920220466
"6277",2009-02-01,"Single-Awd.","Army","YOUNG",4.20133482133579,4.00558203630295
"6278",2009-03-01,"Single-Awd.","Army","YOUNG",4.37642557870751,4.07530885508046
"6279",2009-04-01,"Single-Awd.","Army","YOUNG",3.34629620403767,3.97468553469366
"6280",2009-05-01,"Single-Awd.","Army","YOUNG",1.78402658579779,3.16891612284766
"6281",2009-06-01,"Single-Awd.","Army","YOUNG",0.923280259839792,2.01786768322508
"6282",2009-07-01,"Single-Awd.","Army","YOUNG",1.40253195555315,1.36994626706358
"6283",2009-08-01,"Single-Awd.","Army","YOUNG",1.23075400679801,1.18552207406365
"6284",2009-09-01,"Single-Awd.","Army","YOUNG",2.02439075188352,1.55255890474489
"6285",2009-10-01,"Single-Awd.","Army","YOUNG",0.667496989013693,1.30754724923174
"6286",2009-11-01,"Single-Awd.","Army","YOUNG",0.621996409937955,1.10462805027839
"6287",2009-12-01,"Single-Awd.","Army","YOUNG",1.13822463479889,0.809239344583512
"6288",2010-01-01,"Single-Awd.","Army","YOUNG",1.29307460433248,1.01776521635644
"6289",2010-02-01,"Single-Awd.","Army","YOUNG",0.506510748866068,0.979269995999144
"6290",2010-03-01,"Single-Awd.","Army","YOUNG",0.374329019587077,0.724638124261874
"6291",2010-04-01,"Single-Awd.","Army","YOUNG",0.978989537687206,0.619943102046784
"6292",2010-05-01,"Single-Awd.","Army","YOUNG",0.402535358408216,0.585284638560833
"6293",2010-06-01,"Single-Awd.","Army","YOUNG",0.18067296851733,0.520732621537584
"6294",2010-07-01,"Single-Awd.","Army","YOUNG",0.205709533023107,0.262972619982884
"6295",2010-08-01,"Single-Awd.","Army","YOUNG",0.681295664655541,0.355892722065326
"6296",2010-09-01,"Single-Awd.","Army","YOUNG",0.455171470400086,0.447392222692911
"6297",2010-10-01,"Single-Awd.","Army","YOUNG",0.164767305193034,0.43374481341622
"6298",2010-11-01,"Single-Awd.","Army","YOUNG",1.64269222878724,0.754210334793454
"6299",2010-12-01,"Single-Awd.","Army","YOUNG",0.338493985931599,0.715317839970625
"6300",2011-01-01,"Single-Awd.","Army","YOUNG",0.590530524538397,0.857238913085746
"6301",2011-02-01,"Single-Awd.","Army","YOUNG",0.11362660193034,0.347550370800112
"6302",2011-03-01,"Single-Awd.","Army","YOUNG",0.0584157040180445,0.254190943495594
"6303",2011-04-01,"Single-Awd.","Army","YOUNG",0.337012780885439,0.169685028944608
"6304",2011-05-01,"Single-Awd.","Army","YOUNG",0.220873219817457,0.205433901573647
"6305",2011-06-01,"Single-Awd.","Army","YOUNG",0.0599091556126731,0.205931718771856
"6306",2011-07-01,"Single-Awd.","Army","YOUNG",0.119289165568611,0.133357180332914
"6307",2011-08-01,"Single-Awd.","Army","YOUNG",0.429896278934117,0.2030315333718
"6308",2011-09-01,"Single-Awd.","Army","YOUNG",0.209885481252623,0.25302364191845
"6309",2011-10-01,"Single-Awd.","Army","YOUNG",0.0210995420142107,0.220293767400317
"6310",2011-11-01,"Single-Awd.","Army","YOUNG",0.0491161352177943,0.0933670528282092
"6311",2011-12-01,"Single-Awd.","Army","YOUNG",0.105101969457316,0.0584392155631071
"6312",2012-01-01,"Single-Awd.","Army","YOUNG",0.0578037661105962,0.070673956928569
"6313",2012-02-01,"Single-Awd.","Army","YOUNG",0.0778581331582741,0.0802546229087289
"6314",2012-03-01,"Single-Awd.","Army","YOUNG",0.185076018947585,0.106912639405485
"6315",2012-04-01,"Single-Awd.","Army","YOUNG",0.0238183457728349,0.0955841659595647
"6316",2012-05-01,"Single-Awd.","Army","YOUNG",0.147342785418597,0.118745716713006
"6317",2012-06-01,"Single-Awd.","Army","YOUNG",0.0382755539388323,0.0698122283767549
"6318",2012-07-01,"Single-Awd.","Army","YOUNG",0.0449868809391412,0.0768684067655236
"6319",2012-08-01,"Single-Awd.","Army","YOUNG",0.0452080679538668,0.0428235009439467
"6320",2012-09-01,"Single-Awd.","Army","YOUNG",0.0874006713211822,0.0591985400713967
"6321",2012-10-01,"Single-Awd.","Army","YOUNG",-0.00380950744968011,0.0429330772751229
"6322",2012-11-01,"Single-Awd.","Army","YOUNG",0.0477841776868082,0.0437917805194367
"6323",2012-12-01,"Single-Awd.","Army","YOUNG",0.0777845858540672,0.0405864186970651
"6324",2013-01-01,"Single-Awd.","Army","YOUNG",0.0141057891900071,0.0465581842436275
"6325",2013-02-01,"Single-Awd.","Army","YOUNG",0.0274508624045902,0.0397804124828882
"6326",2013-03-01,"Single-Awd.","Army","YOUNG",0.00458589764019498,0.0153808497449308
"6327",2013-04-01,"Single-Awd.","Army","YOUNG",-0.00528043542693206,0.00891877487261772
"6328",2013-05-01,"Single-Awd.","Army","YOUNG",0.04977015595948,0.0163585393909143
"6329",2013-06-01,"Single-Awd.","Army","YOUNG",0.0855274296947294,0.0433390500757591
"6330",2013-07-01,"Single-Awd.","Army","YOUNG",0.0189044405417894,0.0514006753986663
"6331",2013-08-01,"Single-Awd.","Army","YOUNG",0.000323400771097796,0.0349184236692055
"6332",2013-09-01,"Single-Awd.","Army","YOUNG",-0.00725211093652889,0.00399191012545276
"6333",2013-10-01,"Single-Awd.","Army","YOUNG",0.0012589480014,-0.0018899207213437
"6334",2013-11-01,"Single-Awd.","Army","YOUNG",0.0159569828274,0.0033212732974237
"6335",2013-12-01,"Single-Awd.","Army","YOUNG",0.0424681941208,0.0198947083165333
"6336",2014-01-01,"Single-Awd.","Army","YOUNG",-0.0021786337675,0.0187488477269
"6337",2014-02-01,"Single-Awd.","Army","YOUNG",0.0011025598869,0.0137973734134
"6338",2014-03-01,"Single-Awd.","Army","YOUNG",0.0085904403343,0.0025047888179
"6339",2014-04-01,"Single-Awd.","Army","YOUNG",-0.0217719001808,-0.00402629998653333
"6340",2014-05-01,"Single-Awd.","Army","YOUNG",-0.0026777786102,-0.0052864128189
"6341",2014-06-01,"Single-Awd.","Army","YOUNG",0.0017743481769,-0.00755844353803333
"6342",2014-07-01,"Single-Awd.","Army","YOUNG",-0.1355556209845,-0.0454863504726
"6343",2014-08-01,"Single-Awd.","Army","YOUNG",-0.0121963870369,-0.0486592199481667
"6344",2014-09-01,"Single-Awd.","Army","YOUNG",-0.0275231375992,-0.0584250485402
"6345",2009-04-01,"Single-Awd.","Army","CARTER",0.754801617612037,NA
"6346",2009-05-01,"Single-Awd.","Army","CARTER",2.05447190480624,NA
"6347",2009-06-01,"Single-Awd.","Army","CARTER",2.42294004510717,1.74407118917515
"6348",2009-07-01,"Single-Awd.","Army","CARTER",2.61102554525871,2.36281249839071
"6349",2009-08-01,"Single-Awd.","Army","CARTER",3.68441753263693,2.90612770766761
"6350",2009-09-01,"Single-Awd.","Army","CARTER",9.97082461191816,5.42208922993794
"6351",2009-10-01,"Single-Awd.","Army","CARTER",1.24402132865854,4.96642115773788
"6352",2009-11-01,"Single-Awd.","Army","CARTER",1.73737617354514,4.31740737137395
"6353",2009-12-01,"Single-Awd.","Army","CARTER",3.41661706223791,2.13267152148053
"6354",2010-01-01,"Single-Awd.","Army","CARTER",1.82467166743689,2.32622163440665
"6355",2010-02-01,"Single-Awd.","Army","CARTER",2.46097545411853,2.56742139459778
"6356",2010-03-01,"Single-Awd.","Army","CARTER",4.00414095177578,2.7632626911104
"6357",2010-04-01,"Single-Awd.","Army","CARTER",4.19552753821138,3.55354798136856
"6358",2010-05-01,"Single-Awd.","Army","CARTER",3.0377849571994,3.74581781572885
"6359",2010-06-01,"Single-Awd.","Army","CARTER",4.38628746620668,3.87319998720582
"6360",2010-07-01,"Single-Awd.","Army","CARTER",3.09066742877621,3.50491328406076
"6361",2010-08-01,"Single-Awd.","Army","CARTER",3.1346339546748,3.53719628321923
"6362",2010-09-01,"Single-Awd.","Army","CARTER",9.50226799428755,5.24252312591285
"6363",2010-10-01,"Single-Awd.","Army","CARTER",1.22303413959295,4.6199786961851
"6364",2010-11-01,"Single-Awd.","Army","CARTER",1.5181903289551,4.08116415427853
"6365",2010-12-01,"Single-Awd.","Army","CARTER",2.8967647437264,1.87932973742481
"6366",2011-01-01,"Single-Awd.","Army","CARTER",2.13174372204154,2.18223293157435
"6367",2011-02-01,"Single-Awd.","Army","CARTER",2.09460139079941,2.37436995218912
"6368",2011-03-01,"Single-Awd.","Army","CARTER",3.68261735211918,2.63632082165338
"6369",2011-04-01,"Single-Awd.","Army","CARTER",2.72253593749475,2.83325156013778
"6370",2011-05-01,"Single-Awd.","Army","CARTER",2.51452514084138,2.9732261434851
"6371",2011-06-01,"Single-Awd.","Army","CARTER",2.9002931776752,2.71245141867044
"6372",2011-07-01,"Single-Awd.","Army","CARTER",2.96291097648972,2.79257643166876
"6373",2011-08-01,"Single-Awd.","Army","CARTER",3.10892057722409,2.99070824379633
"6374",2011-09-01,"Single-Awd.","Army","CARTER",7.95718578523919,4.67633911298433
"6375",2011-10-01,"Single-Awd.","Army","CARTER",1.16830146919988,4.07813594388772
"6376",2011-11-01,"Single-Awd.","Army","CARTER",0.725206010781588,3.28356442174022
"6377",2011-12-01,"Single-Awd.","Army","CARTER",0.705742605643085,0.866416695208183
"6378",2012-01-01,"Single-Awd.","Army","CARTER",0.187897200545773,0.539615272323482
"6379",2012-02-01,"Single-Awd.","Army","CARTER",0.4637526442076,0.452464150132153
"6380",2012-03-01,"Single-Awd.","Army","CARTER",0.741874382823602,0.464508075858992
"6381",2012-04-01,"Single-Awd.","Army","CARTER",0.324615609339924,0.510080878790375
"6382",2012-05-01,"Single-Awd.","Army","CARTER",0.379436917907528,0.481975636690351
"6383",2012-06-01,"Single-Awd.","Army","CARTER",0.229049240665225,0.311033922637559
"6384",2012-07-01,"Single-Awd.","Army","CARTER",0.198990176191947,0.2691587782549
"6385",2012-08-01,"Single-Awd.","Army","CARTER",0.260064999691072,0.229368138849415
"6386",2012-09-01,"Single-Awd.","Army","CARTER",0.424787513500154,0.294614229794391
"6387",2012-10-01,"Single-Awd.","Army","CARTER",0.0488783463171524,0.24457695316946
"6388",2012-11-01,"Single-Awd.","Army","CARTER",0.148415444891236,0.207360434902848
"6389",2012-12-01,"Single-Awd.","Army","CARTER",0.26670917165035,0.154667654286246
"6390",2013-01-01,"Single-Awd.","Army","CARTER",0.108192747788057,0.174439121443214
"6391",2013-02-01,"Single-Awd.","Army","CARTER",0.0835892814402356,0.152830400292881
"6392",2013-03-01,"Single-Awd.","Army","CARTER",0.126210734945872,0.105997588058055
"6393",2013-04-01,"Single-Awd.","Army","CARTER",0.0215913170418402,0.0771304444759825
"6394",2013-05-01,"Single-Awd.","Army","CARTER",0.0550476575711384,0.0676165698529501
"6395",2013-06-01,"Single-Awd.","Army","CARTER",0.106938063578653,0.0611923460638773
"6396",2013-07-01,"Single-Awd.","Army","CARTER",0.104095346543313,0.0886936892310348
"6397",2013-08-01,"Single-Awd.","Army","CARTER",0.10867907009414,0.106570826738702
"6398",2013-09-01,"Single-Awd.","Army","CARTER",0.162684324673606,0.125152913770353
"6399",2013-10-01,"Single-Awd.","Army","CARTER",0.0031194327188,0.0914942758288488
"6400",2013-11-01,"Single-Awd.","Army","CARTER",0.0559930858476,0.073932281080002
"6401",2013-12-01,"Single-Awd.","Army","CARTER",0.0587937637249,0.0393020940971
"6402",2014-01-01,"Single-Awd.","Army","CARTER",0.054071242104,0.0562860305588333
"6403",2014-02-01,"Single-Awd.","Army","CARTER",0.062960488993,0.0586084982739667
"6404",2014-03-01,"Single-Awd.","Army","CARTER",0.0726777322936,0.0632364877968667
"6405",2014-04-01,"Single-Awd.","Army","CARTER",0.0376615145962,0.0577665786276
"6406",2014-05-01,"Single-Awd.","Army","CARTER",0.0530194674105,0.0544529047667667
"6407",2014-06-01,"Single-Awd.","Army","CARTER",0.0406825766989,0.0437878529018667
"6408",2014-07-01,"Single-Awd.","Army","CARTER",0.0653873397493,0.0530297946195667
"6409",2014-08-01,"Single-Awd.","Army","CARTER",0.151701349026,0.0859237551580667
"6410",2014-09-01,"Single-Awd.","Army","CARTER",0.1370576451939,0.118048777989733
"6411",2011-11-01,"Single-Awd.","Army","KENDALL",0.728702687385439,NA
"6412",2011-12-01,"Single-Awd.","Army","KENDALL",1.36178100445886,NA
"6413",2012-01-01,"Single-Awd.","Army","KENDALL",1.22896564188034,1.10648311124155
"6414",2012-02-01,"Single-Awd.","Army","KENDALL",1.71338307996087,1.43470990876669
"6415",2012-03-01,"Single-Awd.","Army","KENDALL",2.43291879104109,1.79175583762743
"6416",2012-04-01,"Single-Awd.","Army","KENDALL",1.6965526811039,1.94761818403529
"6417",2012-05-01,"Single-Awd.","Army","KENDALL",2.15718360673463,2.09555169295987
"6418",2012-06-01,"Single-Awd.","Army","KENDALL",2.23397024362064,2.02923551048639
"6419",2012-07-01,"Single-Awd.","Army","KENDALL",1.78120275912882,2.05745220316136
"6420",2012-08-01,"Single-Awd.","Army","KENDALL",2.02524427713933,2.0134724266296
"6421",2012-09-01,"Single-Awd.","Army","KENDALL",6.37276666604881,3.39307123410565
"6422",2012-10-01,"Single-Awd.","Army","KENDALL",1.05226751838611,3.15009282052475
"6423",2012-11-01,"Single-Awd.","Army","KENDALL",0.889636533515995,2.77155690598364
"6424",2012-12-01,"Single-Awd.","Army","KENDALL",2.96165014656413,1.63451806615541
"6425",2013-01-01,"Single-Awd.","Army","KENDALL",0.960115106324769,1.6038005954683
"6426",2013-02-01,"Single-Awd.","Army","KENDALL",1.38078411179953,1.76751645489614
"6427",2013-03-01,"Single-Awd.","Army","KENDALL",1.30162106846258,1.21417342886229
"6428",2013-04-01,"Single-Awd.","Army","KENDALL",1.26723312717772,1.31654610247994
"6429",2013-05-01,"Single-Awd.","Army","KENDALL",1.80538513165787,1.45807977576605
"6430",2013-06-01,"Single-Awd.","Army","KENDALL",1.53885742813852,1.5371585623247
"6431",2013-07-01,"Single-Awd.","Army","KENDALL",1.75105620684259,1.69843292221299
"6432",2013-08-01,"Single-Awd.","Army","KENDALL",1.61950166236163,1.63647176578091
"6433",2013-09-01,"Single-Awd.","Army","KENDALL",5.1895927548954,2.85338354136654
"6434",2013-10-01,"Single-Awd.","Army","KENDALL",0.4700693039396,2.42638790706554
"6435",2013-11-01,"Single-Awd.","Army","KENDALL",0.8372734869143,2.16564518191643
"6436",2013-12-01,"Single-Awd.","Army","KENDALL",1.4801069182681,0.929149903040667
"6437",2014-01-01,"Single-Awd.","Army","KENDALL",0.8666208988143,1.0613337679989
"6438",2014-02-01,"Single-Awd.","Army","KENDALL",1.0234490109966,1.12339227602633
"6439",2014-03-01,"Single-Awd.","Army","KENDALL",1.719309478984,1.20312646293163
"6440",2014-04-01,"Single-Awd.","Army","KENDALL",1.525790391585,1.42284962718853
"6441",2014-05-01,"Single-Awd.","Army","KENDALL",1.7893821810594,1.67816068387613
"6442",2014-06-01,"Single-Awd.","Army","KENDALL",1.8605129517914,1.72522850814527
"6443",2014-07-01,"Single-Awd.","Army","KENDALL",1.3208664707433,1.65692053453137
"6444",2014-08-01,"Single-Awd.","Army","KENDALL",1.3948166982282,1.52539870692097
"6445",2014-09-01,"Single-Awd.","Army","KENDALL",4.7746594086331,2.49678085920153
"6446",2007-07-01,"Single-Awd.","Navy","YOUNG",0.945335385329442,NA
"6447",2007-08-01,"Single-Awd.","Navy","YOUNG",1.96805261629813,NA
"6448",2007-09-01,"Single-Awd.","Navy","YOUNG",4.18508908376922,2.3661590284656
"6449",2007-10-01,"Single-Awd.","Navy","YOUNG",3.13449729887202,3.09587966631312
"6450",2007-11-01,"Single-Awd.","Navy","YOUNG",0.764792242180043,2.69479287494043
"6451",2007-12-01,"Single-Awd.","Navy","YOUNG",2.69853181010846,2.19927378372017
"6452",2008-01-01,"Single-Awd.","Navy","YOUNG",1.35104673497831,1.60479026242227
"6453",2008-02-01,"Single-Awd.","Navy","YOUNG",1.99593157741866,2.01517004083514
"6454",2008-03-01,"Single-Awd.","Navy","YOUNG",4.07705949277657,2.47467926839118
"6455",2008-04-01,"Single-Awd.","Navy","YOUNG",1.8028054479718,2.62526550605568
"6456",2008-05-01,"Single-Awd.","Navy","YOUNG",1.58317275859002,2.4876792331128
"6457",2008-06-01,"Single-Awd.","Navy","YOUNG",1.5519820337744,1.64598674677874
"6458",2008-07-01,"Single-Awd.","Navy","YOUNG",1.91969131240781,1.68494870159074
"6459",2008-08-01,"Single-Awd.","Navy","YOUNG",1.91883491049892,1.79683608556038
"6460",2008-09-01,"Single-Awd.","Navy","YOUNG",6.05329337107375,3.29727319799349
"6461",2008-10-01,"Single-Awd.","Navy","YOUNG",1.32375008416324,3.09862612191197
"6462",2008-11-01,"Single-Awd.","Navy","YOUNG",1.21035068472613,2.86246471332104
"6463",2008-12-01,"Single-Awd.","Navy","YOUNG",2.71793067563325,1.75067714817421
"6464",2009-01-01,"Single-Awd.","Navy","YOUNG",1.48057656966876,1.80295264334271
"6465",2009-02-01,"Single-Awd.","Navy","YOUNG",1.57334660993722,1.92395128507974
"6466",2009-03-01,"Single-Awd.","Navy","YOUNG",1.90939993883958,1.65444103948185
"6467",2009-04-01,"Single-Awd.","Navy","YOUNG",1.2897703484304,1.59083896573573
"6468",2009-05-01,"Single-Awd.","Navy","YOUNG",0.422785856029444,1.20731871443314
"6469",2009-06-01,"Single-Awd.","Navy","YOUNG",0.333557714191383,0.682037972883741
"6470",2009-07-01,"Single-Awd.","Navy","YOUNG",0.468085161690842,0.408142910637223
"6471",2009-08-01,"Single-Awd.","Navy","YOUNG",0.295748327993072,0.365797067958433
"6472",2009-09-01,"Single-Awd.","Navy","YOUNG",0.592624688190084,0.452152725958
"6473",2009-10-01,"Single-Awd.","Navy","YOUNG",0.110702158782627,0.333025058321928
"6474",2009-11-01,"Single-Awd.","Navy","YOUNG",0.111094463403937,0.271473770125549
"6475",2009-12-01,"Single-Awd.","Navy","YOUNG",0.132449076240907,0.118081899475824
"6476",2010-01-01,"Single-Awd.","Navy","YOUNG",0.26361373822208,0.169052425955641
"6477",2010-02-01,"Single-Awd.","Navy","YOUNG",0.0833831557873342,0.159815323416774
"6478",2010-03-01,"Single-Awd.","Navy","YOUNG",0.254533492362003,0.200510128790472
"6479",2010-04-01,"Single-Awd.","Navy","YOUNG",0.169083441474112,0.169000029874483
"6480",2010-05-01,"Single-Awd.","Navy","YOUNG",0.0704928345421481,0.164703256126088
"6481",2010-06-01,"Single-Awd.","Navy","YOUNG",0.0706558340500642,0.103410703355441
"6482",2010-07-01,"Single-Awd.","Navy","YOUNG",0.0240375309905862,0.0550620665275995
"6483",2010-08-01,"Single-Awd.","Navy","YOUNG",-0.011563050427899,0.0277101048709171
"6484",2010-09-01,"Single-Awd.","Navy","YOUNG",0.108441763575096,0.0403054147125945
"6485",2010-10-01,"Single-Awd.","Navy","YOUNG",0.0756621765946286,0.057513629913942
"6486",2010-11-01,"Single-Awd.","Navy","YOUNG",0.0165776592530424,0.0668938664742558
"6487",2010-12-01,"Single-Awd.","Navy","YOUNG",0.0573591268569031,0.0498663209015247
"6488",2011-01-01,"Single-Awd.","Navy","YOUNG",0.0211989621065883,0.0317119160721779
"6489",2011-02-01,"Single-Awd.","Navy","YOUNG",0.0312327044691565,0.036596931144216
"6490",2011-03-01,"Single-Awd.","Navy","YOUNG",0.0659173268359211,0.0394496644705553
"6491",2011-04-01,"Single-Awd.","Navy","YOUNG",0.0222356736571548,0.0397952349874108
"6492",2011-05-01,"Single-Awd.","Navy","YOUNG",0.0337020960344104,0.0406183655091621
"6493",2011-06-01,"Single-Awd.","Navy","YOUNG",0.016809408980277,0.0242490595572807
"6494",2011-07-01,"Single-Awd.","Navy","YOUNG",0.0136618115925304,0.0213911055357393
"6495",2011-08-01,"Single-Awd.","Navy","YOUNG",0.0194675682647923,0.0166462629458666
"6496",2011-09-01,"Single-Awd.","Navy","YOUNG",0.0190274077633235,0.0173855958735487
"6497",2011-10-01,"Single-Awd.","Navy","YOUNG",0.0517171268870353,0.030070700971717
"6498",2011-11-01,"Single-Awd.","Navy","YOUNG",0.0161764053856451,0.028973646678668
"6499",2011-12-01,"Single-Awd.","Navy","YOUNG",0.00523375386674905,0.0243757620464765
"6500",2012-01-01,"Single-Awd.","Navy","YOUNG",0.0129122829162805,0.0114408140562249
"6501",2012-02-01,"Single-Awd.","Navy","YOUNG",0.00926426356708887,0.00913676678337281
"6502",2012-03-01,"Single-Awd.","Navy","YOUNG",0.0969254374111832,0.0397006612981842
"6503",2012-04-01,"Single-Awd.","Navy","YOUNG",-0.0061938187622284,0.0333319607386812
"6504",2012-05-01,"Single-Awd.","Navy","YOUNG",0.0070387671815467,0.0325901286101672
"6505",2012-06-01,"Single-Awd.","Navy","YOUNG",0.00418220992688704,0.00167571944873511
"6506",2012-07-01,"Single-Awd.","Navy","YOUNG",0.00728997562557924,0.00617031757800432
"6507",2012-08-01,"Single-Awd.","Navy","YOUNG",-0.00432960565338276,0.00238085996636117
"6508",2012-09-01,"Single-Awd.","Navy","YOUNG",0.000874885995263103,0.00127841865581986
"6509",2012-10-01,"Single-Awd.","Navy","YOUNG",0.0106432004546562,0.00239616026551219
"6510",2012-11-01,"Single-Awd.","Navy","YOUNG",0.00729558802051386,0.00627122482347774
"6511",2012-12-01,"Single-Awd.","Navy","YOUNG",0.0141010727767848,0.0106799537506516
"6512",2013-01-01,"Single-Awd.","Navy","YOUNG",0.00052236379516604,0.00730634153082157
"6513",2013-02-01,"Single-Awd.","Navy","YOUNG",-0.00129934480278257,0.00444136392305609
"6514",2013-03-01,"Single-Awd.","Navy","YOUNG",0.0154264768014624,0.00488316526461528
"6515",2013-04-01,"Single-Awd.","Navy","YOUNG",-0.00549636238468569,0.0028769232046647
"6516",2013-05-01,"Single-Awd.","Navy","YOUNG",-0.0128670615090891,-0.000978982364104127
"6517",2013-06-01,"Single-Awd.","Navy","YOUNG",0.00159404979516604,-0.0055897913662029
"6518",2013-07-01,"Single-Awd.","Navy","YOUNG",0.00122755902508378,-0.00334848422961308
"6519",2013-08-01,"Single-Awd.","Navy","YOUNG",-0.0042694031480654,-0.00048259810927186
"6520",2013-09-01,"Single-Awd.","Navy","YOUNG",-0.000490465852645476,-0.00117743665854236
"6521",2013-10-01,"Single-Awd.","Navy","YOUNG",-0.0130525709664,-0.00593747998903696
"6522",2013-11-01,"Single-Awd.","Navy","YOUNG",0.0053411393499,-0.00273396582304849
"6523",2013-12-01,"Single-Awd.","Navy","YOUNG",0.0069838623581,-0.000242523086133334
"6524",2014-01-01,"Single-Awd.","Navy","YOUNG",0.0109026457793,0.00774254916243333
"6525",2014-02-01,"Single-Awd.","Navy","YOUNG",-0.0051468797212,0.0042465428054
"6526",2014-03-01,"Single-Awd.","Navy","YOUNG",0.0011291367363,0.00229496759813333
"6527",2014-04-01,"Single-Awd.","Navy","YOUNG",-0.002430525776,-0.0021494229203
"6528",2014-05-01,"Single-Awd.","Navy","YOUNG",-0.0010205638813,-0.000773984307
"6529",2014-06-01,"Single-Awd.","Navy","YOUNG",0.0002174475553,-0.00107788070066667
"6530",2014-07-01,"Single-Awd.","Navy","YOUNG",0.0016669641163,0.000287949263433333
"6531",2014-08-01,"Single-Awd.","Navy","YOUNG",-0.0082149688681,-0.00211018573216667
"6532",2014-09-01,"Single-Awd.","Navy","YOUNG",-0.01495302938,-0.00716701137726667
"6533",2009-04-01,"Single-Awd.","Navy","CARTER",0.191773014797575,NA
"6534",2009-05-01,"Single-Awd.","Navy","CARTER",0.858990469452262,NA
"6535",2009-06-01,"Single-Awd.","Navy","CARTER",1.14149488949989,0.73075279124991
"6536",2009-07-01,"Single-Awd.","Navy","CARTER",1.21820105821606,1.07289547238941
"6537",2009-08-01,"Single-Awd.","Navy","CARTER",1.37707731012124,1.24559108594573
"6538",2009-09-01,"Single-Awd.","Navy","CARTER",4.7363664925092,2.44388162028217
"6539",2009-10-01,"Single-Awd.","Navy","CARTER",0.809413636136072,2.3076191462555
"6540",2009-11-01,"Single-Awd.","Navy","CARTER",1.0923918309264,2.21272398652389
"6541",2009-12-01,"Single-Awd.","Navy","CARTER",1.80798901633504,1.23659816113251
"6542",2010-01-01,"Single-Awd.","Navy","CARTER",1.13497848203894,1.34511977643346
"6543",2010-02-01,"Single-Awd.","Navy","CARTER",2.49074123736628,1.81123624524675
"6544",2010-03-01,"Single-Awd.","Navy","CARTER",2.5869603326487,2.07089335068464
"6545",2010-04-01,"Single-Awd.","Navy","CARTER",1.84299311032306,2.30689822677935
"6546",2010-05-01,"Single-Awd.","Navy","CARTER",1.31319477645486,1.91438273980887
"6547",2010-06-01,"Single-Awd.","Navy","CARTER",1.65687924950792,1.60435571209528
"6548",2010-07-01,"Single-Awd.","Navy","CARTER",1.38661665958494,1.4522302285159
"6549",2010-08-01,"Single-Awd.","Navy","CARTER",1.57577392575952,1.53975661161746
"6550",2010-09-01,"Single-Awd.","Navy","CARTER",4.67709581248395,2.5464954659428
"6551",2010-10-01,"Single-Awd.","Navy","CARTER",1.17735651223248,2.47674208349198
"6552",2010-11-01,"Single-Awd.","Navy","CARTER",1.63979059836341,2.49808097435995
"6553",2010-12-01,"Single-Awd.","Navy","CARTER",2.73684286262065,1.85132999107218
"6554",2011-01-01,"Single-Awd.","Navy","CARTER",1.10548120286404,1.82737155461603
"6555",2011-02-01,"Single-Awd.","Navy","CARTER",1.29048380565464,1.71093595704644
"6556",2011-03-01,"Single-Awd.","Navy","CARTER",1.84377814224717,1.41324771692195
"6557",2011-04-01,"Single-Awd.","Navy","CARTER",1.41292234934956,1.51572809908379
"6558",2011-05-01,"Single-Awd.","Navy","CARTER",1.73243633273185,1.66304560810953
"6559",2011-06-01,"Single-Awd.","Navy","CARTER",2.23099274683172,1.79211714297104
"6560",2011-07-01,"Single-Awd.","Navy","CARTER",1.918947261624,1.96079211372919
"6561",2011-08-01,"Single-Awd.","Navy","CARTER",1.72356027992027,1.95783342945867
"6562",2011-09-01,"Single-Awd.","Navy","CARTER",4.15851294629668,2.60034016261365
"6563",2011-10-01,"Single-Awd.","Navy","CARTER",1.40121273009989,2.42776198543895
"6564",2011-11-01,"Single-Awd.","Navy","CARTER",0.444354385202348,2.00136002053297
"6565",2011-12-01,"Single-Awd.","Navy","CARTER",0.353871172670168,0.733146095990801
