"","SignedMonth","Vendor.Size.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"5088",2011-07-01,"Small","DLA","YOUNG",0.000395231966009232,0.000563676986291789
"5089",2011-08-01,"Small","DLA","YOUNG",0.00540844208980277,0.00217750493075955
"5090",2011-09-01,"Small","DLA","YOUNG",0.0115597998531263,0.00578782463631277
"5091",2011-10-01,"Small","DLA","YOUNG",0.00180384662753578,0.00625736285682162
"5092",2011-11-01,"Small","DLA","YOUNG",0.00125836654309546,0.00487400434125252
"5093",2011-12-01,"Small","DLA","YOUNG",0.00220014115950983,0.00175411811004703
"5094",2012-01-01,"Small","DLA","YOUNG",0.0065812468849758,0.00334658486252703
"5095",2012-02-01,"Small","DLA","YOUNG",0.0042904609926887,0.00435728301239145
"5096",2012-03-01,"Small","DLA","YOUNG",0.00797762863762743,0.00628311217176398
"5097",2012-04-01,"Small","DLA","YOUNG",0.00213599884666873,0.00480136282566162
"5098",2012-05-01,"Small","DLA","YOUNG",0.000723895901554938,0.0036125077952837
"5099",2012-06-01,"Small","DLA","YOUNG",0.000635568983626815,0.00116515457728349
"5100",2012-07-01,"Small","DLA","YOUNG",0.00115160436618268,0.000837023083788144
"5101",2012-08-01,"Small","DLA","YOUNG",0.00145681023581505,0.00108132786187485
"5102",2012-09-01,"Small","DLA","YOUNG",0.00136028890948409,0.00132290117049394
"5103",2012-10-01,"Small","DLA","YOUNG",0.000595168011678684,0.00113742238565928
"5104",2012-11-01,"Small","DLA","YOUNG",-1.1686930740327e-05,0.000647923330140816
"5105",2012-12-01,"Small","DLA","YOUNG",0.00251021951152635,0.00103123353082157
"5106",2013-01-01,"Small","DLA","YOUNG",-0.000888943965674825,0.000536529538370401
"5107",2013-02-01,"Small","DLA","YOUNG",2.77417486544125e-05,0.00054967243150198
"5108",2013-03-01,"Small","DLA","YOUNG",-0.000398046790088352,-0.000419749669036255
"5109",2013-04-01,"Small","DLA","YOUNG",-0.000187714366507566,-0.000186006469313835
"5110",2013-05-01,"Small","DLA","YOUNG",0.000389449799634406,-6.54371189871704e-05
"5111",2013-06-01,"Small","DLA","YOUNG",-0.000347475921905149,-4.85801629261027e-05
"5112",2013-07-01,"Small","DLA","YOUNG",-0.000998370670051792,-0.000318798930774178
"5113",2013-08-01,"Small","DLA","YOUNG",-0.000256432463085204,-0.000534093018347382
"5114",2013-09-01,"Small","DLA","YOUNG",0.000167186056870113,-0.000362539025422294
"5115",2013-10-01,"Small","DLA","YOUNG",-0.000292527279,-0.000127257895071697
"5116",2013-11-01,"Small","DLA","YOUNG",-0.0002373864305,-0.000120909217543296
"5117",2013-12-01,"Small","DLA","YOUNG",8.7646006e-06,-0.000173716369633333
"5118",2014-01-01,"Small","DLA","YOUNG",-0.002286352685,-0.0008383248383
"5119",2014-02-01,"Small","DLA","YOUNG",-2.60515e-05,-0.000767879861466667
"5120",2014-03-01,"Small","DLA","YOUNG",0.000195128,-0.000705758728333333
"5121",2014-04-01,"Small","DLA","YOUNG",2.263e-05,6.39021666666667e-05
"5122",2014-05-01,"Small","DLA","YOUNG",-0.0003468355315,-4.30258438333333e-05
"5123",2014-06-01,"Small","DLA","YOUNG",-0.00014966679,-0.0001579574405
"5124",2014-07-01,"Small","DLA","YOUNG",-0.0001860503267,-0.0002275175494
"5125",2014-08-01,"Small","DLA","YOUNG",-0.0005926888906,-0.0003094686691
"5126",2014-09-01,"Small","DLA","YOUNG",-8.19492906e-05,-0.0002868961693
"5127",2009-04-01,"Small","DLA","CARTER
 pre-IFT",0.0929599552392293,NA
"5128",2009-05-01,"Small","DLA","CARTER
 pre-IFT",0.543103226434293,NA
"5129",2009-06-01,"Small","DLA","CARTER
 pre-IFT",0.585986678815761,0.407349953496428
"5130",2009-07-01,"Small","DLA","CARTER
 pre-IFT",0.400880192563325,0.50999003260446
"5131",2009-08-01,"Small","DLA","CARTER
 pre-IFT",0.553121977570903,0.513329616316663
"5132",2009-09-01,"Small","DLA","CARTER
 pre-IFT",0.552404771130115,0.502135647088114
"5133",2009-10-01,"Small","DLA","CARTER
 pre-IFT",0.513337602192983,0.539621450298
"5134",2009-11-01,"Small","DLA","CARTER
 pre-IFT",0.447766797946085,0.504503057089727
"5135",2009-12-01,"Small","DLA","CARTER
 pre-IFT",0.384379096919127,0.448494499019398
"5136",2010-01-01,"Small","DLA","CARTER
 pre-IFT",0.480619620143346,0.437588505002853
"5137",2010-02-01,"Small","DLA","CARTER
 pre-IFT",0.427392252150193,0.430796989737555
"5138",2010-03-01,"Small","DLA","CARTER
 pre-IFT",0.511977820186136,0.473329897493225
"5139",2010-04-01,"Small","DLA","CARTER
 pre-IFT",1.00639607510697,0.648588715814434
"5140",2010-05-01,"Small","DLA","CARTER
 pre-IFT",0.63154963173941,0.716641175677507
"5141",2010-06-01,"Small","DLA","CARTER
 pre-IFT",0.674712716880616,0.770886141242333
"5142",2010-07-01,"Small","DLA","CARTER
 pre-IFT",0.685188149529311,0.663816832716446
"5143",2010-08-01,"Small","DLA","CARTER
 pre-IFT",0.719932326465554,0.693277730958494
"5144",2010-09-01,"Small","DLA","CARTER
 pre-IFT",0.751597170089859,0.718905882028241
"5145",2010-10-01,"Small","DLA","CARTER
 pre-IFT",0.0469145115820395,0.506148002712484
"5146",2010-11-01,"Small","DLA","CARTER
 pre-IFT",0.00387458609945447,0.267462089257118
"5147",2010-12-01,"Small","DLA","CARTER
 pre-IFT",0.0193107711078472,0.0233666229297804
"5148",2011-01-01,"Small","DLA","CARTER
 pre-IFT",0.143596611508603,0.0555939895719681
"5149",2011-02-01,"Small","DLA","CARTER
 pre-IFT",0.000800849328577424,0.0545694106483424
"5150",2011-03-01,"Small","DLA","CARTER
 pre-IFT",0.00985115441670164,0.0514162050846272
"5151",2011-04-01,"Small","DLA","CARTER
 pre-IFT",0.0143788572912295,0.00834362034550287
"5152",2011-05-01,"Small","DLA","CARTER
 pre-IFT",0.0155100506294587,0.0132466874457966
"5153",2011-06-01,"Small","DLA","CARTER
 pre-IFT",0.00124863938313051,0.0103791824346062
"5154",2011-07-01,"Small","DLA","CARTER
 pre-IFT",0.0157907936844314,0.0108498278990069
"5155",2011-08-01,"Small","DLA","CARTER
 pre-IFT",0.0175300798992866,0.0115231709889495
"5156",2011-09-01,"Small","DLA","CARTER
 pre-IFT",0.0124328335501469,0.0152512357112883
"5157",2011-10-01,"Small","DLA","CARTER
 pre-IFT",0.0138599554525796,0.0146076229673377
"5158",2011-11-01,"Small","DLA","CARTER
 pre-IFT",0.00273420357326743,0.00967566419199795
"5159",2011-12-01,"Small","DLA","CARTER
 pre-IFT",0.00173123655648234,0.00610846519410977
"5160",2012-01-01,"Small","DLA","CARTER
 pre-IFT",0.00256044326022037,0.00234196112999005
"5161",2012-02-01,"Small","DLA","CARTER
 pre-IFT",0.00719788089795078,0.00382985357155116
"5162",2012-03-01,"Small","DLA","CARTER
 pre-IFT",0.0055527952425085,0.00510370646689321
"5163",2012-04-01,"Small","DLA","CARTER
 pre-IFT",0.0016277530738338,0.00479280973809769
"5164",2012-05-01,"Small","DLA","CARTER
 pre-IFT",0.00118993890433529,0.00279016240689253
"5165",2012-06-01,"Small","DLA","CARTER
 pre-IFT",0.00933687942539388,0.00405152380118766
"5166",2012-07-01,"Small","DLA","CARTER
 pre-IFT",0.00532314135516425,0.00528331989496447
"5167",2012-08-01,"Small","DLA","CARTER
 pre-IFT",0.000978683091339718,0.00521290129063262
"5168",2012-09-01,"Small","DLA","CARTER
 pre-IFT",0.00519251642467305,0.00383144695705901
"5169",2012-10-01,"Small","DLA","CARTER
 pre-IFT",0.00215740195815985,0.00277620049139087
"5170",2012-11-01,"Small","DLA","CARTER
 pre-IFT",-0.00301027746907688,0.00144654697125201
"5171",2012-12-01,"Small","DLA","CARTER
 pre-IFT",0.0353076726461867,0.0114849323784232
"5172",2013-01-01,"Small","DLA","CARTER
 pre-IFT",0.0088829618572154,0.0137267856781084
"5173",2013-02-01,"Small","DLA","CARTER
 pre-IFT",-8.21205444297756e-05,0.0147028379863241
"5174",2013-03-01,"Small","DLA","CARTER
 pre-IFT",0.00308764274570935,0.00396282801949832
"5175",2013-04-01,"Small","DLA","CARTER
 pre-IFT",-0.000460330820249822,0.000848397127009918
"5176",2013-05-01,"Small","DLA","CARTER
 pre-IFT",-0.000920254070681426,0.000569019284926035
"5177",2013-06-01,"Small","DLA","CARTER
 pre-IFT",-0.0022533784521174,-0.00121132111434955
"5178",2013-07-01,"Small","DLA","CARTER
 pre-IFT",0.000591278027521072,-0.00086078483175925
"5179",2013-08-01,"Small","DLA","CARTER
 pre-IFT",0.0094361257686605,0.00259134178135473
"5180",2013-09-01,"Small","DLA","CARTER
 pre-IFT",-0.000496908825733726,0.00317683165681595
"5181",2013-10-01,"Small","DLA","CARTER
 pre-IFT",0.0034450208242,0.00412807925570893
"5182",2013-11-01,"Small","DLA","CARTER
 pre-IFT",-0.0005042047512,0.000814635749088758
"5183",2013-12-01,"Small","DLA","CARTER
 pre-IFT",-3.05683265e-05,0.000970082582166667
"5184",2014-01-01,"Small","DLA","CARTER
 pre-IFT",0.0082693942364,0.0025782070529
"5185",2014-02-01,"Small","DLA","CARTER
 pre-IFT",9.264191e-05,0.00277715593996667
"5186",2014-03-01,"Small","DLA","CARTER
 pre-IFT",0.0005604364836,0.00297415754333333
"5187",2014-04-01,"Small","DLA","CARTER
 pre-IFT",-0.0025454872071,-0.000630802937833333
"5188",2014-05-01,"Small","DLA","CARTER
 pre-IFT",-9.517438e-05,-0.000693408367833333
"5189",2014-06-01,"Small","DLA","CARTER
 pre-IFT",-0.0002402355197,-0.0009602990356
"5190",2014-07-01,"Small","DLA","CARTER
 pre-IFT",-0.001419648201,-0.0005850193669
"5191",2014-08-01,"Small","DLA","CARTER
 pre-IFT",0.0018006398105,4.69186965999999e-05
"5192",2014-09-01,"Small","DLA","CARTER
 pre-IFT",-0.0002797834963,3.37360377333333e-05
"5193",2010-09-01,"Small","DLA","Small Business
Task Force",0.30085465436457,NA
"5194",2010-10-01,"Small","DLA","Small Business
Task Force",0.712800988071758,NA
"5195",2010-11-01,"Small","DLA","Small Business
Task Force",0.431847274548888,0.481834305661739
"5196",2010-12-01,"Small","DLA","Small Business
Task Force",0.395449565956777,0.513365942859141
"5197",2011-01-01,"Small","DLA","Small Business
Task Force",0.374870037903903,0.400722292803189
"5198",2011-02-01,"Small","DLA","Small Business
Task Force",0.370862765673521,0.380394123178067
"5199",2011-03-01,"Small","DLA","Small Business
Task Force",0.869365645226605,0.538366149601343
"5200",2011-04-01,"Small","DLA","Small Business
Task Force",0.453441096265212,0.564556502388446
"5201",2011-05-01,"Small","DLA","Small Business
Task Force",0.568157298185061,0.630321346558959
"5202",2011-06-01,"Small","DLA","Small Business
Task Force",0.655867168380193,0.559155187610155
"5203",2011-07-01,"Small","DLA","Small Business
Task Force",0.465700835396559,0.563241767320604
"5204",2011-08-01,"Small","DLA","Small Business
Task Force",0.64163822296475,0.587735408913834
"5205",2011-09-01,"Small","DLA","Small Business
Task Force",1.2586762404637,0.788671766275003
"5206",2011-10-01,"Small","DLA","Small Business
Task Force",0.496316204922253,0.798876889450235
"5207",2011-11-01,"Small","DLA","Small Business
Task Force",0.68612287952837,0.813705108304775
"5208",2011-12-01,"Small","DLA","Small Business
Task Force",1.86693057875605,1.01645655440222
"5209",2012-01-01,"Small","DLA","Small Business
Task Force",0.376163951137885,0.976405803140768
"5210",2012-02-01,"Small","DLA","Small Business
Task Force",0.438278119091752,0.893790882995229
"5211",2012-03-01,"Small","DLA","Small Business
Task Force",0.559583344032541,0.458008471420726
"5212",2012-04-01,"Small","DLA","Small Business
Task Force",0.52047490918546,0.506112124103251
"5213",2012-05-01,"Small","DLA","Small Business
Task Force",0.659811344320873,0.579956532512958
"5214",2012-06-01,"Small","DLA","Small Business
Task Force",0.607529005571002,0.595938419692445
"5215",2012-07-01,"Small","DLA","Small Business
Task Force",0.531119433796725,0.599486594562867
"5216",2012-08-01,"Small","DLA","Small Business
Task Force",0.801325575429925,0.646658004932551
"5217",2012-09-01,"Small","DLA","Small Business
Task Force",0.95273548905365,0.7617268327601
"5218",2012-10-01,"Small","DLA","Small Business
Task Force",0.622664140844521,0.792241735109365
"5219",2012-11-01,"Small","DLA","Small Business
Task Force",0.581620106087743,0.719006578661971
"5220",2012-12-01,"Small","DLA","Small Business
Task Force",0.454551653944755,0.552945300292339
"5221",2013-01-01,"Small","DLA","Small Business
Task Force",0.413270971646796,0.483147577226431
"5222",2013-02-01,"Small","DLA","Small Business
Task Force",0.467039018720524,0.444953881437358
"5223",2013-03-01,"Small","DLA","Small Business
Task Force",0.597780038695542,0.492696676354287
"5224",2013-04-01,"Small","DLA","Small Business
Task Force",0.386720225317762,0.483846427577942
"5225",2013-05-01,"Small","DLA","Small Business
Task Force",0.0178143173168478,0.334104860443384
"5226",2013-06-01,"Small","DLA","Small Business
Task Force",0.0111349266760435,0.138556489770218
"5227",2013-07-01,"Small","DLA","Small Business
Task Force",0.00208193440235605,0.0103437261317491
"5228",2013-08-01,"Small","DLA","Small Business
Task Force",0.00159829509891337,0.00493838539243763
"5229",2013-09-01,"Small","DLA","Small Business
Task Force",0.0145135325539758,0.00606458735174842
"5230",2013-10-01,"Small","DLA","Small Business
Task Force",0.002785548865,0.00629912550596307
"5231",2013-11-01,"Small","DLA","Small Business
Task Force",0.021634020102,0.0129777005069919
"5232",2013-12-01,"Small","DLA","Small Business
Task Force",0.0038679351287,0.0094291680319
"5233",2014-01-01,"Small","DLA","Small Business
Task Force",0.009962228689,0.0118213946399
"5234",2014-02-01,"Small","DLA","Small Business
Task Force",-0.0016003068588,0.0040766189863
"5235",2014-03-01,"Small","DLA","Small Business
Task Force",-0.0001396426637,0.00274075972216667
"5236",2014-04-01,"Small","DLA","Small Business
Task Force",-0.000429384618,-0.000723111380166667
"5237",2014-05-01,"Small","DLA","Small Business
Task Force",-0.0010435379281,-0.0005375217366
"5238",2014-06-01,"Small","DLA","Small Business
Task Force",0.0041735793121,0.000900218922
"5239",2014-07-01,"Small","DLA","Small Business
Task Force",-0.0026099801726,0.000173353737133333
"5240",2014-08-01,"Small","DLA","Small Business
Task Force",0.0012318493953,0.000931816178266667
"5241",2014-09-01,"Small","DLA","Small Business
Task Force",0.0062006748703,0.00160751469766667
"5242",2013-04-01,"Small","DLA","BBP2",0.126626994907586,NA
"5243",2013-05-01,"Small","DLA","BBP2",0.525858219833858,NA
"5244",2013-06-01,"Small","DLA","BBP2",1.04619441012735,0.566226541622931
"5245",2013-07-01,"Small","DLA","BBP2",0.417682989792932,0.663245206584713
"5246",2013-08-01,"Small","DLA","BBP2",0.846126200381639,0.77000120010064
"5247",2013-09-01,"Small","DLA","BBP2",1.04612838078369,0.76997919031942
"5248",2013-10-01,"Small","DLA","BBP2",0.5568759092785,0.816376830147943
"5249",2013-11-01,"Small","DLA","BBP2",0.5502179410474,0.717740743703197
"5250",2013-12-01,"Small","DLA","BBP2",0.4631826272508,0.523425492525567
"5251",2014-01-01,"Small","DLA","BBP2",0.5589263247967,0.524108964364967
"5252",2014-02-01,"Small","DLA","BBP2",0.4360130094941,0.4860406538472
"5253",2014-03-01,"Small","DLA","BBP2",0.5324598149578,0.509133049749533
"5254",2014-04-01,"Small","DLA","BBP2",0.5841079534978,0.517526925983233
"5255",2014-05-01,"Small","DLA","BBP2",1.4106774880196,0.842415085491733
"5256",2014-06-01,"Small","DLA","BBP2",0.5365312462779,0.8437722292651
"5257",2014-07-01,"Small","DLA","BBP2",0.6214521179024,0.856220284066633
"5258",2014-08-01,"Small","DLA","BBP2",0.7219522407701,0.626645201650133
"5259",2014-09-01,"Small","DLA","BBP2",0.5786380440711,0.640680800914533
"5260",2007-07-01,"Small","MDA","YOUNG",0.00113822426759457,NA
"5261",2007-08-01,"Small","MDA","YOUNG",0.00202028622741048,NA
"5262",2007-09-01,"Small","MDA","YOUNG",0.012273396767314,0.00514396908743967
"5263",2007-10-01,"Small","MDA","YOUNG",0.00149549023861171,0.00526305774444538
"5264",2007-11-01,"Small","MDA","YOUNG",0.00421122017353579,0.00599336905982049
"5265",2007-12-01,"Small","MDA","YOUNG",0.0110504262472885,0.005585712219812
"5266",2008-01-01,"Small","MDA","YOUNG",0.010170399132321,0.00847734851771511
"5267",2008-02-01,"Small","MDA","YOUNG",0.0134397613882863,0.011553528922632
"5268",2008-03-01,"Small","MDA","YOUNG",0.00334559761388286,0.00898525271149675
"5269",2008-04-01,"Small","MDA","YOUNG",0.00232572559652928,0.00637036153289949
"5270",2008-05-01,"Small","MDA","YOUNG",0.0113184921800434,0.00566327179681851
"5271",2008-06-01,"Small","MDA","YOUNG",0.0161325357049892,0.00992558449385394
"5272",2008-07-01,"Small","MDA","YOUNG",0.0195622613882863,0.0156710964244396
"5273",2008-08-01,"Small","MDA","YOUNG",0.0120946329067245,0.01592981
"5274",2008-09-01,"Small","MDA","YOUNG",0.0107141254229935,0.0141236732393348
"5275",2008-10-01,"Small","MDA","YOUNG",0.00121554728296168,0.00800810187089323
"5276",2008-11-01,"Small","MDA","YOUNG",0.0115483703182507,0.00782601434140196
"5277",2008-12-01,"Small","MDA","YOUNG",0.024599065555315,0.0124543277188425
"5278",2009-01-01,"Small","MDA","YOUNG",0.00919707758172765,0.0151148378184311
"5279",2009-02-01,"Small","MDA","YOUNG",0.0105111680558562,0.0147691037309663
"5280",2009-03-01,"Small","MDA","YOUNG",0.0148858564840875,0.0115313673738905
"5281",2009-04-01,"Small","MDA","YOUNG",0.00967395338817926,0.011690325976041
"5282",2009-05-01,"Small","MDA","YOUNG",0.0025456294003031,0.00903514642418994
"5283",2009-06-01,"Small","MDA","YOUNG",0.00606420998051526,0.00609459758966587
"5284",2009-07-01,"Small","MDA","YOUNG",0.00465024279064733,0.00442002739048856
"5285",2009-08-01,"Small","MDA","YOUNG",0.00640216243775709,0.00570553840297323
"5286",2009-09-01,"Small","MDA","YOUNG",0.00654276447282962,0.00586505656707801
"5287",2009-10-01,"Small","MDA","YOUNG",0.00326028901369277,0.00540173864142649
"5288",2009-11-01,"Small","MDA","YOUNG",0.00421197296747967,0.00467167548466735
"5289",2009-12-01,"Small","MDA","YOUNG",0.0156346453465982,0.00770230244259022
"5290",2010-01-01,"Small","MDA","YOUNG",0.00678182456140351,0.00887614762516046
"5291",2010-02-01,"Small","MDA","YOUNG",0.0201642899122807,0.0141935866067608
"5292",2010-03-01,"Small","MDA","YOUNG",0.00825185573384681,0.0117326567358437
"5293",2010-04-01,"Small","MDA","YOUNG",0.00713352412280702,0.0118498899229782
"5294",2010-05-01,"Small","MDA","YOUNG",0.00370591327556697,0.00636376437740693
"5295",2010-06-01,"Small","MDA","YOUNG",0.00700045332691485,0.00594663024176294
"5296",2010-07-01,"Small","MDA","YOUNG",0.00111164583868207,0.00393933748038796
"5297",2010-08-01,"Small","MDA","YOUNG",0.00722909701540437,0.00511373206033376
"5298",2010-09-01,"Small","MDA","YOUNG",0.00464734057552418,0.00432936114320354
"5299",2010-10-01,"Small","MDA","YOUNG",0.00212236833822912,0.00466626864305256
"5300",2010-11-01,"Small","MDA","YOUNG",0.00618205449013848,0.00431725446796393
"5301",2010-12-01,"Small","MDA","YOUNG",0.00994625556021821,0.00608355946286194
"5302",2011-01-01,"Small","MDA","YOUNG",0.0146155403168275,0.0102479501223947
"5303",2011-02-01,"Small","MDA","YOUNG",0.0067696691040705,0.0104438216603721
"5304",2011-03-01,"Small","MDA","YOUNG",0.0187793987935376,0.0133882027381452
"5305",2011-04-01,"Small","MDA","YOUNG",0.00322489950692405,0.00959132246817737
"5306",2011-05-01,"Small","MDA","YOUNG",0.00692243216533781,0.0096422434885998
"5307",2011-06-01,"Small","MDA","YOUNG",0.0129067874737726,0.00768470638201147
"5308",2011-07-01,"Small","MDA","YOUNG",0.0110057430025178,0.0102783208805427
"5309",2011-08-01,"Small","MDA","YOUNG",0.00304301279899287,0.00898518109176108
"5310",2011-09-01,"Small","MDA","YOUNG",0.00516551820184641,0.00640475800111904
"5311",2011-10-01,"Small","MDA","YOUNG",0.00437552492019359,0.00419468530701096
"5312",2011-11-01,"Small","MDA","YOUNG",0.00447926144578313,0.00467343485594105
"5313",2011-12-01,"Small","MDA","YOUNG",0.00490211890639481,0.00458563509079051
"5314",2012-01-01,"Small","MDA","YOUNG",0.00422882278859026,0.00453673438025607
"5315",2012-02-01,"Small","MDA","YOUNG",0.0118074902378746,0.00697947731095321
"5316",2012-03-01,"Small","MDA","YOUNG",0.00817495567912676,0.00807042290186387
"5317",2012-04-01,"Small","MDA","YOUNG",0.00235584000617856,0.00744609530772663
"5318",2012-05-01,"Small","MDA","YOUNG",0.00233007648028009,0.00428695738852847
"5319",2012-06-01,"Small","MDA","YOUNG",0.00056614093296262,0.00175068580647376
"5320",2012-07-01,"Small","MDA","YOUNG",0.00137741309854804,0.00142454350393025
"5321",2012-08-01,"Small","MDA","YOUNG",0.00587409170013387,0.00260588191054818
"5322",2012-09-01,"Small","MDA","YOUNG",0.0175524813201524,0.00826799537294477
"5323",2012-10-01,"Small","MDA","YOUNG",0.000636081563521885,0.00802088486126938
"5324",2012-11-01,"Small","MDA","YOUNG",0.00738767146724891,0.00852541145030773
"5325",2012-12-01,"Small","MDA","YOUNG",0.00114451101858434,0.00305608801645171
"5326",2013-01-01,"Small","MDA","YOUNG",0.00241182492129583,0.00364800246904302
"5327",2013-02-01,"Small","MDA","YOUNG",0.00245192241291764,0.00200275278426594
"5328",2013-03-01,"Small","MDA","YOUNG",8.34263508682848e-05,0.00164905789502725
"5329",2013-04-01,"Small","MDA","YOUNG",0.00128438937869402,0.00127324604749331
"5330",2013-05-01,"Small","MDA","YOUNG",0.000879356330659084,0.000749057353407129
"5331",2013-06-01,"Small","MDA","YOUNG",0.00142270342337768,0.00119548304424359
"5332",2013-07-01,"Small","MDA","YOUNG",0.00146575191946786,0.00125593722450154
"5333",2013-08-01,"Small","MDA","YOUNG",0.00429545102873972,0.00239463545719508
"5334",2013-09-01,"Small","MDA","YOUNG",-0.000659060740834772,0.00170071406912427
"5335",2013-10-01,"Small","MDA","YOUNG",0.001615,0.00175046342930165
"5336",2013-11-01,"Small","MDA","YOUNG",0.003241148,0.00139902908638841
"5337",2013-12-01,"Small","MDA","YOUNG",-1.94552908e-05,0.00161223090306667
"5338",2014-01-01,"Small","MDA","YOUNG",0.0002926490381,0.0011714472491
"5339",2014-02-01,"Small","MDA","YOUNG",0.0003872316167,0.000220141788
"5340",2014-03-01,"Small","MDA","YOUNG",0.0058058820498,0.00216192090153333
"5341",2014-04-01,"Small","MDA","YOUNG",0.0019566059655,0.00271657321066667
"5342",2014-05-01,"Small","MDA","YOUNG",0.0001494962118,0.0026373280757
"5343",2014-06-01,"Small","MDA","YOUNG",0.0012055461815,0.00110388278626667
"5344",2014-07-01,"Small","MDA","YOUNG",0.0006250196881,0.0006600206938
"5345",2014-08-01,"Small","MDA","YOUNG",0.0020310440295,0.0012872032997
"5346",2014-09-01,"Small","MDA","YOUNG",2.49281506e-05,0.000893663956066667
"5347",2009-05-01,"Small","MDA","CARTER
 pre-IFT",0.00394665653821173,NA
"5348",2009-06-01,"Small","MDA","CARTER
 pre-IFT",0.0137683686945226,NA
"5349",2009-07-01,"Small","MDA","CARTER
 pre-IFT",0.0170789948473696,0.011598006693368
"5350",2009-08-01,"Small","MDA","CARTER
 pre-IFT",0.00714011370426499,0.0126624924153857
"5351",2009-09-01,"Small","MDA","CARTER
 pre-IFT",0.00293316648625244,0.00905075834596233
"5352",2009-10-01,"Small","MDA","CARTER
 pre-IFT",0.000367088093709884,0.0034801227614091
"5353",2009-11-01,"Small","MDA","CARTER
 pre-IFT",0.00192555304878049,0.0017419358762476
"5354",2009-12-01,"Small","MDA","CARTER
 pre-IFT",0.000683875588361147,0.000992172243617173
"5355",2010-01-01,"Small","MDA","CARTER
 pre-IFT",0.00385881234488661,0.00215608032734275
"5356",2010-02-01,"Small","MDA","CARTER
 pre-IFT",0.00531592922550278,0.00328620571958351
"5357",2010-03-01,"Small","MDA","CARTER
 pre-IFT",0.00209209752888318,0.00375561303309086
"5358",2010-04-01,"Small","MDA","CARTER
 pre-IFT",0.0187129922657253,0.00870700634003709
"5359",2010-05-01,"Small","MDA","CARTER
 pre-IFT",0.00759437845528455,0.00946648941663101
"5360",2010-06-01,"Small","MDA","CARTER
 pre-IFT",0.0129731680680359,0.0130935129296819
"5361",2010-07-01,"Small","MDA","CARTER
 pre-IFT",0.0198104735451433,0.0134593400228213
"5362",2010-08-01,"Small","MDA","CARTER
 pre-IFT",0.0121072098737698,0.0149636171623164
"5363",2010-09-01,"Small","MDA","CARTER
 pre-IFT",0.00559632224005135,0.0125046685529882
"5364",2010-10-01,"Small","MDA","CARTER
 pre-IFT",0.000381766586235837,0.00602843290001899
"5365",2010-11-01,"Small","MDA","CARTER
 pre-IFT",0.000508701332354175,0.00216226338621379
"5366",2010-12-01,"Small","MDA","CARTER
 pre-IFT",0.00268170606378514,0.00119072466079172
"5367",2011-01-01,"Small","MDA","CARTER
 pre-IFT",0.00203995660931599,0.0017434546684851
"5368",2011-02-01,"Small","MDA","CARTER
 pre-IFT",0.00386126714225766,0.0028609766051196
"5369",2011-03-01,"Small","MDA","CARTER
 pre-IFT",0.0023907208980277,0.00276398154986711
"5370",2011-04-01,"Small","MDA","CARTER
 pre-IFT",0.00391469460763743,0.00338889421597426
"5371",2011-05-01,"Small","MDA","CARTER
 pre-IFT",0.000730535407049937,0.00234531697090502
"5372",2011-06-01,"Small","MDA","CARTER
 pre-IFT",0.00266326701636593,0.00243616567701776
"5373",2011-07-01,"Small","MDA","CARTER
 pre-IFT",0.0048193826898867,0.00273772837110085
"5374",2011-08-01,"Small","MDA","CARTER
 pre-IFT",0.00330143532312211,0.00359469500979158
"5375",2011-09-01,"Small","MDA","CARTER
 pre-IFT",0.0016530576898867,0.00325795856763184
"5376",2011-10-01,"Small","MDA","CARTER
 pre-IFT",0.00132242069817732,0.00209230457039538
"5377",2011-11-01,"Small","MDA","CARTER
 pre-IFT",0.00114535595716198,0.00137361144840867
"5378",2011-12-01,"Small","MDA","CARTER
 pre-IFT",0.00206565750180208,0.00151114471904713
"5379",2012-01-01,"Small","MDA","CARTER
 pre-IFT",0.00395070229636495,0.00238723858510967
"5380",2012-02-01,"Small","MDA","CARTER
 pre-IFT",0.00468300520028833,0.00356645499948512
"5381",2012-03-01,"Small","MDA","CARTER
 pre-IFT",0.0011909937184636,0.00327490040503896
"5382",2012-04-01,"Small","MDA","CARTER
 pre-IFT",0.00372048707651117,0.00319816199842103
"5383",2012-05-01,"Small","MDA","CARTER
 pre-IFT",0.000924953609309031,0.00194547813476127
"5384",2012-06-01,"Small","MDA","CARTER
 pre-IFT",0.00103078957882813,0.00189207675488278
"5385",2012-07-01,"Small","MDA","CARTER
 pre-IFT",0.00117482731953455,0.00104352350255724
"5386",2012-08-01,"Small","MDA","CARTER
 pre-IFT",0.000749272937905468,0.00098496327875605
"5387",2012-09-01,"Small","MDA","CARTER
 pre-IFT",0.00229007532694882,0.00140472519479628
"5388",2012-10-01,"Small","MDA","CARTER
 pre-IFT",0.00318370975931756,0.00207435267472395
"5389",2012-11-01,"Small","MDA","CARTER
 pre-IFT",0.00342783360911953,0.0029672062317953
"5390",2012-12-01,"Small","MDA","CARTER
 pre-IFT",0.0011874217429674,0.00259965503713483
"5391",2013-01-01,"Small","MDA","CARTER
 pre-IFT",0.000391593378694018,0.00166894957692698
"5392",2013-02-01,"Small","MDA","CARTER
 pre-IFT",0.00170221996547172,0.00109374502904438
"5393",2013-03-01,"Small","MDA","CARTER
 pre-IFT",0.0010225327510917,0.00103878203175248
