"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ProductOrServiceArea","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"1283",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Ground Vehicles","Additional
DoD
Components","CARTER",0.000170709893916432,0.000124431756512954
"1284",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Launchers & Munitions","Army","CARTER",0.168858432723533,0.224229428613697
"1285",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Launchers & Munitions","Navy","CARTER",0.129616621433211,0.0987939511293931
"1286",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Launchers & Munitions","Air Force","CARTER",0.0196959154687162,0.0302065335498304
"1287",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Launchers & Munitions","DLA","CARTER",0.0142087765317168,0.0108744573284261
"1288",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Launchers & Munitions","Additional
DoD
Components","CARTER",0.00043543159774843,0.00106800022371365
"1289",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Missiles & Space","Army","CARTER",0.0185662144403551,0.05098468481273
"1290",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Missiles & Space","Navy","CARTER",0.0716428298332973,0.0992488677455438
"1291",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Missiles & Space","Air Force","CARTER",0.019180278220394,0.326790562383633
"1292",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Missiles & Space","DLA","CARTER",0.00212681831565274,0.00703682638377715
"1293",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Missiles & Space","MDA","CARTER",0.000243559211950639,NA
"1294",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Missiles & Space","Additional
DoD
Components","CARTER",1.02766507902143e-05,0.000868127736883885
"1295",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other","Army","CARTER",0.579410007479974,0.535367156094393
"1296",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other","Navy","CARTER",0.152526161452695,0.143839365234178
"1297",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other","Air Force","CARTER",0.0654186728620914,0.070738666569243
"1298",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other","DLA","CARTER",0.222875048798441,0.267265218160497
"1299",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other","MDA","CARTER",5.07135635418922e-05,7.05021974453345e-05
"1300",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other","Additional
DoD
Components","CARTER",0.0185329549902576,0.0135020611243415
"1301",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Ships","Army","CARTER",0.00494551715739337,0.00362940709027928
"1302",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Ships","Navy","CARTER",0.0844671630006495,0.216330374684275
"1303",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Ships","Air Force","CARTER",0.000691752121671357,0.000570956155733564
"1304",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Ships","DLA","CARTER",0.0254746145269539,0.0261931196543263
"1305",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Ships","Additional
DoD
Components","CARTER",0.00655960312838277,0.00679862063938803
"1306",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Aircraft","Army","CARTER",0.129703928891535,0.220098724788915
"1307",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Aircraft","Navy","CARTER",0.122842750162373,0.179379706177383
"1308",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Aircraft","Air Force","CARTER",0.209300670513098,0.172454543869524
"1309",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Aircraft","DLA","CARTER",0.20628220260879,0.221259392014866
"1310",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Aircraft","Additional
DoD
Components","CARTER",0.033042227040485,0.0286481031355993
"1311",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Clothing & Subsistence","Army","CARTER",0.223336590593202,0.200773278765245
"1312",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Clothing & Subsistence","Navy","CARTER",0.0882689752110847,0.0671403840116908
"1313",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Clothing & Subsistence","Air Force","CARTER",0.0238632422277549,0.0197330499603089
"1314",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Clothing & Subsistence","DLA","CARTER",0.796758048571119,0.83917434533088
"1315",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Clothing & Subsistence","Additional
DoD
Components","CARTER",0.00182247326261095,0.00199598330807534
"1316",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Electronics & Communications","Army","CARTER",0.832843390679801,0.830806604614996
"1317",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Electronics & Communications","Navy","CARTER",0.396011263379519,0.337302586624089
"1318",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Electronics & Communications","Air Force","CARTER",0.22822531146352,0.185706472851267
"1319",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Electronics & Communications","DLA","CARTER",0.0999780483329725,0.101921390593202
"1320",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Electronics & Communications","MDA","CARTER",0.000229237930287941,0.000191372360539799
"1321",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Electronics & Communications","Military
Health","CARTER",0.000231298343797359,0.000165144381900844
"1322",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Electronics & Communications","Additional
DoD
Components","CARTER",0.0574505502706213,0.0542602655733564
"1323",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Engines & Power Plants","Army","CARTER",0.0735679867179043,0.0668329722089918
"1324",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Engines & Power Plants","Navy","CARTER",0.0426364967092444,0.0634688988886483
"1325",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Engines & Power Plants","Air Force","CARTER",0.0134011811972288,0.0755875737136465
"1326",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Engines & Power Plants","DLA","CARTER",0.209514656808833,0.124226982081259
"1327",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Engines & Power Plants","Additional
DoD
Components","CARTER",0.000919335202424767,0.00047917325900267
"1328",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Fuels","Army","CARTER",0.035442786447283,0.0231038027242549
"1329",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Fuels","Navy","CARTER",0.000746679519376489,0.000571566760482067
"1330",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Fuels","Air Force","CARTER",3.40978675037887e-05,0.00354649255971711
"1331",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Fuels","DLA","CARTER",2.72507820846504,2.11541709550047
"1332",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Ground Vehicles","Army","CARTER",1.15561682372808,1.51540466873061
"1333",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Ground Vehicles","Navy","CARTER",0.022305187627192,0.0526539136826153
"1334",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Ground Vehicles","Air Force","CARTER",0.00497531287075124,0.00728097431983835
"1335",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Ground Vehicles","DLA","CARTER",0.101129759309374,0.138515638298333
"1336",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Ground Vehicles","Additional
DoD
Components","CARTER",0.000221209634119939,0.000152949238651945
"1337",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Launchers & Munitions","Army","CARTER",0.551276850930937,0.372873388669986
"1338",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Launchers & Munitions","Navy","CARTER",0.0199200663130548,0.0770130296095836
"1339",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Launchers & Munitions","Air Force","CARTER",0.04660529333189,0.0238361157609872
"1340",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Launchers & Munitions","DLA","CARTER",0.0112797054340766,0.0116419892797864
"1341",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Launchers & Munitions","Additional
DoD
Components","CARTER",-0.00187348840658151,1.31950891246301e-05
"1342",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Missiles & Space","Army","CARTER",0.0315760865338818,0.0471867058129465
"1343",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Missiles & Space","Navy","CARTER",0.0787215269863607,0.113824298199466
"1344",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Missiles & Space","Air Force","CARTER",0.00606576088980299,0.0102419534062207
"1345",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Missiles & Space","DLA","CARTER",0.00314749548603594,0.00268028522407447
"1346",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Missiles & Space","Additional
DoD
Components","CARTER",7.62862416107383e-05,0.000890628721945587
"1347",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other","Army","CARTER",0.710851844771596,0.642422401439706
"1348",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other","Navy","CARTER",0.240916819473912,0.183597616962546
"1349",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other","Air Force","CARTER",0.130961248798441,0.0920107672872916
"1350",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other","DLA","CARTER",0.395634892076207,0.302179077866782
"1351",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other","MDA","CARTER",5.7665338817926e-05,3.6126300786606e-05
"1352",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other","Additional
DoD
Components","CARTER",0.0124783317601212,0.0158953988236992
"1353",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Ships","Army","CARTER",0.0072172974669842,0.00480380089846287
"1354",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Ships","Navy","CARTER",0.206643022364148,0.103247312914051
"1355",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Ships","Air Force","CARTER",0.000217816367179043,0.000459574456953164
"1356",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Ships","DLA","CARTER",0.0282371525763152,0.027350417355849
"1357",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Ships","Additional
DoD
Components","CARTER",0.00845001258930504,0.00685243727718842
"1358",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Aircraft","Army","CARTER",0.455285668846071,0.258252831590532
"1359",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Aircraft","Navy","CARTER",0.353337017330591,0.227047025092011
"1360",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Aircraft","Air Force","CARTER",0.819364881965794,0.416559576668832
"1361",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Aircraft","DLA","CARTER",0.35796337629357,0.27666173407664
"1362",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Aircraft","Additional
DoD
Components","CARTER",0.0900562659341849,0.0512468621274446
"1363",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Clothing & Subsistence","Army","CARTER",0.364679248581944,0.265592987497294
"1364",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Clothing & Subsistence","Navy","CARTER",0.396984805466551,0.183443594703038
"1365",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Clothing & Subsistence","Air Force","CARTER",0.0586106540809699,0.0325515771126506
"1366",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Clothing & Subsistence","DLA","CARTER",1.00363164635202,0.89860870877174
"1367",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Clothing & Subsistence","Additional
DoD
Components","CARTER",0.00728260704697987,0.00386839163599625
"1368",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Electronics & Communications","Army","CARTER",2.56406078735657,1.31791174143032
"1369",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Electronics & Communications","Navy","CARTER",1.14451822568738,0.582481082611676
"1370",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Electronics & Communications","Air Force","CARTER",0.69193476703832,0.359899932802916
"1371",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Electronics & Communications","DLA","CARTER",0.171567120859493,0.123152826863679
"1372",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Electronics & Communications","MDA","CARTER",0.000569827754925309,0.000292066580067836
"1373",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Electronics & Communications","Military
Health","CARTER",0.000342185537995237,0.000195591069495562
"1374",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Electronics & Communications","Additional
DoD
Components","CARTER",0.409489740625677,0.173129213657357
"1375",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Engines & Power Plants","Army","CARTER",0.250518917525438,0.125467795453561
"1376",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Engines & Power Plants","Navy","CARTER",0.121023389326694,0.0624877992747348
"1377",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Engines & Power Plants","Air Force","CARTER",0.0911797786317385,0.0981565563614058
"1378",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Engines & Power Plants","DLA","CARTER",0.450356779335354,0.245880035328715
"1379",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Engines & Power Plants","Additional
DoD
Components","CARTER",0.00143993616583676,0.00075697792812297
"1380",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Fuels","Army","CARTER",0.0313261744100455,0.0317339361081042
"1381",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Fuels","Navy","CARTER",0.000386084552933535,0.000577196875225518
"1382",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Fuels","Air Force","CARTER",0.00323156648625244,0.00394363483437974
"1383",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Fuels","DLA","CARTER",0.0836501287508119,1.40411958751894
"1384",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Fuels","Additional
DoD
Components","CARTER",0.000395253160857328,NA
"1385",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Ground Vehicles","Army","CARTER",2.88488328679368,1.98768829327055
"1386",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Ground Vehicles","Navy","CARTER",0.0543592601861875,0.0559779972288374
"1387",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Ground Vehicles","Air Force","CARTER",0.0145238351050011,0.00862327096413365
"1388",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Ground Vehicles","DLA","CARTER",0.12392916554449,0.138763951818575
"1389",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Ground Vehicles","Additional
DoD
Components","CARTER",0.00145428835245724,0.000615402626831204
"1390",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Launchers & Munitions","Army","CARTER",0.821138810240312,0.513758031298261
"1391",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Launchers & Munitions","Navy","CARTER",0.194966144273652,0.114834277339973
"1392",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Launchers & Munitions","Air Force","CARTER",0.161033708757307,0.0757783058526377
"1393",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Launchers & Munitions","DLA","CARTER",0.0136178768672873,0.0130354529443603
"1394",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Launchers & Munitions","Additional
DoD
Components","CARTER",0.00270182826369344,0.00042125715162012
"1395",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Missiles & Space","Army","CARTER",0.0942938911019701,0.0481453973587357
"1396",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Missiles & Space","Navy","CARTER",0.0730651161398571,0.074476490986505
"1397",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Missiles & Space","Air Force","CARTER",0.136066261604243,0.0537707669048135
"1398",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Missiles & Space","DLA","CARTER",0.0320288776142022,0.0124343971386303
"1399",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Missiles & Space","Additional
DoD
Components","CARTER",0.000349877993072094,0.000145480295157682
"1400",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other","Army","CARTER",1.76486261183157,1.01837482136104
"1401",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other","Navy","CARTER",0.469502617785235,0.287648532903947
"1402",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other","Air Force","CARTER",0.562304125719853,0.252894682460128
"1403",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other","DLA","CARTER",0.343385673262611,0.320631871379086
"1404",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other","MDA","CARTER",0,3.6126300786606e-05
"1405",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other","Military
Health","CARTER",4.97273544057155e-05,NA
"1406",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other","Additional
DoD
Components","CARTER",0.0967410279172981,0.0425841048892257
"1407",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Ships","Army","CARTER",0.0614469723208487,0.0245365956484087
"1408",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Ships","Navy","CARTER",0.246245115241394,0.179118433535397
"1409",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Ships","Air Force","CARTER",0.00260420641913834,0.00117125830266291
"1410",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Ships","DLA","CARTER",0.0350723407988742,0.0295947026340478
"1411",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Ships","Additional
DoD
Components","CARTER",0.0223590598722667,0.0124562251966515
"1412",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Aircraft","Army","YOUNG",0.22227004739121,0.112590638890092
"1413",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Aircraft","Navy","YOUNG",0.478896726001299,0.984859292711265
"1414",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Aircraft","Air Force","YOUNG",0.284505542141156,0.156439465613048
"1415",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Aircraft","DLA","YOUNG",-0.00100064837627192,-0.000416909226383777
"1416",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Aircraft","Additional
DoD
Components","YOUNG",0.0332102377354406,0.033073379108032
"1417",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Clothing & Subsistence","Army","YOUNG",0.00128632291621563,0.000727056404705203
"1418",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Clothing & Subsistence","Navy","YOUNG",0.0172486549794328,0.0138437993396839
"1419",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Clothing & Subsistence","Air Force","YOUNG",6.34739012773328e-05,0.00219063423901277
"1420",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Clothing & Subsistence","Additional
DoD
Components","YOUNG",-9.98377246157177e-05,-1.3976567799668e-05
"1421",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Electronics & Communications","Army","YOUNG",0.150426446232951,0.0940649900267013
"1422",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Electronics & Communications","Navy","YOUNG",0.0258846504762936,0.031464267532655
"1423",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Electronics & Communications","Air Force","YOUNG",0.0479698226997186,0.0388292285523562
"1424",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Electronics & Communications","DLA","YOUNG",0.00450084931803421,0.00530493068485242
"1425",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Electronics & Communications","Additional
DoD
Components","YOUNG",-0.00544236130114743,0.00346757644511799
"1426",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Engines & Power Plants","Army","YOUNG",0.00113593676120372,0.00732344765822328
"1427",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Engines & Power Plants","Navy","YOUNG",0.00573118191166919,0.00090811406148517
"1428",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Engines & Power Plants","Air Force","YOUNG",0.0311525313487768,0.0142182689326694
"1429",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Engines & Power Plants","DLA","YOUNG",-3.48192574150249e-05,-8.35290394746337e-05
"1430",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Engines & Power Plants","Additional
DoD
Components","YOUNG",-0.000472815403767049,-0.00039446854297467
"1431",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Fuels","Army","YOUNG",-0.000144942054557263,-0.00100829455149022
