"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ServicesCategory.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"2658",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Services (Non-R&D)","Army","Section 808
FY12 NDAA
Implem.",1.21237936792069,4.19892647075649
"2659",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Services (Non-R&D)","Navy","Section 808
FY12 NDAA
Implem.",1.06484738795369,2.35445285596467
"2660",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Services (Non-R&D)","Air Force","Section 808
FY12 NDAA
Implem.",1.79772118719539,1.9019233451808
"2661",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Services (Non-R&D)","DLA","Section 808
FY12 NDAA
Implem.",0.0900359033503605,0.121878033937671
"2662",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Services (Non-R&D)","MDA","Section 808
FY12 NDAA
Implem.",0.0152439098202498,0.00711278097911118
"2663",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Services (Non-R&D)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.00747125347963847,0.0202866163119089
"2664",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Services (Non-R&D)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.38492392900589,1.25523290212248
"2665",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Products (All)","Army","Section 808
FY12 NDAA
Implem.",2.97151740317457,1.38407942359236
"2666",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Products (All)","Navy","Section 808
FY12 NDAA
Implem.",1.99459453042561,1.36751391458184
"2667",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Products (All)","Air Force","Section 808
FY12 NDAA
Implem.",0.891575868063573,1.01938388490193
"2668",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Products (All)","DLA","Section 808
FY12 NDAA
Implem.",4.45498415907007,2.5963583278061
"2669",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Products (All)","MDA","Section 808
FY12 NDAA
Implem.",0.00696136132832335,0.00238519701726743
"2670",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Products (All)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.000242509052401747,8.90461066314614e-05
"2671",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Products (All)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.111857977609323,0.100372225295555
"2672",2012-12-31,"Q1",2013-09-30,1.16986301369863,"R&D","Army","Section 808
FY12 NDAA
Implem.",0.166212080500051,0.103189656444196
"2673",2012-12-31,"Q1",2013-09-30,1.16986301369863,"R&D","Navy","Section 808
FY12 NDAA
Implem.",0.138940090690261,0.115094652378017
"2674",2012-12-31,"Q1",2013-09-30,1.16986301369863,"R&D","Air Force","Section 808
FY12 NDAA
Implem.",0.329338576468772,0.215942493489083
"2675",2012-12-31,"Q1",2013-09-30,1.16986301369863,"R&D","DLA","Section 808
FY12 NDAA
Implem.",0.000756944461155682,0.000341649606140618
"2676",2012-12-31,"Q1",2013-09-30,1.16986301369863,"R&D","MDA","Section 808
FY12 NDAA
Implem.",0.02924763736732,0.0530500920807014
"2677",2012-12-31,"Q1",2013-09-30,1.16986301369863,"R&D","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.191938895253377,0.0729612114888122
"2678",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Services (Non-R&D)","Army","Section 808
FY12 NDAA
Implem.",2.03956329812461,1.41586538135574
"2679",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Services (Non-R&D)","Navy","Section 808
FY12 NDAA
Implem.",1.20355809900498,1.10554599223753
"2680",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Services (Non-R&D)","Air Force","Section 808
FY12 NDAA
Implem.",2.15870869084147,1.74126902198585
"2681",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Services (Non-R&D)","DLA","Section 808
FY12 NDAA
Implem.",0.139646744155174,0.0956573445366101
"2682",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Services (Non-R&D)","MDA","Section 808
FY12 NDAA
Implem.",0.011697624657256,0.00898051149250195
"2683",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Services (Non-R&D)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.013524227002742,0.0107337999498324
"2684",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Services (Non-R&D)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.823419700913476,1.04356470162032
"2685",2012-12-31,"Q1",2013-09-30,2.0027397260274,"Products (All)","Army","BBP1",0.295185120897735,0.885919959198775
"2686",2012-12-31,"Q1",2013-09-30,2.0027397260274,"Products (All)","Navy","BBP1",0.607317069634711,0.657886900285679
"2687",2012-12-31,"Q1",2013-09-30,2.0027397260274,"Products (All)","Air Force","BBP1",0.630174764742155,0.81273084017132
"2688",2012-12-31,"Q1",2013-09-30,2.0027397260274,"Products (All)","DLA","BBP1",0.40423971919346,0.237529908381824
"2689",2012-12-31,"Q1",2013-09-30,2.0027397260274,"Products (All)","MDA","BBP1",0.100426721377069,0.037256831040151
"2690",2012-12-31,"Q1",2013-09-30,2.0027397260274,"Products (All)","MilitaryHealth","BBP1",-2.64506966588809e-06,0.00338128901000496
"2691",2012-12-31,"Q1",2013-09-30,2.0027397260274,"Products (All)","Additional DoD Components","BBP1",0.000947604311262313,0.0433588213766748
"2692",2012-12-31,"Q1",2013-09-30,2.0027397260274,"R&D","Army","BBP1",0.0197279603087235,0.144003959329901
"2693",2012-12-31,"Q1",2013-09-30,2.0027397260274,"R&D","Navy","BBP1",0.0568542746545141,0.198788334852915
"2694",2012-12-31,"Q1",2013-09-30,2.0027397260274,"R&D","Air Force","BBP1",0.0637701631880776,0.274078588539437
"2695",2012-12-31,"Q1",2013-09-30,2.0027397260274,"R&D","DLA","BBP1",0.000710675332588606,0.000513353374344144
"2696",2012-12-31,"Q1",2013-09-30,2.0027397260274,"R&D","MDA","BBP1",0.103987126432822,0.111897173902074
"2697",2012-12-31,"Q1",2013-09-30,2.0027397260274,"R&D","Additional DoD Components","BBP1",0.00353984189347009,0.042516845262331
"2698",2012-12-31,"Q1",2013-09-30,2.0027397260274,"Services (Non-R&D)","Army","BBP1",0.554366826393013,1.34956266430517
"2699",2012-12-31,"Q1",2013-09-30,2.0027397260274,"Services (Non-R&D)","Navy","BBP1",0.600168011280085,0.913352528395322
"2700",2012-12-31,"Q1",2013-09-30,2.0027397260274,"Services (Non-R&D)","Air Force","BBP1",0.758029096060323,0.695461407210201
"2701",2012-12-31,"Q1",2013-09-30,2.0027397260274,"Services (Non-R&D)","DLA","BBP1",0.0410723502882096,0.0205970087134454
"2702",2012-12-31,"Q1",2013-09-30,2.0027397260274,"Services (Non-R&D)","MDA","BBP1",0.00733559256626384,0.0145325620708814
"2703",2012-12-31,"Q1",2013-09-30,2.0027397260274,"Services (Non-R&D)","MilitaryHealth","BBP1",0.708085251984259,0.293413404363407
"2704",2012-12-31,"Q1",2013-09-30,2.0027397260274,"Services (Non-R&D)","Additional DoD Components","BBP1",0.123298944323652,0.21752337910706
"2705",2012-12-31,"Q1",2013-09-30,2.08767123287671,"Products (All)","Army","BBP1",1.10793063897583,1.07513525229575
"2706",2012-12-31,"Q1",2013-09-30,2.08767123287671,"Products (All)","Navy","BBP1",1.11992536916909,0.902410076072621
"2707",2012-12-31,"Q1",2013-09-30,2.08767123287671,"Products (All)","Air Force","BBP1",-0.469993899573677,0.431863403115061
"2708",2012-12-31,"Q1",2013-09-30,2.08767123287671,"Products (All)","DLA","BBP1",0.585649499078399,0.351290485334089
"2709",2012-12-31,"Q1",2013-09-30,2.08767123287671,"Products (All)","MDA","BBP1",0.0117172504317051,0.0424435083113653
"2710",2012-12-31,"Q1",2013-09-30,2.08767123287671,"Products (All)","MilitaryHealth","BBP1",0.00111262496191734,0.00375983116169477
"2711",2012-12-31,"Q1",2013-09-30,2.08767123287671,"Products (All)","Additional DoD Components","BBP1",0.0173767109045395,0.0366497561480332
"2712",2012-12-31,"Q1",2013-09-30,2.08767123287671,"R&D","Army","BBP1",0.0508006122901391,0.117509734538412
"2713",2012-12-31,"Q1",2013-09-30,2.08767123287671,"R&D","Navy","BBP1",0.220208037569818,0.19018306088664
"2714",2012-12-31,"Q1",2013-09-30,2.08767123287671,"R&D","Air Force","BBP1",0.34824646039149,0.297483139964342
"2715",2012-12-31,"Q1",2013-09-30,2.08767123287671,"R&D","DLA","BBP1",0.00053249720727125,0.000691195696789862
"2716",2012-12-31,"Q1",2013-09-30,2.08767123287671,"R&D","MDA","BBP1",0.248875230019295,0.177729220516477
"2717",2012-12-31,"Q1",2013-09-30,2.08767123287671,"R&D","Additional DoD Components","BBP1",0.0406154889971565,0.0315333227192145
"2718",2012-12-31,"Q1",2013-09-30,2.08767123287671,"Services (Non-R&D)","Army","BBP1",1.11065160149345,1.29800474935315
"2719",2012-12-31,"Q1",2013-09-30,2.08767123287671,"Services (Non-R&D)","Navy","BBP1",0.563130182445516,0.873001136902115
"2720",2012-12-31,"Q1",2013-09-30,2.08767123287671,"Services (Non-R&D)","Air Force","BBP1",0.37301670691043,0.664104124685476
"2721",2012-12-31,"Q1",2013-09-30,2.08767123287671,"Services (Non-R&D)","DLA","BBP1",0.0178980338895095,0.0238184421703851
"2722",2012-12-31,"Q1",2013-09-30,2.08767123287671,"Services (Non-R&D)","MDA","BBP1",0.114126581620697,0.0486966675876008
"2723",2012-12-31,"Q1",2013-09-30,2.08767123287671,"Services (Non-R&D)","MilitaryHealth","BBP1",0.698758359484513,0.524915046606022
"2724",2012-12-31,"Q1",2013-09-30,2.08767123287671,"Services (Non-R&D)","Additional DoD Components","BBP1",0.238875858991977,0.227971588627916
"2725",2012-12-31,"Q1",2013-09-30,2.16986301369863,"Products (All)","Army","BBP1",1.92645920492698,1.10985832160018
"2726",2012-12-31,"Q1",2013-09-30,2.16986301369863,"Products (All)","Navy","BBP1",6.14691824987296,2.62472022955892
"2727",2012-12-31,"Q1",2013-09-30,2.16986301369863,"Products (All)","Air Force","BBP1",1.4791554319088,0.546445432359094
"2728",2012-12-31,"Q1",2013-09-30,2.16986301369863,"Products (All)","DLA","BBP1",-0.178937865946684,0.270317117441725
"2729",2012-12-31,"Q1",2013-09-30,2.16986301369863,"Products (All)","MDA","BBP1",0.041310568345689,0.0511515133848211
"2730",2012-12-31,"Q1",2013-09-30,2.16986301369863,"Products (All)","MilitaryHealth","BBP1",0.0137259134440946,0.00494529777878203
"2731",2012-12-31,"Q1",2013-09-30,2.16986301369863,"Products (All)","Additional DoD Components","BBP1",0.0130268804706002,0.010450398562134
"2732",2012-12-31,"Q1",2013-09-30,2.16986301369863,"R&D","Army","BBP1",0.100149017520158,0.0568925300396737
"2733",2012-12-31,"Q1",2013-09-30,2.16986301369863,"R&D","Navy","BBP1",0.171300973159947,0.149454428461426
"2734",2012-12-31,"Q1",2013-09-30,2.16986301369863,"R&D","Air Force","BBP1",0.675968888497106,0.362661837358891
"2735",2012-12-31,"Q1",2013-09-30,2.16986301369863,"R&D","DLA","BBP1",0.00111201381131309,0.000785062117057649
"2736",2012-12-31,"Q1",2013-09-30,2.16986301369863,"R&D","MDA","BBP1",0.390642874400223,0.24783507695078
"2737",2012-12-31,"Q1",2013-09-30,2.16986301369863,"R&D","MilitaryHealth","BBP1",0,-0.00260088217828579
"2738",2012-12-31,"Q1",2013-09-30,2.16986301369863,"R&D","Additional DoD Components","BBP1",0.063075664236011,0.0357436650422125
"2739",2012-12-31,"Q1",2013-09-30,2.16986301369863,"Services (Non-R&D)","Army","BBP1",1.28343595265624,0.982818126847568
"2740",2012-12-31,"Q1",2013-09-30,2.16986301369863,"Services (Non-R&D)","Navy","BBP1",0.44507790527907,0.53612536633489
"2741",2012-12-31,"Q1",2013-09-30,2.16986301369863,"Services (Non-R&D)","Air Force","BBP1",0.690549851841881,0.607198551604211
"2742",2012-12-31,"Q1",2013-09-30,2.16986301369863,"Services (Non-R&D)","DLA","BBP1",0.0142407027838936,0.0244036956538709
"2743",2012-12-31,"Q1",2013-09-30,2.16986301369863,"Services (Non-R&D)","MDA","BBP1",0.0230655787900883,0.0481759176590163
"2744",2012-12-31,"Q1",2013-09-30,2.16986301369863,"Services (Non-R&D)","MilitaryHealth","BBP1",0.000829022368640195,0.469224211279137
"2745",2012-12-31,"Q1",2013-09-30,2.16986301369863,"Services (Non-R&D)","Additional DoD Components","BBP1",0.201072764775972,0.187749189363867
"2746",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Products (All)","Army","CARTER
pre-BBP",0.102216313723672,0.152458617312689
"2747",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Products (All)","Navy","CARTER
pre-BBP",0.703882879438509,0.512873290043159
"2748",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Products (All)","Air Force","CARTER
pre-BBP",0.0458825339259673,0.107851520068481
"2749",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Products (All)","DLA","CARTER
pre-BBP",-0.00411803940266071,0.0291586518676677
"2750",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Products (All)","MDA","CARTER
pre-BBP",0.0063876761856403,0.00127289500356135
"2751",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Products (All)","MilitaryHealth","CARTER
pre-BBP",1.32649537930334e-05,4.87484147284573e-05
"2752",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Products (All)","Additional DoD Components","CARTER
pre-BBP",0.00054919592302224,0.00774931845702361
"2753",2012-12-31,"Q1",2013-09-30,4.0027397260274,"R&D","Army","CARTER
pre-BBP",0.0251554601929522,0.21871450036844
"2754",2012-12-31,"Q1",2013-09-30,4.0027397260274,"R&D","Navy","CARTER
pre-BBP",0.100906665982533,0.108546834965722
"2755",2012-12-31,"Q1",2013-09-30,4.0027397260274,"R&D","Air Force","CARTER
pre-BBP",0.0332787751345587,0.184076081915069
"2756",2012-12-31,"Q1",2013-09-30,4.0027397260274,"R&D","MDA","CARTER
pre-BBP",0.224316257822789,0.0875162915874472
"2757",2012-12-31,"Q1",2013-09-30,4.0027397260274,"R&D","Additional DoD Components","CARTER
pre-BBP",0.0186595720022342,0.0213141002647752
"2758",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Services (Non-R&D)","Army","CARTER
pre-BBP",0.440845177352493,0.885970340272888
"2759",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Services (Non-R&D)","Navy","CARTER
pre-BBP",0.178709839616838,0.430407743758594
"2760",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Services (Non-R&D)","Air Force","CARTER
pre-BBP",0.399135712714634,0.262981077598318
"2761",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Services (Non-R&D)","DLA","CARTER
pre-BBP",0.0377897142750076,0.0366601552646346
"2762",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Services (Non-R&D)","MDA","CARTER
pre-BBP",-4.06215090890627e-06,0.00272419502462924
"2763",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Services (Non-R&D)","MilitaryHealth","CARTER
pre-BBP",0.56581440134051,0.210945225689688
"2764",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Services (Non-R&D)","Additional DoD Components","CARTER
pre-BBP",0.0952664077920179,0.137602213344602
"2765",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Products (All)","Army","CARTER
pre-BBP",0.126236270745608,0.169567618620848
"2766",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Products (All)","Navy","CARTER
pre-BBP",0.317051002866558,0.440593133105568
"2767",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Products (All)","Air Force","CARTER
pre-BBP",0.0910239718188281,0.100559642837597
"2768",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Products (All)","DLA","CARTER
pre-BBP",-0.00713551782004671,-9.11060274299928e-06
"2769",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Products (All)","MDA","CARTER
pre-BBP",0.000379837513963644,0.00212668908580832
"2770",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Products (All)","MilitaryHealth","CARTER
pre-BBP",0,4.5901128146231e-05
"2771",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Products (All)","Additional DoD Components","CARTER
pre-BBP",-0.00139445764618666,0.00494434628793294
"2772",2012-12-31,"Q1",2013-09-30,4.08767123287671,"R&D","Army","CARTER
pre-BBP",0.0183246076667005,0.130609882575948
"2773",2012-12-31,"Q1",2013-09-30,4.08767123287671,"R&D","Navy","CARTER
pre-BBP",0.101070030610643,0.119894146277978
"2774",2012-12-31,"Q1",2013-09-30,4.08767123287671,"R&D","Air Force","CARTER
pre-BBP",0.100594720470296,0.144585881581668
"2775",2012-12-31,"Q1",2013-09-30,4.08767123287671,"R&D","DLA","CARTER
pre-BBP",0.00051325143444704,0.000231891610198579
"2776",2012-12-31,"Q1",2013-09-30,4.08767123287671,"R&D","MDA","CARTER
pre-BBP",0.0211354058342642,0.0861560995700285
"2777",2012-12-31,"Q1",2013-09-30,4.08767123287671,"R&D","MilitaryHealth","CARTER
pre-BBP",0.000779951254189093,0.000279103485031761
"2778",2012-12-31,"Q1",2013-09-30,4.08767123287671,"R&D","Additional DoD Components","CARTER
pre-BBP",0.00126108654229715,0.0110202948417926
"2779",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Services (Non-R&D)","Army","CARTER
pre-BBP",0.581614676928506,0.896256298761637
"2780",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Services (Non-R&D)","Navy","CARTER
pre-BBP",0.195466726375647,0.354533899696325
"2781",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Services (Non-R&D)","Air Force","CARTER
pre-BBP",0.0928161284234792,0.257075936597406
"2782",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Services (Non-R&D)","DLA","CARTER
pre-BBP",0.0019459738936732,0.027303258929944
"2783",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Services (Non-R&D)","MDA","CARTER
pre-BBP",0.00497835914989337,0.00369351836601579
"2784",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Services (Non-R&D)","MilitaryHealth","CARTER
pre-BBP",0.465414675127145,0.370129392770308
"2785",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Services (Non-R&D)","Additional DoD Components","CARTER
pre-BBP",0.221608382021326,0.17432538891214
"2786",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Products (All)","Army","CARTER
pre-BBP",0.405796325209912,0.211416303226397
"2787",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Products (All)","Navy","CARTER
pre-BBP",1.57279336362039,0.86457574864182
"2788",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Products (All)","Air Force","CARTER
pre-BBP",0.179867772700924,0.105591426148573
"2789",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Products (All)","DLA","CARTER
pre-BBP",0.0342188857114857,0.00765510949625943
"2790",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Products (All)","MDA","CARTER
pre-BBP",0.000174941586168376,0.00231415176192411
"2791",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Products (All)","MilitaryHealth","CARTER
pre-BBP",8.09789783690464e-05,3.14146440540266e-05
"2792",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Products (All)","Additional DoD Components","CARTER
pre-BBP",0.00148939136681223,0.000214709881215937
"2793",2012-12-31,"Q1",2013-09-30,4.16986301369863,"R&D","Army","CARTER
pre-BBP",0.100192372072205,0.0478908133106191
"2794",2012-12-31,"Q1",2013-09-30,4.16986301369863,"R&D","Navy","CARTER
pre-BBP",0.0392291915993704,0.0804019627308487
"2795",2012-12-31,"Q1",2013-09-30,4.16986301369863,"R&D","Air Force","CARTER
pre-BBP",0.186178526643242,0.106684007416032
"2796",2012-12-31,"Q1",2013-09-30,4.16986301369863,"R&D","DLA","CARTER
pre-BBP",0.000207230628617853,0.000279634823547976
"2797",2012-12-31,"Q1",2013-09-30,4.16986301369863,"R&D","MDA","CARTER
pre-BBP",0.043925166873464,0.0964589435101723
"2798",2012-12-31,"Q1",2013-09-30,4.16986301369863,"R&D","Additional DoD Components","CARTER
pre-BBP",0.0130699606597949,0.0109968730681087
"2799",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Services (Non-R&D)","Army","CARTER
pre-BBP",0.549282025312379,0.52391395986446
"2800",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Services (Non-R&D)","Navy","CARTER
pre-BBP",0.332538316971971,0.235571627654819
"2801",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Services (Non-R&D)","Air Force","CARTER
pre-BBP",0.181342254597644,0.224431365245252
"2802",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Services (Non-R&D)","DLA","CARTER
pre-BBP",0.0122817631893978,0.0173391504526929
"2803",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Services (Non-R&D)","MDA","CARTER
pre-BBP",0.00055241649233269,0.00184223783043905
"2804",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Services (Non-R&D)","MilitaryHealth","CARTER
pre-BBP",-0.00436613783152229,0.342287646212044
"2805",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Services (Non-R&D)","Additional DoD Components","CARTER
pre-BBP",0.121618117060932,0.146164302291425
"2806",2012-12-31,"Q1",2013-09-30,6.00547945205479,"Products (All)","Army","YOUNG",0.00276809426952371,0.137136126010069
"2807",2012-12-31,"Q1",2013-09-30,6.00547945205479,"Products (All)","Navy","YOUNG",0.108188618178938,0.823613011277097
"2808",2012-12-31,"Q1",2013-09-30,6.00547945205479,"Products (All)","Air Force","YOUNG",0.00408470772793744,0.0667476314847767
"2809",2012-12-31,"Q1",2013-09-30,6.00547945205479,"Products (All)","DLA","YOUNG",-7.99774438915406e-05,-0.000114958317290727
"2810",2012-12-31,"Q1",2013-09-30,6.00547945205479,"Products (All)","MDA","YOUNG",0.0451545648420839,0.019500834764064
