"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Vendor.Size.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"212",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Large","Navy","CARTER",1.26574850893831,1.22528061841516
"213",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Large","Navy","CARTER",0.78099200890684,1.10021201351238
"214",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Large","Navy","CARTER",0.844814939813261,0.963851819219471
"215",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Large","Navy","CARTER",1.39622899603441,1.00734531491817
"216",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Large","Navy","CARTER",0.887819276091062,1.04295440397958
"217",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Large","Navy","CARTER",1.33257220073437,1.20554015761995
"218",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Large","Navy","CARTER",1.92309544602392,1.38116230761645
"219",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Large","Navy","CARTER",1.99940036215904,1.75168933630578
"220",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Large","Navy","CARTER",1.30593895518254,1.7428115877885
"221",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Large","Navy","CARTER",3.40231354521611,2.23588428751923
"222",2011-10-01,2011-12-31,"Q1",2011-11-02,3,"Large","Navy","CARTER",0.714556434064463,1.80760297815437
"223",2011-11-01,2011-12-31,"Q1",2011-11-02,3.08493150684932,"Large","Navy","CARTER",0.435369624065493,1.51741320111536
"224",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"Large","Navy","CARTER",0.740498131685717,0.630141396605224
"225",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"Large","Navy","CARTER",0.842596944629801,0.67282156679367
"226",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Large","Navy","CARTER",0.957596206930285,0.846897094415268
"227",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Large","Navy","CARTER",0.77025297493564,0.856815375498575
"228",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Large","Navy","CARTER",0.483297843445577,0.737049008437167
"229",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Large","Navy","CARTER",2.60529403742148,1.2862816186009
"230",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Large","Navy","CARTER",0.344106262424055,1.14423271443037
"231",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Large","Navy","CARTER",0.476491363803934,1.14196388788316
"232",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Large","Navy","CARTER",0.449642287601689,0.423413304609893
"233",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Large","Navy","CARTER",1.26519888424467,0.730444178550098
"234",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Large","Navy","CARTER",0.860525748981517,0.858455640275959
"235",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Large","Navy","CARTER",0.568656785039403,0.898127139421864
"236",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Large","Navy","CARTER",0.412419567361227,0.613867367127382
"237",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"Large","Navy","CARTER",0.270364263890525,0.417146872097051
"238",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"Large","Navy","CARTER",0.273807454624556,0.318863761958769
"239",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"Large","Navy","CARTER",0.307494954447446,0.283888890987509
"240",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"Large","Navy","CARTER",0.143709932214278,0.24167078042876
"241",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"Large","Navy","CARTER",0.45771931241637,0.302974733026032
"242",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"Large","Navy","CARTER",0.257944261938154,0.286457835522934
"243",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"Large","Navy","CARTER",0.390148113424089,0.368603895926204
"244",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"Large","Navy","CARTER",0.283646431724789,0.310579602362344
"245",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"Large","Navy","CARTER",0.774613515833756,0.482802686994211
"246",2011-11-01,2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Large","Navy","KENDALL",0.534143022469365,NA
"247",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"Large","Navy","KENDALL",0.584923062043044,NA
"248",2012-01-01,2012-03-31,"Q2",2012-09-30,0.252054794520548,"Large","Navy","KENDALL",0.991180571825765,0.703415552112724
"249",2012-02-01,2012-03-31,"Q2",2012-09-30,0.336986301369863,"Large","Navy","KENDALL",1.35346247614046,0.976522036669756
"250",2012-03-01,2012-03-31,"Q2",2012-09-30,0.416438356164384,"Large","Navy","KENDALL",0.981673239491299,1.10877209581917
"251",2012-04-01,2012-06-30,"Q3",2012-09-30,0.501369863013699,"Large","Navy","KENDALL",0.524748977530635,0.953294897720798
"252",2012-05-01,2012-06-30,"Q3",2012-09-30,0.583561643835616,"Large","Navy","KENDALL",0.682927560282154,0.729783259101363
"253",2012-06-01,2012-06-30,"Q3",2012-09-30,0.668493150684932,"Large","Navy","KENDALL",0.788837450581814,0.665504662798201
"254",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Large","Navy","KENDALL",0.668014033281845,0.713259681381938
"255",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Large","Navy","KENDALL",0.851587499680774,0.769479661181478
"256",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Large","Navy","KENDALL",2.57396061061683,1.36452071452648
"257",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Large","Navy","KENDALL",0.684163314420737,1.36990380823945
"258",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Large","Navy","KENDALL",1.52231814880745,1.59348069128167
"259",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Large","Navy","KENDALL",1.43247771621164,1.21298639314661
"260",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Large","Navy","KENDALL",0.719833826843201,1.2248765639541
"261",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Large","Navy","KENDALL",0.499747328317152,0.884019623790664
"262",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Large","Navy","KENDALL",0.739194868382553,0.652925341180969
"263",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Large","Navy","KENDALL",0.8616673100392,0.700203168912968
"264",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Large","Navy","KENDALL",1.43711874324444,1.01266030722206
"265",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Large","Navy","KENDALL",3.15345285172499,1.81741296833621
"266",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Large","Navy","KENDALL",0.785137359367523,1.79190298477898
"267",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Large","Navy","KENDALL",0.899463842748147,1.61268468461355
"268",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Large","Navy","KENDALL",2.22823528592069,1.30427882934545
"269",2013-10-01,2013-12-31,"Q1",2014-09-30,2.0027397260274,"Large","Navy","KENDALL",0.5896060260915,1.23910171825344
"270",2013-11-01,2013-12-31,"Q1",2014-09-30,2.08767123287671,"Large","Navy","KENDALL",0.7939883310951,1.2039432143691
"271",2013-12-01,2013-12-31,"Q1",2014-09-30,2.16986301369863,"Large","Navy","KENDALL",1.1417278442907,0.8417740671591
"272",2014-01-01,2014-03-31,"Q2",2014-09-30,2.25479452054795,"Large","Navy","KENDALL",1.2272186928816,1.0543116227558
"273",2014-02-01,2014-03-31,"Q2",2014-09-30,2.33972602739726,"Large","Navy","KENDALL",0.7342529428999,1.03439982669073
"274",2014-03-01,2014-03-31,"Q2",2014-09-30,2.41643835616438,"Large","Navy","KENDALL",2.011333604701,1.32426841349417
"275",2014-04-01,2014-06-30,"Q3",2014-09-30,2.5013698630137,"Large","Navy","KENDALL",1.8086742752511,1.51808694095067
"276",2014-05-01,2014-06-30,"Q3",2014-09-30,2.58356164383562,"Large","Navy","KENDALL",1.3352658398587,1.71842457327027
"277",2014-06-01,2014-06-30,"Q3",2014-09-30,2.66849315068493,"Large","Navy","KENDALL",1.1220311375739,1.42199041756123
"278",2014-07-01,2014-09-30,"Q4",2014-09-30,2.75068493150685,"Large","Navy","KENDALL",0.8958225487846,1.11770650873907
"279",2014-08-01,2014-09-30,"Q4",2014-09-30,2.83561643835616,"Large","Navy","KENDALL",0.8314204952324,0.9497580605303
"280",2014-09-01,2014-09-30,"Q4",2014-09-30,2.92054794520548,"Large","Navy","KENDALL",1.8183128763037,1.18185197344023
"281",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"Large","Air Force","YOUNG",0.200886126781906,NA
"282",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"Large","Air Force","YOUNG",0.71441372155124,NA
"283",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"Large","Air Force","YOUNG",1.84064088995398,0.918646912762375
"284",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Large","Air Force","YOUNG",0.287978523524946,0.947677711676722
"285",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Large","Air Force","YOUNG",0.543843552668113,0.890820988715679
"286",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Large","Air Force","YOUNG",0.6236966385141,0.485172904902386
"287",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Large","Air Force","YOUNG",0.625089087548807,0.59754309291034
"288",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Large","Air Force","YOUNG",0.610438338839479,0.619741354967462
"289",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Large","Air Force","YOUNG",0.66158095302603,0.632369459804772
"290",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Large","Air Force","YOUNG",0.714969980444685,0.662329757436732
"291",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Large","Air Force","YOUNG",0.545778528796095,0.64077648742227
"292",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Large","Air Force","YOUNG",0.513969006561822,0.591572505267534
"293",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Large","Air Force","YOUNG",0.61444085472885,0.558062796695589
"294",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Large","Air Force","YOUNG",1.125874659859,0.751428173716558
"295",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Large","Air Force","YOUNG",2.93346707786334,1.55792753081706
"296",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Large","Air Force","YOUNG",0.793087333243126,1.61747635698849
"297",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Large","Air Force","YOUNG",0.476233635137476,1.40092934874798
"298",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Large","Air Force","YOUNG",0.984318438525655,0.751213135635419
"299",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Large","Air Force","YOUNG",0.722082710088764,0.727544927917298
"300",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"Large","Air Force","YOUNG",0.838284754329942,0.848228634314787
"301",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"Large","Air Force","YOUNG",0.94039000814029,0.833585824186332
"302",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Large","Air Force","YOUNG",0.648529617698636,0.809068126722956
"303",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Large","Air Force","YOUNG",0.379110098820091,0.656009908219672
"304",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Large","Air Force","YOUNG",0.33523128557047,0.454290334029732
"305",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Large","Air Force","YOUNG",0.427311121985278,0.380550835458613
"306",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Large","Air Force","YOUNG",0.33687788742152,0.366473431659089
"307",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Large","Air Force","YOUNG",0.628927144620048,0.464372051342282
"308",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"Large","Air Force","YOUNG",0.346381013682071,0.437395348574546
"309",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"Large","Air Force","YOUNG",0.281290498652118,0.418866218984746
"310",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"Large","Air Force","YOUNG",0.299625274850235,0.309098929061475
"311",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Large","Air Force","YOUNG",0.39650634114249,0.325807371548281
"312",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Large","Air Force","YOUNG",0.429503424304664,0.37521168009913
"313",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"Large","Air Force","YOUNG",0.319649787933248,0.381886517793467
"314",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"Large","Air Force","YOUNG",0.336938641559692,0.362030617932535
"315",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"Large","Air Force","YOUNG",0.241757207434745,0.299448545642562
"316",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"Large","Air Force","YOUNG",0.273835011307231,0.28417695343389
"317",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"Large","Air Force","YOUNG",0.157095786788618,0.224229335176865
"318",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"Large","Air Force","YOUNG",0.215675718592212,0.215535505562687
"319",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Large","Air Force","YOUNG",0.363501944843817,0.245424483408216
"320",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"Large","Air Force","YOUNG",0.287136610763743,0.288771424733257
"321",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"Large","Air Force","YOUNG",0.306503575115401,0.319047376907654
"322",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"Large","Air Force","YOUNG",0.246848841984893,0.280163009288012
"323",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"Large","Air Force","YOUNG",0.252662291932438,0.268671569677577
"324",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Large","Air Force","YOUNG",0.11655792875577,0.205356354224367
"325",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Large","Air Force","YOUNG",0.136230620457407,0.168483613715205
"326",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Large","Air Force","YOUNG",0.122444118107428,0.125077555773535
"327",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Large","Air Force","YOUNG",0.151938614991607,0.136871117852147
"328",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Large","Air Force","YOUNG",0.164704933203945,0.146362555434326
"329",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Large","Air Force","YOUNG",0.0991129401804448,0.138585496125332
"330",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Large","Air Force","YOUNG",0.137312002612253,0.133709958665548
"331",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Large","Air Force","YOUNG",0.218887511109945,0.151770817967548
"332",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Large","Air Force","CARTER",0.125746756180992,NA
"333",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Large","Air Force","CARTER",0.325569547272137,NA
"334",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Large","Air Force","CARTER",0.281383879865772,0.244233394439633
"335",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Large","Air Force","CARTER",0.553907074128599,0.386953500422169
"336",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Large","Air Force","CARTER",0.540389632138991,0.458560195377787
"337",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Large","Air Force","CARTER",1.62603178452046,0.906776163596016
"338",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Large","Air Force","CARTER",0.496982499358151,0.887801305339201
"339",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Large","Air Force","CARTER",0.345414221715875,0.822809501864828
"340",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Large","Air Force","CARTER",0.523563983525888,0.455320234866638
"341",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Large","Air Force","CARTER",0.434283104803167,0.434420436681643
"342",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Large","Air Force","CARTER",0.439656744255456,0.465834610861503
"343",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Large","Air Force","CARTER",0.955530942276423,0.609823597111682
"344",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Large","Air Force","CARTER",0.651044974090715,0.682077553540864
"345",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Large","Air Force","CARTER",0.54011160758451,0.715562507983883
"346",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Large","Air Force","CARTER",0.651485888414634,0.61421415669662
"347",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Large","Air Force","CARTER",0.525064496009842,0.572220664002995
"348",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Large","Air Force","CARTER",0.767165459285409,0.647905281236628
"349",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Large","Air Force","CARTER",1.50768053293753,0.933303496077592
"350",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Large","Air Force","CARTER",0.46365182103441,0.912832604419115
"351",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"Large","Air Force","CARTER",0.488440149821653,0.819924167931197
"352",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Large","Air Force","CARTER",1.16304415524549,0.705045375367184
"353",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Large","Air Force","CARTER",0.595757652696181,0.749080652587774
"354",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Large","Air Force","CARTER",0.548562063816618,0.769121290586096
"355",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Large","Air Force","CARTER",0.789636121044901,0.644651945852567
"356",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Large","Air Force","CARTER",0.858697815169954,0.732298666677158
"357",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Large","Air Force","CARTER",0.559294018694922,0.735875984969926
"358",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Large","Air Force","CARTER",1.11276477914394,0.843585537669604
"359",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Large","Air Force","CARTER",0.814236458602602,0.828765085480487
"360",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Large","Air Force","CARTER",1.20802797741292,1.04500973838649
"361",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Large","Air Force","CARTER",1.73342543221779,1.25189662274444
"362",2011-10-01,2011-12-31,"Q1",2011-11-02,3,"Large","Air Force","CARTER",0.491704480331583,1.14438596332077
"363",2011-11-01,2011-12-31,"Q1",2011-11-02,3.08493150684932,"Large","Air Force","CARTER",0.286212032663989,0.837113981737788
"364",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"Large","Air Force","CARTER",0.449443348759139,0.409119953918237
"365",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"Large","Air Force","CARTER",0.61959661150242,0.451750664308516
"366",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Large","Air Force","CARTER",0.399082911121409,0.489374290460989
"367",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Large","Air Force","CARTER",0.367718174389867,0.462132565671232
"368",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Large","Air Force","CARTER",0.284785788610854,0.35052895804071
"369",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Large","Air Force","CARTER",0.334638117104315,0.329047360035012
"370",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Large","Air Force","CARTER",0.300147331778396,0.306523745831188
"371",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Large","Air Force","CARTER",0.276124772134693,0.303636740339134
"372",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Large","Air Force","CARTER",0.334075821480795,0.303449308464628
"373",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Large","Air Force","CARTER",0.348445544548759,0.319548712721416
"374",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Large","Air Force","CARTER",0.222050456334213,0.301523940787923
"375",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Large","Air Force","CARTER",0.189799872384787,0.25343195775592
"376",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Large","Air Force","CARTER",0.187716057829593,0.199855462182864
