"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Vendor.Size.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"5688",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Large (Big 6)","Army","Small Business
Task Force",0.4002112620484,0.782022768482233
"5689",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Large (Big 6)","Navy","Small Business
Task Force",2.8507075368411,1.6680507989086
"5690",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Large (Big 6)","Air Force","Small Business
Task Force",0.4207967348616,0.7054131876893
"5691",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Large (Big 6)","DLA","Small Business
Task Force",-0.0008488223979,-0.0006123606156
"5692",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Large (Big 6)","MDA","Small Business
Task Force",0.1868865792812,0.207259309525867
"5693",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Large (Big 6)","Additional DoD Components","Small Business
Task Force",0.085200097028,0.0588304620113333
"5694",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Medium","Army","Small Business
Task Force",0.2144496093224,0.269729717360333
"5695",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Medium","Navy","Small Business
Task Force",0.1948281857995,0.218194745814467
"5696",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Medium","Air Force","Small Business
Task Force",0.0915752813202,0.159900903373567
"5697",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Medium","DLA","Small Business
Task Force",-0.0010433430924,0.00826494452296667
"5698",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Medium","MDA","Small Business
Task Force",0.0577885380468,0.0309788118854
"5699",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Medium","MilitaryHealth","Small Business
Task Force",0.0002163059819,0.0021671809823
"5700",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Medium","Additional DoD Components","Small Business
Task Force",0.125311164978,0.0895863664123333
"5701",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Small","Army","Small Business
Task Force",0.2636380125035,0.2138872409626
"5702",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Small","Navy","Small Business
Task Force",0.1609721677491,0.164117988039067
"5703",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Small","Air Force","Small Business
Task Force",0.1345387678901,0.135728743603933
"5704",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Small","DLA","Small Business
Task Force",-0.0016003068588,0.0040766189863
"5705",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Small","MDA","Small Business
Task Force",0.0143620798157,0.0126553998571
"5706",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Small","MilitaryHealth","Small Business
Task Force",2.05959102e-05,0.00811090891996667
"5707",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Small","Additional DoD Components","Small Business
Task Force",0.0557550282318,0.0697177852415
"5708",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Unlabeled","Army","Small Business
Task Force",0.017384140727,0.0004679912618
"5709",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Unlabeled","Navy","Small Business
Task Force",-6.057095e-05,5.76216165e-05
"5710",2014-03-31,"Q2",2014-09-30,4.33972602739726,"Unlabeled","Air Force","Small Business
Task Force",0.0001615722031,0.000350833205266667
"5711",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Large","Army","Small Business
Task Force",0.4535972739601,0.414082403024367
"5712",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Large","Navy","Small Business
Task Force",0.5637988048548,0.390436600312067
"5713",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Large","Air Force","Small Business
Task Force",0.2313129978934,0.201386436968433
"5714",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Large","DLA","Small Business
Task Force",-0.0002101733772,0.00703340328813333
"5715",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Large","MDA","Small Business
Task Force",0.0630411163203,0.0304316872057667
"5716",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Large","MilitaryHealth","Small Business
Task Force",1.9013233144219,1.10068245232117
"5717",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Large","Additional DoD Components","Small Business
Task Force",0.1211627755948,0.0851064363195
"5718",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Large (Big 6)","Army","Small Business
Task Force",1.0532948793212,0.692114751207433
"5719",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Large (Big 6)","Navy","Small Business
Task Force",1.4783783065314,1.47234139670487
"5720",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Large (Big 6)","Air Force","Small Business
Task Force",1.3950334785286,0.667580125012667
"5721",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Large (Big 6)","DLA","Small Business
Task Force",-0.0006592678861,-0.000790575467933333
"5722",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Large (Big 6)","MDA","Small Business
Task Force",0.5761866555774,0.308099200051833
"5723",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Large (Big 6)","Additional DoD Components","Small Business
Task Force",0.0944165870395,0.0754849442133333
"5724",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Medium","Army","Small Business
Task Force",0.3982300896061,0.240155553603167
"5725",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Medium","Navy","Small Business
Task Force",0.9909123846123,0.459430601093867
"5726",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Medium","Air Force","Small Business
Task Force",0.1201408711133,0.103727816164733
"5727",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Medium","DLA","Small Business
Task Force",0.0941536548316,0.0318657734601333
"5728",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Medium","MDA","Small Business
Task Force",0.0536214689414,0.0412946395325333
"5729",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Medium","MilitaryHealth","Small Business
Task Force",0.000134195249,-0.000263479548033333
"5730",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Medium","Additional DoD Components","Small Business
Task Force",0.2036313825566,0.1331394116472
"5731",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Small","Army","Small Business
Task Force",0.3134713882685,0.247437126142933
"5732",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Small","Navy","Small Business
Task Force",0.2324522333982,0.177712040528833
"5733",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Small","Air Force","Small Business
Task Force",0.1734715720358,0.1438562865022
"5734",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Small","DLA","Small Business
Task Force",-0.0001396426637,0.00274075972216667
"5735",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Small","MDA","Small Business
Task Force",0.0423937012282,0.0222980610205667
"5736",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Small","MilitaryHealth","Small Business
Task Force",-2.195e-05,0.00451968081693333
"5737",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Small","Additional DoD Components","Small Business
Task Force",0.0851488098572,0.0670392003165
"5738",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Unlabeled","Army","Small Business
Task Force",0.0088683017357,0.0078686551646
"5739",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Unlabeled","Navy","Small Business
Task Force",1.86196202e-05,7.22301299e-05
"5740",2014-03-31,"Q2",2014-09-30,4.41643835616438,"Unlabeled","Air Force","Small Business
Task Force",0.0005590415928,0.000273244906433333
"5741",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Large","Army","CARTER
 pre-IFT",0.1451556042868,0.0953136461397
"5742",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Large","Navy","CARTER
 pre-IFT",0.0854511740339,0.1089725551441
"5743",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Large","Air Force","CARTER
 pre-IFT",0.0563522008986,0.0865426057492
"5744",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Large","DLA","CARTER
 pre-IFT",-2.58348080000001e-06,0.00380436809543333
"5745",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Large","MDA","CARTER
 pre-IFT",-2.74552e-06,-9.15173333333333e-07
"5746",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Large","MilitaryHealth","CARTER
 pre-IFT",0.128031785,0.206211740314133
"5747",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Large","Additional DoD Components","CARTER
 pre-IFT",0.0164915298451,0.0160311020199
"5748",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Large (Big 6)","Army","CARTER
 pre-IFT",0.020631569884,0.0191295494611667
"5749",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Large (Big 6)","Navy","CARTER
 pre-IFT",0.0639883021074,0.115092720802433
"5750",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Large (Big 6)","Air Force","CARTER
 pre-IFT",0.0856917229294,0.0673752031996667
"5751",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Large (Big 6)","DLA","CARTER
 pre-IFT",0,-4.94829537666667e-05
"5752",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Large (Big 6)","MDA","CARTER
 pre-IFT",0.0018261374751,0.0566246040333667
"5753",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Large (Big 6)","Additional DoD Components","CARTER
 pre-IFT",0.084760494211,0.0357230642296
"5754",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Medium","Army","CARTER
 pre-IFT",0.154095552647,0.109671920877333
"5755",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Medium","Navy","CARTER
 pre-IFT",0.0509619955226,0.0966223883227
"5756",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Medium","Air Force","CARTER
 pre-IFT",0.0367945567105,0.0364426673612333
"5757",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Medium","DLA","CARTER
 pre-IFT",0.004718469193,0.0036850428226
"5758",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Medium","MDA","CARTER
 pre-IFT",8e-05,0.0001953248021
"5759",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Medium","MilitaryHealth","CARTER
 pre-IFT",6.637e-06,2.21233333333333e-06
"5760",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Medium","Additional DoD Components","CARTER
 pre-IFT",-5.04693768e-05,0.00774505952636667
"5761",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Small","Army","CARTER
 pre-IFT",0.0389313209611,0.0373274460095667
"5762",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Small","Navy","CARTER
 pre-IFT",0.0599298187257,0.0470998980479333
"5763",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Small","Air Force","CARTER
 pre-IFT",0.0123595242064,0.0139514922393
"5764",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Small","DLA","CARTER
 pre-IFT",0.0082693942364,0.0025782070529
"5765",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Small","MDA","CARTER
 pre-IFT",0.00018,0.000806258666666667
"5766",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Small","Additional DoD Components","CARTER
 pre-IFT",0.0071815649906,0.0101030089959
"5767",2014-03-31,"Q2",2014-09-30,5.25479452054795,"Unlabeled","Army","CARTER
 pre-IFT",0.0020713161557,0.00160472402603333
"5768",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Large","Army","CARTER
 pre-IFT",0.0893306456644,0.0967445063232
"5769",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Large","Navy","CARTER
 pre-IFT",0.0680560395021,0.0917774411563
"5770",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Large","Air Force","CARTER
 pre-IFT",0.062822304832,0.0562583875018
"5771",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Large","DLA","CARTER
 pre-IFT",0.0002371684466,0.00110852065823333
"5772",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Large","MDA","CARTER
 pre-IFT",0,-9.15173333333333e-07
"5773",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Large","MilitaryHealth","CARTER
 pre-IFT",0.325283328,0.218368869563167
"5774",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Large","Additional DoD Components","CARTER
 pre-IFT",0.0224242216215,0.0171950330046667
"5775",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Large (Big 6)","Army","CARTER
 pre-IFT",0.0240732167286,0.0229482803659667
"5776",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Large (Big 6)","Navy","CARTER
 pre-IFT",0.0860351463486,0.1085094326895
"5777",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Large (Big 6)","Air Force","CARTER
 pre-IFT",0.0924626754832,0.0717722269739667
"5778",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Large (Big 6)","DLA","CARTER
 pre-IFT",-0.00011022,-5.01083333333333e-05
"5779",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Large (Big 6)","MDA","CARTER
 pre-IFT",0.04044959075,0.0162771549500333
"5780",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Large (Big 6)","Additional DoD Components","CARTER
 pre-IFT",0.002358758856,0.035120936552
"5781",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Medium","Army","CARTER
 pre-IFT",0.0205164585398,0.1073994915953
"5782",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Medium","Navy","CARTER
 pre-IFT",0.0447668606489,0.0968223011453667
"5783",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Medium","Air Force","CARTER
 pre-IFT",0.0329034871696,0.0372536026549
"5784",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Medium","DLA","CARTER
 pre-IFT",0.0105035051802,0.00676146520916667
"5785",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Medium","MDA","CARTER
 pre-IFT",0.0003737269102,0.000270181970066667
"5786",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Medium","MilitaryHealth","CARTER
 pre-IFT",7.622038e-05,2.76191266666667e-05
"5787",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Medium","Additional DoD Components","CARTER
 pre-IFT",0.014263085506,0.0078887717141
"5788",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Small","Army","CARTER
 pre-IFT",0.028665815576,0.0380098124168667
"5789",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Small","Navy","CARTER
 pre-IFT",0.0439768438417,0.0483340635606333
"5790",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Small","Air Force","CARTER
 pre-IFT",0.0240250796036,0.0149063967373333
"5791",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Small","DLA","CARTER
 pre-IFT",9.264191e-05,0.00277715593996667
"5792",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Small","MDA","CARTER
 pre-IFT",0.000243,0.000388
"5793",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Small","Additional DoD Components","CARTER
 pre-IFT",0.0112000070585,0.00993996031626667
"5794",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Unlabeled","Army","CARTER
 pre-IFT",0.0029614040878,0.0044556361959
"5795",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Unlabeled","Navy","CARTER
 pre-IFT",-2.38452e-06,-1.68167e-06
"5796",2014-03-31,"Q2",2014-09-30,5.33972602739726,"Unlabeled","Air Force","CARTER
 pre-IFT",0,2.29743513422024e-05
"5797",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Large","Army","CARTER
 pre-IFT",0.246932545202,0.160472931717733
"5798",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Large","Navy","CARTER
 pre-IFT",0.2194027222973,0.124303311944433
"5799",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Large","Air Force","CARTER
 pre-IFT",0.0616780389813,0.0602841815706333
"5800",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Large","DLA","CARTER
 pre-IFT",0.0115535704101,0.0039293851253
"5801",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Large","MilitaryHealth","CARTER
 pre-IFT",0.973087337875,0.475467483625
"5802",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Large","Additional DoD Components","CARTER
 pre-IFT",0.0352048249915,0.0247068588193667
"5803",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Large (Big 6)","Army","CARTER
 pre-IFT",0.0138541509494,0.019519645854
"5804",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Large (Big 6)","Navy","CARTER
 pre-IFT",0.103670722622,0.0845647236926667
"5805",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Large (Big 6)","Air Force","CARTER
 pre-IFT",0.0678464246729,0.0820002743618333
"5806",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Large (Big 6)","DLA","CARTER
 pre-IFT",-0.0003128205284,-0.000141013509466667
"5807",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Large (Big 6)","MDA","CARTER
 pre-IFT",0.1738275684413,0.0720344322221333
"5808",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Large (Big 6)","Additional DoD Components","CARTER
 pre-IFT",0.0100945480942,0.0324046003870667
"5809",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Medium","Army","CARTER
 pre-IFT",0.0641728999764,0.0795949703877333
"5810",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Medium","Navy","CARTER
 pre-IFT",0.0598593426959,0.0518627329558
"5811",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Medium","Air Force","CARTER
 pre-IFT",0.0939097348421,0.0545359262407333
"5812",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Medium","DLA","CARTER
 pre-IFT",-0.0006017578593,0.00487340550463333
"5813",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Medium","MDA","CARTER
 pre-IFT",0.0016304742031,0.000694733704433333
"5814",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Medium","MilitaryHealth","CARTER
 pre-IFT",-0.000433448,-0.00011686354
"5815",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Medium","Additional DoD Components","CARTER
 pre-IFT",0.0060819222655,0.00676484613156667
"5816",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Small","Army","CARTER
 pre-IFT",0.0847905836412,0.0507959067261
"5817",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Small","Navy","CARTER
 pre-IFT",0.0452273759675,0.0497113461783
"5818",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Small","Air Force","CARTER
 pre-IFT",0.0217586793711,0.0193810943937
"5819",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Small","DLA","CARTER
 pre-IFT",0.0005604364836,0.00297415754333333
"5820",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Small","MDA","CARTER
 pre-IFT",0.0046726949697,0.0016985649899
"5821",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Small","Additional DoD Components","CARTER
 pre-IFT",0.0139694088859,0.0107836603116667
"5822",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Unlabeled","Army","CARTER
 pre-IFT",0.00183388971,0.0022888699845
"5823",2014-03-31,"Q2",2014-09-30,5.41643835616438,"Unlabeled","Navy","CARTER
 pre-IFT",-1.02414697e-05,-4.32474656666667e-06
"5824",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Large","Army","YOUNG",0.0118932383886,0.0752719525965667
"5825",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Large","Navy","YOUNG",0.0986553613905,0.2440275127603
"5826",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Large","Air Force","YOUNG",0.0288119928713,0.0652403067652333
"5827",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Large","DLA","YOUNG",0.000923852686,0.000391422992633333
"5828",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Large","MDA","YOUNG",0,0.00363425366666667
"5829",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Large","MilitaryHealth","YOUNG",0.085271495,0.086899566875
"5830",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Large","Additional DoD Components","YOUNG",0.0014176200513,-0.0229135268709333
"5831",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Large (Big 6)","Army","YOUNG",0.1001835089509,0.0896216473088333
"5832",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Large (Big 6)","Navy","YOUNG",0.0529807763236,0.0664342017112333
"5833",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Large (Big 6)","Air Force","YOUNG",0.0113392206428,0.211836501452233
"5834",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Large (Big 6)","MDA","YOUNG",-0.00071036,0.000382179666666667
"5835",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Large (Big 6)","Additional DoD Components","YOUNG",-0.0005415160759,-0.000156032217266667
"5836",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Medium","Army","YOUNG",0.0117937624389,0.0186061174644667
"5837",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Medium","Navy","YOUNG",0.006903024204,0.0159678154255667
"5838",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Medium","Air Force","YOUNG",0.0174793613274,0.0172077085362
"5839",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Medium","DLA","YOUNG",0.0259373467319,0.0163055253752333
"5840",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Medium","MDA","YOUNG",-8.3976e-07,-1.15937634359026e-05
"5841",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Medium","MilitaryHealth","YOUNG",-0.0118538495,-0.00395128316666667
"5842",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Medium","Additional DoD Components","YOUNG",0.0008759121273,0.000903243182233333
"5843",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Small","Army","YOUNG",0.0131188349309,0.0192694680574333
"5844",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Small","Navy","YOUNG",0.0226456927949,0.0160203057092333
"5845",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Small","Air Force","YOUNG",0.0023888724022,0.0033003648699
"5846",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Small","DLA","YOUNG",-0.002286352685,-0.0008383248383
"5847",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Small","MDA","YOUNG",0.0002926490381,0.0011714472491
"5848",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Small","Additional DoD Components","YOUNG",0.0001501698499,0.00152144481223333
"5849",2014-03-31,"Q2",2014-09-30,7.25753424657534,"Unlabeled","Army","YOUNG",0.0054504995778,0.00208215690776667
"5850",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Large","Army","YOUNG",0.0070932537021,0.0761655562367333
"5851",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Large","Navy","YOUNG",0.4053240490119,0.2255280394111
"5852",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Large","Air Force","YOUNG",0.0131416355613,0.0249030994646
"5853",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Large","DLA","YOUNG",-0.0002010589228,0.000365513921333333
"5854",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Large","MDA","YOUNG",1.5799e-05,5.52663333333333e-05
"5855",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Large","MilitaryHealth","YOUNG",0.1936639200313,0.132596468385433
"5856",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Large","Additional DoD Components","YOUNG",0.0187191837467,-0.0158066396877
"5857",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Large (Big 6)","Army","YOUNG",0.052521294566,0.0861810330502333
"5858",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Large (Big 6)","Navy","YOUNG",0.0804840446165,0.0772842717318333
"5859",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Large (Big 6)","Air Force","YOUNG",0.053948222507,0.2144822564688
"5860",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Large (Big 6)","MDA","YOUNG",0.0015168784805,0.000817905826833333
"5861",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Large (Big 6)","Additional DoD Components","YOUNG",-0.0024150470818,-0.0009310629215
"5862",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Medium","Army","YOUNG",0.0441467893595,0.0239144458259333
"5863",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Medium","Navy","YOUNG",0.0053903366378,0.0108195655819333
"5864",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Medium","Air Force","YOUNG",0.0257921517594,0.0170058339438
"5865",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Medium","DLA","YOUNG",0.020479047475,0.0190846611828
"5866",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Medium","MDA","YOUNG",-0.0001762921499,-5.97713099666667e-05
"5867",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Medium","MilitaryHealth","YOUNG",-0.023967064,-0.0119403045
"5868",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Medium","Additional DoD Components","YOUNG",0.0008570987343,-0.000154907862233333
"5869",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Small","Army","YOUNG",0.0142623217789,0.0186554912198333
"5870",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Small","Navy","YOUNG",-0.0097039529203,0.0082355955741
"5871",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Small","Air Force","YOUNG",0.0009684759826,0.00278646435763333
"5872",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Small","DLA","YOUNG",-2.60515e-05,-0.000767879861466667
"5873",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Small","MDA","YOUNG",0.0003872316167,0.000220141788
"5874",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Small","Additional DoD Components","YOUNG",-0.0004806664196,0.000572860086
"5875",2014-03-31,"Q2",2014-09-30,7.34246575342466,"Unlabeled","Army","YOUNG",0.0003743786224,0.00204799304003333
"5876",2014-03-31,"Q2",2014-09-30,7.41917808219178,"Large","Army","YOUNG",0.4530910090573,0.157359167049333
"5877",2014-03-31,"Q2",2014-09-30,7.41917808219178,"Large","Navy","YOUNG",1.2249839922787,0.576321134227033
"5878",2014-03-31,"Q2",2014-09-30,7.41917808219178,"Large","Air Force","YOUNG",0.0893497334815,0.0437677873047
"5879",2014-03-31,"Q2",2014-09-30,7.41917808219178,"Large","DLA","YOUNG",-0.0005001274585,7.42221015666667e-05
"5880",2014-03-31,"Q2",2014-09-30,7.41917808219178,"Large","MDA","YOUNG",0.0094661250293,0.0031606413431
"5881",2014-03-31,"Q2",2014-09-30,7.41917808219178,"Large","MilitaryHealth","YOUNG",0,0.0929784716771
"5882",2014-03-31,"Q2",2014-09-30,7.41917808219178,"Large","Additional DoD Components","YOUNG",0.0054075513803,0.00851478505943333
"5883",2014-03-31,"Q2",2014-09-30,7.41917808219178,"Large (Big 6)","Army","YOUNG",0.0289027444498,0.0605358493222333
"5884",2014-03-31,"Q2",2014-09-30,7.41917808219178,"Large (Big 6)","Navy","YOUNG",0.2118843024336,0.1151163744579
"5885",2014-03-31,"Q2",2014-09-30,7.41917808219178,"Large (Big 6)","Air Force","YOUNG",0.3090224270856,0.124769956745133
"5886",2014-03-31,"Q2",2014-09-30,7.41917808219178,"Large (Big 6)","MDA","YOUNG",-0.000756600875,1.66392018333333e-05
"5887",2014-03-31,"Q2",2014-09-30,7.41917808219178,"Large (Big 6)","Additional DoD Components","YOUNG",-0.0277637441798,-0.0102401024458333
"5888",2014-03-31,"Q2",2014-09-30,7.41917808219178,"Medium","Army","YOUNG",0.0220882924361,0.0260096147448333
"5889",2014-03-31,"Q2",2014-09-30,7.41917808219178,"Medium","Navy","YOUNG",0.0318828571091,0.0147254059836333
"5890",2014-03-31,"Q2",2014-09-30,7.41917808219178,"Medium","Air Force","YOUNG",0.0190342536872,0.0207685889246667
