"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ProductOrServiceArea","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"2280",2012-06-30,"Q3",2012-09-30,5.58630136986301,"ERS","Additional DoD Components","YOUNG",-0.000428394789414067,-0.00538979080081008
"2281",2012-06-30,"Q3",2012-09-30,5.58630136986301,"FRS&C","Army","YOUNG",0.0929068769436721,0.12003972944084
"2282",2012-06-30,"Q3",2012-09-30,5.58630136986301,"FRS&C","Navy","YOUNG",0.0141875051899907,0.0387462822332063
"2283",2012-06-30,"Q3",2012-09-30,5.58630136986301,"FRS&C","Air Force","YOUNG",0.0155125045927299,0.0395560244156112
"2284",2012-06-30,"Q3",2012-09-30,5.58630136986301,"FRS&C","DLA","YOUNG",0.0135844662753578,0.013301790639481
"2285",2012-06-30,"Q3",2012-09-30,5.58630136986301,"FRS&C","Additional DoD Components","YOUNG",0,0.00148271170150688
"2286",2012-06-30,"Q3",2012-09-30,5.58630136986301,"ICT","Army","YOUNG",0.0971089469879518,0.0449893103902791
"2287",2012-06-30,"Q3",2012-09-30,5.58630136986301,"ICT","Navy","YOUNG",0.0260521436412316,0.0204629783613085
"2288",2012-06-30,"Q3",2012-09-30,5.58630136986301,"ICT","Air Force","YOUNG",0.0112953691380908,0.009463489668074
"2289",2012-06-30,"Q3",2012-09-30,5.58630136986301,"ICT","DLA","YOUNG",-0.000231439522191329,0.000557214917790821
"2290",2012-06-30,"Q3",2012-09-30,5.58630136986301,"ICT","Additional DoD Components","YOUNG",0.00802504719390382,0.0363143128308104
"2291",2012-06-30,"Q3",2012-09-30,5.58630136986301,"MED","Army","YOUNG",-0.00153889255483472,-0.00059100296570899
"2292",2012-06-30,"Q3",2012-09-30,5.58630136986301,"MED","Navy","YOUNG",-8.54533930594172e-05,-0.00071476000411904
"2293",2012-06-30,"Q3",2012-09-30,5.58630136986301,"MED","Air Force","YOUNG",-8.96234270414993e-05,-0.000131598318058559
"2294",2012-06-30,"Q3",2012-09-30,5.58630136986301,"MED","MilitaryHealth","YOUNG",0.021541303377613,0.00140837496310026
"2295",2012-06-30,"Q3",2012-09-30,5.58630136986301,"MED","Additional DoD Components","YOUNG",-9.02226341262486e-06,-3.00742113754162e-06
"2296",2012-06-30,"Q3",2012-09-30,5.58630136986301,"PAMS","Army","YOUNG",0.148896347976521,0.165578267473312
"2297",2012-06-30,"Q3",2012-09-30,5.58630136986301,"PAMS","Navy","YOUNG",0.150785715096283,0.156090555861051
"2298",2012-06-30,"Q3",2012-09-30,5.58630136986301,"PAMS","Air Force","YOUNG",0.0185916869735352,0.0661934520509388
"2299",2012-06-30,"Q3",2012-09-30,5.58630136986301,"PAMS","DLA","YOUNG",0.00132258164967563,0.00198068688085676
"2300",2012-06-30,"Q3",2012-09-30,5.58630136986301,"PAMS","MDA","YOUNG",-0.000524992884357945,0.000961403205986339
"2301",2012-06-30,"Q3",2012-09-30,5.58630136986301,"PAMS","Additional DoD Components","YOUNG",0.00461489297703635,0.0576904301822675
"2302",2012-06-30,"Q3",2012-09-30,5.67123287671233,"ERS","Army","YOUNG",0.0199810007620225,0.0190708023924759
"2303",2012-06-30,"Q3",2012-09-30,5.67123287671233,"ERS","Navy","YOUNG",0.0361035260323345,0.0534379156763807
"2304",2012-06-30,"Q3",2012-09-30,5.67123287671233,"ERS","Air Force","YOUNG",0.0675926277108434,0.0916303888820238
"2305",2012-06-30,"Q3",2012-09-30,5.67123287671233,"ERS","DLA","YOUNG",0.000531298496550304,0.000638781889952974
"2306",2012-06-30,"Q3",2012-09-30,5.67123287671233,"ERS","Additional DoD Components","YOUNG",-0.00130091616723303,-0.0011981088799643
"2307",2012-06-30,"Q3",2012-09-30,5.67123287671233,"FRS&C","Army","YOUNG",0.161120582967769,0.101323424192496
"2308",2012-06-30,"Q3",2012-09-30,5.67123287671233,"FRS&C","Navy","YOUNG",0.0113004513541345,0.0124559375278893
"2309",2012-06-30,"Q3",2012-09-30,5.67123287671233,"FRS&C","Air Force","YOUNG",0.0155795883946041,0.0220995451412488
"2310",2012-06-30,"Q3",2012-09-30,5.67123287671233,"FRS&C","DLA","YOUNG",0.0176583047368963,0.015531228030069
"2311",2012-06-30,"Q3",2012-09-30,5.67123287671233,"FRS&C","Additional DoD Components","YOUNG",0.000600190299660179,0.00020006343322006
"2312",2012-06-30,"Q3",2012-09-30,5.67123287671233,"ICT","Army","YOUNG",0.0114408458655133,0.0425385330484331
"2313",2012-06-30,"Q3",2012-09-30,5.67123287671233,"ICT","Navy","YOUNG",0.0175859918134075,0.0183789641231593
"2314",2012-06-30,"Q3",2012-09-30,5.67123287671233,"ICT","Air Force","YOUNG",0.00713714391926681,0.00778430054577283
"2315",2012-06-30,"Q3",2012-09-30,5.67123287671233,"ICT","DLA","YOUNG",0.000891938008444033,0.000780638386022723
"2316",2012-06-30,"Q3",2012-09-30,5.67123287671233,"ICT","Additional DoD Components","YOUNG",0.01186793171661,0.0173376203480589
"2317",2012-06-30,"Q3",2012-09-30,5.67123287671233,"MED","Army","YOUNG",-0.00303893631963752,-0.00122658729619332
"2318",2012-06-30,"Q3",2012-09-30,5.67123287671233,"MED","Navy","YOUNG",-7.39775924209659e-05,-0.000253976538633165
"2319",2012-06-30,"Q3",2012-09-30,5.67123287671233,"MED","Air Force","YOUNG",-0.00110306903511482,-0.000433462640304809
"2320",2012-06-30,"Q3",2012-09-30,5.67123287671233,"MED","MilitaryHealth","YOUNG",0.0751215757388529,0.0306911334774997
"2321",2012-06-30,"Q3",2012-09-30,5.67123287671233,"PAMS","Army","YOUNG",0.272242139954691,0.173044854941132
"2322",2012-06-30,"Q3",2012-09-30,5.67123287671233,"PAMS","Navy","YOUNG",0.0747648178663372,0.130854837400886
"2323",2012-06-30,"Q3",2012-09-30,5.67123287671233,"PAMS","Air Force","YOUNG",0.026294405468026,0.0592156002231147
"2324",2012-06-30,"Q3",2012-09-30,5.67123287671233,"PAMS","DLA","YOUNG",0.00396611649675626,0.00320452314900628
"2325",2012-06-30,"Q3",2012-09-30,5.67123287671233,"PAMS","MDA","YOUNG",-2.98541035938626e-05,-0.000200674098101809
"2326",2012-06-30,"Q3",2012-09-30,5.67123287671233,"PAMS","MilitaryHealth","YOUNG",5.9200906188858e-05,0.000467462468678131
"2327",2012-06-30,"Q3",2012-09-30,5.67123287671233,"PAMS","Additional DoD Components","YOUNG",0.0331217224178766,0.0278314940376892
"2328",2012-09-30,"Q4",2012-07-30,1.75068493150685,"ERS","Army","BBP1",0.375472565904644,0.315862094971338
"2329",2012-09-30,"Q4",2012-07-30,1.75068493150685,"ERS","Navy","BBP1",0.365203635897436,0.315281475100402
"2330",2012-09-30,"Q4",2012-07-30,1.75068493150685,"ERS","Air Force","BBP1",0.223952550520029,0.97777261410428
"2331",2012-09-30,"Q4",2012-07-30,1.75068493150685,"ERS","DLA","BBP1",0.00185661320152405,0.0016660843270518
"2332",2012-09-30,"Q4",2012-07-30,1.75068493150685,"ERS","MDA","BBP1",0.00315751106992071,0.00105250368997357
"2333",2012-09-30,"Q4",2012-07-30,1.75068493150685,"ERS","MilitaryHealth","BBP1",9.60251261456081e-05,0.00014250812480692
"2334",2012-09-30,"Q4",2012-07-30,1.75068493150685,"ERS","Additional DoD Components","BBP1",0.404503430336732,0.399628062008719
"2335",2012-09-30,"Q4",2012-07-30,1.75068493150685,"FRS&C","Army","BBP1",1.5451285253424,1.75353188503072
"2336",2012-09-30,"Q4",2012-07-30,1.75068493150685,"FRS&C","Navy","BBP1",0.468268260024714,0.553986891998764
"2337",2012-09-30,"Q4",2012-07-30,1.75068493150685,"FRS&C","Air Force","BBP1",0.245878097610957,0.196208357910274
"2338",2012-09-30,"Q4",2012-07-30,1.75068493150685,"FRS&C","DLA","BBP1",0.0419235898993924,0.0280098521236055
"2339",2012-09-30,"Q4",2012-07-30,1.75068493150685,"FRS&C","MDA","BBP1",0.00353863031613634,0.00117954343871211
"2340",2012-09-30,"Q4",2012-07-30,1.75068493150685,"FRS&C","MilitaryHealth","BBP1",1.7299969107198e-05,0.000262043805993204
"2341",2012-09-30,"Q4",2012-07-30,1.75068493150685,"FRS&C","Additional DoD Components","BBP1",0.0111691304088147,0.0141840321010538
"2342",2012-09-30,"Q4",2012-07-30,1.75068493150685,"ICT","Army","BBP1",0.14597151532283,0.144114881907116
"2343",2012-09-30,"Q4",2012-07-30,1.75068493150685,"ICT","Navy","BBP1",0.268633665214705,0.274964979349878
"2344",2012-09-30,"Q4",2012-07-30,1.75068493150685,"ICT","Air Force","BBP1",0.0649360081659973,0.0725654247142416
"2345",2012-09-30,"Q4",2012-07-30,1.75068493150685,"ICT","DLA","BBP1",0.00630436849963958,0.0164063964816531
"2346",2012-09-30,"Q4",2012-07-30,1.75068493150685,"ICT","MDA","BBP1",-0.000205952013180929,0.000202379912813648
"2347",2012-09-30,"Q4",2012-07-30,1.75068493150685,"ICT","MilitaryHealth","BBP1",1.01465966429822e-05,0.0010399437648028
"2348",2012-09-30,"Q4",2012-07-30,1.75068493150685,"ICT","Additional DoD Components","BBP1",0.188184443208732,0.19238048620808
"2349",2012-09-30,"Q4",2012-07-30,1.75068493150685,"MED","Army","BBP1",0.0424411777777778,0.0476447339958123
"2350",2012-09-30,"Q4",2012-07-30,1.75068493150685,"MED","Navy","BBP1",0.0213195550612707,0.0235539784093639
"2351",2012-09-30,"Q4",2012-07-30,1.75068493150685,"MED","Air Force","BBP1",0.0179812403768922,0.0375432529742903
"2352",2012-09-30,"Q4",2012-07-30,1.75068493150685,"MED","DLA","BBP1",0.000931330738337967,0.000314128239453541
"2353",2012-09-30,"Q4",2012-07-30,1.75068493150685,"MED","MilitaryHealth","BBP1",0.53737647879724,0.2282229575121
"2354",2012-09-30,"Q4",2012-07-30,1.75068493150685,"MED","Additional DoD Components","BBP1",0.00257185888168057,0.000876894641815124
"2355",2012-09-30,"Q4",2012-07-30,1.75068493150685,"PAMS","Army","BBP1",0.626032014159201,1.15831902723372
"2356",2012-09-30,"Q4",2012-07-30,1.75068493150685,"PAMS","Navy","BBP1",0.583392248172176,0.556204349373563
"2357",2012-09-30,"Q4",2012-07-30,1.75068493150685,"PAMS","Air Force","BBP1",0.440768434991247,0.559614688092541
"2358",2012-09-30,"Q4",2012-07-30,1.75068493150685,"PAMS","DLA","BBP1",0.0220906977963135,0.0210535058593348
"2359",2012-09-30,"Q4",2012-07-30,1.75068493150685,"PAMS","MDA","BBP1",0.0137108072289157,0.0221862689355713
"2360",2012-09-30,"Q4",2012-07-30,1.75068493150685,"PAMS","MilitaryHealth","BBP1",0.000676778817835444,0.00120477291387773
"2361",2012-09-30,"Q4",2012-07-30,1.75068493150685,"PAMS","Additional DoD Components","BBP1",0.246415949562352,0.295655663210105
"2362",2012-09-30,"Q4",2012-09-30,0.750684931506849,"ERS","Army","Section 808
FY12 NDAA
Implem.",0.0127142323756565,NA
"2363",2012-09-30,"Q4",2012-09-30,0.750684931506849,"ERS","Navy","Section 808
FY12 NDAA
Implem.",0.0235684560292452,NA
"2364",2012-09-30,"Q4",2012-09-30,0.750684931506849,"ERS","Air Force","Section 808
FY12 NDAA
Implem.",0.00231010143136649,NA
"2365",2012-09-30,"Q4",2012-09-30,0.750684931506849,"ERS","DLA","Section 808
FY12 NDAA
Implem.",0.000196130377921944,NA
"2366",2012-09-30,"Q4",2012-09-30,0.750684931506849,"ERS","MilitaryHealth","Section 808
FY12 NDAA
Implem.",5.36813922356091e-06,NA
"2367",2012-09-30,"Q4",2012-09-30,0.750684931506849,"ERS","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.000445967789105139,NA
"2368",2012-09-30,"Q4",2012-09-30,0.750684931506849,"FRS&C","Army","Section 808
FY12 NDAA
Implem.",0.157438594140665,NA
"2369",2012-09-30,"Q4",2012-09-30,0.750684931506849,"FRS&C","Navy","Section 808
FY12 NDAA
Implem.",0.074187400205952,NA
"2370",2012-09-30,"Q4",2012-09-30,0.750684931506849,"FRS&C","Air Force","Section 808
FY12 NDAA
Implem.",0.0324668351045206,NA
"2371",2012-09-30,"Q4",2012-09-30,0.750684931506849,"FRS&C","DLA","Section 808
FY12 NDAA
Implem.",0.0115014495932448,NA
"2372",2012-09-30,"Q4",2012-09-30,0.750684931506849,"FRS&C","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.000238816805684276,NA
"2373",2012-09-30,"Q4",2012-09-30,0.750684931506849,"ICT","Army","Section 808
FY12 NDAA
Implem.",0.0289854706312429,NA
"2374",2012-09-30,"Q4",2012-09-30,0.750684931506849,"ICT","Navy","Section 808
FY12 NDAA
Implem.",0.0697299364226135,NA
"2375",2012-09-30,"Q4",2012-09-30,0.750684931506849,"ICT","Air Force","Section 808
FY12 NDAA
Implem.",0.00226125883019257,NA
"2376",2012-09-30,"Q4",2012-09-30,0.750684931506849,"ICT","DLA","Section 808
FY12 NDAA
Implem.",0.00151690636391721,NA
"2377",2012-09-30,"Q4",2012-09-30,0.750684931506849,"ICT","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.00141595228091855,NA
"2378",2012-09-30,"Q4",2012-09-30,0.750684931506849,"MED","Army","Section 808
FY12 NDAA
Implem.",0.00114708351354134,NA
"2379",2012-09-30,"Q4",2012-09-30,0.750684931506849,"MED","Navy","Section 808
FY12 NDAA
Implem.",2.4038718978478e-05,NA
"2380",2012-09-30,"Q4",2012-09-30,0.750684931506849,"MED","Air Force","Section 808
FY12 NDAA
Implem.",0.000479845834620533,NA
"2381",2012-09-30,"Q4",2012-09-30,0.750684931506849,"PAMS","Army","Section 808
FY12 NDAA
Implem.",0.0868286498609824,NA
"2382",2012-09-30,"Q4",2012-09-30,0.750684931506849,"PAMS","Navy","Section 808
FY12 NDAA
Implem.",0.0427087298218515,NA
"2383",2012-09-30,"Q4",2012-09-30,0.750684931506849,"PAMS","Air Force","Section 808
FY12 NDAA
Implem.",0.0147740596848934,NA
"2384",2012-09-30,"Q4",2012-09-30,0.750684931506849,"PAMS","DLA","Section 808
FY12 NDAA
Implem.",0.00993622742251055,NA
"2385",2012-09-30,"Q4",2012-09-30,0.750684931506849,"PAMS","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.0371883727731439,NA
"2386",2012-09-30,"Q4",2012-09-30,0.835616438356164,"ERS","Army","Section 808
FY12 NDAA
Implem.",0.12185399257543,NA
"2387",2012-09-30,"Q4",2012-09-30,0.835616438356164,"ERS","Navy","Section 808
FY12 NDAA
Implem.",0.21267609695191,NA
"2388",2012-09-30,"Q4",2012-09-30,0.835616438356164,"ERS","Air Force","Section 808
FY12 NDAA
Implem.",0.180413665029348,NA
"2389",2012-09-30,"Q4",2012-09-30,0.835616438356164,"ERS","DLA","Section 808
FY12 NDAA
Implem.",0.00240443635053033,NA
"2390",2012-09-30,"Q4",2012-09-30,0.835616438356164,"ERS","MDA","Section 808
FY12 NDAA
Implem.",0.00716343733909999,NA
"2391",2012-09-30,"Q4",2012-09-30,0.835616438356164,"ERS","MilitaryHealth","Section 808
FY12 NDAA
Implem.",4.17911852538359e-05,NA
"2392",2012-09-30,"Q4",2012-09-30,0.835616438356164,"ERS","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.410351429224591,NA
"2393",2012-09-30,"Q4",2012-09-30,0.835616438356164,"FRS&C","Army","Section 808
FY12 NDAA
Implem.",1.82605799640614,NA
"2394",2012-09-30,"Q4",2012-09-30,0.835616438356164,"FRS&C","Navy","Section 808
FY12 NDAA
Implem.",0.622457802069818,NA
"2395",2012-09-30,"Q4",2012-09-30,0.835616438356164,"FRS&C","Air Force","Section 808
FY12 NDAA
Implem.",0.270387982679436,NA
"2396",2012-09-30,"Q4",2012-09-30,0.835616438356164,"FRS&C","DLA","Section 808
FY12 NDAA
Implem.",0.0204742294502111,NA
"2397",2012-09-30,"Q4",2012-09-30,0.835616438356164,"FRS&C","MilitaryHealth","Section 808
FY12 NDAA
Implem.",2.47611986407167e-06,NA
"2398",2012-09-30,"Q4",2012-09-30,0.835616438356164,"FRS&C","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.0205772099474822,NA
"2399",2012-09-30,"Q4",2012-09-30,0.835616438356164,"ICT","Army","Section 808
FY12 NDAA
Implem.",0.149146519235918,NA
"2400",2012-09-30,"Q4",2012-09-30,0.835616438356164,"ICT","Navy","Section 808
FY12 NDAA
Implem.",0.406717415436103,NA
"2401",2012-09-30,"Q4",2012-09-30,0.835616438356164,"ICT","Air Force","Section 808
FY12 NDAA
Implem.",0.0925196325198229,NA
"2402",2012-09-30,"Q4",2012-09-30,0.835616438356164,"ICT","DLA","Section 808
FY12 NDAA
Implem.",0.023891631098754,NA
"2403",2012-09-30,"Q4",2012-09-30,0.835616438356164,"ICT","MilitaryHealth","Section 808
FY12 NDAA
Implem.",3.02644423849243e-05,NA
"2404",2012-09-30,"Q4",2012-09-30,0.835616438356164,"ICT","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.0867189820306869,NA
"2405",2012-09-30,"Q4",2012-09-30,0.835616438356164,"MED","Army","Section 808
FY12 NDAA
Implem.",0.0401119101637319,NA
"2406",2012-09-30,"Q4",2012-09-30,0.835616438356164,"MED","Navy","Section 808
FY12 NDAA
Implem.",0.141421771424158,NA
"2407",2012-09-30,"Q4",2012-09-30,0.835616438356164,"MED","Air Force","Section 808
FY12 NDAA
Implem.",0.0155102330244053,NA
"2408",2012-09-30,"Q4",2012-09-30,0.835616438356164,"MED","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.0146330812171764,NA
"2409",2012-09-30,"Q4",2012-09-30,0.835616438356164,"MED","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.000172726804654515,NA
"2410",2012-09-30,"Q4",2012-09-30,0.835616438356164,"PAMS","Army","Section 808
FY12 NDAA
Implem.",0.73043602965709,NA
"2411",2012-09-30,"Q4",2012-09-30,0.835616438356164,"PAMS","Navy","Section 808
FY12 NDAA
Implem.",0.385806726433941,NA
"2412",2012-09-30,"Q4",2012-09-30,0.835616438356164,"PAMS","Air Force","Section 808
FY12 NDAA
Implem.",0.192443892585728,NA
"2413",2012-09-30,"Q4",2012-09-30,0.835616438356164,"PAMS","DLA","Section 808
FY12 NDAA
Implem.",0.00400253380702296,NA
"2414",2012-09-30,"Q4",2012-09-30,0.835616438356164,"PAMS","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.000431237308207188,NA
"2415",2012-09-30,"Q4",2012-09-30,0.835616438356164,"PAMS","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.202159475502008,NA
"2416",2012-09-30,"Q4",2012-09-30,0.920547945205479,"ERS","Army","Section 808
FY12 NDAA
Implem.",0.405153826835547,0.179907350595545
"2417",2012-09-30,"Q4",2012-09-30,0.920547945205479,"ERS","Navy","Section 808
FY12 NDAA
Implem.",0.338134043682422,0.191459532221192
"2418",2012-09-30,"Q4",2012-09-30,0.920547945205479,"ERS","Air Force","Section 808
FY12 NDAA
Implem.",0.201569229770364,0.128097665410359
"2419",2012-09-30,"Q4",2012-09-30,0.920547945205479,"ERS","DLA","Section 808
FY12 NDAA
Implem.",0.00477148307074452,0.0024573499330656
"2420",2012-09-30,"Q4",2012-09-30,0.920547945205479,"ERS","MDA","Section 808
FY12 NDAA
Implem.",0.0041123921326331,NA
"2421",2012-09-30,"Q4",2012-09-30,0.920547945205479,"ERS","MilitaryHealth","Section 808
FY12 NDAA
Implem.",6.39299351251159e-05,3.70297532008375e-05
"2422",2012-09-30,"Q4",2012-09-30,0.920547945205479,"ERS","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.405585638677788,0.272127678563828
"2423",2012-09-30,"Q4",2012-09-30,0.920547945205479,"FRS&C","Army","Section 808
FY12 NDAA
Implem.",6.65622423211822,2.87990694088834
"2424",2012-09-30,"Q4",2012-09-30,0.920547945205479,"FRS&C","Navy","Section 808
FY12 NDAA
Implem.",2.43846272210895,1.04503597479491
"2425",2012-09-30,"Q4",2012-09-30,0.920547945205479,"FRS&C","Air Force","Section 808
FY12 NDAA
Implem.",1.25165501981258,0.518169945865513
"2426",2012-09-30,"Q4",2012-09-30,0.920547945205479,"FRS&C","DLA","Section 808
FY12 NDAA
Implem.",0.0327341237886932,0.021569934277383
"2427",2012-09-30,"Q4",2012-09-30,0.920547945205479,"FRS&C","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.000112395520543713,NA
"2428",2012-09-30,"Q4",2012-09-30,0.920547945205479,"FRS&C","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.0399157310781588,0.0202439192771084
"2429",2012-09-30,"Q4",2012-09-30,0.920547945205479,"ICT","Army","Section 808
FY12 NDAA
Implem.",0.511092778354443,0.229741589407201
"2430",2012-09-30,"Q4",2012-09-30,0.920547945205479,"ICT","Navy","Section 808
FY12 NDAA
Implem.",0.9493557309031,0.475267694253939
"2431",2012-09-30,"Q4",2012-09-30,0.920547945205479,"ICT","Air Force","Section 808
FY12 NDAA
Implem.",0.225102743857481,0.106627878402499
"2432",2012-09-30,"Q4",2012-09-30,0.920547945205479,"ICT","DLA","Section 808
FY12 NDAA
Implem.",0.129121151848419,0.0515098964370302
"2433",2012-09-30,"Q4",2012-09-30,0.920547945205479,"ICT","MDA","Section 808
FY12 NDAA
Implem.",0.00194908866234167,NA
"2434",2012-09-30,"Q4",2012-09-30,0.920547945205479,"ICT","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.0231756953866749,NA
"2435",2012-09-30,"Q4",2012-09-30,0.920547945205479,"ICT","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.609750442055401,0.232628458789002
"2436",2012-09-30,"Q4",2012-09-30,0.920547945205479,"MED","Army","Section 808
FY12 NDAA
Implem.",0.1279206626609,0.0563932187793911
"2437",2012-09-30,"Q4",2012-09-30,0.920547945205479,"MED","Navy","Section 808
FY12 NDAA
Implem.",0.106762369168984,0.0827360597707067
"2438",2012-09-30,"Q4",2012-09-30,0.920547945205479,"MED","Air Force","Section 808
FY12 NDAA
Implem.",0.0437109028318402,0.0199003272302887
"2439",2012-09-30,"Q4",2012-09-30,0.920547945205479,"MED","DLA","Section 808
FY12 NDAA
Implem.",3.8693234476367e-05,NA
"2440",2012-09-30,"Q4",2012-09-30,0.920547945205479,"MED","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.000169591185253836,NA
"2441",2012-09-30,"Q4",2012-09-30,0.920547945205479,"MED","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.000491583029554114,NA
"2442",2012-09-30,"Q4",2012-09-30,0.920547945205479,"PAMS","Army","Section 808
FY12 NDAA
Implem.",2.68835506635774,1.16853991529194
"2443",2012-09-30,"Q4",2012-09-30,0.920547945205479,"PAMS","Navy","Section 808
FY12 NDAA
Implem.",1.11756382432293,0.515359760192908
"2444",2012-09-30,"Q4",2012-09-30,0.920547945205479,"PAMS","Air Force","Section 808
FY12 NDAA
Implem.",0.918633764154052,0.375283905474891
"2445",2012-09-30,"Q4",2012-09-30,0.920547945205479,"PAMS","DLA","Section 808
FY12 NDAA
Implem.",0.0516433604160231,0.0218607072151855
"2446",2012-09-30,"Q4",2012-09-30,0.920547945205479,"PAMS","MDA","Section 808
FY12 NDAA
Implem.",3.29523221089486e-05,NA
"2447",2012-09-30,"Q4",2012-09-30,0.920547945205479,"PAMS","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.0186610640613737,NA
