"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ProductOrServiceArea","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"2270",2012-09-30,"Q4",2012-09-30,3.75068493150685,"PAMS","Air Force","CARTER",0.155223999948512,0.269543041664092
"2271",2012-09-30,"Q4",2012-09-30,3.75068493150685,"PAMS","DLA","CARTER",0.00293877002368448,0.00320842753235163
"2272",2012-09-30,"Q4",2012-09-30,3.75068493150685,"PAMS","MDA","CARTER",0.0132332140768201,0.0221761825146741
"2273",2012-09-30,"Q4",2012-09-30,3.75068493150685,"PAMS","MilitaryHealth","CARTER",0.000921261198640717,0.000594787687502145
"2274",2012-09-30,"Q4",2012-09-30,3.75068493150685,"PAMS","Additional DoD Components","CARTER",0.184884588353414,0.212468006799849
"2275",2012-09-30,"Q4",2012-09-30,3.83561643835616,"ERS","Army","CARTER",0.0353145797961075,0.108547128709711
"2276",2012-09-30,"Q4",2012-09-30,3.83561643835616,"ERS","Navy","CARTER",0.118600429708578,0.193945019843476
"2277",2012-09-30,"Q4",2012-09-30,3.83561643835616,"ERS","Air Force","CARTER",0.167697738224694,0.176186920711907
"2278",2012-09-30,"Q4",2012-09-30,3.83561643835616,"ERS","DLA","CARTER",0.000911630872206776,0.00297143419833179
"2279",2012-09-30,"Q4",2012-09-30,3.83561643835616,"ERS","MDA","CARTER",0,0
"2280",2012-09-30,"Q4",2012-09-30,3.83561643835616,"ERS","MilitaryHealth","CARTER",4.84512408608794e-06,6.0714468128926e-05
"2281",2012-09-30,"Q4",2012-09-30,3.83561643835616,"ERS","Additional DoD Components","CARTER",-0.000759187323653589,0.00620532469364638
"2282",2012-09-30,"Q4",2012-09-30,3.83561643835616,"FRS&C","Army","CARTER",0.206077457862218,0.284078583008959
"2283",2012-09-30,"Q4",2012-09-30,3.83561643835616,"FRS&C","Navy","CARTER",0.0999869928843579,0.077472910434902
"2284",2012-09-30,"Q4",2012-09-30,3.83561643835616,"FRS&C","Air Force","CARTER",0.0562617263927505,0.0536133493255072
"2285",2012-09-30,"Q4",2012-09-30,3.83561643835616,"FRS&C","DLA","CARTER",0.0207027804448564,0.0188739218343459
"2286",2012-09-30,"Q4",2012-09-30,3.83561643835616,"FRS&C","Additional DoD Components","CARTER",0.00114426491607455,0.00164638974702228
"2287",2012-09-30,"Q4",2012-09-30,3.83561643835616,"ICT","Army","CARTER",0.150973754515498,0.106338755878214
"2288",2012-09-30,"Q4",2012-09-30,3.83561643835616,"ICT","Navy","CARTER",0.107921796921017,0.081143277952837
"2289",2012-09-30,"Q4",2012-09-30,3.83561643835616,"ICT","Air Force","CARTER",0.027674438214396,0.0366792221261113
"2290",2012-09-30,"Q4",2012-09-30,3.83561643835616,"ICT","DLA","CARTER",0.01015047493564,0.0115767916520784
"2291",2012-09-30,"Q4",2012-09-30,3.83561643835616,"ICT","MDA","CARTER",0,-6.86506710603096e-05
"2292",2012-09-30,"Q4",2012-09-30,3.83561643835616,"ICT","MilitaryHealth","CARTER",1.78992894655545e-05,3.57697456492637e-05
"2293",2012-09-30,"Q4",2012-09-30,3.83561643835616,"ICT","Additional DoD Components","CARTER",0.180627735228092,0.183241030504926
"2294",2012-09-30,"Q4",2012-09-30,3.83561643835616,"MED","Army","CARTER",0.0105990635258985,0.00453508211993272
"2295",2012-09-30,"Q4",2012-09-30,3.83561643835616,"MED","Navy","CARTER",0.00795010017505921,0.0092286594480486
"2296",2012-09-30,"Q4",2012-09-30,3.83561643835616,"MED","Air Force","CARTER",0.000460749479971166,0.00245378607764391
"2297",2012-09-30,"Q4",2012-09-30,3.83561643835616,"MED","DLA","CARTER",0.000279707311296468,9.31882126797789e-05
"2298",2012-09-30,"Q4",2012-09-30,3.83561643835616,"MED","MilitaryHealth","CARTER",-0.0116139578931109,0.217856065310816
"2299",2012-09-30,"Q4",2012-09-30,3.83561643835616,"MED","Additional DoD Components","CARTER",-0.000406787704664813,0.000543440380324718
"2300",2012-09-30,"Q4",2012-09-30,3.83561643835616,"PAMS","Army","CARTER",0.756859173040881,1.10232971085024
"2301",2012-09-30,"Q4",2012-09-30,3.83561643835616,"PAMS","Navy","CARTER",0.467454416980744,0.371365333553015
"2302",2012-09-30,"Q4",2012-09-30,3.83561643835616,"PAMS","Air Force","CARTER",0.146727910524148,0.232588523070058
"2303",2012-09-30,"Q4",2012-09-30,3.83561643835616,"PAMS","DLA","CARTER",0.00371706665636907,0.00345463781278962
"2304",2012-09-30,"Q4",2012-09-30,3.83561643835616,"PAMS","MDA","CARTER",0.0131442545875811,0.0154297737994714
"2305",2012-09-30,"Q4",2012-09-30,3.83561643835616,"PAMS","MilitaryHealth","CARTER",0.00354408417258779,0.00179932895685305
"2306",2012-09-30,"Q4",2012-09-30,3.83561643835616,"PAMS","Additional DoD Components","CARTER",0.0647946827309237,0.171610347355233
"2307",2012-09-30,"Q4",2012-09-30,3.92054794520548,"ERS","Army","CARTER",0.195560719019668,0.154835054131054
"2308",2012-09-30,"Q4",2012-09-30,3.92054794520548,"ERS","Navy","CARTER",0.501697035001545,0.281285251467408
"2309",2012-09-30,"Q4",2012-09-30,3.92054794520548,"ERS","Air Force","CARTER",0.147152537205231,0.143825803748327
"2310",2012-09-30,"Q4",2012-09-30,3.92054794520548,"ERS","DLA","CARTER",0.00192924458861085,0.0028935958363368
"2311",2012-09-30,"Q4",2012-09-30,3.92054794520548,"ERS","MDA","CARTER",0.00266396663577386,0.000887988878591288
"2312",2012-09-30,"Q4",2012-09-30,3.92054794520548,"ERS","MilitaryHealth","CARTER",3.70353207702605e-05,4.45200082380805e-05
"2313",2012-09-30,"Q4",2012-09-30,3.92054794520548,"ERS","Additional DoD Components","CARTER",0.0136485467305118,0.00296666653623039
"2314",2012-09-30,"Q4",2012-09-30,3.92054794520548,"FRS&C","Army","CARTER",-0.220804138214396,0.0589160767308551
"2315",2012-09-30,"Q4",2012-09-30,3.92054794520548,"FRS&C","Navy","CARTER",0.15932968334878,0.10615079288779
"2316",2012-09-30,"Q4",2012-09-30,3.92054794520548,"FRS&C","Air Force","CARTER",0.105577283750386,0.0689326505200288
"2317",2012-09-30,"Q4",2012-09-30,3.92054794520548,"FRS&C","DLA","CARTER",0.0103777074451653,0.0212113556413689
"2318",2012-09-30,"Q4",2012-09-30,3.92054794520548,"FRS&C","MDA","CARTER",2.59237565647204e-05,0.000364144447876978
"2319",2012-09-30,"Q4",2012-09-30,3.92054794520548,"FRS&C","MilitaryHealth","CARTER",3.02749459375965e-06,2.26334328768064e-05
"2320",2012-09-30,"Q4",2012-09-30,3.92054794520548,"FRS&C","Additional DoD Components","CARTER",0.0273334415302235,0.0106844628290942
"2321",2012-09-30,"Q4",2012-09-30,3.92054794520548,"ICT","Army","CARTER",0.218661849253424,0.151702796399272
"2322",2012-09-30,"Q4",2012-09-30,3.92054794520548,"ICT","Navy","CARTER",0.13859052304603,0.0997544019084887
"2323",2012-09-30,"Q4",2012-09-30,3.92054794520548,"ICT","Air Force","CARTER",0.0779019767287612,0.0478536458179041
"2324",2012-09-30,"Q4",2012-09-30,3.92054794520548,"ICT","DLA","CARTER",0.0229574031407682,0.012321804496619
"2325",2012-09-30,"Q4",2012-09-30,3.92054794520548,"ICT","MDA","CARTER",-1.71483781278962e-05,-7.43667971029417e-05
"2326",2012-09-30,"Q4",2012-09-30,3.92054794520548,"ICT","MilitaryHealth","CARTER",3.03498094943878e-05,2.18496893557135e-05
"2327",2012-09-30,"Q4",2012-09-30,3.92054794520548,"ICT","Additional DoD Components","CARTER",0.291600340634229,0.223037153715683
"2328",2012-09-30,"Q4",2012-09-30,3.92054794520548,"MED","Army","CARTER",0.030575643013078,0.0162587551127587
"2329",2012-09-30,"Q4",2012-09-30,3.92054794520548,"MED","Navy","CARTER",0.000799964287920914,0.010842654168812
"2330",2012-09-30,"Q4",2012-09-30,3.92054794520548,"MED","Air Force","CARTER",0.00080474188034188,0.00271560872893283
"2331",2012-09-30,"Q4",2012-09-30,3.92054794520548,"MED","DLA","CARTER",4.08428586139429e-06,9.45496413002437e-05
"2332",2012-09-30,"Q4",2012-09-30,3.92054794520548,"MED","MilitaryHealth","CARTER",0.231963812707239,0.254075580849895
"2333",2012-09-30,"Q4",2012-09-30,3.92054794520548,"MED","Additional DoD Components","CARTER",-4.20142106889095e-05,3.4030432842481e-05
"2334",2012-09-30,"Q4",2012-09-30,3.92054794520548,"PAMS","Army","CARTER",2.34750126120894,1.52440679302852
"2335",2012-09-30,"Q4",2012-09-30,3.92054794520548,"PAMS","Navy","CARTER",0.735691263711255,0.514158520766828
"2336",2012-09-30,"Q4",2012-09-30,3.92054794520548,"PAMS","Air Force","CARTER",0.314677758490372,0.205543222987677
"2337",2012-09-30,"Q4",2012-09-30,3.92054794520548,"PAMS","DLA","CARTER",0.0116993988054783,0.00611841182851062
"2338",2012-09-30,"Q4",2012-09-30,3.92054794520548,"PAMS","MDA","CARTER",0.0244461389249305,0.0169412025297772
"2339",2012-09-30,"Q4",2012-09-30,3.92054794520548,"PAMS","MilitaryHealth","CARTER",0.00507026613119143,0.00317853716747331
"2340",2012-09-30,"Q4",2012-09-30,3.92054794520548,"PAMS","Additional DoD Components","CARTER",0.0976747129337864,0.115784661339375
"2341",2012-12-31,"Q1",2013-09-30,1.0027397260274,"ERS","Army","KENDALL",0.149171679659795,0.394981785675223
"2342",2012-12-31,"Q1",2013-09-30,1.0027397260274,"ERS","Navy","KENDALL",0.172390260269524,0.314641346726302
"2343",2012-12-31,"Q1",2013-09-30,1.0027397260274,"ERS","Air Force","KENDALL",0.478376835993602,0.331030191169254
"2344",2012-12-31,"Q1",2013-09-30,1.0027397260274,"ERS","DLA","KENDALL",0.0263352554780136,0.0116167526463801
"2345",2012-12-31,"Q1",2013-09-30,1.0027397260274,"ERS","MDA","KENDALL",0,0.00376603954278653
"2346",2012-12-31,"Q1",2013-09-30,1.0027397260274,"ERS","Additional DoD Components","KENDALL",0.709491702298771,0.508442678595523
"2347",2012-12-31,"Q1",2013-09-30,1.0027397260274,"FRS&C","Army","KENDALL",0.515655674596831,3.06098188888236
"2348",2012-12-31,"Q1",2013-09-30,1.0027397260274,"FRS&C","Navy","KENDALL",0.404319534710978,1.18168528189607
"2349",2012-12-31,"Q1",2013-09-30,1.0027397260274,"FRS&C","Air Force","KENDALL",0.293430212749061,0.611433968403739
"2350",2012-12-31,"Q1",2013-09-30,1.0027397260274,"FRS&C","DLA","KENDALL",0.03157110882157,0.028082771498619
"2351",2012-12-31,"Q1",2013-09-30,1.0027397260274,"FRS&C","Additional DoD Components","KENDALL",0.000357525267391084,0.0217920585992392
"2352",2012-12-31,"Q1",2013-09-30,1.0027397260274,"ICT","Army","KENDALL",0.0680846849982736,0.276962060032205
"2353",2012-12-31,"Q1",2013-09-30,1.0027397260274,"ICT","Navy","KENDALL",0.400426494542703,0.653570533999389
"2354",2012-12-31,"Q1",2013-09-30,1.0027397260274,"ICT","Air Force","KENDALL",0.0790868099371382,0.140772348433033
"2355",2012-12-31,"Q1",2013-09-30,1.0027397260274,"ICT","DLA","KENDALL",0.0145895893977861,0.0580323556428072
"2356",2012-12-31,"Q1",2013-09-30,1.0027397260274,"ICT","MDA","KENDALL",0,0.00080313047060035
"2357",2012-12-31,"Q1",2013-09-30,1.0027397260274,"ICT","MilitaryHealth","KENDALL",6.69036254696862e-06,0.00791470110564287
"2358",2012-12-31,"Q1",2013-09-30,1.0027397260274,"ICT","Additional DoD Components","KENDALL",0.2730641449477,0.354171883492504
"2359",2012-12-31,"Q1",2013-09-30,1.0027397260274,"MED","Army","KENDALL",0.178013128331776,0.118111542200593
"2360",2012-12-31,"Q1",2013-09-30,1.0027397260274,"MED","Navy","KENDALL",0.00173317259987814,0.083749143755103
"2361",2012-12-31,"Q1",2013-09-30,1.0027397260274,"MED","Air Force","KENDALL",0.103065751573068,0.0576115883062528
"2362",2012-12-31,"Q1",2013-09-30,1.0027397260274,"MED","DLA","KENDALL",1.90311770082259e-05,0.000329685049940853
"2363",2012-12-31,"Q1",2013-09-30,1.0027397260274,"MED","MilitaryHealth","KENDALL",0.0607142406832538,0.0261685019282284
"2364",2012-12-31,"Q1",2013-09-30,1.0027397260274,"MED","Additional DoD Components","KENDALL",3.88195187366711e-05,0.000243165109890908
"2365",2012-12-31,"Q1",2013-09-30,1.0027397260274,"PAMS","Army","KENDALL",0.44689617595623,1.68037672483476
"2366",2012-12-31,"Q1",2013-09-30,1.0027397260274,"PAMS","Navy","KENDALL",0.215753941026506,0.709141248673614
"2367",2012-12-31,"Q1",2013-09-30,1.0027397260274,"PAMS","Air Force","KENDALL",0.553838907022139,0.716809026454261
"2368",2012-12-31,"Q1",2013-09-30,1.0027397260274,"PAMS","DLA","KENDALL",0.00471527456037372,0.0210794892031644
"2369",2012-12-31,"Q1",2013-09-30,1.0027397260274,"PAMS","MDA","KENDALL",0.000131266375545852,0.00111310818223066
"2370",2012-12-31,"Q1",2013-09-30,1.0027397260274,"PAMS","MilitaryHealth","KENDALL",0,0.00856371007448598
"2371",2012-12-31,"Q1",2013-09-30,1.0027397260274,"PAMS","Additional DoD Components","KENDALL",0.990508533716462,0.556370394687144
"2372",2012-12-31,"Q1",2013-09-30,1.08767123287671,"ERS","Army","KENDALL",0.180125000341018,0.355294967284107
"2373",2012-12-31,"Q1",2013-09-30,1.08767123287671,"ERS","Navy","KENDALL",0.353866261137098,0.342648839991752
"2374",2012-12-31,"Q1",2013-09-30,1.08767123287671,"ERS","Air Force","KENDALL",1.62308154371291,0.795136150781928
"2375",2012-12-31,"Q1",2013-09-30,1.08767123287671,"ERS","DLA","KENDALL",0.0145739351087641,0.015496047883438
"2376",2012-12-31,"Q1",2013-09-30,1.08767123287671,"ERS","MDA","KENDALL",0.00449273890525033,0.00287580673150331
"2377",2012-12-31,"Q1",2013-09-30,1.08767123287671,"ERS","MilitaryHealth","KENDALL",1.33665075657561e-05,3.96958759815693e-05
"2378",2012-12-31,"Q1",2013-09-30,1.08767123287671,"ERS","Additional DoD Components","KENDALL",0.11014267577648,0.408810188239754
"2379",2012-12-31,"Q1",2013-09-30,1.08767123287671,"FRS&C","Army","KENDALL",0.558362953343455,2.61028809509931
"2380",2012-12-31,"Q1",2013-09-30,1.08767123287671,"FRS&C","Navy","KENDALL",0.537826298902711,1.14462596266167
"2381",2012-12-31,"Q1",2013-09-30,1.08767123287671,"FRS&C","Air Force","KENDALL",0.0866287669299279,0.547712904114326
"2382",2012-12-31,"Q1",2013-09-30,1.08767123287671,"FRS&C","DLA","KENDALL",0.0129136284813649,0.0261697324292315
"2383",2012-12-31,"Q1",2013-09-30,1.08767123287671,"FRS&C","MDA","KENDALL",0.0026367903930131,0.00238557344271274
"2384",2012-12-31,"Q1",2013-09-30,1.08767123287671,"FRS&C","Additional DoD Components","KENDALL",0.0495371719355134,0.0318856900057462
"2385",2012-12-31,"Q1",2013-09-30,1.08767123287671,"ICT","Army","KENDALL",0.108261854272266,0.243168218293901
"2386",2012-12-31,"Q1",2013-09-30,1.08767123287671,"ICT","Navy","KENDALL",0.205481328172235,0.554600594239686
"2387",2012-12-31,"Q1",2013-09-30,1.08767123287671,"ICT","Air Force","KENDALL",0.0825354933297451,0.136011285512124
"2388",2012-12-31,"Q1",2013-09-30,1.08767123287671,"ICT","DLA","KENDALL",0.0327418453336041,0.0600427491393448
"2389",2012-12-31,"Q1",2013-09-30,1.08767123287671,"ICT","MDA","KENDALL",0.00320805118310145,0.0017180168550818
"2390",2012-12-31,"Q1",2013-09-30,1.08767123287671,"ICT","MilitaryHealth","KENDALL",0.00317342482989743,0.0089624212348137
"2391",2012-12-31,"Q1",2013-09-30,1.08767123287671,"ICT","Additional DoD Components","KENDALL",0.0807732849091094,0.339992207467115
"2392",2012-12-31,"Q1",2013-09-30,1.08767123287671,"MED","Army","KENDALL",0.0588463321539555,0.124961006462669
"2393",2012-12-31,"Q1",2013-09-30,1.08767123287671,"MED","Navy","KENDALL",0.00440794772123489,0.0377021940252747
"2394",2012-12-31,"Q1",2013-09-30,1.08767123287671,"MED","Air Force","KENDALL",0.0171015598706205,0.0552496377382919
"2395",2012-12-31,"Q1",2013-09-30,1.08767123287671,"MED","DLA","KENDALL",0.000531903117700823,0.000196542509728472
"2396",2012-12-31,"Q1",2013-09-30,1.08767123287671,"MED","MilitaryHealth","KENDALL",0.000855963907687621,0.0215558143576917
"2397",2012-12-31,"Q1",2013-09-30,1.08767123287671,"MED","Additional DoD Components","KENDALL",0.000198991883416269,0.000243131477235685
"2398",2012-12-31,"Q1",2013-09-30,1.08767123287671,"PAMS","Army","KENDALL",0.999450594165736,1.65809577020748
"2399",2012-12-31,"Q1",2013-09-30,1.08767123287671,"PAMS","Navy","KENDALL",0.303004665074134,0.639925900756644
"2400",2012-12-31,"Q1",2013-09-30,1.08767123287671,"PAMS","Air Force","KENDALL",0.216497667238651,0.688804505342619
"2401",2012-12-31,"Q1",2013-09-30,1.08767123287671,"PAMS","DLA","KENDALL",0.0419735728245151,0.0334166444875109
"2402",2012-12-31,"Q1",2013-09-30,1.08767123287671,"PAMS","MDA","KENDALL",0.0195182347891744,0.00743238657572506
"2403",2012-12-31,"Q1",2013-09-30,1.08767123287671,"PAMS","MilitaryHealth","KENDALL",0.0787687663583833,0.0346422895756105
"2404",2012-12-31,"Q1",2013-09-30,1.08767123287671,"PAMS","Additional DoD Components","KENDALL",0.229659883231847,0.552343232069647
"2405",2012-12-31,"Q1",2013-09-30,1.16986301369863,"ERS","Army","KENDALL",0.264132434739718,0.19780970491351
"2406",2012-12-31,"Q1",2013-09-30,1.16986301369863,"ERS","Navy","KENDALL",0.329982527980705,0.285413016462442
"2407",2012-12-31,"Q1",2013-09-30,1.16986301369863,"ERS","Air Force","KENDALL",0.949912034086118,1.01712347126421
"2408",2012-12-31,"Q1",2013-09-30,1.16986301369863,"ERS","DLA","KENDALL",0.00172587213882401,0.0142116875752006
"2409",2012-12-31,"Q1",2013-09-30,1.16986301369863,"ERS","MDA","KENDALL",0.00591210622524627,0.00346828171016553
"2410",2012-12-31,"Q1",2013-09-30,1.16986301369863,"ERS","MilitaryHealth","KENDALL",0.000178478598557936,8.52583470829361e-05
"2411",2012-12-31,"Q1",2013-09-30,1.16986301369863,"ERS","Additional DoD Components","KENDALL",0.505387708889814,0.441674028988355
"2412",2012-12-31,"Q1",2013-09-30,1.16986301369863,"FRS&C","Army","KENDALL",1.03668508586392,0.703567904601401
"2413",2012-12-31,"Q1",2013-09-30,1.16986301369863,"FRS&C","Navy","KENDALL",0.268905850538337,0.403683894717342
"2414",2012-12-31,"Q1",2013-09-30,1.16986301369863,"FRS&C","Air Force","KENDALL",0.136885454768153,0.17231481148238
"2415",2012-12-31,"Q1",2013-09-30,1.16986301369863,"FRS&C","DLA","KENDALL",0.0254286380045699,0.0233044584358349
"2416",2012-12-31,"Q1",2013-09-30,1.16986301369863,"FRS&C","MilitaryHealth","KENDALL",0,3.8290546802595e-05
"2417",2012-12-31,"Q1",2013-09-30,1.16986301369863,"FRS&C","Additional DoD Components","KENDALL",0.00924642400081243,0.0197137070679056
"2418",2012-12-31,"Q1",2013-09-30,1.16986301369863,"ICT","Army","KENDALL",0.119630972556312,0.0986591706089503
"2419",2012-12-31,"Q1",2013-09-30,1.16986301369863,"ICT","Navy","KENDALL",0.372484833480248,0.326130885398395
"2420",2012-12-31,"Q1",2013-09-30,1.16986301369863,"ICT","Air Force","KENDALL",0.393447088460953,0.185023130575945
"2421",2012-12-31,"Q1",2013-09-30,1.16986301369863,"ICT","DLA","KENDALL",0.0379923466030263,0.0284412604448055
"2422",2012-12-31,"Q1",2013-09-30,1.16986301369863,"ICT","MDA","KENDALL",0.000983791002335737,0.00139728072847906
"2423",2012-12-31,"Q1",2013-09-30,1.16986301369863,"ICT","MilitaryHealth","KENDALL",3.45889103280187e-06,0.00106119136115907
"2424",2012-12-31,"Q1",2013-09-30,1.16986301369863,"ICT","Additional DoD Components","KENDALL",0.199396274967401,0.184411234941403
"2425",2012-12-31,"Q1",2013-09-30,1.16986301369863,"MED","Army","KENDALL",0.0602808255006601,0.0990467619954639
"2426",2012-12-31,"Q1",2013-09-30,1.16986301369863,"MED","Navy","KENDALL",0.00297282830679395,0.00303798287596899
"2427",2012-12-31,"Q1",2013-09-30,1.16986301369863,"MED","Air Force","KENDALL",0.0066583489503402,0.0422752201313429
"2428",2012-12-31,"Q1",2013-09-30,1.16986301369863,"MED","MilitaryHealth","KENDALL",0.0121051213765614,0.0245584419891676
"2429",2012-12-31,"Q1",2013-09-30,1.16986301369863,"MED","Additional DoD Components","KENDALL",-8.64231134355641e-05,5.04627629057919e-05
"2430",2012-12-31,"Q1",2013-09-30,1.16986301369863,"PAMS","Army","KENDALL",1.09953940283477,0.848628724318913
"2431",2012-12-31,"Q1",2013-09-30,1.16986301369863,"PAMS","Navy","KENDALL",0.418615573789174,0.312458059963271
"2432",2012-12-31,"Q1",2013-09-30,1.16986301369863,"PAMS","Air Force","KENDALL",0.836890908125825,0.535742494128872
"2433",2012-12-31,"Q1",2013-09-30,1.16986301369863,"PAMS","DLA","KENDALL",0.0828799480846958,0.0431895984898615
"2434",2012-12-31,"Q1",2013-09-30,1.16986301369863,"PAMS","MDA","KENDALL",0.00639728755417894,0.00868226290629972
"2435",2012-12-31,"Q1",2013-09-30,1.16986301369863,"PAMS","MilitaryHealth","KENDALL",0.00206539508906266,0.026944720482482
"2436",2012-12-31,"Q1",2013-09-30,1.16986301369863,"PAMS","Additional DoD Components","KENDALL",0.212261449234691,0.477476622061
"2437",2013-03-31,"Q2",2013-09-30,1.25479452054795,"ERS","Army","KENDALL",0.0832054926703565,0.175820975917031
"2438",2013-03-31,"Q2",2013-09-30,1.25479452054795,"ERS","Navy","KENDALL",0.210832374098406,0.298227054405403
"2439",2013-03-31,"Q2",2013-09-30,1.25479452054795,"ERS","Air Force","KENDALL",0.385225937170204,0.98607317165641
"2440",2013-03-31,"Q2",2013-09-30,1.25479452054795,"ERS","DLA","KENDALL",0.00522184614857317,0.00717388446538709
"2441",2013-03-31,"Q2",2013-09-30,1.25479452054795,"ERS","MDA","KENDALL",0.0062536813242612,0.00555284215158593
"2442",2013-03-31,"Q2",2013-09-30,1.25479452054795,"ERS","MilitaryHealth","KENDALL",9.76446633492434e-06,6.72031908195389e-05
"2443",2013-03-31,"Q2",2013-09-30,1.25479452054795,"ERS","Additional DoD Components","KENDALL",0.299882124934904,0.305137503200399
"2444",2013-03-31,"Q2",2013-09-30,1.25479452054795,"FRS&C","Army","KENDALL",0.982772609556108,0.859273549587827
"2445",2013-03-31,"Q2",2013-09-30,1.25479452054795,"FRS&C","Navy","KENDALL",0.193628975593074,0.333453708344707
"2446",2013-03-31,"Q2",2013-09-30,1.25479452054795,"FRS&C","Air Force","KENDALL",0.0918944816646694,0.10513623445425
"2447",2013-03-31,"Q2",2013-09-30,1.25479452054795,"FRS&C","DLA","KENDALL",0.0145714975012694,0.0176379213290681
"2448",2013-03-31,"Q2",2013-09-30,1.25479452054795,"FRS&C","MilitaryHealth","KENDALL",0.000323540196303443,0.000145311905615719
"2449",2013-03-31,"Q2",2013-09-30,1.25479452054795,"FRS&C","Additional DoD Components","KENDALL",0.00530278363938255,0.0213621265252361
"2450",2013-03-31,"Q2",2013-09-30,1.25479452054795,"ICT","Army","KENDALL",0.0650332931188179,0.097642039982465
"2451",2013-03-31,"Q2",2013-09-30,1.25479452054795,"ICT","Navy","KENDALL",0.307644756464608,0.295203639372364
"2452",2013-03-31,"Q2",2013-09-30,1.25479452054795,"ICT","Air Force","KENDALL",0.0525329860488474,0.176171855946515
"2453",2013-03-31,"Q2",2013-09-30,1.25479452054795,"ICT","DLA","KENDALL",0.0287458240276226,0.0331600053214177
"2454",2013-03-31,"Q2",2013-09-30,1.25479452054795,"ICT","MDA","KENDALL",8.79018990555499e-05,0.00142658136149758
"2455",2013-03-31,"Q2",2013-09-30,1.25479452054795,"ICT","MilitaryHealth","KENDALL",0.000103201543617345,0.00109336175484919
"2456",2013-03-31,"Q2",2013-09-30,1.25479452054795,"ICT","Additional DoD Components","KENDALL",0.137165908774246,0.139111822883586
"2457",2013-03-31,"Q2",2013-09-30,1.25479452054795,"MED","Army","KENDALL",0.0327228616611151,0.0506166731052436
"2458",2013-03-31,"Q2",2013-09-30,1.25479452054795,"MED","Navy","KENDALL",0.00860760894343455,0.00532946165715446
"2459",2013-03-31,"Q2",2013-09-30,1.25479452054795,"MED","Air Force","KENDALL",0.00893361749761348,0.0108978421061914
"2460",2013-03-31,"Q2",2013-09-30,1.25479452054795,"MED","DLA","KENDALL",1.14247994312989e-05,0.000187453031380116
"2461",2013-03-31,"Q2",2013-09-30,1.25479452054795,"MED","MilitaryHealth","KENDALL",0.0331000060932264,0.0153536971258251
"2462",2013-03-31,"Q2",2013-09-30,1.25479452054795,"MED","Additional DoD Components","KENDALL",0.00181338250228496,0.000641983757421888
"2463",2013-03-31,"Q2",2013-09-30,1.25479452054795,"PAMS","Army","KENDALL",0.718325987542602,0.939105328181036
"2464",2013-03-31,"Q2",2013-09-30,1.25479452054795,"PAMS","Navy","KENDALL",0.354232871819234,0.358617703560848
"2465",2013-03-31,"Q2",2013-09-30,1.25479452054795,"PAMS","Air Force","KENDALL",0.418163997074947,0.490517524146474
"2466",2013-03-31,"Q2",2013-09-30,1.25479452054795,"PAMS","DLA","KENDALL",0.011118360992485,0.0453239606338986
"2467",2013-03-31,"Q2",2013-09-30,1.25479452054795,"PAMS","MDA","KENDALL",0.000692596729968518,0.00886937302444061
"2468",2013-03-31,"Q2",2013-09-30,1.25479452054795,"PAMS","MilitaryHealth","KENDALL",0.00153121207636844,0.0274551245079381
"2469",2013-03-31,"Q2",2013-09-30,1.25479452054795,"PAMS","Additional DoD Components","KENDALL",0.234528083129786,0.225483138532108
"2470",2013-03-31,"Q2",2013-09-30,1.33972602739726,"ERS","Army","KENDALL",0.139969416131004,0.16243578118036
"2471",2013-03-31,"Q2",2013-09-30,1.33972602739726,"ERS","Navy","KENDALL",0.29598924120392,0.278934714427677
"2472",2013-03-31,"Q2",2013-09-30,1.33972602739726,"ERS","Air Force","KENDALL",0.228700561613486,0.521279510956603
"2473",2013-03-31,"Q2",2013-09-30,1.33972602739726,"ERS","DLA","KENDALL",0.00596369418909312,0.0043038041588301
"2474",2013-03-31,"Q2",2013-09-30,1.33972602739726,"ERS","MDA","KENDALL",0.000827866355235097,0.00433121796824752
"2475",2013-03-31,"Q2",2013-09-30,1.33972602739726,"ERS","MilitaryHealth","KENDALL",5.26400628617853e-05,8.02943759182154e-05
"2476",2013-03-31,"Q2",2013-09-30,1.33972602739726,"ERS","Additional DoD Components","KENDALL",0.207494550480552,0.337588128101757
"2477",2013-03-31,"Q2",2013-09-30,1.33972602739726,"FRS&C","Army","KENDALL",0.650031845734234,0.88982984705142
"2478",2013-03-31,"Q2",2013-09-30,1.33972602739726,"FRS&C","Navy","KENDALL",0.233883472113943,0.232139432748451
"2479",2013-03-31,"Q2",2013-09-30,1.33972602739726,"FRS&C","Air Force","KENDALL",0.105330764264344,0.111370233565722
"2480",2013-03-31,"Q2",2013-09-30,1.33972602739726,"FRS&C","DLA","KENDALL",0.0204531049851731,0.0201510801636708
"2481",2013-03-31,"Q2",2013-09-30,1.33972602739726,"FRS&C","MilitaryHealth","KENDALL",9.95226972682035e-06,0.000111164155343421
"2482",2013-03-31,"Q2",2013-09-30,1.33972602739726,"FRS&C","Additional DoD Components","KENDALL",0.0119736301304966,0.00884094592356386
"2483",2013-03-31,"Q2",2013-09-30,1.33972602739726,"ICT","Army","KENDALL",0.120286313882604,0.101650193185911
